geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00004172,63.1,3.9,33
E00004174,33.6,6,60.4
E00004185,41.8,7.6,50.7
E00004187,55.7,3.8,40.5
E00004188,50.5,6.9,42.6
E00004189,48.3,6,45.6
E00004194,64.9,2.4,32.7
E00004196,54.4,3.2,42.4
E00004198,50.9,4.6,44.5
E00004199,66.9,2.3,30.7
E00004200,66.7,5.5,27.9
E00004681,68.3,1.1,30.6
E00004682,45.6,5.4,49
E00004683,51.8,7.2,41
E00004684,53.9,5.9,40.2
E00004685,41.7,8.3,50
E00004686,43.6,7.7,48.6
E00004687,62.1,2.4,35.5
E00004688,46.3,8,45.7
E00004689,43,7.4,49.6
E00004690,53.7,5.3,41.1
E00004691,44.4,9.7,45.9
E00004692,44.4,8,47.6
E00004693,49.1,5.2,45.8
E00004694,37.7,6.3,56.1
E00004695,41.7,4.1,54.1
E00004696,46.8,6.8,46.4
E00004697,41.1,3.4,55.4
E00004699,41.1,8.6,50.3
E00004700,35.2,8.7,56.1
E00004701,57.7,4.1,38.2
E00004705,68.7,5.4,25.9
E00004706,55.1,8.1,36.7
E00004707,56.8,8.8,34.3
E00004708,63.4,4.1,32.4
E00004709,54.6,3.7,41.6
E00004710,53.5,8.3,38.3
E00004711,55.6,3.9,40.5
E00004712,54.3,0.5,45.2
E00004713,62,4.9,33.1
E00004714,75.5,3.7,20.7
E00004715,55.7,5.7,38.5
E00004717,74.1,3.2,22.7
E00004719,45.4,9.9,44.8
E00004720,66.3,0,33.7
E00004721,49.6,5.8,44.6
E00004725,36.7,8.7,54.7
E00004726,42.2,4.4,53.4
E00004747,44.9,6.3,48.8
E00004748,44.6,9.7,45.7
E00004749,43.8,9.8,46.4
E00004750,46.5,7.2,46.3
E00004752,54.6,6.3,39
E00004753,46.7,7.3,45.9
E00004754,49.4,6.8,43.7
E00004755,44.2,7,48.8
E00004756,46.5,5.8,47.7
E00004757,39.9,8.7,51.4
E00004758,40,6.5,53.5
E00004759,47.5,9.5,43
E00004760,47.2,5.5,47.2
E00004761,47.2,8,44.8
E00004762,35.5,6.8,57.8
E00004764,44.3,6,49.7
E00023418,52.8,5.1,42.1
