geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00004172,43.9,22.8,11.6,11.1,10.6
E00004174,49.3,32.2,1.4,2.7,14.4
E00004185,49.2,26.2,2.3,6.3,16
E00004187,38.6,22.5,11.8,12.5,14.6
E00004188,33.9,26.6,14.7,9.2,15.6
E00004189,30,18.1,8.8,20,23.1
E00004194,38.5,25.1,7.8,13.4,15.1
E00004196,46.1,25.5,5.5,6.7,16.4
E00004198,34.2,20.3,11,7.6,27
E00004199,36.6,25.3,8.1,11,19
E00004200,38.8,20.2,7.3,11.2,22.5
E00004681,44.9,25.9,7.3,9.8,12.2
E00004682,52.3,37.3,3.6,4.7,2.1
E00004683,61.2,30.9,3.2,2.7,2.1
E00004684,59.2,24,6.5,3.1,7.2
E00004685,52.6,29.8,1.8,4.6,11.2
E00004686,45,35.8,3.5,3.8,11.9
E00004687,51.8,23.6,7.3,11,6.3
E00004688,56.4,30.7,3.3,3.6,6
E00004689,52.1,29,3.7,4.9,10.4
E00004690,58.4,22.1,3.1,7.5,8.8
E00004691,50.4,29.6,6.3,2.9,10.8
E00004692,51.6,27.4,4,4.8,12.3
E00004693,51.6,26.3,8.1,6.3,7.8
E00004694,41.5,27.2,5.7,9.8,15.8
E00004695,40.9,30.5,5.4,7.7,15.4
E00004696,52,30.3,4.6,5.8,7.2
E00004697,49.7,23.6,1.5,10.8,14.4
E00004699,48.6,31.6,4.3,6,9.5
E00004700,56.1,33.3,3.3,2.3,5
E00004701,53.7,34.8,4.1,2.6,4.8
E00004705,63.8,15.4,6.8,3.4,10.6
E00004706,47.6,22.6,6.4,8.1,15.3
E00004707,37.2,16.2,10,12.6,23.9
E00004708,51.9,25.6,7.1,5.1,10.3
E00004709,62.8,23.3,4.4,5.6,3.8
E00004710,59.9,27,2,5.6,5.6
E00004711,63.9,18.7,5.6,1.9,10
E00004712,56.3,27.1,6.1,5.7,4.9
E00004713,67.3,26.2,4.2,1.2,1.2
E00004714,53.7,22,8.5,6.6,9.3
E00004715,52.2,27.5,7.1,4.4,8.8
E00004717,56.8,24,7.2,7.2,4.8
E00004719,62.7,30.6,1.7,1.9,3.1
E00004720,68.8,24.8,0.9,2.8,2.8
E00004721,50.2,33.9,2.4,4.8,8.7
E00004725,53.3,35.5,3.6,3.3,4.3
E00004726,55.9,27.5,6.1,6.1,4.5
E00004747,50.9,24.5,5,8.4,11.2
E00004748,61.1,24.1,2.7,3.6,8.4
E00004749,57.2,31,2.7,4.5,4.5
E00004750,49.5,30.8,5,7.1,7.6
E00004752,70.8,22.4,1.9,3.2,1.6
E00004753,61.3,23.5,3,4.6,7.6
E00004754,49.5,24.3,6.7,10.2,9.3
E00004755,62.8,21.9,3.7,2.8,8.8
E00004756,60.3,23.2,6.8,4.6,5.1
E00004757,59.1,33.2,0.8,1.3,5.7
E00004758,59.1,31.8,2.7,1.8,4.5
E00004759,67.6,24.6,3.9,2.3,1.6
E00004760,67.6,27.1,1.4,2.4,1.4
E00004761,69.6,26.2,1.2,0,3
E00004762,48.4,29.8,3.1,3.1,15.6
E00004764,56.9,24.9,6.7,3.6,8
E00023418,29,25.5,8.2,17.7,19.5
E00023440,45.3,22.6,9.1,13.2,9.9
E00023442,41.4,17.2,13.8,6.9,20.7
E00023443,53.4,25.7,3.9,8.7,8.3
E00023444,33.1,27,10,21.7,8.2
E00023446,48.7,31.3,7,6.1,7
E00023449,42.8,26.8,10.9,13.4,6.2
E00023486,35.9,18.8,8.9,13.5,22.9
