geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00004172,13.1,25,2.8,56.3,2.8
E00004174,17.9,29.9,6.7,43.3,2.2
E00004185,11,31.3,2.2,49.3,6.2
E00004187,6.5,27.8,1.5,63.1,1.1
E00004188,2.9,18.3,1,76,1.9
E00004189,6.7,22.7,1.3,64.7,4.7
E00004194,9.7,18.8,0.6,66.7,4.2
E00004196,8.1,20,1.9,65.6,4.4
E00004198,11.4,27.3,3.2,55.9,2.3
E00004199,8.6,25.9,0.8,62.7,2
E00004200,7.9,25.5,2.4,64.2,0
E00004681,6.8,13,0,77.4,2.8
E00004682,19.2,41.1,3.3,30.5,6
E00004683,24.8,38.7,0.7,33.6,2.2
E00004684,17.5,33.1,2.3,42.8,4.3
E00004685,19.1,38.7,1.8,37.3,3.1
E00004686,24.2,26.6,2,39.8,7.4
E00004687,8.3,18.3,1.8,71,0.6
E00004688,15.2,41.5,3.4,35.7,4.3
E00004689,16.9,36.5,0,41.2,5.4
E00004690,12.1,34.2,4.7,44.2,4.7
E00004691,22.3,38.3,2.4,36.9,0
E00004692,14.2,42.2,0.9,39.6,3.1
E00004693,16.8,35.1,1.9,46.3,0
E00004694,10.7,33.8,1.3,49.3,4.9
E00004695,13.3,33.9,1.5,47.2,4.1
E00004696,17.3,40.8,2.2,37.2,2.5
E00004697,12.4,36,1.1,44.9,5.6
E00004699,19,34.3,1.7,42.3,2.7
E00004700,33.1,28.3,1.2,33.9,3.5
E00004701,16.9,32,1.8,47,2.3
E00004705,6.4,18.6,2.7,70.1,2.3
E00004706,12.1,28.2,3,53.3,3.3
E00004707,4.5,31.2,0.3,60.7,3.3
E00004708,12.9,22.4,5.4,55.1,4.1
E00004709,16.1,30.8,2.2,48,2.9
E00004710,21.8,33.6,0,41.9,2.6
E00004711,12.8,28.8,1.8,54.8,1.8
E00004712,14,29,0,54.1,2.9
E00004713,13.8,31.2,4.3,48.6,2.2
E00004714,4.1,29,4.1,62.2,0.4
E00004715,15.6,36,0.4,46.4,1.6
E00004717,14.2,29.1,2.4,52.2,2
E00004719,20.5,36,1.9,37.6,4
E00004720,21.3,33,3.2,42.6,0
E00004721,17.8,40.7,2.9,34.9,3.7
E00004725,21.7,38.1,2.3,33.1,4.7
E00004726,26,22.1,5.3,42.8,3.8
E00004747,17.4,32.4,2.7,43.2,4.2
E00004748,21.8,37.8,2.9,33.1,4.4
E00004749,21.1,39.8,3.3,31.1,4.8
E00004750,17.4,34.2,2,43.6,2.8
E00004752,16.2,42.8,3,35.1,3
E00004753,20.8,40,4.5,32.7,2
E00004754,15,28.1,1.1,53.2,2.6
E00004755,19.2,40.1,3.5,33.1,4.1
E00004756,20.6,31.2,0,43.5,4.7
E00004757,24.2,42.9,4.4,27.1,1.5
E00004758,19,39.2,2.5,33.5,5.7
E00004759,28.1,34.7,3.7,30.6,2.9
E00004760,27.6,39.3,3.1,29.4,0.6
E00004761,25.6,47.1,2.5,24.8,0
E00004762,16.9,35.7,3.6,42.6,1.2
E00004764,16.7,36.7,2.8,42.2,1.7
E00023418,6.8,19.4,2.6,68.6,2.6
E00023440,15.3,21.9,2.6,59.7,0.5
E00023442,8.5,15.9,0.6,73.2,1.8
E00023443,20.2,29,3.3,45.4,2.2
E00023444,13.2,12.3,2.1,69.8,2.6
E00023446,22.9,27.4,3.5,43.8,2.5
E00023449,11.8,10,0.5,75,2.7
E00023486,2.8,17.3,0.6,74.3,5
E00023487,17.8,16.7,1.7,60.6,3.3
E00023488,5.4,16.5,1.2,73.8,3.1
E00023489,13.5,8.9,1.2,73,3.4
E00023490,9.7,22.1,1.5,63.9,2.9
E00023491,15.7,20,2.6,59.6,2.1
E00023492,8.1,6.1,0.7,81.1,4.1
E00023493,5.2,19.9,0.9,70.1,3.9
E00023494,15.2,23.8,0,53.4,7.6
E00023495,7,19.5,8,62.5,3
E00023496,7.8,4.7,0.8,84.5,2.3
E00023497,6.2,16.4,1.4,72.6,3.4
E00023498,5.5,26.6,2.3,65.1,0.5
E00023499,17,36.4,0.8,42.5,3.2
E00023500,5.3,14.9,1.1,75.8,2.8
E00023501,5.7,34,0,56.8,3.5
E00023502,8.4,15.7,0.4,72.6,2.9
E00023503,7.8,15.7,0,76.5,0
E00023504,12,7.2,2.4,75.9,2.4
E00023505,5.6,16.9,3.8,71.3,2.5
E00023506,3.5,18.8,0.5,77.2,0
E00023507,18.8,29.5,3.6,45.5,2.7
E00023508,3.5,14,1.8,76,4.7
E00023509,16.5,14.4,2.5,64.8,1.7
E00023510,5.7,25.1,2.3,61.1,5.7
E00023511,5.9,8.5,2,81.7,2
E00023512,4.3,17.3,0,77.8,0.5
E00023513,9.7,15.9,1.8,69.9,2.7
E00023514,10.3,23.4,0.5,64,1.9
E00023515,10.1,12.7,1.3,71.5,4.4
E00023516,5.1,17.5,2.3,73.4,1.7
E00023517,9.2,15.4,0.3,72.9,2.2
E00023518,12.1,14.9,1.9,66,5.1
