geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00004172,10.4,59.7,29.9
E00004174,13.5,47.2,39.3
E00004185,13.7,31.3,55
E00004187,16.4,44,39.7
E00004188,35.8,28.3,35.8
E00004189,25.6,28.2,46.2
E00004194,22.4,46.6,31
E00004196,24.7,43.8,31.5
E00004198,19.3,43.1,37.6
E00004199,16,38.3,45.7
E00004200,29.1,43.6,27.3
E00004681,12.3,45.6,42.1
E00004682,8.6,42,49.4
E00004683,13.8,33.8,52.3
E00004684,14.4,44.9,40.7
E00004685,28,32.6,39.4
E00004686,12.6,30.8,56.6
E00004687,12.5,59.4,28.1
E00004688,16.5,43.2,40.3
E00004689,15.1,32.9,52.1
E00004690,15.3,42.4,42.4
E00004691,20,27,53
E00004692,29.6,35.2,35.2
E00004693,21,33.3,45.7
E00004694,18,43.2,38.8
E00004695,22.4,30.1,47.4
E00004696,22.1,30.2,47.7
E00004697,21.4,30.1,48.5
E00004699,19.7,37.1,43.3
E00004700,14.5,43,42.4
E00004701,9.4,34.4,56.3
E00004705,21,56.8,22.2
E00004706,22.1,34.9,43
E00004707,36.3,25.7,38
E00004708,11.1,64.8,24.1
E00004709,16.7,49.2,34.2
E00004710,17.8,43.9,38.3
E00004711,23.4,43.5,33.1
E00004712,8.4,67.4,24.2
E00004713,5.8,55.8,38.5
E00004714,22,45.8,32.2
E00004715,24.1,49.1,26.9
E00004717,23.8,47.6,28.6
E00004719,19.1,35.3,45.7
E00004720,16.1,48.4,35.5
E00004721,18.2,38,43.8
E00004725,15.8,32.6,51.6
E00004726,13.4,50.4,36.1
E00004747,21.6,36.2,42.2
E00004748,25,41.4,33.6
E00004749,21.4,30.7,47.9
E00004750,22.3,30,47.8
E00004752,17.2,46.7,36.1
E00004753,16,48.9,35.1
E00004754,18.8,33.8,47.4
E00004755,12.4,41.2,46.4
E00004756,24.5,38.3,37.2
E00004757,18.7,36.7,44.6
E00004758,18.8,32.3,49
E00004759,20.2,41.1,38.8
E00004760,10.5,55.8,33.7
E00004761,16.4,43.3,40.3
E00004762,10,32.5,57.5
E00004764,20.6,32.4,47.1
E00023418,13,50,37
E00023440,7.9,74.2,18
E00023442,6.6,57.9,35.5
E00023443,12.2,55.6,32.2
E00023444,12.6,51.5,35.9
E00023446,14.1,47.1,38.8
E00023449,19.8,49,31.3
E00023486,33.3,34.9,31.7
E00023487,17.7,32.9,49.4
E00023488,11,71.2,17.8
E00023489,11.4,64.8,23.9
E00023490,13.9,37.4,48.7
E00023491,12.6,61.3,26.1
E00023492,17.6,45.1,37.3
E00023493,28.9,45.8,25.3
E00023494,17,22.7,60.3
E00023495,6.7,66.7,26.7
E00023496,19.4,61.3,19.4
E00023497,10.9,69.6,19.6
E00023498,17,48.9,34.1
E00023499,10.3,29.5,60.3
E00023500,22.2,41.5,36.3
E00023501,19.5,38.3,42.3
E00023502,6.7,47.9,45.4
E00023503,13.9,72.2,13.9
E00023504,15.3,58.3,26.4
E00023505,19.6,56.9,23.5
E00023506,24.3,62.2,13.5
E00023507,27.8,25.4,46.8
E00023508,28.3,41.3,30.4
E00023509,15.4,27.7,56.9
E00023510,23,49.2,27.9
E00023511,21.7,39.1,39.1
E00023512,33.3,40.7,25.9
E00023513,31.8,36.4,31.8
E00023514,18.9,70,11.1
E00023515,34.9,39.7,25.4
E00023516,10.7,46.7,42.7
E00023517,35.6,46.3,18.1
E00023518,24.8,43.6,31.7
E00023519,30.8,49.2,20
E00023520,22.2,42,35.8
E00023521,21.8,47.4,30.8
