geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00072641,0.8,9.8,33.3,56.1
E00072642,5,10,30.6,54.4
E00072643,4.3,27,21.7,47
E00072644,9.1,17.4,34.7,38.8
E00072645,1.7,8.9,27.4,62
E00072646,10.7,15,44.3,30
E00072647,1.4,5.6,19.7,73.2
E00072648,4.5,9,34.8,51.7
E00072649,2.5,8.5,39.8,49.2
E00072650,10.3,13.1,36.4,40.2
E00072651,3.7,13.4,39,43.9
E00072652,6.6,15,39.8,38.5
E00072653,0,10.5,26.5,63
E00072654,0,13.2,34.2,52.6
E00072655,0,19.6,55.1,25.4
E00072656,1.4,7.6,33.1,57.9
E00072657,4,12,28,56
E00072658,1.8,14,45.6,38.6
E00072659,12.5,2.5,78.3,6.7
E00072660,0,21.8,41,37.2
E00072661,0,13.9,36.1,50
E00072662,0.9,5.3,58.4,35.4
E00072663,3.2,16.9,34.7,45.2
E00072664,2.6,10.6,30.5,56.3
E00072665,7.8,14.4,51.6,26.1
E00072685,5.6,8,32.8,53.6
E00072686,3.4,11.8,30.3,54.6
E00072689,5.7,13.8,32.2,48.3
E00072690,14.4,22.3,49.6,13.7
E00072691,2.1,20.3,42.7,34.9
E00072692,1.4,8.1,55.4,35.1
E00072693,4.9,15.9,38.4,40.9
E00072694,9.6,14.8,43.7,31.9
E00072695,3.2,23.7,54.8,18.3
E00072696,1.4,5.7,32.1,60.7
E00072697,3.5,14,76.3,6.1
E00072698,3,24.1,44.4,28.6
E00072699,0.9,14.4,33.3,51.4
E00072700,2.7,10.1,26.2,61.1
E00072701,1.6,7.2,64.8,26.4
E00072702,3.1,26.9,45.4,24.6
E00072703,1.6,13.5,21.4,63.5
E00072714,2.7,15,24.5,57.8
E00072830,20.9,34.2,35.4,9.5
E00072831,1.5,11.2,38.8,48.5
E00072832,5.6,15.3,25,54
E00072833,9.1,11.8,42.5,36.6
E00072834,4.8,12.2,31.3,51.7
E00072835,1.6,16.3,37.2,45
E00072836,0.9,3.6,28.8,66.7
E00072837,6.5,11.7,37.4,44.4
E00072838,0.5,15,58.7,25.7
E00072839,0.8,3.3,24,71.9
E00072840,10.5,33.1,40.6,15.8
E00072841,0.8,0.8,14.5,84
E00072842,3.2,25.8,52.9,18.1
E00072844,4,22.7,45.3,28
E00072845,15.7,47.9,32.9,3.6
E00072846,0.7,17.2,53.7,28.4
E00072847,22.1,37.4,35.1,5.3
E00072848,20.1,35.3,33.1,11.5
E00072849,0,25.2,51.9,22.9
E00072850,0,9.7,67.7,22.6
E00072851,0.8,17.3,62.2,19.7
E00072852,2.4,49.1,36.5,12
E00072853,15.2,44.9,24.7,15.2
E00072854,15.1,37.7,33.2,14.1
E00072855,23.7,33.1,38.1,5.1
E00072856,3.8,16.7,62.9,16.7
E00072857,4.9,12.9,37.5,44.6
E00072858,0.9,28.2,43.6,27.4
E00072859,0,9,62.3,28.7
E00072860,0,8.4,76.9,14.7
E00072861,3.8,18.4,44.8,33
E00072862,0,18.3,65.2,16.5
E00072864,4.1,53.7,24.8,17.4
