geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00148114,10.9,48.7,32.8,7.6
E00148115,25,35.2,26.6,13.3
E00148116,39.7,41.1,14.9,4.3
E00148118,7.9,44.6,38.1,9.4
E00148119,15.1,49.6,24.5,10.8
E00148120,23.6,41.4,20.7,14.3
E00148121,16,58.8,18.5,6.7
E00148122,14.2,37.8,35.8,12.2
E00148123,12.6,47.9,31.9,7.6
E00148124,14.4,49.5,29.7,6.3
E00148125,17,41.5,29.5,11.9
E00148126,3.9,35.2,46.1,14.8
E00148127,11.4,49.6,27.6,11.4
E00148128,18.2,41.3,30.1,10.5
E00148129,13.3,47.5,29.2,10
E00148130,12.9,49.7,27.9,9.5
E00148131,18,61.5,17.2,3.3
E00148136,4.2,37.3,40.7,17.8
E00148348,21.8,48.1,23.3,6.8
E00148349,2.6,23,46.6,27.7
E00148350,2.4,32.7,44.2,20.6
E00148351,8.3,45.1,31.6,15
E00148352,9.5,33.3,38.9,18.3
E00148354,3,25.9,48.1,23
E00148355,12.8,36.6,32.6,18
E00148356,0,45.1,33.6,21.3
E00148357,8.8,36,35.3,19.9
E00148358,8.3,43.8,33.3,14.6
E00148359,11.8,43.8,28.5,16
E00148360,11,33.1,37.8,18.1
E00148361,3.8,52.2,38.2,5.7
E00148362,34.7,39.5,21,4.8
E00148363,16.2,40.4,36,7.4
E00148364,22.2,50,18.3,9.5
E00148365,31.7,41.5,20.4,6.3
E00148366,3.8,22.3,41.5,32.3
E00148367,5.7,29.6,44,20.8
E00148368,3.9,33,44.7,18.4
E00148469,2.8,29.7,42.8,24.8
E00148470,2.6,18.6,42.9,35.9
E00148472,6.9,31.9,42.2,19
E00148473,9,44,34.3,12.7
E00148475,4.8,33.1,30.3,31.7
E00165857,7.8,41.2,29.4,21.6
E00165858,12,41,37.6,9.4
E00165859,10.2,37.2,40.9,11.7
E00165860,11.8,44.5,23.5,20.2
E00165861,3.4,44.9,43.2,8.5
E00165862,10.1,38,39.2,12.7
E00186525,9.8,51,25.5,13.7
E00186582,23.2,32.3,35.4,9.1
E00186600,0,36.2,53.3,10.5
E00186602,48.6,41.9,8.1,1.4
E00186618,6.1,41.2,41.2,11.4
E00186620,13.1,49.4,30.6,6.9
E00186629,14,58.7,21.8,5.6
E00186635,9.7,51.5,25.2,13.6
E00186637,1.5,29.9,41.8,26.9
E00186641,6.4,47.1,39,7.5
E00186654,10.1,37.9,37.4,14.5
E00186658,10.6,50.3,32.3,6.8
E00189449,7.6,22.9,53.3,16.2
E00189450,8.9,46.7,32.2,12.2
E00189468,13.6,40,32.9,13.6
E00189474,12.2,44.7,38.2,4.9
E00189492,6.2,40.3,34.9,18.6
E00189502,11.4,34.2,43,11.4
E00189516,12.1,36.2,40.5,11.2
E00189535,3.1,43.1,40.6,13.1
E00189545,9.2,47.9,35.3,7.6
E00189581,6.1,21.8,53.1,19
E00189589,9.3,50.7,32.1,7.9
E00189590,7.3,29.9,43.1,19.7
E00189591,8.6,38.9,39.5,13
E00189601,7.3,42.7,41.9,8.1
E00189603,8.2,35.3,44.7,11.8
E00189614,6.6,34.7,43.8,14.9
