geography_code,in_full_time_education-001,in_full_time_education-002
E00072641,16.8,83.2
E00072642,15.9,84.1
E00072643,21.5,78.5
E00072644,16.5,83.5
E00072645,21.3,78.7
E00072646,20.5,79.5
E00072647,24,76
E00072648,13,87
E00072649,18.3,81.7
E00072650,17.9,82.1
E00072651,12.6,87.4
E00072652,25.4,74.6
E00072653,27.5,72.5
E00072654,17.9,82.1
E00072655,12.8,87.2
E00072656,20.1,79.9
E00072657,13.7,86.3
E00072658,9.6,90.4
E00072659,24,76
E00072660,20.5,79.5
E00072661,19.9,80.1
E00072662,21,79
E00072663,15.4,84.6
E00072664,15.1,84.9
E00072665,17.5,82.5
E00072685,15.1,84.9
E00072686,11.4,88.6
E00072689,18.3,81.7
E00072690,15.9,84.1
E00072691,12.1,87.9
E00072692,18.1,81.9
E00072693,15.9,84.1
E00072694,15.6,84.4
E00072695,15.8,84.2
E00072696,18.6,81.4
E00072697,24.2,75.8
E00072698,19.3,80.7
E00072699,12.5,87.5
E00072700,15.5,84.5
E00072701,21.2,78.8
E00072702,18.8,81.2
E00072703,15.8,84.2
E00072714,11.2,88.8
E00072830,20.5,79.5
E00072831,15.1,84.9
E00072832,14.4,85.6
E00072833,19.8,80.2
E00072834,21.3,78.7
E00072835,11.5,88.5
E00072836,15.2,84.8
E00072837,17.2,82.8
E00072838,18.1,81.9
E00072839,22.7,77.3
E00072840,18.8,81.3
E00072841,20.3,79.7
E00072842,19.3,80.7
E00072844,12.2,87.8
E00072845,11.3,88.7
E00072846,22.8,77.2
E00072847,15.4,84.6
E00072848,15.1,84.9
E00072849,7.5,92.5
E00072850,11,89
E00072851,10.6,89.4
E00072852,12.7,87.3
E00072853,18.4,81.6
E00072854,17.4,82.6
E00072855,17,83
E00072856,19.8,80.2
E00072857,21.7,78.3
E00072858,15.6,84.4
E00072859,16.6,83.4
E00072860,12,88
E00072861,16.8,83.2
E00072862,12.3,87.7
E00072864,8.2,91.8
E00072865,20.1,79.9
E00072866,17.2,82.8
E00072867,21.7,78.3
E00072868,20.3,79.7
E00072869,18.2,81.8
E00072870,14.1,85.9
E00072925,16.2,83.8
E00072926,18,82
E00072927,22,78
E00072930,17.6,82.4
E00072931,17.7,82.3
E00072932,17.9,82.1
E00072933,12.4,87.6
E00072934,17.7,82.3
E00072935,16.1,83.9
E00072936,22.9,77.1
E00072937,17.1,82.9
E00072938,10,90
E00072940,19.8,80.2
E00072941,15.5,84.5
E00072963,17.3,82.7
E00072964,6.9,93.1
E00072965,18.5,81.5
E00072966,19,81
E00073020,16,84
E00073021,15.3,84.7
E00073022,9.7,90.3
E00073023,10.6,89.4
E00073024,20.7,79.3
E00073025,20.7,79.3
E00073026,10.8,89.2
E00073027,18.8,81.2
E00073028,17.6,82.4
E00073029,14.3,85.7
E00073071,13.7,86.3
E00073073,16.3,83.7
E00073075,18.4,81.6
E00073076,21,79
E00073077,21.2,78.8
E00073079,16.8,83.2
