geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00072641,90.8,5.5,1.5,2.2
E00072642,91.6,5,0.7,2.7
E00072643,96.4,2,0,1.6
E00072644,90.6,6.7,0.8,2
E00072645,93.7,3.8,0.9,1.6
E00072646,90.8,5.1,0.6,3.6
E00072647,96.5,1.5,1,1
E00072648,90.4,5.7,0.9,3.1
E00072649,94.1,4.5,1,0.3
E00072650,89.8,5.7,0.8,3.7
E00072651,93.5,5.1,0.5,0.9
E00072652,90.1,5.9,1.6,2.5
E00072653,92.4,5.7,1.2,0.6
E00072654,93.8,5.7,0.5,0
E00072655,88.1,7.8,0.7,3.4
E00072656,90.8,7.4,1.5,0.3
E00072657,90.3,4.8,0.8,4
E00072658,89.6,8.1,1.5,0.7
E00072659,91.8,2,3.9,2.3
E00072660,89.3,8.1,1.6,1
E00072661,88.3,8.3,1.9,1.5
E00072662,93,5.3,0.4,1.4
E00072663,92.3,5.3,0,2.5
E00072664,93.6,4.1,0.8,1.5
E00072665,88.6,7.2,1.1,3
E00072685,87.7,7.8,1.9,2.6
E00072686,86.8,9.6,1.5,2.2
E00072689,90.2,5.4,3.4,1
E00072690,87.5,4.7,2.4,5.4
E00072691,90.1,6.8,0.8,2.3
E00072692,92.8,3.8,1.4,2
E00072693,91.1,7.3,0.8,0.8
E00072694,92.5,4.2,1.6,1.6
E00072695,88.3,7.3,1,3.4
E00072696,89.9,7.8,1.1,1.1
E00072697,92.2,2.7,2.7,2.4
E00072698,87.1,6.5,4.2,2.3
E00072699,90.1,5.2,1.4,3.4
E00072700,92.8,5,0.8,1.4
E00072701,95,3,0.3,1.7
E00072702,90.7,4.8,2.6,1.9
E00072703,89.6,6.4,2,2
E00072714,91.6,4.4,2.5,1.6
E00072830,90.8,5.6,1.2,2.4
E00072831,89.3,6.6,2.2,1.9
E00072832,89.4,4.7,2.6,3.2
E00072833,94.5,3.7,0.2,1.6
E00072834,90.9,5.3,1.2,2.6
E00072835,91.4,5.4,1.4,1.8
E00072836,88.8,7.2,1.4,2.5
E00072837,87.9,7,1.8,3.3
E00072838,89.7,5.2,1.9,3.1
E00072839,91.3,6.1,0.6,2
E00072840,88.6,7.4,1.1,3
E00072841,92.3,5.2,0.9,1.7
E00072842,92.6,4.7,1.1,1.6
E00072844,89.7,5.4,1,3.8
E00072845,93.4,2.2,2.9,1.5
E00072846,91.7,3.9,2.1,2.4
E00072847,93.6,2.6,3,0.9
E00072848,90.6,6.4,0.8,2.3
E00072849,86,9,0,5
E00072850,87.6,5.3,4.2,2.8
E00072851,89.7,5.9,1.5,2.9
E00072852,93.2,4.5,0.9,1.4
E00072853,90,6.1,0.9,3
E00072854,93,3.4,1.9,1.7
E00072855,86,5.3,3.1,5.7
E00072856,90.6,3,3.3,3
E00072857,90.7,5.3,1.1,2.9
E00072858,87.8,6.5,1.9,3.8
E00072859,86.3,7,1.6,5.1
E00072860,93,3,0.7,3.3
E00072861,93,4.1,1.1,1.7
E00072862,90.8,3.6,1.2,4.4
E00072864,89.1,6.4,2.3,2.3
E00072865,88.9,4,4,3.2
E00072866,90.6,4.7,1.9,2.8
E00072867,89.4,5.1,1.9,3.7
E00072868,91.8,3.5,1.8,2.9
E00072869,92.1,3.2,0.7,3.9
E00072870,92.4,4.5,1,2.1
E00072925,91.3,5.7,0.7,2.3
E00072926,94.5,3.8,0.9,0.7
E00072927,90.1,7.1,1,1.8
E00072930,89.2,5.6,2.9,2.3
E00072931,91.8,5.1,1.7,1.4
E00072932,88.9,4.1,2.7,4.4
E00072933,87.1,8.8,1.8,2.3
E00072934,94.1,2.6,0.7,2.6
E00072935,90.8,4.4,1.8,2.9
E00072936,87.8,4.8,2.6,4.8
E00072937,92.3,2.6,2,3.1
E00072938,90.8,6.4,0.4,2.4
E00072940,92,4.2,1.7,2.1
E00072941,89.8,5.8,1.1,3.3
E00072963,89,4.7,1.2,5.1
E00072964,90.5,5.7,2.3,1.5
E00072965,87.9,7.7,1,3.4
E00072966,92.3,3.9,0.3,3.6
E00073020,88.8,6.8,1,3.4
E00073021,90.3,4.7,1.7,3.4
E00073022,90.3,4,2.4,3.2
E00073023,91.6,5.9,1.1,1.5
E00073024,87.6,5.4,1.6,5.4
E00073025,91.2,4.5,1.6,2.7
E00073026,90,5.6,0,4.4
E00073027,89.3,6.1,1.6,2.9
E00073028,90.6,5,2.8,1.6
E00073029,86.4,8.7,1.7,3.3
E00073071,89.3,7.3,2,1.3
E00073073,90.6,4.2,1.9,3.2
E00073075,88.8,7.9,2.5,0.8
E00073076,89.7,4.2,0.3,5.8
E00073077,91.2,3,2.4,3.4
E00073079,88.7,3.7,2.9,4.7
E00073080,92.4,4.2,1.7,1.7
E00073081,90,3,2.5,4.4
E00073085,87.7,7.1,1,4.2
E00073086,87.9,5,2.1,5
E00074447,92.4,4.1,0.9,2.5
E00074489,92.6,2.5,2.5,2.5
E00074490,89.4,7.2,1.5,1.9
E00074491,92.9,5.1,1.5,0.5
