geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00072641,92.6,6,0.4,0,1.1
E00072642,95.3,3.1,0,1.7,0
E00072643,88.8,8.2,1.9,0.7,0.4
E00072644,94.4,3.7,0,0,1.9
E00072645,95.3,3,1.7,0,0
E00072646,95.3,2.8,0,1.7,0.3
E00072647,95.7,1,2.9,0.5,0
E00072648,97,2.2,0.9,0,0
E00072649,93.4,6,0,0.7,0
E00072650,93.7,5.1,1.2,0,0
E00072651,97.4,2.2,0.4,0,0
E00072652,96.1,2.6,0.5,0,0.8
E00072653,94.1,4.3,0.8,0.4,0.4
E00072654,94.5,3.5,0.5,0.5,1
E00072655,96.8,2.6,0.6,0,0
E00072656,96.4,1.9,0.8,0,0.8
E00072657,93.6,4,0,0,2.4
E00072658,95.7,4.3,0,0,0
E00072659,96.6,3,0.3,0,0
E00072660,97.4,1.2,0.2,0.2,1
E00072661,93.5,4.7,1.1,0,0.7
E00072662,96,2.7,0,1.3,0
E00072663,94.5,3.9,0,1,0.6
E00072664,94.1,3,1.5,0.2,1.2
E00072665,96.3,2.7,0,0,1.1
E00072685,92.9,6.2,0,0.9,0
E00072686,92.4,5.8,0,0,1.8
E00072689,95.2,2.9,1.9,0,0
E00072690,93,3.8,0.6,2.2,0.3
E00072691,95.2,3.6,0.7,0.5,0
E00072692,92.7,3.8,1.6,0.8,1.1
E00072693,94.3,3.9,0.5,0,1.3
E00072694,96,1.8,0.6,0.6,0.9
E00072695,98.2,1.8,0,0,0
E00072696,97.8,1.7,0.6,0,0
E00072697,96.5,2.2,1.3,0,0
E00072698,96.6,2.2,0.6,0.3,0.3
E00072699,95.6,3.6,0.2,0.6,0
E00072700,94.7,4.5,0.8,0,0
E00072701,95,4.1,0.6,0,0.3
E00072702,94.5,3.1,1.8,0,0.6
E00072703,94.8,3.6,1.3,0.3,0
E00072714,97,1.5,0.3,0.3,0.9
E00072830,93.4,4.3,1.2,0.6,0.6
E00072831,94.3,5.1,0,0.3,0.3
E00072832,95,3.1,1.4,0,0.6
E00072833,95,4.4,0.2,0,0.4
E00072834,95.6,3.8,0,0.3,0.3
E00072835,97.3,1.7,0.3,0.7,0
E00072836,97.2,1.1,0.7,1.1,0
E00072837,96,2.1,0.2,0.8,0.9
E00072838,96.1,2.8,1,0.2,0
E00072839,96.7,2.5,0.6,0.3,0
E00072840,94.3,3.2,2.1,0,0.4
E00072841,99.2,0.8,0,0,0
E00072842,98.4,0.8,0,0,0.8
E00072844,96.9,1.8,0,0.9,0.3
E00072845,93.8,3.4,1,0.3,1.4
E00072846,97.2,1.7,0.9,0.3,0
E00072847,93.6,3.2,1.6,1.2,0.4
E00072848,97.5,1.4,0.4,0.7,0
E00072849,97.3,2.7,0,0,0
E00072850,98.3,1.7,0,0,0
E00072851,96.5,3.5,0,0,0
E00072852,96,1.6,1.6,0.8,0
E00072853,92.5,4.3,0.3,1.4,1.4
E00072854,91.2,6.7,0,1.4,0.7
E00072855,91.9,5.7,0,0.8,1.6
E00072856,96,2.3,0.9,0.9,0
E00072857,99.5,0.5,0,0,0
E00072858,96.5,3.1,0.3,0,0
E00072859,95.1,3.7,0.3,0,0.9
E00072860,97.4,2.3,0.3,0,0
E00072861,96.9,2.7,0.4,0,0
E00072862,97.7,1.5,0.4,0.4,0
E00072864,95.2,3.9,0.9,0,0
E00072865,97.5,1.3,0.3,1,0
E00072866,93.1,4.5,0.3,1.2,0.9
E00072867,97.4,1.8,0.3,0.3,0.3
E00072868,94.9,3.1,0.6,0.8,0.6
E00072869,93,2.7,2.7,1.3,0.3
E00072870,97,2.3,0.3,0.3,0
E00072925,96.4,1.3,1.9,0,0.3
E00072926,93.5,3,2.2,0.9,0.4
E00072927,92.9,4.2,0.7,1.3,0.9
E00072930,94.8,3.1,0.3,1.2,0.6
E00072931,96,2.4,0.8,0.5,0.3
E00072932,98.1,1.6,0,0,0.3
E00072933,96.4,1.8,0,0,1.8
E00072934,98.2,1.5,0.3,0,0
E00072935,95.1,1.8,1.1,2.1,0
E00072936,95.1,2.5,1.1,0.7,0.7
E00072937,96.9,1.7,0.2,0,1.2
E00072938,96.9,1.1,1.1,0,0.8
E00072940,97.4,1.7,1,0,0
E00072941,95.6,3.4,0.7,0,0.3
E00072963,95.9,3.4,0.4,0,0.4
E00072964,95.7,2.2,0.7,0.4,1.1
E00072965,92.9,4.8,2.2,0,0
E00072966,98,1.7,0,0,0.3
E00073020,94,4.6,0.5,0,0.9
E00073021,97.9,1.7,0,0,0.4
E00073022,93.9,6.1,0,0,0
E00073023,95.4,0.7,3.2,0.4,0.4
E00073024,97.4,2.6,0,0,0
E00073025,97.4,1.8,0,0.5,0.3
E00073026,94.9,3.6,0,0.4,1.2
E00073027,97.6,2.1,0.3,0,0
E00073028,93.5,2.4,2.4,0.6,1.2
E00073029,98.4,1.2,0.4,0,0
E00073071,95.6,1.3,1.3,1.3,0.6
E00073073,95.6,1.9,0.3,0.3,1.9
E00073075,94.4,3.2,0.8,1.2,0.4
E00073076,97.6,1.8,0.6,0,0
E00073077,96.2,3.5,0,0,0.3
E00073079,97.2,1.6,0.3,1,0
E00073080,96,2.7,1,0.3,0
E00073081,97.8,2,0,0.2,0
E00073085,97.2,2.2,0.6,0,0
E00073086,96.2,1.3,2.3,0.3,0
E00074447,93.5,3.2,1.5,1.2,0.6
E00074489,96.9,2.3,0.8,0,0
E00074490,97.5,0.7,0.7,1.1,0
E00074491,97.6,2.4,0,0,0
E00074492,92.7,4,1.9,0.3,1.1
E00074493,97.4,1.5,1,0,0
E00074494,90.9,8,1.1,0,0
E00074495,94.3,5.2,0,0.4,0
E00074496,94.4,3.5,0.7,0.7,0.7
E00074497,94.8,3.2,1,0.5,0.5
E00074498,93,4.5,0.8,1.4,0.3
E00074499,92.2,2.7,1.3,1.3,2.5
E00074500,96.1,3.2,0.5,0,0.2
E00074501,89.4,5.8,2.6,1.6,0.6
E00074502,93.6,3.4,0.9,1.5,0.6
E00074576,95,5,0,0,0
E00074577,96,4,0,0,0
E00074578,96.7,1.1,0.7,0.4,1.1
E00074579,95.2,3.2,0.6,0,1
E00074580,94.1,5.9,0,0,0
E00074581,94.5,3.8,0,1.4,0.3
E00074582,93.1,3.2,1.1,2,0.6
E00074583,94.7,3.3,2,0,0
E00074584,96.4,3.1,0,0,0.5
E00074585,94.7,3.7,0.4,0,1.2
E00074586,93.8,3.8,0,0.3,2.1
E00075019,91.2,5.3,3.5,0,0
E00075020,97.1,2.9,0,0,0
E00075021,93.1,4.8,0.3,1.3,0.5
E00075022,97.3,2.4,0,0.3,0
E00075023,94.8,3.4,0.6,1.2,0
E00075024,98.1,1.9,0,0,0
E00075025,97.1,1.6,0.4,0.7,0.2
E00075026,95.5,2.9,0.8,0.8,0
E00075049,93.5,3.7,1.6,0.8,0.4
E00075050,94.7,3.2,0,0.5,1.6
E00075051,94,5.3,0.4,0,0.4
E00075052,93.9,5.3,0.3,0.3,0.3
E00075053,91.9,5.4,0.8,1.6,0.3
E00075054,94.6,3.9,0.4,1.2,0
E00075055,94.5,4.7,0.8,0,0
E00075056,95.2,3.7,1.1,0,0
E00075057,94.1,2.8,1.3,0.3,1.6
E00075058,91.6,6.6,1,0,0.7
E00075059,90.6,8.7,0.7,0,0
E00075060,93.6,2.6,1.7,1.3,0.9
E00075061,94.5,3.8,1.1,0.5,0
E00075062,96.4,3.1,0.5,0,0
E00075063,93.2,5.5,0,1.4,0
E00075067,96,4,0,0,0
E00075072,95.6,3.4,0,0,0.9
E00075083,90.9,8.8,0,0.3,0
E00075086,94.8,4.8,0,0.4,0
E00147779,97.7,1.7,0.7,0,0
E00147780,96.8,2.5,0.6,0,0
E00147781,90.6,5.8,1,1.2,1.4
E00147782,95.6,4.1,0.3,0,0
E00147783,95.1,3.2,0.3,0.6,0.9
E00147784,94.9,5.1,0,0,0
E00147785,96.5,2.7,0,0,0.8
E00147786,94.3,3.5,2.1,0,0
E00147796,97.8,1.6,0.3,0,0.3
E00147797,91,5.2,1,0.3,2.6
E00147798,94.7,3.9,0.7,0.7,0
E00147799,97.7,1.3,0.6,0.3,0
E00147802,97.6,1.9,0.2,0,0.2
E00147803,97.5,2.5,0,0,0
E00147804,96.1,2.1,1.2,0.6,0
E00147814,94,5.1,0.6,0.3,0
E00147815,97,1.9,0.7,0,0.5
E00147816,95.4,2.6,0,0.3,1.7
E00147817,93,3.4,1.4,1.4,0.7
E00147818,97.5,2.5,0,0,0
E00147819,96,3.4,0.7,0,0
E00147948,97.3,2.3,0.4,0,0
E00147949,94.7,3.8,0,0,1.5
E00147950,95.5,3.5,1,0,0
E00147951,91.3,4.7,2.3,0.9,0.9
E00147952,92.9,6.2,0,0.9,0
E00147953,95.5,2,2,0,0.4
E00147954,96.8,3,0.2,0,0
E00147963,95.2,4.4,0.4,0,0
E00147973,94.6,2.1,0.3,2.7,0.3
E00147974,91.1,7.6,0.8,0,0.4
E00147975,95.2,4,0.4,0.4,0
E00147976,89.4,7.7,1.5,0.5,0.8
E00147977,95,3.5,0.8,0.5,0.3
E00147978,88.4,6.8,2.8,0.8,1.2
E00147979,88.8,5.6,2.5,2.5,0.6
E00147980,91.2,6.7,1.5,0.3,0.3
E00147995,92.4,6,0.7,1,0
E00147996,92.8,5.4,1.1,0.4,0.4
E00148002,96.8,2,0,0.6,0.6
E00148003,91.5,7,0.3,0.6,0.6
E00148004,93.1,5.2,0,1.2,0.6
E00148005,93.9,4.9,1.2,0,0
E00148006,96.9,2.3,0,0.8,0
E00148007,95.2,3.4,1.3,0,0
E00148008,93,5,0.3,1.8,0
E00148009,90.7,8.4,0.9,0,0
E00148010,92.8,4.6,1.6,0,1
E00148012,94,5.3,0.4,0,0.4
E00148013,91.4,5,1.1,1.1,1.4
E00148014,93.5,4.2,1.3,0.6,0.4
E00148015,74.7,6.5,7.7,5.4,5.7
E00148016,88,8.1,2.5,1.4,0
E00148017,68.2,13.6,15.1,3,0
E00148018,60.5,10.1,9.5,9.5,10.4
E00148019,79.2,8.4,6.6,4.4,1.5
E00148020,88.8,5.5,3.5,1.5,0.7
E00148021,91.1,6.6,0.7,0.3,1.3
E00148022,92.4,5.4,1.8,0.4,0
E00148023,93.6,2.8,3.2,0.4,0
E00148024,88.3,8.6,1.2,1.4,0.5
E00148026,93.3,5.5,0.6,0,0.6
E00148027,73.4,8.3,8.7,5.5,4.2
E00148028,83.8,10.1,3.4,1.7,1
E00148029,88,9.3,1.5,1.2,0
E00148030,89.8,2.5,3.3,2.2,2.2
E00148031,93.2,3.9,2.6,0.3,0
E00148032,92.7,3.6,1.2,1.6,0.8
E00148033,90.1,5.5,2.9,0.7,0.7
E00148034,91.4,5,3.1,0,0.5
E00148035,92.9,5.2,0.7,0,1.1
E00148036,94.5,3.4,0.9,0.9,0.3
E00148037,95.2,4.4,0.4,0,0
E00148038,95.2,3.1,1,0.3,0.3
E00148039,97.5,1.8,0.4,0.4,0
E00148040,94.8,4.5,0.6,0,0
E00148041,91.3,3.6,4.5,0.6,0
E00148042,94.8,4,0.9,0.3,0
E00148043,86.3,3.4,5.8,2.4,2.2
E00148044,92.8,3.4,1.9,1.4,0.5
E00148045,95.9,3.2,0,0.9,0
E00148046,98.3,1.1,0,0.6,0
E00148047,98.3,1.4,0,0.3,0
E00148051,91.8,5.1,0.3,1.8,0.9
E00148052,99.2,0.8,0,0,0
E00148095,82.7,6.8,3.4,3.8,3.4
E00148096,91.2,6.1,1.7,0.7,0.3
E00148097,91.7,6.6,1.7,0,0
E00148098,92.9,5.8,1.3,0,0
E00148099,93.4,3.1,2.1,0.7,0.7
E00148100,88.3,5.1,1.9,4.7,0
E00148101,82.1,10.9,3.1,3.5,0.4
E00148103,89.1,6.9,2.6,0.7,0.7
