geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00072641,74.7,25.3
E00072642,66.2,33.8
E00072643,60.6,39.4
E00072644,45.8,54.2
E00072645,70.1,29.9
E00072646,50.7,49.3
E00072647,62.9,37.1
E00072648,61.1,38.9
E00072649,61.2,38.8
E00072650,53.4,46.6
E00072651,55.7,44.3
E00072652,51.1,48.9
E00072653,65,35
E00072654,51.5,48.5
E00072655,57.2,42.8
E00072656,60.1,39.9
E00072657,58.4,41.6
E00072658,58.9,41.1
E00072659,46.9,53.1
E00072660,52.5,47.5
E00072661,63.8,36.2
E00072662,54.1,45.9
E00072663,61.9,38.1
E00072664,60.3,39.7
E00072665,53.8,46.2
E00072685,66.4,33.6
E00072686,65,35
E00072689,49.5,50.5
E00072690,50,50
E00072691,61.1,38.9
E00072692,59.6,40.4
E00072693,60.7,39.3
E00072694,57.2,42.8
E00072695,45.1,54.9
E00072696,62.2,37.8
E00072697,44.6,55.4
E00072698,57.7,42.3
E00072699,62.4,37.6
E00072700,70.9,29.1
E00072701,55.8,44.2
E00072702,51,49
E00072703,64.9,35.1
E00072714,68.1,31.9
E00072830,39.7,60.3
E00072831,60.2,39.8
E00072832,49.3,50.7
E00072833,51.9,48.1
E00072834,61.8,38.2
E00072835,63.6,36.4
E00072836,62,38
E00072837,56.6,43.4
E00072838,50.4,49.6
E00072839,58.7,41.3
E00072840,40.3,59.7
E00072841,66.4,33.6
E00072842,46.4,53.6
E00072844,64.2,35.8
E00072845,44.8,55.2
E00072846,53.6,46.4
E00072847,34.3,65.7
E00072848,37.3,62.7
E00072849,67.2,32.8
E00072850,61.6,38.4
E00072851,65.9,34.1
E00072852,37.9,62.1
E00072853,31.6,68.4
E00072854,37.6,62.4
E00072855,32.8,67.2
E00072856,47,53
E00072857,59.4,40.6
E00072858,53.1,46.9
E00072859,63.3,36.7
E00072860,61.8,38.2
E00072861,56.9,43.1
E00072862,61.4,38.6
E00072864,45.6,54.4
E00072865,34.8,65.2
E00072866,50.4,49.6
E00072867,52.5,47.5
E00072868,52.5,47.5
E00072869,30.5,69.5
E00072870,58.2,41.8
E00072925,47.6,52.4
E00072926,42.9,57.1
E00072927,46.3,53.7
E00072930,55.3,44.7
E00072931,43.5,56.5
E00072932,38.1,61.9
E00072933,34.7,65.3
E00072934,57.8,42.2
E00072935,65.5,34.5
E00072936,44.9,55.1
E00072937,46.3,53.7
E00072938,49.1,50.9
E00072940,54.2,45.8
E00072941,54,46
E00072963,46.1,53.9
E00072964,56.7,43.3
E00072965,53.9,46.1
E00072966,52.5,47.5
E00073020,61.5,38.5
E00073021,66,34
E00073022,61.7,38.3
E00073023,53.6,46.4
E00073024,38.7,61.3
E00073025,50.6,49.4
E00073026,45.1,54.9
E00073027,41.4,58.6
E00073028,36.5,63.5
E00073029,62.6,37.4
E00073071,54.1,45.9
E00073073,47.5,52.5
E00073075,48.1,51.9
E00073076,47.1,52.9
E00073077,42.5,57.5
E00073079,54.6,45.4
E00073080,61.7,38.3
E00073081,38.4,61.6
E00073085,64.4,35.6
E00073086,43.6,56.4
E00074447,50.4,49.6
E00074489,58.3,41.7
E00074490,57.6,42.4
E00074491,61.1,38.9
E00074492,59.9,40.1
E00074493,39.9,60.1
E00074494,62.7,37.3
E00074495,60.4,39.6
E00074496,61.7,38.3
E00074497,53.9,46.1
E00074498,58.9,41.1
E00074499,40.6,59.4
E00074500,56.3,43.7
E00074501,64.9,35.1
E00074502,67.6,32.4
E00074576,63.3,36.7
E00074577,64.1,35.9
E00074578,54.2,45.8
E00074579,39.2,60.8
E00074580,62.4,37.6
E00074581,58.4,41.6
E00074582,60.1,39.9
E00074583,55.3,44.7
E00074584,45.7,54.3
E00074585,55.2,44.8
E00074586,66.2,33.8
E00075019,52.9,47.1
E00075020,58.8,41.2
E00075021,58.6,41.4
E00075022,54.2,45.8
E00075023,51.4,48.6
E00075024,60.4,39.6
E00075025,57.8,42.2
E00075026,48.6,51.4
E00075049,59.5,40.5
E00075050,37.5,62.5
E00075051,64.8,35.2
E00075052,63.3,36.7
E00075053,49.5,50.5
E00075054,42.6,57.4
E00075055,51.8,48.2
E00075056,51,49
E00075057,59.6,40.4
E00075058,61.3,38.7
E00075059,68.1,31.9
E00075060,51.5,48.5
E00075061,57.1,42.9
E00075062,47.3,52.7
E00075063,63.4,36.6
E00075067,69.2,30.8
E00075072,52.8,47.2
E00075083,59.5,40.5
E00075086,43.3,56.7
E00147779,47.5,52.5
E00147780,58.9,41.1
E00147781,53.9,46.1
E00147782,60.4,39.6
E00147783,58.5,41.5
E00147784,51.1,48.9
E00147785,55.7,44.3
E00147786,45.9,54.1
E00147796,63,37
E00147797,47.2,52.8
E00147798,59.6,40.4
E00147799,58,42
E00147802,52.5,47.5
E00147803,54.3,45.7
E00147804,49.8,50.2
E00147814,66.7,33.3
E00147815,56.2,43.8
E00147816,59.4,40.6
E00147817,47.6,52.4
E00147818,52.3,47.7
E00147819,53.6,46.4
E00147948,51.1,48.9
E00147949,63.5,36.5
E00147950,60,40
E00147951,47.1,52.9
E00147952,51.6,48.4
E00147953,46.3,53.7
E00147954,60.9,39.1
E00147963,53.4,46.6
E00147973,53.2,46.8
E00147974,57.6,42.4
E00147975,68.4,31.6
E00147976,65.6,34.4
E00147977,57.2,42.8
E00147978,38,62
E00147979,29.5,70.5
E00147980,52.5,47.5
E00147995,58.9,41.1
E00147996,56.3,43.7
E00148002,53.8,46.2
E00148003,61.3,38.7
E00148004,63.4,36.6
E00148005,55.5,44.5
E00148006,58.9,41.1
E00148007,46.9,53.1
E00148008,55.1,44.9
E00148009,54.1,45.9
E00148010,47.1,52.9
E00148012,62.9,37.1
E00148013,57.3,42.7
E00148014,42.2,57.8
E00148015,32.5,67.5
E00148016,48.4,51.6
E00148017,35.5,64.5
E00148018,27,73
E00148019,29.7,70.3
E00148020,47.4,52.6
E00148021,43.1,56.9
E00148022,56.4,43.6
E00148023,47.9,52.1
E00148024,51,49
E00148026,50,50
E00148027,27.5,72.5
E00148028,37.6,62.4
E00148029,48,52
E00148030,40.4,59.6
E00148031,49.2,50.8
E00148032,39.9,60.1
E00148033,31.2,68.8
E00148034,49,51
E00148035,47.2,52.8
E00148036,55.3,44.7
E00148037,58,42
E00148038,53.3,46.7
E00148039,48.8,51.3
E00148040,49.2,50.8
E00148041,42.3,57.7
E00148042,48.5,51.5
E00148043,43.5,56.5
E00148044,53.4,46.6
E00148045,65.7,34.3
E00148046,61.1,38.9
E00148047,50,50
E00148051,45.1,54.9
E00148052,50.5,49.5
E00148095,28.3,71.7
E00148096,40.1,59.9
E00148097,42.4,57.6
E00148098,51.7,48.3
E00148099,54.8,45.2
E00148100,39.7,60.3
E00148101,36.6,63.4
E00148103,40.3,59.7
E00148105,28.2,71.8
E00148106,51.2,48.8
E00148107,31.1,68.9
E00148108,63.3,36.7
E00148109,45.5,54.5
E00148110,44.4,55.6
E00148111,48.3,51.7
E00148112,35.6,64.4
E00148113,49.6,50.4
E00148114,42.2,57.8
E00148115,50.4,49.6
E00148116,20,80
E00148118,61.8,38.2
E00148119,47.6,52.4
E00148120,48.6,51.4
E00148121,45.5,54.5
E00148122,54.1,45.9
E00148123,59.2,40.8
E00148124,62.1,37.9
E00148125,61.7,38.3
E00148126,66.7,33.3
E00148127,37.5,62.5
E00148128,56.6,43.4
E00148129,42.4,57.6
E00148130,54.1,45.9
E00148131,41.9,58.1
E00148136,61.4,38.6
E00148348,45.7,54.3
E00148349,59.3,40.7
E00148350,64.4,35.6
E00148351,47.7,52.3
E00148352,63,37
E00148354,65.8,34.2
E00148355,50.1,49.9
E00148356,59.1,40.9
E00148357,60,40
E00148358,48.5,51.5
E00148359,51.5,48.5
E00148360,59.8,40.2
E00148361,33.6,66.4
E00148362,36.9,63.1
E00148363,48.1,51.9
E00148364,35.7,64.3
E00148365,38,62
E00148366,61.5,38.5
E00148367,64.8,35.2
E00148368,58.9,41.1
E00148469,65.7,34.3
E00148470,58.7,41.3
E00148472,64.8,35.2
E00148473,46.3,53.7
E00148475,58.1,41.9
E00165857,66,34
E00165858,39.3,60.7
E00165859,52.9,47.1
E00165860,37.6,62.4
E00165861,42.3,57.7
E00165862,31.1,68.9
E00186525,48.5,51.5
E00186582,53.1,46.9
E00186600,53.3,46.7
E00186602,31.2,68.8
E00186618,60.4,39.6
E00186620,43.7,56.3
E00186629,36.1,63.9
E00186635,49.1,50.9
E00186637,63.5,36.5
E00186641,46.7,53.3
E00186654,41.6,58.4
