areacd,sex-001,sex-002
E00064406,53.3,46.7
E00064416,42.1,57.9
E00064417,51.7,48.3
E00064418,53.3,46.7
E00064419,44.2,55.8
E00064420,50,50
E00064421,54.5,45.5
E00064422,53.6,46.4
E00064423,51.3,48.7
E00064424,51.2,48.8
E00064425,50.7,49.3
E00064426,53.4,46.6
E00064427,55.3,44.7
E00064428,51.7,48.3
E00064429,52.1,47.9
E00064430,50.1,49.9
E00064431,51.8,48.2
E00064432,52,48
E00064433,49.1,50.9
E00064434,49.2,50.8
E00064435,49.3,50.7
E00064436,51,49
E00064437,48.8,51.2
E00064438,53.1,46.9
E00064439,57,43
E00064440,53.4,46.6
E00064812,44.8,55.2
E00064813,44.6,55.4
E00064817,37.2,62.8
E00064819,51.3,48.7
E00064821,34.3,65.7
E00064825,50.5,49.5
E00064827,48.6,51.4
E00064854,49.6,50.4
E00064855,49,51
E00064856,55.5,44.5
E00064861,50.2,49.8
E00064862,49,51
E00064864,52.1,47.9
E00064866,48.4,51.6
E00064867,53.3,46.7
E00064873,47.8,52.2
E00064874,48.1,51.9
E00064875,49.8,50.2
E00064876,54.7,45.3
E00064878,51.5,48.5
E00064879,45.9,54.1
E00064880,42.4,57.6
E00064881,42.8,57.2
E00064882,51.6,48.4
E00064883,44.1,55.9
E00064884,52.2,47.8
E00064885,44.7,55.3
E00064886,46,54
E00064887,43.3,56.7
E00064889,46.6,53.4
E00064891,47.5,52.5
E00064892,43.1,56.9
E00064893,48.7,51.3
E00064894,54.8,45.2
E00064895,48.8,51.2
E00064979,50.5,49.5
E00064980,52.9,47.1
E00064981,49.5,50.5
E00064982,53.1,46.9
E00064983,53.2,46.8
E00064984,51,49
E00064985,47.8,52.2
E00064986,50.6,49.4
E00064987,52.5,47.5
E00064988,50.9,49.1
E00064989,56,44
E00064990,53.1,46.9
E00064991,51.2,48.8
E00064992,51.5,48.5
E00064993,55.1,44.9
E00064994,52.9,47.1
E00064995,54.8,45.2
E00064996,51.6,48.4
E00064997,51.5,48.5
E00064998,48.9,51.1
E00064999,54.9,45.1
E00065000,48.6,51.4
E00065002,51.2,48.8
E00065003,53.2,46.8
E00065004,55.8,44.2
E00065005,50,50
E00065006,49.8,50.2
E00065007,52.3,47.7
E00065008,50.9,49.1
E00065009,48.3,51.7
E00065010,44.8,55.2
E00065011,49.7,50.3
E00065012,52.4,47.6
E00065013,53.2,46.8
E00065014,49.4,50.6
E00065015,48.1,51.9
E00065016,48.7,51.3
E00065017,49.6,50.4
E00065018,41.8,58.2
E00065019,50.7,49.3
E00065020,56.1,43.9
E00065021,53.1,46.9
E00065022,46.8,53.2
E00065023,50,50
E00065024,57.5,42.5
E00065025,46,54
E00065026,51.1,48.9
E00065027,45,55
E00065028,46.8,53.2
E00065029,45.3,54.7
E00065030,49,51
E00065031,54.1,45.9
E00065032,54.9,45.1
E00065033,49.4,50.6
E00065034,45,55
E00065035,52.5,47.5
E00065036,52.2,47.8
E00065037,49.4,50.6
E00065038,51.8,48.2
E00065039,53.6,46.4
E00065040,40.8,59.2
E00065041,45,55
E00065042,43.3,56.7
E00065043,50.7,49.3
E00065405,49.3,50.7
E00065407,52.1,47.9
E00065408,54.4,45.6
E00065409,50,50
E00065410,54.3,45.7
E00065411,52.9,47.1
E00065413,53.4,46.6
E00065414,56.1,43.9
E00065415,51.9,48.1
E00065416,50.5,49.5
E00065417,50.3,49.7
E00065418,51.8,48.2
E00065419,48.4,51.6
E00065421,51.4,48.6
E00065422,52.2,47.8
E00065424,52.1,47.9
E00065425,52.2,47.8
E00065426,55.9,44.1
E00065427,52.1,47.9
E00065428,48.7,51.3
E00065429,45.7,54.3
E00065430,46.2,53.8
E00065611,50.8,49.2
E00065612,54.7,45.3
E00065613,49.3,50.7
E00065614,47.3,52.7
E00065615,49.3,50.7
E00065616,49.2,50.8
E00065617,51.6,48.4
E00065618,49.5,50.5
E00065619,50.2,49.8
E00065620,52.8,47.2
E00065621,55.2,44.8
E00065622,55.6,44.4
E00065623,52.3,47.7
E00065624,54.1,45.9
E00065625,46.2,53.8
E00065626,49.5,50.5
E00065627,49,51
E00065628,50.3,49.7
E00065629,49.9,50.1
E00065630,48.8,51.2
E00065631,55.4,44.6
E00065632,55.4,44.6
E00065633,50.9,49.1
E00065634,50.5,49.5
E00065635,48.4,51.6
E00065636,53.2,46.8
E00065637,50.5,49.5
E00065638,49.5,50.5
E00065639,51.3,48.7
E00065640,56.6,43.4
E00065641,48.8,51.2
E00065642,52,48
E00065643,56.6,43.4
E00065644,53,47
E00065645,49.7,50.3
E00065646,54.5,45.5
E00065647,53.5,46.5
E00065648,51,49
E00065649,50.2,49.8
E00065650,53.3,46.7
E00065651,51.2,48.8
E00065653,49.4,50.6
E00065654,47.3,52.7
E00065655,53.7,46.3
E00065656,49.5,50.5
E00065657,54.4,45.6
E00065658,51,49
E00065659,47.8,52.2
E00065676,49.7,50.3
E00066043,54,46
E00066044,50.8,49.2
E00066045,49.3,50.7
E00066046,48.4,51.6
E00066047,52.9,47.1
E00066048,50.9,49.1
E00066049,52.1,47.9
E00066050,55.7,44.3
E00066051,51.5,48.5
E00066052,51.6,48.4
E00066053,52,48
E00066054,52.2,47.8
E00066055,49.2,50.8
E00066056,51.4,48.6
E00066057,49.8,50.2
E00066058,48.8,51.2
E00066059,52.6,47.4
E00066060,55.1,44.9
E00066061,50,50
E00066062,49.6,50.4
E00066063,48.5,51.5
E00066064,48.6,51.4
E00066065,53.6,46.4
E00066066,49.7,50.3
E00066067,52.1,47.9
E00066068,50.6,49.4
E00066071,42.8,57.2
E00066072,50,50
E00066117,46.1,53.9
E00066118,53.7,46.3
E00066119,51.8,48.2
E00066123,48.7,51.3
E00066128,51.1,48.9
E00066129,53.7,46.3
E00066130,58.6,41.4
E00066131,49.8,50.2
E00066132,54.4,45.6
E00066133,53.7,46.3
E00066134,49.3,50.7
E00066135,51.3,48.7
E00066136,51.6,48.4
E00066137,52.8,47.2
E00066138,48.6,51.4
E00066139,57.4,42.6
E00066140,54.5,45.5
E00066141,54.1,45.9
E00066142,54.1,45.9
E00066143,50.7,49.3
E00066144,47.3,52.7
E00066145,55.1,44.9
E00066146,48.3,51.7
E00066147,50.2,49.8
E00066148,48.5,51.5
E00066149,51.2,48.8
E00066150,55,45
E00066156,51.7,48.3
E00066157,52.1,47.9
E00066158,53.4,46.6
E00066159,49.5,50.5
E00066160,50.8,49.2
E00066779,45.8,54.2
E00066780,52.7,47.3
E00066781,50.9,49.1
E00066782,50.4,49.6
E00066783,52,48
E00066784,50.3,49.7
E00066785,50.2,49.8
E00066786,54.9,45.1
E00066787,52.4,47.6
E00066788,50.9,49.1
E00066789,52.1,47.9
E00066790,52.8,47.2
E00066792,51,49
E00066793,52.3,47.7
E00066794,55.9,44.1
E00066795,52.4,47.6
E00066796,48.4,51.6
E00066797,48.2,51.8
E00066799,51.5,48.5
E00066800,55.6,44.4
E00066801,55.9,44.1
E00066802,46.8,53.2
E00066803,45.2,54.8
E00066804,49.2,50.8
E00066805,51.2,48.8
E00066806,51.3,48.8
E00066807,48.5,51.5
E00066808,48.6,51.4
E00066809,52.9,47.1
E00066810,52.1,47.9
E00066879,51.4,48.6
E00066880,50.5,49.5
E00066881,52.3,47.7
E00066882,54.4,45.6
E00066883,50.3,49.7
E00066884,49.1,50.9
E00066885,51.1,48.9
E00066887,46.6,53.4
E00066888,49.1,50.9
E00066889,48.5,51.5
E00066891,46.6,53.4
E00066892,49,51
E00066893,47.5,52.5
E00066894,50.9,49.1
E00066895,53.2,46.8
E00066897,49.7,50.3
E00066898,50.4,49.6
E00066899,48.8,51.2
E00066900,52.5,47.5
E00066901,53.4,46.6
E00066902,50.8,49.2
E00066903,50.4,49.6
E00066904,49.4,50.6
E00066905,48.3,51.7
E00066906,52.1,47.9
E00066907,53.1,46.9
E00066908,51.2,48.8
E00066909,51.7,48.3
E00066910,56.1,43.9
E00066911,50.2,49.8
E00066912,52.7,47.3
E00066913,53.9,46.1
E00066914,50.7,49.3
E00066915,56,44
E00066916,50,50
E00066917,49.8,50.2
E00066918,50.8,49.2
E00066919,50.5,49.5
E00066920,53.4,46.6
E00066921,53.4,46.6
E00066922,52.1,47.9
E00066923,51.4,48.6
E00066924,50.5,49.5
E00066925,49.7,50.3
E00066926,49.6,50.4
E00066927,49.5,50.5
E00066928,52.3,47.7
E00066929,50.8,49.2
E00066930,48.5,51.5
E00066931,51.8,48.2
E00066932,53.1,46.9
E00066933,52.2,47.8
E00066934,55.1,44.9
E00066935,46.4,53.6
E00066936,52.2,47.8
E00066937,49.2,50.8
E00066938,50.4,49.6
E00066939,55,45
E00066940,51.3,48.7
E00066941,50.7,49.3
E00066942,51.3,48.7
E00066943,50.2,49.8
E00066944,50.4,49.6
E00066945,53.1,46.9
E00066946,50.1,49.9
E00066947,49.8,50.2
E00066948,49,51
E00066949,49.6,50.4
E00066950,52.3,47.7
E00066951,50.6,49.4
E00066952,49.3,50.7
E00066953,49.5,50.5
E00066954,52.8,47.2
E00066955,47.9,52.1
E00066956,51.5,48.5
E00066957,50.2,49.8
E00066959,52,48
E00066960,47.2,52.8
E00066961,52.6,47.4
E00066962,51.5,48.5
E00066963,50.4,49.6
E00066964,54.8,45.2
E00066965,52.2,47.8
E00066966,53,47
E00066967,52.4,47.6
E00066968,43,57
E00066969,53.4,46.6
E00066970,50.5,49.5
E00066971,49.6,50.4
E00066972,52.8,47.2
E00066973,50.2,49.8
E00066974,52.9,47.1
E00066975,52.2,47.8
E00066976,51.8,48.2
E00066977,52.8,47.2
E00066978,50.8,49.2
E00066979,52.7,47.3
E00066980,52,48
E00066981,49.8,50.2
E00066982,50.2,49.8
E00066983,52.9,47.1
E00066984,55.4,44.6
E00066985,46.8,53.2
E00066986,46.6,53.4
E00066987,52.3,47.7
E00066989,50.6,49.4
E00066990,48.1,51.9
E00066991,49.5,50.5
E00066992,51,49
E00066993,52.6,47.4
E00066994,52.7,47.3
E00066995,53.6,46.4
E00066996,51.4,48.6
E00066997,53.1,46.9
E00066998,51.7,48.3
E00066999,47.9,52.1
E00067000,54.6,45.4
E00067001,53.4,46.6
E00067002,48.9,51.1
E00067003,57,43
E00067004,53.5,46.5
