areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00064406,7.4,23.1,69.4
E00064416,1.9,72.2,25.9
E00064417,3.7,34.3,61.9
E00064418,3.6,30.7,65.7
E00064419,3.8,31.4,64.8
E00064420,4.3,46.6,49.1
E00064421,4.3,17.2,78.4
E00064422,4.1,27.9,68
E00064423,6.9,28.4,64.7
E00064424,0,16,84
E00064425,4.7,30.2,65.1
E00064426,3.9,17.3,78.7
E00064427,0,81.6,18.4
E00064428,5.4,32.4,62.2
E00064429,4.3,33.8,61.9
E00064430,3.4,15.5,81.1
E00064431,4.4,15.9,79.6
E00064432,5.6,17.8,76.6
E00064433,5.6,11.1,83.3
E00064434,0,16.5,83.5
E00064435,2.5,26.7,70.8
E00064436,3.3,21.3,75.4
E00064437,3.7,25.7,70.6
E00064438,4.6,22.9,72.5
E00064439,0,86.6,13.4
E00064440,0.8,45,54.2
E00064812,4.8,49.4,45.8
E00064813,4.2,53,42.8
E00064817,5.5,54.8,39.7
E00064819,18.3,20,61.7
E00064821,5.5,69.4,25.1
E00064825,10.5,39.9,49.7
E00064827,5.7,49.3,45
E00064854,4.5,40,55.5
E00064855,4.6,42.2,53.2
E00064856,6.2,28.3,65.5
E00064861,0.8,47.5,51.6
E00064862,5.5,34.9,59.6
E00064864,5.8,29.8,64.5
E00064866,4.2,25,70.8
E00064867,6.7,26.4,66.8
E00064873,6.9,35.1,58
E00064874,13.5,30.4,56.1
E00064875,9.5,25.9,64.7
E00064876,7.7,23.1,69.2
E00064878,3.1,48.1,48.8
E00064879,5.2,43.1,51.6
E00064880,8.3,52.9,38.9
E00064881,3.6,55.1,41.3
E00064882,3.2,29,67.7
E00064883,8.4,40.2,51.4
E00064884,6.2,37,56.8
E00064885,13.2,42.8,44.1
E00064886,3.4,40.1,56.5
E00064887,15.1,41.3,43.7
E00064889,14.6,15.9,69.5
E00064891,7.5,28.4,64.2
E00064892,14.1,25,60.9
E00064893,5.8,28.3,65.8
E00064894,2.4,21.6,76
E00064895,12.7,20.6,66.7
E00064979,5.8,26.8,67.4
E00064980,1.5,35.6,62.9
E00064981,3,30.8,66.2
E00064982,6.3,29.7,64.1
E00064983,0.8,48.3,50.8
E00064984,8.2,31.9,59.9
E00064985,5.2,24.4,70.4
E00064986,5.8,41.3,52.9
E00064987,5.8,28.3,65.8
E00064988,2,36,62
E00064989,1.6,51.2,47.3
E00064990,5.8,21.7,72.5
E00064991,2.4,45.2,52.4
E00064992,5.1,25.4,69.6
E00064993,2,46.9,51
E00064994,2.6,35.7,61.7
E00064995,2.3,52.7,45
E00064996,3.5,25,71.5
E00064997,9.7,26.6,63.7
E00064998,6.8,48.7,44.4
E00064999,1.6,42.6,55.8
E00065000,3.7,30.4,65.9
E00065002,4.3,27.5,68.1
E00065003,6,36.8,57.1
E00065004,4.4,35.1,60.5
E00065005,7.8,29.6,62.6
