areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00064406,94.4,5.6
E00064416,90.2,9.8
E00064417,94.8,5.2
E00064418,97.2,2.8
E00064419,90.1,9.9
E00064420,91.8,8.2
E00064421,95.2,4.8
E00064422,93.8,6.3
E00064423,94.6,5.4
E00064424,97.9,2.1
E00064425,92.9,7.1
E00064426,95.6,4.4
E00064427,98.4,1.6
E00064428,92.2,7.8
E00064429,91.5,8.5
E00064430,96.9,3.1
E00064431,96,4
E00064432,97.9,2.1
E00064433,98.3,1.7
E00064434,98.8,1.2
E00064435,93.8,6.2
E00064436,95,5
E00064437,96.4,3.6
E00064438,96.1,3.9
E00064439,98.5,1.5
E00064440,89.5,10.5
E00064812,68.2,31.8
E00064813,69.3,30.7
E00064817,57.6,42.4
E00064819,60.8,39.2
E00064821,65.1,34.9
E00064825,66.9,33.1
E00064827,75.1,24.9
E00064854,79.5,20.5
E00064855,69.9,30.1
E00064856,73.8,26.2
E00064861,88.9,11.1
E00064862,85,15
E00064864,86.5,13.5
E00064866,89.3,10.7
E00064867,92.4,7.6
E00064873,77.2,22.8
E00064874,81.8,18.2
E00064875,76.9,23.1
E00064876,85.3,14.7
E00064878,74.3,25.7
E00064879,72.7,27.3
E00064880,64.8,35.2
E00064881,67.9,32.1
E00064882,91.4,8.6
E00064883,70.3,29.7
E00064884,61.8,38.2
E00064885,71.1,28.9
E00064886,70.4,29.6
E00064887,66.8,33.2
E00064889,72.4,27.6
E00064891,64.9,35.1
E00064892,62.3,37.7
E00064893,67.4,32.6
E00064894,91.6,8.4
E00064895,74.1,25.9
E00064979,95.9,4.1
E00064980,97.3,2.7
E00064981,94.9,5.1
E00064982,95.6,4.4
E00064983,98.5,1.5
E00064984,91.6,8.4
E00064985,91.9,8.1
E00064986,91.1,8.9
E00064987,87.7,12.3
E00064988,88.4,11.6
E00064989,96.2,3.8
E00064990,94.1,5.9
E00064991,92,8
E00064992,95,5
E00064993,98.7,1.3
E00064994,91.5,8.5
E00064995,92.6,7.4
E00064996,95.6,4.4
E00064997,92.4,7.6
E00064998,96,4
E00064999,96.3,3.7
E00065000,92.5,7.5
E00065002,97,3
E00065003,93.6,6.4
E00065004,93.5,6.5
E00065005,93,7
E00065006,82.1,17.9
E00065007,92.4,7.6
E00065008,93.7,6.3
E00065009,96.2,3.8
E00065010,71.2,28.8
E00065011,93.8,6.3
E00065012,93,7
E00065013,92.9,7.1
E00065014,78.3,21.7
E00065015,90.3,9.7
E00065016,88.1,11.9
E00065017,95,5
E00065018,79.2,20.8
E00065019,86.1,13.9
E00065020,80.2,19.8
E00065021,89.4,10.6
E00065022,63.3,36.7
E00065023,61.8,38.2
E00065024,66.3,33.7
E00065025,63.7,36.3
E00065026,57.1,42.9
E00065027,62.5,37.5
E00065028,67.3,32.7
E00065029,67.8,32.2
E00065030,72.5,27.5
E00065031,60.2,39.8
E00065032,79.6,20.4
E00065033,81.9,18.1
E00065034,54.3,45.8
E00065035,77.2,22.8
E00065036,80.3,19.7
E00065037,78.9,21.1
E00065038,68.8,31.3
E00065039,76,24
E00065040,60.1,39.9
E00065041,87.8,12.2
E00065042,49.9,50.1
E00065043,62.9,37.1
E00065405,94.6,5.4
E00065407,92.2,7.8
E00065408,91.8,8.2
E00065409,94.6,5.4
E00065410,98.4,1.6
E00065411,90.6,9.4
E00065413,99.2,0.8
E00065414,96.2,3.8
E00065415,92.2,7.8
E00065416,96,4
E00065417,93.4,6.6
E00065418,97,3
E00065419,98,2
E00065421,97,3
E00065422,93.3,6.7
E00065424,96.8,3.2
E00065425,98.2,1.8
E00065426,94.9,5.1
E00065427,93.1,6.9
E00065428,97.8,2.2
E00065429,92.7,7.3
E00065430,96.9,3.1
E00065611,94.1,5.9
E00065612,95.3,4.7
E00065613,94.7,5.3
E00065614,96.8,3.2
E00065615,97.6,2.4
E00065616,97.6,2.4
E00065617,98.4,1.6
E00065618,96.1,3.9
E00065619,95,5
E00065620,88.9,11.1
E00065621,96.4,3.6
E00065622,96.9,3.1
E00065623,94.7,5.3
E00065624,98.6,1.4
E00065625,96.5,3.5
E00065626,95.9,4.1
E00065627,94.5,5.5
E00065628,92.4,7.6
E00065629,94.6,5.4
E00065630,96.5,3.5
E00065631,97.3,2.7
E00065632,97.8,2.2
E00065633,96.6,3.4
E00065634,97.2,2.8
E00065635,96.4,3.6
E00065636,98,2
E00065637,93.6,6.4
E00065638,98,2
E00065639,99.3,0.7
E00065640,95.7,4.3
E00065641,96.1,3.9
E00065642,93.8,6.3
E00065643,98.1,1.9
E00065644,93.7,6.3
E00065645,96.9,3.1
E00065646,96.7,3.3
E00065647,91.3,8.7
E00065648,93.5,6.5
E00065649,90.3,9.7
E00065650,96.9,3.1
E00065651,97.1,2.9
E00065653,97.9,2.1
E00065654,97.9,2.1
E00065655,99.7,0.3
E00065656,97.3,2.7
E00065657,96.9,3.1
E00065658,97.9,2.1
E00065659,93.5,6.5
E00065676,99.7,0.3
E00066043,93.3,6.7
E00066044,94.1,5.9
E00066045,92.8,7.2
E00066046,89.5,10.5
E00066047,98.3,1.7
E00066048,96.7,3.3
E00066049,94.6,5.4
E00066050,98.5,1.5
E00066051,95.3,4.7
E00066052,97.8,2.2
E00066053,91.6,8.4
E00066054,94.2,5.8
E00066055,89.3,10.7
E00066056,95.7,4.3
E00066057,91.8,8.2
E00066058,92.2,7.8
E00066059,85.6,14.4
E00066060,92.3,7.7
E00066061,91.5,8.5
E00066062,88.7,11.3
E00066063,96.2,3.8
E00066064,93.8,6.2
E00066065,91.8,8.2
E00066066,91.1,8.9
E00066067,95.2,4.8
E00066068,91.5,8.5
E00066071,97.4,2.6
E00066072,92.4,7.6
E00066117,98.4,1.6
E00066118,97.7,2.3
E00066119,96.8,3.2
E00066123,94,6
E00066128,95.3,4.7
E00066129,97.1,2.9
E00066130,95.6,4.4
E00066131,96.2,3.8
E00066132,97.6,2.4
E00066133,98.2,1.8
E00066134,94.7,5.3
E00066135,97.8,2.2
E00066136,95.2,4.8
E00066137,98.7,1.3
E00066138,90.4,9.6
E00066139,94.9,5.1
E00066140,98.3,1.7
E00066141,89.7,10.3
E00066142,93.2,6.8
E00066143,92.9,7.1
E00066144,96.6,3.4
E00066145,93.9,6.1
E00066146,96.7,3.3
E00066147,94.3,5.7
E00066148,93.2,6.8
E00066149,97.2,2.8
E00066150,92.7,7.3
E00066156,93.7,6.3
E00066157,93.6,6.4
E00066158,95.5,4.5
E00066159,95.8,4.2
E00066160,95.3,4.7
E00066779,93.3,6.7
E00066780,94.5,5.5
E00066781,94.9,5.1
E00066782,92,8
E00066783,94.9,5.1
E00066784,94,6
E00066785,89.8,10.2
E00066786,93.3,6.7
E00066787,91.7,8.3
E00066788,90,10
E00066789,92.4,7.6
E00066790,97.7,2.3
E00066792,90,10
E00066793,98.1,1.9
E00066794,95.3,4.7
E00066795,94.9,5.1
E00066796,94.4,5.6
E00066797,92.5,7.5
E00066799,95.4,4.6
E00066800,94.2,5.8
E00066801,86.7,13.3
E00066802,91.4,8.6
E00066803,87.3,12.7
E00066804,96.7,3.3
E00066805,95.4,4.6
E00066806,93.1,6.9
E00066807,91.1,8.9
E00066808,83.9,16.1
E00066809,91,9
E00066810,94.6,5.4
E00066879,96.9,3.1
E00066880,94.4,5.6
E00066881,96.9,3.1
E00066882,97.9,2.1
E00066883,96.5,3.5
E00066884,96.9,3.1
E00066885,96.3,3.8
E00066887,97.6,2.4
E00066888,94.4,5.6
E00066889,93,7
E00066891,91.9,8.1
E00066892,96.8,3.2
E00066893,98.5,1.5
E00066894,95.2,4.8
E00066895,95.3,4.7
E00066897,98.1,1.9
E00066898,97.5,2.5
E00066899,94.9,5.1
E00066900,92.5,7.5
E00066901,98.8,1.2
E00066902,94.3,5.7
E00066903,95.6,4.4
E00066904,95.9,4.1
E00066905,87.8,12.2
E00066906,93.8,6.2
E00066907,98.2,1.8
E00066908,98,2
E00066909,95.4,4.6
E00066910,97.4,2.6
E00066911,94.4,5.6
E00066912,95.4,4.6
E00066913,97.9,2.1
E00066914,95,5
E00066915,93.8,6.2
E00066916,98.1,1.9
E00066917,96.6,3.4
E00066918,95.8,4.2
E00066919,96.4,3.6
E00066920,94.6,5.4
E00066921,92.6,7.4
E00066922,95,5
E00066923,97.6,2.4
E00066924,94.4,5.6
E00066925,98.6,1.4
E00066926,97.1,2.9
E00066927,96.8,3.2
E00066928,96,4
E00066929,99,1
E00066930,97.1,2.9
E00066931,94.5,5.5
E00066932,94.9,5.1
E00066933,94.7,5.3
E00066934,97.2,2.8
E00066935,95,5
E00066936,96.4,3.6
E00066937,98.1,1.9
E00066938,93.5,6.5
E00066939,96.1,3.9
E00066940,97,3
E00066941,90.9,9.1
E00066942,96,4
E00066943,94.2,5.8
E00066944,97,3
E00066945,97.1,2.9
E00066946,94.8,5.2
E00066947,92.8,7.2
E00066948,98.3,1.7
E00066949,99.2,0.8
E00066950,97.7,2.3
E00066951,96.3,3.7
E00066952,98.3,1.7
E00066953,94.5,5.5
E00066954,97.5,2.5
E00066955,98.2,1.8
E00066956,99.1,0.9
E00066957,95,5
E00066959,97.2,2.8
E00066960,97,3
E00066961,95.1,4.9
E00066962,95.8,4.2
E00066963,92.6,7.4
E00066964,96.3,3.7
E00066965,97.2,2.8
E00066966,94.5,5.5
E00066967,98.4,1.6
E00066968,91.8,8.2
E00066969,98.3,1.7
E00066970,96.5,3.5
E00066971,98.8,1.2
E00066972,97.4,2.6
E00066973,93.1,6.9
E00066974,96.4,3.6
E00066975,95.7,4.3
E00066976,96.4,3.6
E00066977,94.6,5.4
E00066978,96.9,3.1
E00066979,95.3,4.7
E00066980,96,4
E00066981,96,4
E00066982,96.7,3.3
E00066983,97.7,2.3
E00066984,95.8,4.2
E00066985,97.5,2.5
E00066986,95.6,4.4
E00066987,94.8,5.2
E00066989,96,4
E00066990,94.8,5.2
E00066991,97.2,2.8
E00066992,97.5,2.5
E00066993,97.6,2.4
E00066994,93.8,6.2
E00066995,98.9,1.1
E00066996,96.1,3.9
E00066997,96.2,3.8
E00066998,96.7,3.3
E00066999,99.6,0.4
E00067000,97.8,2.2
E00067001,97.5,2.5
E00067002,96.1,3.9
E00067003,98.7,1.3
E00067004,97.2,2.8
E00067005,97.9,2.1
E00067006,95,5
E00067007,95,5
E00067008,87.4,12.6
E00067009,86.1,13.9
E00067010,89.8,10.2
E00067011,87.7,12.3
E00067012,93.4,6.6
E00067013,90.3,9.7
E00067014,86.4,13.6
E00067015,89.8,10.2
E00067016,95,5
E00067017,90.1,9.9
E00067018,94,6
E00067019,92.6,7.4
E00067020,93,7
E00067021,85,15
E00067022,80.3,19.7
E00067023,81.2,18.8
E00067024,85.9,14.1
E00067025,83.9,16.1
E00067026,89.1,10.9
E00067027,87.1,12.9
E00067028,94.6,5.4
E00067029,86.4,13.6
E00067030,89.7,10.3
E00067031,94.2,5.8
E00067032,94.4,5.6
E00067033,91.2,8.8
E00067034,86.2,13.8
E00067035,87.8,12.2
E00067036,93.2,6.8
E00067037,92.6,7.4
E00067038,87.9,12.1
E00067039,93.8,6.2
E00067040,94.4,5.6
E00067041,81.3,18.7
E00067042,85.7,14.3
E00067043,90.6,9.4
E00067044,91.1,8.9
E00067049,98.1,1.9
E00067051,85.1,14.9
E00067052,89.8,10.2
E00067053,88.5,11.5
E00067054,87.3,12.7
E00067055,87.9,12.1
E00067057,86.9,13.1
E00067059,96.2,3.8
E00067060,96.7,3.3
E00067061,94.3,5.7
E00067062,96.9,3.1
E00067063,98,2
E00067064,94.7,5.3
E00067065,100,0
E00067066,98.2,1.8
E00067067,96.4,3.6
E00067068,95.1,4.9
E00067069,95.7,4.3
E00067070,84.6,15.4
E00067071,91.9,8.1
E00067072,91.2,8.8
E00067073,88.4,11.6
E00067074,96.1,3.9
E00067075,99.7,0.3
E00067076,96.6,3.4
E00067077,99,1
E00067078,98.4,1.6
E00067079,97.2,2.8
E00067080,96.2,3.8
E00067081,95.6,4.4
E00067082,97.4,2.6
E00067083,95.5,4.5
E00067084,98.5,1.5
E00067085,95.6,4.4
E00067086,97.8,2.2
E00067087,95.4,4.6
E00067088,96.5,3.5
E00067089,92.8,7.2
E00067090,95.1,4.9
E00067091,97.6,2.4
E00067092,96.1,3.9
E00067093,94.4,5.6
E00067094,98.7,1.3
E00067095,96.3,3.7
E00067096,74.3,25.7
E00067097,33.4,66.6
E00067098,59.9,40.1
E00067099,67.7,32.3
E00067100,70.1,29.9
E00067101,82.4,17.6
E00067102,92.8,7.2
E00067103,78.7,21.3
E00067104,41.2,58.8
E00067105,85.5,14.5
E00067106,40.4,59.6
E00067107,34.3,65.7
E00067108,68,32
E00067109,52.3,47.7
E00067110,66,34
E00067112,92.1,7.9
E00067113,93.7,6.3
E00067114,36.4,63.6
E00067115,78.6,21.4
E00067116,38.4,61.6
E00067117,65.8,34.2
E00067118,85.3,14.7
E00067119,86.1,13.9
E00067120,72.2,27.8
E00067121,92.8,7.2
E00067122,74.9,25.1
E00067123,82,18
E00067124,69.6,30.4
E00067125,73.3,26.7
E00067126,80.7,19.3
E00067128,62.4,37.6
E00067129,71.4,28.6
E00067130,79.9,20.1
E00067131,86.1,13.9
E00067132,82,18
E00067133,47.2,52.8
E00067134,96.4,3.6
E00067135,96.5,3.5
E00067136,95.3,4.7
E00067137,96.8,3.2
E00067138,95.3,4.7
E00067139,98.7,1.3
E00067140,97,3
E00067141,96.8,3.2
E00067142,95.5,4.5
E00067152,97.2,2.8
E00067153,97.4,2.6
E00067154,94.4,5.6
E00067160,94.8,5.2
E00067167,96.7,3.3
E00067168,98.3,1.7
E00067169,88.2,11.8
E00067170,88.5,11.5
E00067171,89.7,10.3
E00067172,78.3,21.7
E00067173,80.9,19.1
E00067174,86.9,13.1
E00067175,83.2,16.8
E00067176,77.7,22.3
E00067177,85.5,14.5
E00067178,92,8
E00067179,91.6,8.4
E00067180,84.9,15.1
E00067181,88.5,11.5
E00067182,88.9,11.1
E00067183,80.4,19.6
E00067184,89.7,10.3
E00067185,84.9,15.1
E00067186,89.5,10.5
E00067187,84.2,15.8
E00067188,83.7,16.3
E00067189,88,12
E00067190,83.2,16.8
E00067191,92.2,7.8
E00067192,74.1,25.9
E00067193,88.9,11.1
E00067194,78,22
E00067195,74.9,25.1
E00067196,95.1,4.9
E00067197,91.6,8.4
E00067198,90.9,9.1
E00067199,92.6,7.4
E00067200,93.4,6.6
E00067201,95.4,4.6
E00067202,90.9,9.1
E00067203,95.8,4.2
E00067204,93.6,6.4
E00067205,96.3,3.8
E00067206,94.4,5.6
E00067207,95.7,4.3
E00067208,92.2,7.8
E00067209,93.8,6.2
E00067210,95.5,4.5
E00067211,87.5,12.5
E00067212,93,7
E00067213,93,7
E00067214,90.4,9.6
E00067215,94.5,5.5
E00067216,91.3,8.7
E00067217,83.9,16.1
E00067218,85.5,14.5
E00067219,93,7
E00067221,94.9,5.1
E00067222,85.5,14.5
E00067223,90.5,9.5
E00067224,95,5
E00067225,94,6
E00067226,92.3,7.7
E00067227,91.6,8.4
E00067228,95,5
E00067229,90.3,9.7
E00067230,96.9,3.1
E00067241,98.2,1.8
E00067264,96.4,3.6
E00067265,99,1
E00067273,67.4,32.6
E00067274,65.8,34.2
E00067275,71.2,28.8
E00067276,84.8,15.2
E00067277,72.5,27.5
E00067279,82.7,17.3
E00067280,65.7,34.3
E00067281,84.6,15.4
E00067282,72,28
E00067283,71.5,28.5
E00067284,81,19
E00067285,86.9,13.1
E00067286,71.4,28.6
E00067287,67.2,32.8
E00067288,69.4,30.6
E00067289,72.2,27.8
E00067290,78.9,21.1
E00067291,73,27
E00067292,66.4,33.6
E00067293,42.9,57.1
E00067294,69.5,30.5
E00067295,39.8,60.2
E00067296,40.9,59.1
E00067297,43.4,56.6
E00067298,51,49
E00134052,93.8,6.2
E00165822,91.9,8.1
E00165823,97.2,2.8
E00172839,81.1,18.9
E00172840,40.9,59.1
E00172842,52.8,47.2
E00172844,89.7,10.3
E00172845,92.8,7.2
E00172847,90.2,9.8
E00172848,92.1,7.9
E00172850,85.2,14.8
E00172851,89.6,10.4
E00172853,85.7,14.3
E00172854,93.1,6.9
E00172856,95.7,4.3
E00172859,91.5,8.5
E00172861,94.4,5.6
E00172862,88,12
E00172865,94.5,5.5
E00172867,88.8,11.3
E00172872,68.5,31.5
E00172873,74.6,25.4
E00172875,82.2,17.8
E00174859,92.4,7.6
E00174861,93.8,6.2
E00174862,90.2,9.8
E00174864,94,6
E00174865,92.6,7.4
E00175330,91.1,8.9
E00175331,93.9,6.1
E00175343,92.6,7.4
E00175344,94.6,5.4
E00175345,88.9,11.1
E00175346,91.7,8.3
E00175347,90.6,9.4
E00175360,90.5,9.5
E00175361,97.2,2.8
E00185474,92.2,7.8
E00185481,88.4,11.6
E00185483,93.5,6.5
E00185501,95,5
E00185522,95.8,4.2
E00185528,89.6,10.4
E00185537,92.5,7.5
E00185542,96,4
