areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00064406,57.5,6.9,18.4,17.2
E00064416,75,6.3,2.1,16.7
E00064417,67.1,8.2,14.4,10.3
E00064418,63.8,7.3,15.3,13.6
E00064419,49.5,8.7,25.5,16.3
E00064420,59.2,9.9,5.6,25.4
E00064421,57.4,15.5,14.8,12.3
E00064422,66.7,9.6,11.9,11.9
E00064423,67.5,9.9,12.6,9.9
E00064424,59.3,9,18.5,13.2
E00064425,61,5.7,19.5,13.8
E00064426,57.4,17,13.1,12.5
E00064427,66.7,12.5,16.7,4.2
E00064428,60.2,12,14.8,13
E00064429,58.4,10.2,18.7,12.7
E00064430,63.6,8.1,14.4,13.9
E00064431,53.7,10.4,20.1,15.9
E00064432,51.3,7.1,22.7,18.8
E00064433,44.3,14.1,20.8,20.8
E00064434,48.8,9.4,24.4,17.5
E00064435,53.1,14.7,20.3,11.9
E00064436,61.2,5.9,19.1,13.8
E00064437,58.8,14,15.4,11.8
E00064438,55,13,15.4,16.6
E00064439,54.5,9.1,9.1,27.3
E00064440,64.3,9.5,7.1,19
E00064812,63.4,10.6,11.4,14.6
E00064813,59.5,19,4.4,17.1
E00064817,57.3,22.9,7.3,12.5
E00064819,66,16,5.6,12.5
E00064821,58.8,19.3,6.7,15.1
E00064825,66.7,10.9,5.4,17.1
E00064827,65.3,11.6,4.2,18.9
E00064854,58.4,9.1,13,19.5
E00064855,63.9,11.3,9.3,15.5
E00064856,61.6,11.1,10.1,17.2
E00064861,69.4,11.1,0,19.4
E00064862,56.4,13.9,10.9,18.8
E00064864,64.1,10.1,9.7,16.1
E00064866,62.8,10.3,10.7,16.2
E00064867,65.6,16.9,8.2,9.3
E00064873,59.5,15.1,11.9,13.5
E00064874,58.5,17,11,13.5
E00064875,64.3,14.7,7.7,13.3
E00064876,59.4,11.4,12,17.1
E00064878,67,12.1,5.5,15.4
E00064879,66.7,16.7,6,10.7
E00064880,64.2,12.6,10.6,12.6
E00064881,62.8,17.5,2.9,16.8
E00064882,63.4,9.2,9.2,18.3
E00064883,53.2,23.4,6.3,17.1
E00064884,53,13.4,18.7,14.9
E00064885,49.7,32.3,7.5,10.6
E00064886,57.3,9.3,8.7,24.7
E00064887,54.6,20.9,8,16.6
E00064889,66.7,13.5,6.3,13.5
E00064891,60.6,22.6,8.8,8
E00064892,58.1,24.7,5.4,11.8
E00064893,60.7,14.8,8.9,15.6
E00064894,65.1,8.3,10.1,16.6
E00064895,63.9,15.7,9.6,10.8
E00064979,50,18.8,18.8,12.5
E00064980,54.5,20.5,11.4,13.6
E00064981,60.8,11.9,16.1,11.2
E00064982,66.4,10.7,9,13.9
E00064983,60,8,21.3,10.7
E00064984,58.7,14.5,12.3,14.5
E00064985,62.3,19.6,3.6,14.5
E00064986,68,12,10,10
E00064987,61.9,14.4,8.5,15.3
E00064988,56,15.5,7.1,21.4
E00064989,61.1,8.3,18.1,12.5
E00064990,59.3,11.9,12.7,16.1
E00064991,56.4,18.1,8.5,17
E00064992,52.4,13.9,18.7,15.1
E00064993,46.9,15.6,21.9,15.6
E00064994,61.5,12.8,13.8,11.9
E00064995,55.2,18.4,14.9,11.5
E00064996,57.6,11.3,15.3,15.8
E00064997,66.4,15.1,4.8,13.7
E00064998,58.9,10.5,20,10.5
E00064999,72.6,8.4,7.4,11.6
E00065000,53.9,19.2,15,12
E00065002,66.2,9.5,10.8,13.5
E00065003,68.3,11.9,7.9,11.9
E00065004,58.6,16.1,6.9,18.4
E00065005,62.5,9.4,5.2,22.9
E00065006,67.9,11.7,5.6,14.8
E00065007,60.2,11.2,14.3,14.3
E00065008,54.5,12.9,13.9,18.8
E00065009,61.4,10,14.3,14.3
E00065010,63.6,18.2,9.9,8.3
E00065011,65.5,15.1,7.6,11.8
E00065012,63.8,15,11.3,10
E00065013,66.1,13.2,6.6,14
E00065014,62.9,21.9,4.8,10.5
E00065015,52.5,19.8,14.9,12.9
E00065016,61.4,15.9,11.7,11
E00065017,69.4,9,9.7,11.9
E00065018,65,15,7.5,12.5
E00065019,70.9,9.7,4.9,14.6
E00065020,72.1,13.9,3.3,10.7
E00065021,79.5,6.8,8,5.7
E00065022,63.7,11.9,10.7,13.7
E00065023,70.5,12.4,6.2,10.9
E00065024,71.8,11,8,9.2
E00065025,64.3,21,4.9,9.8
