areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00126856,26.2,39.7,16.3,17.7
E00126857,31.7,35.2,17.6,15.5
E00126858,14.6,48.4,17.2,19.7
E00126875,29.3,44.3,12.1,14.4
E00126876,30.6,39.6,14.9,14.9
E00126877,32.4,47.3,8.8,11.5
E00126878,18.9,43.2,16.2,21.6
E00126879,42.4,37.9,15.9,3.8
E00126880,39.2,39.2,12.5,9.2
E00126881,32.9,45,15,7.1
E00126882,19,28.4,20.7,31.9
E00126883,19.2,37.5,16.7,26.7
E00126884,34.6,41.2,13.7,10.5
E00126885,25.5,46.8,16.3,11.3
E00126886,45.6,25.3,11.4,17.7
E00126887,33.1,40.5,14.9,11.6
E00126888,26.3,40,17.5,16.3
E00126889,33.3,41.4,10.3,14.9
E00126890,23.9,52.1,14.5,9.4
E00126891,20.5,45.2,19.9,14.4
E00126893,25.5,38.7,16.1,19.7
E00126928,51.6,32.9,8.4,7.1
E00126930,22.5,40.8,20.8,15.8
E00126931,32.2,37.3,21.2,9.3
E00126932,25.4,46,13.5,15.1
E00126933,63.9,24.6,7.4,4.1
E00126934,26.4,42.4,13.6,17.6
E00126935,23.8,39.7,19,17.5
E00126936,19.5,44.7,22,13.8
E00126937,23.1,43,19,14.9
E00126938,27.1,43.4,15.5,14
E00126939,37.2,34,17.9,10.9
E00126940,38.3,42.1,13.1,6.5
E00126941,27.2,38.6,13.2,21.1
E00126943,24.6,34.9,15.1,25.4
E00126944,60.1,17.1,13.3,9.5
E00126945,21.9,40.4,21.9,15.8
E00126946,35.6,39.3,16,9.2
E00126947,35.4,43.3,10.2,11
E00126948,42.2,33.3,10.4,14.1
E00126949,44.2,30.6,12.2,12.9
E00126950,30.2,32.6,16.3,20.9
E00126951,16.3,38.3,19.8,25.6
E00126953,30.5,25.8,20.7,23
E00126954,25.8,49.2,14.4,10.6
E00126955,37.8,39.4,15.7,7.1
E00126956,36.8,26.3,19.4,17.4
E00126957,22.7,45.5,16.7,15.2
E00126958,38.5,30.4,17.8,13.3
E00126959,43.2,28.8,17.1,11
E00126960,23.6,41.9,20.3,14.2
E00126962,32.9,28.9,19.5,18.8
E00126963,25.5,41,17.4,16.1
E00126964,25.4,41.3,14.3,19
E00126965,27.8,34.9,20.6,16.7
E00126966,23,48.4,13.5,15.1
E00126967,22.3,45.5,23.1,9.1
E00126968,30.7,50.4,7.9,11
E00126969,21,41.9,19,18.1
E00126970,16.8,42.9,18.3,22
E00126979,28.6,50,12.7,8.7
E00126986,24.8,40.4,19.9,14.9
E00126987,22.6,47.4,13.1,16.8
E00126988,25.8,37.3,17.4,19.5
E00126989,23.8,46,14.3,15.9
E00126990,24.2,42.4,18.8,14.5
E00127020,17,43.4,17.6,22
E00127021,18.7,50,13.3,18
E00127022,34.6,45.5,7.1,12.8
E00127025,26,33.1,21,19.9
E00127030,23.5,41.2,17.6,17.6
E00127031,12.9,17.7,23.4,46
E00127032,16.4,53.7,15.8,14.1
E00127035,25,42.8,14.4,17.8
E00127036,28.7,33.6,17.5,20.3
E00127037,25,47.7,14.1,13.3
E00127039,22,35.6,18.6,23.7
E00127040,28,38.3,16.1,17.6
E00127041,26.7,35.6,18.3,19.4
E00127042,28.3,38.6,18.1,15
E00127043,43.1,56.9,0,0
E00127044,22.4,34.8,21.1,21.7
E00127045,40.8,35.9,13.6,9.7
E00127048,29.3,45.1,13.6,12
E00127049,44.9,51.4,3.7,0
E00129622,36.1,35.1,12.4,16.5
E00129629,33.8,35.7,14.3,16.2
E00129630,39,35,12.2,13.8
E00129632,39.3,35,14.5,11.1
E00129710,11.9,44.6,13.9,29.7
E00129714,17.9,32.5,25.2,24.5
E00129715,23.3,42.5,17.5,16.7
E00129716,28.9,37.3,14.8,19
E00129737,38.2,35.1,17.6,9.2
E00129738,41.7,30.4,14.8,13
E00129740,42.4,31.1,12.9,13.6
E00129741,29.5,39.3,15.3,15.8
E00129742,38.6,44.7,12.3,4.4
E00129743,27.9,50.6,12.2,9.3
E00129744,29.9,48.6,9.7,11.8
E00129746,25.5,41.8,14.5,18.2
E00170184,42.9,27.8,17.5,11.9
E00174064,23.5,39.5,14.8,22.2
E00174065,17,34,29.8,19.1
E00174067,20.6,49.2,15.9,14.3
E00174070,16.8,43.5,23.7,16
E00174071,46.4,45.9,4.3,3.4
E00185568,13.8,33.3,26.7,26.2
E00185572,34,38,14,14
E00185576,18.8,46.6,19.5,15
E00185584,6.9,41.7,18.1,33.3
E00185600,26,31.6,20.8,21.6
E00185603,32,38,16,14
E00185605,18.4,42.5,20.3,18.8
E00185615,19.5,35.4,24.4,20.7
E00185627,23.8,36.6,25.7,13.9
E00185634,22.9,48.6,14.7,13.8
E00185642,17.2,31.3,28.9,22.7
E00185655,30.5,28.8,27.1,13.6
E00185656,25.6,40,17.8,16.7
E00185660,32.8,31.9,19.8,15.5
E00185662,15.6,40.8,24,19.6
