areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00126856,78.1,15,6.9
E00126857,84.7,12.8,2.6
E00126858,83.9,12.1,4
E00126875,77.1,19.5,3.5
E00126876,78.7,15.9,5.4
E00126877,69.3,19.5,11.2
E00126878,84.9,12.1,3
E00126879,76.3,15.4,8.3
E00126880,74.7,19.2,6.1
E00126881,76.2,17.4,6.4
E00126882,79,13.1,7.9
E00126883,82.6,10.6,6.9
E00126884,83.1,9.6,7.3
E00126885,80.7,13.7,5.7
E00126886,73.2,13.4,13.4
E00126887,74.9,18.7,6.4
E00126888,81.6,12.7,5.6
E00126889,80.4,13.5,6.1
E00126890,81.6,11.4,6.9
E00126891,82.2,12.2,5.6
E00126893,79.3,15.2,5.6
E00126928,63,26.6,10.4
E00126930,83.3,10.4,6.3
E00126931,81.2,14.6,4.2
E00126932,88.5,9,2.4
E00126933,59.6,28.2,12.2
E00126934,86.8,10.3,2.9
E00126935,85.4,12.2,2.4
E00126936,89.5,8.4,2.1
E00126937,79.4,14.4,6.1
E00126938,74.3,19.6,6.1
E00126939,75.9,18.8,5.2
E00126940,74.3,17.3,8.4
E00126941,82.3,11.9,5.8
E00126943,83,12.3,4.6
E00126944,64.8,22.8,12.5
E00126945,84.4,9.7,5.9
E00126946,80.7,13.3,6
E00126947,86.3,11,2.7
E00126948,78.1,15.2,6.7
E00126949,74.4,18.5,7
E00126950,69,22.5,8.5
E00126951,80.7,14.3,4.9
E00126953,88.6,7.7,3.7
E00126954,84.9,11.2,4
E00126955,72.9,18.2,8.9
E00126956,82.4,13.8,3.8
E00126957,82,13.7,4.3
E00126958,74.7,17.7,7.5
E00126959,81.8,12,6.2
E00126960,75.1,16.3,8.6
E00126962,85.2,10.1,4.8
E00126963,85.1,12.5,2.4
E00126964,85.8,12.2,2
E00126965,83.3,13.3,3.4
E00126966,85.4,11.4,3.2
E00126967,85.7,11,3.3
E00126968,83.7,10.7,5.6
E00126969,79.6,15.4,5
E00126970,91.5,6.6,1.9
E00126979,86.5,12.4,1.2
E00126986,87.2,10.6,2.2
E00126987,87.6,11.5,0.9
E00126988,87.9,10,2.2
E00126989,80.9,14.5,4.6
E00126990,83.7,11.7,4.5
E00127020,78.9,12.7,8.4
E00127021,85.2,11.7,3.1
E00127022,76.6,16.9,6.5
E00127025,79.8,13.1,7.1
E00127030,84,13.8,2.3
E00127031,94.7,4.7,0.6
E00127032,86.1,10.3,3.6
E00127035,85.2,11.6,3.1
E00127036,80.4,14.2,5.4
E00127037,77.8,18.6,3.6
E00127039,84.8,10.3,4.8
E00127040,84,11.9,4.1
E00127041,85.7,11.3,3.1
E00127042,79.2,16,4.8
E00127043,62.9,29.5,7.6
E00127044,82.3,11.9,5.7
E00127045,75.9,16.6,7.5
E00127048,82.2,12.3,5.5
E00127049,48.2,37.6,14.1
E00129622,68.2,23.1,8.7
E00129629,86.9,8.7,4.4
E00129630,82.3,11.9,5.8
E00129632,85,10.7,4.3
E00129710,85.3,13.7,1.1
E00129714,89.7,9,1.3
E00129715,82.4,12.5,5.1
E00129716,82.9,10.7,6.4
E00129737,84.7,11.6,3.7
E00129738,68.5,18.7,12.8
E00129740,71.7,14,14.3
E00129741,81.4,13.9,4.6
E00129742,73.2,17.7,9.1
E00129743,83.1,12.4,4.5
E00129744,83.9,10.5,5.6
E00129746,87.5,8.1,4.4
E00170184,85.7,10.6,3.8
E00174064,75.8,17.7,6.5
E00174065,78.7,15.6,5.7
E00174067,83.5,11.7,4.8
E00174070,89.1,7.9,2.9
E00174071,61.5,24.1,14.4
E00185568,92.7,5.4,1.9
E00185572,72.9,26.2,0.9
E00185576,88,9.1,2.9
E00185584,92.4,5.1,2.5
E00185600,85.2,10.6,4.2
E00185603,87.9,9.5,2.6
E00185605,88.8,8.7,2.6
E00185615,93.6,5.5,0.9
E00185627,85.7,8.9,5.5
E00185634,78.9,13.8,7.3
E00185642,90.8,5.7,3.4
E00185655,79.9,17.3,2.9
E00185656,77.5,11.7,10.8
E00185660,84.5,8.9,6.6
E00185662,87.6,7.9,4.5
