areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00126856,43.4,40.6,11.9,4.2,0
E00126857,57.3,35.7,4.9,2.1,0
E00126858,55.8,34.6,7.7,1.9,0
E00126875,50.9,37.1,10.3,1.7,0
E00126876,49.3,32.6,14.5,3.6,0
E00126877,33.8,47.7,15.2,3.3,0
E00126878,52.3,39.6,8.1,0,0
E00126879,44.7,42.4,11.4,1.5,0
E00126880,48.3,42.4,9.3,0,0
E00126881,52.5,36.2,10.6,0.7,0
E00126882,29.9,38.5,26.5,3.4,1.7
E00126883,43.8,29.8,17.4,9.1,0
E00126884,54.5,31.2,11.7,1.9,0.6
E00126885,47.9,37.1,14.3,0.7,0
E00126886,35.9,29.5,24.4,7.7,2.6
E00126887,43,49.6,6.6,0.8,0
E00126888,52.8,38.4,8.8,0,0
E00126889,52,28.3,19.7,0,0
E00126890,51.7,32.8,12.9,2.6,0
E00126891,61.6,28.8,8.2,1.4,0
E00126893,47.9,35,13.6,3.6,0
E00126928,32.2,36.2,23.7,7.9,0
E00126930,59.2,29.2,10.8,0.8,0
E00126931,52.5,36.7,9.2,1.7,0
E00126932,62.5,32.8,3.9,0.8,0
E00126933,31.1,40.2,23,5.7,0
E00126934,60,29.6,7.2,3.2,0
E00126935,52,44,4,0,0
E00126936,71.5,19.5,8.9,0,0
E00126937,55,40,5,0,0
E00126938,42.6,36.4,17.8,3.1,0
E00126939,41.7,40.4,13.5,3.8,0.6
E00126940,42.6,42.6,13.9,0.9,0
E00126941,43.8,44.6,8.9,2.7,0
E00126943,49.6,37.8,12.6,0,0
E00126944,27.5,37.5,21.9,12.5,0.6
E00126945,58.2,29.5,12.3,0,0
E00126946,39.5,38.9,16.8,4.8,0
E00126947,59.8,31.5,7.9,0.8,0
E00126948,44.4,37.6,11.3,6.8,0
E00126949,34.9,45.2,15.1,4.1,0.7
E00126950,37,33.1,18.9,10.2,0.8
E00126951,55.3,30.7,11.8,2.2,0
E00126953,56.6,31.6,10.4,1.4,0
E00126954,57.6,33.3,8.3,0.8,0
E00126955,43.5,29,24.2,3.2,0
E00126956,51.6,35.9,9.3,3.2,0
E00126957,52.3,37.1,9.8,0.8,0
E00126958,40.7,34.1,18.5,5.2,1.5
E00126959,50.3,32.4,11,6.2,0
E00126960,46.6,33.8,12.2,7.4,0
E00126962,60.3,27.8,11.3,0.7,0
E00126963,55.2,38,4.3,2.5,0
E00126964,55.6,33.3,7.1,3.2,0.8
E00126965,56.8,36.8,6.4,0,0
E00126966,57.6,32,10.4,0,0
E00126967,60.2,30.1,8.9,0.8,0
E00126968,58.7,28.6,9.5,2.4,0.8
E00126969,51.4,30.5,15.2,2.9,0
E00126970,67,25.5,5.9,1.6,0
E00126979,66.7,27,4.8,1.6,0
E00126986,62.7,32.3,3.8,1.3,0
E00126987,68.8,28.3,2.2,0.7,0
E00126988,64.1,26.9,8.5,0.4,0
E00126989,56,33.6,8.8,1.6,0
E00126990,59,31.9,7.8,1.2,0
E00127020,60.2,27.1,11.6,1.1,0
E00127021,62.5,28.9,7.9,0.7,0
E00127022,51,35,10.2,3.8,0
E00127025,41.4,31.5,18.8,8.3,0
E00127030,50,39.4,10.6,0,0
E00127031,61.1,34.1,4.8,0,0
E00127032,61,27.1,10.2,1.1,0.6
E00127035,59.6,30.8,9.1,0.5,0
E00127036,48.3,31.5,14,6.3,0
E00127037,56.3,36.7,7,0,0
E00127039,61,30.5,6.8,1.7,0
E00127040,56.5,30.9,11.5,1,0
E00127041,55.8,35.8,8.4,0,0
E00127042,46,32.5,16.7,4.8,0
E00127043,26.5,48.5,25,0,0
E00127044,44.1,37.9,12.4,5.6,0
E00127045,49.5,33,14.6,2.9,0
E00127048,45.7,37.5,15.2,1.6,0
E00127049,25,40.7,32.4,1.9,0
E00129622,51,38.8,8.7,1.5,0
E00129629,66.9,24.8,7.6,0.6,0
E00129630,58.3,26.7,13.3,1.7,0
E00129632,60.3,28.4,7.8,3.4,0
E00129710,61.4,28.7,7.9,2,0
E00129714,60.3,29.1,9.3,1.3,0
E00129715,56.3,37,5,1.7,0
E00129716,61.9,26.6,9.4,2.2,0
E00129737,56.5,28.2,12.2,3.1,0
E00129738,43,32.5,20.2,4.4,0
E00129740,43.9,29.5,15.9,10.6,0
E00129741,49.5,29.7,13.2,6.6,1.1
E00129742,40.4,43.9,14.9,0.9,0
E00129743,55.5,32.9,10.4,1.2,0
E00129744,61.5,28.7,9.1,0.7,0
E00129746,61.4,33.1,4.2,1.2,0
E00170184,52.8,38.6,7.9,0.8,0
E00174064,59,35.9,5.1,0,0
E00174065,38.3,46.8,12.8,2.1,0
E00174067,68.7,22.9,7.6,0.8,0
E00174070,64.9,29.1,5.2,0.7,0
E00174071,31.9,42.6,22.1,3.4,0
E00185568,76.6,20.1,2.9,0.5,0
E00185572,58.8,33.3,7.8,0,0
E00185576,61.8,27.5,8.4,2.3,0
E00185584,67.6,25.4,5.6,1.4,0
E00185600,58.9,28.6,9.5,3,0
E00185603,60.8,35.3,2,2,0
E00185605,71,22.9,5.7,0.5,0
E00185615,76.5,19.3,3.6,0.6,0
E00185627,55,32,10,3,0
E00185634,45.9,38.5,10.1,5.5,0
E00185642,71.5,20,5.4,3.1,0
E00185655,54.1,36.1,8.2,1.6,0
E00185656,42,42,13.6,1.1,1.1
E00185660,58.6,30.2,8.6,2.6,0
E00185662,68.2,20.7,9.5,1.7,0
