areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00032536,19,62,19
E00032537,19.5,56,24.5
E00032538,16.5,67.9,15.6
E00032539,6.2,65.1,28.8
E00032540,15.1,56.6,28.3
E00032541,15.1,72,12.9
E00032542,5.6,69.4,25
E00032543,11.7,58.4,29.9
E00032544,13.5,61.8,24.7
E00032545,14.6,70.7,14.6
E00032546,6.2,68.1,25.7
E00032547,7.9,70.3,21.8
E00032548,13.4,69.7,16.8
E00032549,7.4,72.2,20.4
E00032550,13.5,65.4,21.2
E00032551,7.8,60.8,31.4
E00032552,8.9,66.3,24.8
E00032553,21.6,60.8,17.5
E00032554,13,55.7,31.3
E00032555,8.8,63.2,27.9
E00032557,19.5,44.2,36.4
E00032558,8.5,68.3,23.2
E00032559,7.6,61.9,30.5
E00032560,6.7,74.3,19
E00032568,11.9,46.2,42
E00032569,12.9,63.4,23.8
E00032570,14.8,47.8,37.4
E00032571,15.4,47.1,37.5
E00032572,13.2,61.6,25.2
E00032573,8.3,66.1,25.7
E00032574,11.6,70.9,17.4
E00032575,7.5,60.1,32.4
E00032576,17.3,72.7,10
E00032577,12.9,47.4,39.7
E00032578,11,52.8,36.2
E00032579,8.6,52.6,38.8
E00032580,8.1,52.5,39.4
E00032581,8.2,56.1,35.7
E00032582,9.3,52.8,38
E00032583,10.3,39.1,50.6
E00032584,10.4,41.8,47.8
E00032585,9.2,68.4,22.4
E00032586,10.2,50,39.8
E00032587,10,58,32
E00032588,16.5,45.7,37.8
E00032589,13.1,50.5,36.4
E00032590,10.6,61.8,27.6
E00032591,5.8,51.4,42.8
E00032592,14,53.7,32.2
E00032593,10.6,64.5,24.8
E00032594,11.1,65.7,23.1
E00032595,8.9,57,34.2
E00032596,11.5,45.4,43.1
E00032597,9.7,72.8,17.5
E00032598,11.5,64.1,24.4
E00032599,12.9,49.5,37.6
E00032600,11,52.5,36.4
E00032601,13.1,61.7,25.2
E00032602,12.8,64,23.3
