areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00032536,22.7,29.1,24.5,23.6
E00032537,15.5,31.5,20.2,32.9
E00032538,27.7,34.8,21.3,16.1
E00032539,37.5,28.8,15,18.8
E00032540,31.1,26.2,32.8,9.8
E00032541,18.3,29.6,25.2,27
E00032542,36.9,37.8,10.8,14.4
E00032543,42.7,28.7,16.8,11.9
E00032544,19.8,36.5,16.7,27
E00032545,34.1,34.1,11.6,20.3
E00032546,31,33.6,19.5,15.9
E00032547,23.9,38.8,20.9,16.4
E00032548,37,29.5,13.7,19.9
E00032549,43.8,31.4,14.9,9.9
E00032550,23.1,38.9,20.4,17.6
E00032551,46.2,26.5,17.4,9.8
E00032552,50.8,29.4,7.9,11.9
E00032553,14.2,40.6,18.9,26.4
E00032554,16.9,27.7,28.5,26.9
E00032555,26.6,34.9,18.3,20.2
E00032557,23.9,36.8,15.4,23.9
E00032558,19.8,32.4,22.5,25.2
E00032559,18.2,38.8,19.8,23.1
E00032560,15,41.7,19.7,23.6
E00032568,33.3,31.3,15.3,20
E00032569,26.6,26.6,21.7,25.2
E00032570,36,24.6,22.8,16.7
E00032571,32.7,21.6,19.1,26.5
E00032572,33.5,33.5,16.5,16.5
E00032573,24.4,36.6,16.3,22.8
E00032574,21.9,37.5,25,15.6
E00032575,39.6,32.9,12.1,15.4
E00032576,29.5,35.2,22.1,13.1
E00032577,20.8,29.6,25.6,24
E00032578,30.5,29.8,19.8,19.8
E00032579,35.5,28.2,21,15.3
E00032580,28.7,29.8,19.1,22.3
E00032581,40.6,24.5,16,18.9
E00032582,35.2,32,16.4,16.4
E00032583,46.1,21.6,18.6,13.7
E00032584,39.4,21.3,25.5,13.8
E00032585,27.6,47.4,12.1,12.9
E00032586,45.7,22.9,14.3,17.1
E00032587,35.8,30.7,13.9,19.7
E00032588,29.5,33,18.8,18.8
E00032589,39.4,29.1,13.4,18.1
E00032590,30.1,35.3,14.7,19.9
E00032591,38.7,24.3,24.3,12.7
E00032592,35.9,31.2,19.7,13.2
E00032593,32.9,33.3,13.9,19.9
E00032594,47.2,27.6,11,14.2
E00032595,46.7,24.3,14,15
E00032596,33.6,16.8,28,21.6
E00032597,26.2,44.9,12.1,16.8
E00032598,29.6,27.2,22.4,20.8
E00032599,37.9,27.6,18.1,16.4
E00032600,45.5,32.8,17.2,4.5
E00032601,38.8,27.9,15.5,17.8
E00032602,35.4,22.9,18.8,22.9
E00032603,36.4,31.8,15.9,15.9
E00032604,41.6,23.6,16.1,18.6
E00032605,82.8,16.2,1,0
E00032606,32.7,29.6,15.7,22
E00033082,19.2,40,19.2,21.7
E00033083,25.8,39.2,15,20
E00033084,39.3,21.4,20.7,18.6
E00033085,31.9,36.9,12.8,18.4
E00033086,35.7,40.5,15.1,8.7
E00033087,23,29.1,24.3,23.6
E00033088,24.5,35.3,24.5,15.7
E00033089,35,21.1,20.3,23.6
E00033090,23.8,30.1,18.9,27.3
E00033091,26.8,35,22,16.3
E00033092,24.8,39.2,17.6,18.4
E00033093,19.3,38.7,23.3,18.7
E00033094,29.6,34.1,20,16.3
E00033096,34.6,31.6,15,18.8
E00033097,35.4,29.2,15.9,19.5
E00033098,24.1,41.7,16.7,17.6
E00033099,61.6,17.4,7,14
E00033100,36.7,25.2,23,15.1
E00033101,21.2,36.4,18.2,24.2
E00033102,39.6,31,16.8,12.7
E00033103,25.6,34.7,19,20.7
E00033104,30.2,31.1,16,22.6
E00033105,17.9,35.9,23.9,22.2
E00033106,34.1,29.3,21.1,15.4
E00033107,22.8,26.8,18.7,31.7
E00033108,21.6,26.1,29.7,22.5
E00033109,22,35,22.8,20.3
E00033110,30.1,30.9,18.7,20.3
E00033113,26.1,41.4,17.1,15.3
E00033114,15.9,41.6,18.6,23.9
E00033115,61.7,27.7,8.5,2.1
E00033116,70.2,20.2,7.4,2.1
E00033117,18,36.8,18.8,26.3
E00033118,23.6,40.9,15,20.5
E00033119,25.2,29,19.6,26.2
E00033120,29.8,35.5,15.3,19.4
E00033121,47,32.2,9.6,11.3
E00033122,29.3,29.3,14.7,26.7
E00033123,28.2,33.9,16.1,21.8
E00033125,54.2,21.9,15.6,8.3
E00033126,29.5,44.6,10.7,15.2
E00033127,37.7,29.1,13.1,20.1
E00033128,27.1,27.1,24.3,21.5
E00033129,26.4,29.2,20.8,23.6
E00033130,16.9,39.5,19.4,24.2
E00033131,38.3,25.8,17.5,18.3
E00033870,68.3,17.2,8.3,6.2
E00033994,33.1,27.6,23.6,15.7
E00033995,42.1,25.2,18.7,14
E00033996,32.5,33.3,17.9,16.2
E00034014,38.9,25.7,18.8,16.7
E00034017,25.5,39.4,18.2,16.8
E00034154,38.3,27.3,13.3,21.1
E00034156,41.7,27,14.8,16.5
E00034157,32.3,28.3,22,17.3
E00034158,24.6,36.5,22.3,16.6
E00034160,25.2,33,21.4,20.4
E00034162,34.8,31.2,18.4,15.6
E00034163,36.8,30.7,17.5,14.9
E00034164,41.3,29,20.3,9.4
E00034165,30.8,25,23.3,20.8
E00034167,31.3,37.4,18.1,13.2
E00034168,22,41.5,17.1,19.5
E00034169,54.6,21.5,8.5,15.4
E00034170,22.2,34,21.6,22.2
E00034171,31.9,28.4,16.4,23.3
E00034175,46.6,24.1,17.2,12.1
E00034178,47.1,29.9,15.3,7.6
E00034182,36.1,31.3,18.1,14.5
E00034184,50.4,29.4,13.4,6.7
E00034185,42.9,31.9,13.4,11.8
E00034187,51.3,27.4,8.8,12.4
E00034188,37.7,23.2,17.2,21.9
E00034189,31.1,26.9,21.8,20.2
E00034190,20.8,27.4,23.6,28.3
E00034191,39.8,35.4,14.2,10.6
E00034192,35,35.8,18.2,10.9
E00034193,37.1,22.4,20.7,19.8
E00034194,29.1,41.8,18.2,10.9
E00034195,31.1,31.8,26.5,10.6
E00034196,26.5,30.1,19.9,23.5
E00034197,41.6,20.8,23.2,14.4
E00034234,19.7,29.5,28.8,22
E00034235,28.8,23.7,23,24.5
E00034236,46.3,24.6,17.2,11.9
E00034237,41.4,23.4,21.9,13.3
E00034238,19.2,25,25,30.8
E00034239,26.6,23.7,30.9,18.7
E00034240,40.5,32.1,13,14.5
E00034241,29.4,34.9,19,16.7
E00034242,27.4,33,20.8,18.9
E00034243,25.8,32.9,20.6,20.6
E00034244,33,25.7,18.3,22.9
E00034245,44.7,22,17.1,16.3
E00034246,28.9,28.9,22.2,20
E00034247,34.8,41.3,12.9,11
E00034248,61,15.2,13.3,10.5
E00034249,57.1,17.9,8.6,16.4
E00034250,37.5,25,20.6,16.9
E00034251,53.5,27.8,11.1,7.6
E00034252,30.2,30.7,25,14.1
E00034253,29.1,27.8,22.5,20.5
E00034254,30.2,30.2,24.8,14.7
E00034255,25.4,28.2,28.9,17.6
E00034256,21.4,27.4,28.6,22.6
E00034257,37,32.7,18.5,11.7
E00034258,26.4,30.8,18.9,23.8
E00034259,13.8,33.6,25,27.6
E00034260,29.6,32.2,20,18.3
E00034261,24.8,34.7,19.8,20.7
E00034262,28,42.4,17.8,11.9
E00034263,37.4,25.8,19.6,17.2
E00034264,37.6,27.1,15.8,19.5
E00034433,26.9,43.7,10.9,18.5
E00034434,28.7,33.7,15.2,22.5
E00034435,27.9,36.4,11.6,24
E00034436,46.3,22.8,12.1,18.8
E00034437,37.9,28.1,15.7,18.3
E00034438,40.5,38.8,12.1,8.6
E00034439,37.9,34.1,15.9,12.1
E00034440,33.3,31.6,18.4,16.7
E00034441,24.4,38.7,12.6,24.4
E00034442,34,33.3,16.7,16
E00034447,13.5,27.8,21.4,37.3
E00034448,25.4,41.5,19.2,13.8
E00034451,40.6,43,10.9,5.5
E00034453,54.7,26.4,8.1,10.8
E00034454,84.3,13.8,0.9,0.9
E00034455,25.3,32.3,23.2,19.2
E00034456,21.4,37.8,12.2,28.6
E00034471,17.6,42.4,16.8,23.2
E00034472,40.5,33.8,14.2,11.5
E00034473,33.3,37,14.5,15.2
E00034474,56.8,30.7,9.5,3
E00034475,53.2,31.5,8.1,7.2
E00034476,49.6,28.6,12,9.8
E00034477,21.7,37.8,14.7,25.9
E00034478,52.5,25.3,11.4,10.8
E00034479,25.6,45,12.4,17.1
E00034480,78.8,19.9,1.4,0
E00034481,47,26.5,12.8,13.7
E00034482,80.9,8.7,7,3.5
E00034483,40.3,34.7,16.1,8.9
E00034484,38.8,35.8,14.2,11.2
E00034485,28.2,29.9,20.5,21.4
E00165717,45.1,26.8,16.9,11.3
E00165718,31.4,35.8,18.2,14.5
E00172016,3.3,30.6,35.5,30.6
E00172017,23.4,29.8,21.6,25.2
E00172131,7.4,25.5,24.5,42.6
E00176630,26.1,33.6,18.5,21.8
E00176662,17.9,35.8,23.2,23.2
E00176670,39.7,37.4,13,9.9
E00176671,33.8,37.2,18.9,10.1
E00176672,48.5,32,11.7,7.8
E00176673,36,34,22,8
E00176704,26.4,41.8,22,9.9
E00176706,25.4,29.5,18.9,26.2
E00176707,21.5,28.5,24.7,25.3
E00176742,39,33,15,13
E00176743,32.5,33,20.3,14.2
E00176745,30.3,26.1,23.6,20
E00176765,39.8,33.9,16.1,10.2
E00182951,10.6,29.8,25.5,34.2
E00183012,23.9,22.5,24.6,29
E00183016,14.5,38.2,19.7,27.6
E00183021,13.6,35.9,23.4,27.2
E00183028,23.7,34.4,21.5,20.4
