areacd,disability_3a-001,disability_3a-002
E00032536,12.2,87.8
E00032537,13.4,86.6
E00032538,17.9,82.1
E00032539,24.8,75.2
E00032540,27.1,72.9
E00032541,10.6,89.4
E00032542,13.8,86.3
E00032543,17.7,82.3
E00032544,12.2,87.8
E00032545,18.4,81.6
E00032546,20.3,79.7
E00032547,15,85
E00032548,20,80
E00032549,30.3,69.7
E00032550,17.8,82.2
E00032551,22.8,77.2
E00032552,35.1,64.9
E00032553,12.6,87.4
E00032554,14.2,85.8
E00032555,17.6,82.4
E00032557,14.5,85.5
E00032558,12.8,87.2
E00032559,19.9,80.1
E00032560,15.5,84.5
E00032568,30,70
E00032569,16.1,83.9
E00032570,29.2,70.8
E00032571,20.5,79.5
E00032572,24.7,75.3
E00032573,16.9,83.1
E00032574,18.4,81.6
E00032575,37.2,62.8
E00032576,26.8,73.2
E00032577,22.9,77.1
E00032578,26.8,73.2
E00032579,26.9,73.1
E00032580,34.7,65.3
E00032581,25.3,74.7
E00032582,30.7,69.3
E00032583,24.9,75.1
E00032584,25.4,74.6
E00032585,23.7,76.3
E00032586,22.7,77.3
E00032587,30,70
E00032588,20.4,79.6
E00032589,21.1,78.9
E00032590,18.8,81.2
E00032591,33.7,66.3
E00032592,15.4,84.6
E00032593,10.5,89.5
E00032594,24.4,75.6
E00032595,26,74
E00032596,28,72
E00032597,23.1,76.9
E00032598,12.1,87.9
E00032599,25.2,74.8
E00032600,28.8,71.2
E00032601,23.5,76.5
E00032602,23.7,76.3
E00032603,23.9,76.1
E00032604,35.5,64.5
E00032605,60.3,39.7
E00032606,17.7,82.3
E00033082,16.2,83.8
E00033083,16.2,83.8
E00033084,23.8,76.2
E00033085,22.7,77.3
E00033086,18.4,81.6
E00033087,15.4,84.6
E00033088,26.9,73.1
E00033089,23.7,76.3
E00033090,25.5,74.5
E00033091,17.2,82.8
E00033092,16.3,83.7
E00033093,22,78
E00033094,28.1,71.9
E00033096,18.9,81.1
E00033097,26.2,73.8
E00033098,16.7,83.3
E00033099,31.1,68.9
E00033100,25.8,74.2
E00033101,18.2,81.8
E00033102,22.3,77.7
E00033103,25.3,74.7
E00033104,27.8,72.2
E00033105,14.7,85.3
