areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00033103,26.6,42.7,22.6,8.1
E00033104,25.9,53.7,16.7,3.7
E00033105,10.2,35.6,43.2,11
E00033106,39.8,37.4,18.7,4.1
E00033107,9,38.5,34.4,18
E00033108,27,37.8,23.4,11.7
E00033109,16.4,47.5,27,9
E00033110,18.7,52.8,22,6.5
E00033113,12.4,41.6,31.9,14.2
E00033114,6.2,43.4,35.4,15
E00033115,27,60.7,9,3.4
E00033116,42.6,46.8,8.5,2.1
E00033117,9,28.6,48.1,14.3
E00033118,7.2,49.6,39.2,4
E00033119,10,39.1,42.7,8.2
E00033120,16.9,45.2,31.5,6.5
E00033121,32.2,42.6,21.7,3.5
E00033122,16.7,37.7,36,9.6
E00033123,13,50.4,28.5,8.1
E00033125,43.9,43.9,10.2,2
E00033126,20.5,49.1,25,5.4
E00033127,26,39.5,27,7.5
E00033128,29.2,38.7,28.3,3.8
E00033129,13.5,45.2,36.5,4.8
E00033130,7.2,36,41.6,15.2
E00033131,27.3,47.9,19.8,5
E00033870,60,33.1,5.5,1.4
E00033994,39.7,38.1,15.1,7.1
E00033995,23.1,50.9,21.3,4.6
E00033996,29.1,52.1,16.2,2.6
E00034014,47.9,34.2,15.8,2.1
E00034017,38,43.8,13.9,4.4
E00034154,41.4,39.1,17.3,2.3
E00034156,56.5,30.4,11.3,1.7
E00034157,46,35.7,15.9,2.4
E00034158,22.3,47.9,26.5,3.3
E00034160,27.9,49,19.2,3.8
E00034162,38,50.7,9.2,2.1
E00034163,47.8,38.1,10.6,3.5
E00034164,50.4,40.1,9.5,0
E00034165,47.5,38.3,12.5,1.7
E00034167,61.7,31.1,6.7,0.6
E00034168,33.3,43.1,21.1,2.4
E00034169,50.8,40.2,6.8,2.3
E00034170,17,46.9,33,3.1
E00034171,44,36.2,17.2,2.6
E00034175,46.1,40,12.2,1.7
E00034178,45.5,42.3,11.5,0.6
E00034182,44.6,32.5,22.9,0
E00034184,48.7,43.7,7.6,0
E00034185,49.1,37.7,9.6,3.5
E00034187,66.1,30.4,3.6,0
E00034188,44.4,42.5,9.8,3.3
E00034189,42.4,38.1,16.1,3.4
E00034190,30.8,52.3,12.1,4.7
E00034191,45,48.6,6.3,0
E00034192,51.9,43.7,4.4,0
E00034193,38.8,45.7,11.2,4.3
E00034194,41.8,42.7,11.8,3.6
E00034195,49.6,40.5,9.2,0.8
E00034196,49.6,36.6,12.2,1.5
E00034197,41.6,46.4,12,0
E00034234,50.4,35.8,13.9,0
E00034235,29.9,53.3,15.3,1.5
E00034236,51.5,33.8,13.8,0.8
E00034237,41.3,46.8,11.9,0
E00034238,28.8,51.9,15.4,3.8
E00034239,43.5,47.1,6.5,2.9
E00034240,46.2,42.3,10,1.5
E00034241,49.2,35.7,11.9,3.2
E00034242,50,41.5,7.5,0.9
E00034243,36.9,51.6,10.8,0.6
E00034244,36.1,44.4,15.7,3.7
E00034245,51.6,36.9,9,2.5
E00034246,39.3,48.1,11.9,0.7
E00034247,37.7,46.1,15.6,0.6
E00034248,50.5,41.9,5.7,1.9
E00034249,64,31.6,4.4,0
E00034250,55.2,31.3,11,2.5
E00034251,55.2,37.9,4.8,2.1
E00034252,44.5,45,8.9,1.6
E00034253,48.7,34.2,15.1,2
E00034254,46.9,40.8,9.2,3.1
E00034255,44.3,41.4,14.3,0
E00034256,36.3,44.6,15.5,3.6
E00034257,46.9,40.7,11.1,1.2
E00034258,35.4,48.7,15,0.9
E00034259,41.7,43.5,12.2,2.6
E00034260,36.8,45.6,14.9,2.6
E00034261,33.1,46.3,18.2,2.5
E00034262,37.5,45.8,13.3,3.3
E00034263,52.8,38.7,7.4,1.2
E00034264,54.1,35.3,9.8,0.8
E00034433,13.7,40.2,40.2,6
E00034434,10.2,37.3,40.7,11.9
E00034435,11.5,39.2,43.1,6.2
E00034436,24,38.7,29.3,8
E00034437,43.1,43.1,10.5,3.3
E00034438,22.8,54.4,19.3,3.5
E00034439,17.1,50.4,25.6,7
E00034440,22.8,41.2,26.3,9.6
E00034441,12.7,49.2,29.7,8.5
E00034442,17.9,47.4,27.6,7.1
E00034447,4.8,30.2,47.6,17.5
E00034448,12.5,41.4,37.5,8.6
E00034451,29.9,47.2,20.5,2.4
E00034453,39.6,47.7,12.1,0.7
E00034454,52.8,44.5,2.8,0
E00034455,11,42,38,9
E00034456,12.2,41.8,40.8,5.1
E00034471,7.3,34.7,46,12.1
E00034472,22.4,55.8,17,4.8
E00034473,11,41.2,38.2,9.6
E00034474,47.4,44.9,7.1,0.5
E00034475,47.7,40.5,10.8,0.9
E00034476,36.3,40,23,0.7
E00034477,12.1,40.4,39.7,7.8
E00034478,30,39.4,24.4,6.3
E00034479,10.9,43.4,35.7,10.1
E00034480,56.2,39.7,4.1,0
E00034481,35.3,44,17.2,3.4
E00034482,60,33.9,5.2,0.9
E00034483,39.2,40.8,19.2,0.8
E00034484,30.1,44.9,22.1,2.9
E00034485,20.3,50,27.1,2.5
E00165717,31.4,37.1,24.3,7.1
E00165718,18.2,48.4,29.6,3.8
E00172016,1.7,20.7,56.9,20.7
E00172017,6.4,39.7,47.5,6.4
E00172131,5.3,29.8,48.9,16
E00176630,19,46.6,29.3,5.2
E00176662,14.6,50,28.1,7.3
E00176670,36.2,41.5,19.2,3.1
E00176671,36.5,55.4,7.4,0.7
E00176672,53.4,40.8,5.8,0
E00176673,55,38,6,1
E00176704,41.8,45.1,12.1,1.1
E00176706,16.4,49.2,29.5,4.9
E00176707,27.3,44.9,26.2,1.6
E00176742,35.4,53.5,11.1,0
E00176743,25.8,52.1,19.7,2.3
E00176745,17.7,59.8,20.7,1.8
E00176765,38.1,49.2,8.5,4.2
E00182951,4.3,31.3,52.8,11.7
E00183012,40.7,42.2,16.3,0.7
E00183016,5.3,44.7,42.1,7.9
E00183021,2.2,50.8,44.3,2.7
E00183028,11.1,53.3,32.2,3.3
