areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00032536,9.5,45,8.7,34.2,2.6
E00032537,10.4,40.8,5.8,42.2,0.8
E00032538,13.7,42,2.7,37.9,3.8
E00032539,24.3,36.7,7.2,29.5,2.3
E00032540,24.6,39.8,5.1,28,2.5
E00032541,12.2,48.7,3.4,34.2,1.5
E00032542,16.4,50.2,3.7,28.3,1.4
E00032543,19.4,49.6,4.4,25.4,1.2
E00032544,21.1,45.8,4,28,1.1
E00032545,18.3,46.2,6.6,26,2.9
E00032546,20.3,41.6,10.8,25.5,1.7
E00032547,18.4,40.8,6.7,30.7,3.4
E00032548,25.8,39.7,6,24,4.5
E00032549,27.3,37.5,6.9,25,3.2
E00032550,18.4,42.1,6.6,28.9,3.9
E00032551,24,38.9,5.4,29,2.7
E00032552,34.9,39.1,6.8,19.3,0
E00032553,13.5,45.5,5.3,34,1.6
E00032554,13.1,40.7,6.9,36.7,2.6
E00032555,14.8,43.3,5.7,34.3,1.9
E00032557,11.1,53.9,4.5,29.2,1.2
E00032558,11.8,47.6,2.8,36.2,1.6
E00032559,16.7,47.3,6.2,26.4,3.5
E00032560,11.8,48.7,7.7,28.8,3
E00032568,34.6,42.4,6.4,14.8,1.8
E00032569,12.6,48.8,4.2,32.6,1.8
E00032570,39.8,34.5,7.3,16.5,1.9
E00032571,22.9,45.4,4.9,23.9,2.8
E00032572,28.8,41.9,5.4,21.1,2.9
E00032573,18.1,41.5,5.6,32.3,2.4
E00032574,18.3,44.1,5.4,28.7,3.5
E00032575,41.9,32.1,7.5,16.2,2.3
E00032576,19,47.7,11,18.1,4.2
E00032577,31.4,49.2,4.2,14,1.3
E00032578,32,44.5,6.5,15.4,1.6
E00032579,36.7,41.7,3.2,16.1,2.3
E00032580,36.6,37.1,5.7,15.4,5.1
E00032581,29.1,46.9,6.6,13.3,4.1
E00032582,36.5,37.5,5.3,19.2,1.4
E00032583,36.5,39.9,3.9,16.9,2.8
E00032584,30.1,43.6,5.5,20.2,0.6
E00032585,25.5,44.4,4.2,21.3,4.6
E00032586,30.4,50,2.5,15.4,1.7
E00032587,38.4,38.8,8.1,13.2,1.6
E00032588,25.6,40.1,6.3,24.6,3.5
E00032589,29.6,41.3,3.9,20,5.2
E00032590,19.2,44.2,7.2,26.8,2.6
E00032591,31.6,35.7,6.4,23.8,2.6
E00032592,21.1,43.4,4.7,29.8,1
E00032593,12,48.1,4.6,34.1,1.2
E00032594,22.9,45.4,6.3,22.9,2.4
E00032595,33.1,41.1,8,16,1.7
E00032596,32.6,39.9,3,21,3.4
E00032597,19.2,45.3,7.9,23.8,3.7
E00032598,12.5,52.7,7,25.4,2.3
E00032599,30,38.6,3.9,23.7,3.9
E00032600,25.2,43.2,7.3,22.2,2.1
E00032601,24.3,48.5,5.4,20.5,1.3
E00032602,33.3,35.6,5.6,20,5.6
E00032603,27.1,39.9,5.1,24.4,3.5
E00032604,31.3,41.5,4.9,16.6,5.7
E00032605,56.8,27.1,2.5,8.5,5.1
E00032606,14.4,41,7.2,36.4,1
E00033082,7.4,31.5,2.3,57.6,1.2
E00033083,14.1,33.1,4.6,48.2,0
E00033084,19.6,38.8,6.3,34.1,1.2
E00033085,21.4,39.9,4.1,31.7,3
E00033086,20.5,33.3,7.3,36.5,2.3
E00033087,12.7,35.6,3.4,45.8,2.5
E00033088,18.6,41.2,4,33.2,3
E00033089,26.1,39.4,6.4,26.1,2
E00033090,28.6,39.5,4.3,26,1.6
E00033091,13.7,44.2,6,36.1,0
E00033092,16.1,40.2,5.5,38.2,0
E00033093,21.9,42.3,4.7,29.5,1.6
E00033094,25.7,41.8,4.6,26.4,1.5
E00033096,17.6,30.3,6.7,43.3,2.1
E00033097,19.7,40.4,5.4,31,3.4
E00033098,21.6,44,8.7,23.4,2.3
E00033099,32.4,32.4,5.1,26.5,3.7
E00033100,28.5,37.5,7.1,25.1,1.9
E00033101,14.7,35.8,7.4,38.7,3.4
E00033102,22.1,41.8,3.3,30.9,1.8
E00033103,30.8,38.4,6.8,22,2
E00033104,30.8,40.7,2.3,24.3,1.9
E00033105,14.5,41.7,3.3,38,2.5
E00033106,28.4,39.4,2.5,27.5,2.1
E00033107,16.5,35.2,2.2,45.7,0.4
E00033108,23.4,42.7,7.7,26.2,0
E00033109,16.6,40.9,6.9,32.8,2.7
E00033110,21.9,42.6,3.7,30.2,1.7
E00033113,17.4,25.1,2.7,53.4,1.4
E00033114,10.9,33.7,1.9,50.8,2.7
E00033115,22.1,29,9.2,39.7,0
E00033116,24.2,35.2,4.7,30.5,5.5
E00033117,10.1,33.6,4.7,51.7,0
E00033118,13.9,42.6,5.9,35,2.5
E00033119,9.7,31.9,2.2,54.4,1.8
E00033120,14.9,44.6,5.8,33.5,1.2
E00033121,24.9,31.4,7,35.7,1.1
E00033122,13.5,38.4,6.8,40.9,0.4
E00033123,19.8,36.6,4.1,37.4,2.1
E00033125,22.1,40.7,4.3,30.7,2.1
E00033126,21.6,35.6,9.1,30.8,2.9
E00033127,29.8,27.8,2.4,37.5,2.6
E00033128,27.8,42.6,3.1,22.9,3.6
E00033129,15.2,41.2,8.5,32.2,2.8
E00033130,12.3,35.1,6.3,46.3,0
E00033131,26.6,34.6,5.1,30.8,2.8
E00033870,32.7,31.2,4,26.6,5.5
E00033994,21.9,53.2,3.9,16.7,4.3
E00033995,30.6,44.8,6.6,15.3,2.7
E00033996,41.8,37.7,3.6,14.5,2.3
E00034014,31.5,37.5,5.6,21.4,4
E00034017,34.1,42.4,3.9,17.6,2
E00034154,28.7,44.5,5.7,20.2,0.8
E00034156,34,38.1,3,20.8,4.1
E00034157,31,48.7,4,16.4,0
E00034158,22,39.7,5.2,31.4,1.7
E00034160,30.5,36,6.9,24.6,2
