areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00032536,52.6,47.4
E00032537,54.5,45.5
E00032538,47.1,52.9
E00032539,46.2,53.8
E00032540,29.7,70.3
E00032541,53.4,46.6
E00032542,37.9,62.1
E00032543,36.4,63.6
E00032544,52.2,47.8
E00032545,48.7,51.3
E00032546,45.7,54.3
E00032547,54.7,45.3
E00032548,44.6,55.4
E00032549,42.6,57.4
E00032550,59.3,40.7
E00032551,34.9,65.1
E00032552,27.1,72.9
E00032553,54.7,45.3
E00032554,52.6,47.4
E00032555,47.8,52.2
E00032557,44.7,55.3
E00032558,54.5,45.5
E00032559,51.6,48.4
E00032560,53.6,46.4
E00032568,27.7,72.3
E00032569,52.6,47.4
E00032570,27.4,72.6
E00032571,34,66
E00032572,38.3,61.7
E00032573,48.6,51.4
E00032574,47.3,52.7
E00032575,32.2,67.8
E00032576,50.2,49.8
E00032577,32.9,67.1
E00032578,22.9,77.1
E00032579,28.6,71.4
E00032580,27.2,72.8
E00032581,35.4,64.6
E00032582,24,76
E00032583,21.8,78.2
E00032584,20.9,79.1
E00032585,40.3,59.7
E00032586,23.4,76.6
E00032587,31.9,68.1
E00032588,25.1,74.9
E00032589,28.2,71.8
E00032590,44.7,55.3
E00032591,24.9,75.1
E00032592,31.4,68.6
E00032593,48.7,51.3
E00032594,30.7,69.3
E00032595,24.6,75.4
E00032596,25.5,74.5
E00032597,48.1,51.9
E00032598,40.8,59.2
E00032599,23.6,76.4
E00032600,25.8,74.2
E00032601,32.6,67.4
E00032602,26.7,73.3
E00032603,26.6,73.4
E00032604,32.6,67.4
E00032605,17.2,82.8
E00032606,40.1,59.9
E00033082,58.7,41.3
E00033083,56.9,43.1
E00033084,44.9,55.1
E00033085,43.7,56.3
E00033086,58.3,41.7
E00033087,52,48
E00033088,45.5,54.5
E00033089,37.2,62.8
E00033090,41.8,58.2
E00033091,50.8,49.2
E00033092,52.4,47.6
E00033093,47.5,52.5
E00033094,42.2,57.8
