areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00032536,98.2,0.7,1.1
E00032537,97.9,0.7,1.5
E00032538,97.5,1.7,0.8
E00032539,99.7,0,0.3
E00032540,98.6,0.7,0.7
E00032541,97.4,0,2.6
E00032542,93.9,0.8,5.3
E00032543,98.6,0.4,1.1
E00032544,97.5,0,2.5
E00032545,97.5,0,2.5
E00032546,98.5,0.4,1.2
E00032547,97.5,0.6,1.9
E00032548,98.1,0,1.9
E00032549,98.8,0,1.2
E00032550,98.1,0.4,1.6
E00032551,99.2,0,0.8
E00032552,95.6,1.3,3.1
E00032553,99.3,0,0.7
E00032554,96.7,0.8,2.5
E00032555,97.6,0,2.4
E00032557,95.2,1,3.8
E00032558,98.3,0,1.7
E00032559,97.4,0.6,1.9
E00032560,98.8,0.6,0.6
E00032568,98.3,0,1.7
E00032569,95.3,0.5,4.1
E00032570,99.6,0,0.4
E00032571,94.3,2.3,3.4
E00032572,96,1.6,2.4
E00032573,97.7,0.3,2
E00032574,96,0.9,3.1
E00032575,97.2,1.2,1.5
E00032576,97.1,0.7,2.2
E00032577,97.6,0,2.4
E00032578,99,0,1
E00032579,97.6,1,1.4
E00032580,96.6,0.8,2.5
E00032581,97.9,0,2.1
E00032582,98.1,0,1.9
E00032583,96.2,1.4,2.4
E00032584,96.6,1.5,2
E00032585,97.2,0,2.8
E00032586,96.5,0,3.5
E00032587,94.3,1,4.7
E00032588,90,1.6,8.4
E00032589,93.8,0.3,5.9
E00032590,96.8,1,2.2
E00032591,93.3,0.7,6
E00032592,96.1,0.6,3.3
E00032593,96,1,3
E00032594,98,0.4,1.6
E00032595,94.7,0.5,4.8
E00032596,96.1,1.3,2.6
E00032597,97.1,2.5,0.4
E00032598,97.3,0.3,2.4
E00032599,96.9,0.8,2.4
E00032600,98,0,2
E00032601,98,1.7,0.3
E00032602,94.5,3,2.5
E00032603,94.9,1.3,3.8
E00032604,96.9,0.9,2.2
E00032605,99.1,0,0.9
E00032606,94.6,0.8,4.6
