areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00114694,9.6,47.7,3.6,37.1,2
E00114700,7.3,38.3,3.4,48.3,2.7
E00114701,20.7,36.8,4,35.6,2.9
E00114849,7.7,44,4.3,44,0
E00114870,17.1,34.7,7.2,37.1,4
E00114871,9.1,36.2,2.1,48.1,4.5
E00114872,6.7,31.5,3.6,57.6,0.6
E00114875,7.9,36.2,2.1,52.4,1.4
E00115035,13.4,28.2,5.4,50.3,2.7
E00115036,7.3,33.8,2.3,55.4,1.2
E00115037,8.6,40.8,4.1,45.6,0.9
E00115038,9.9,37.9,4.6,46,1.6
E00115039,8.4,46.6,4.5,37.3,3.2
E00115040,10.6,43.8,5,37.5,3.1
E00115107,15.1,47,9.1,26.3,2.6
E00115108,16.4,47.3,7.8,25.4,3.1
E00115109,14.2,48,9.8,26.5,1.5
E00115110,13.5,45.4,11.6,25.1,4.4
E00115111,13.7,40.4,10.6,30.2,5.1
E00115112,8.8,50,8.3,29.6,3.2
E00115113,12.2,42.6,7.8,35.2,2.2
E00115114,14.8,39.5,13.7,28.9,3
E00115115,9.8,47.2,9.8,33.1,0
E00115116,12.6,51.2,9.5,23.9,2.8
E00115117,19.6,42.8,4.8,30.4,2.4
E00115118,21.9,39.6,11.7,23.4,3.4
E00115119,17.5,45.4,11.8,20.5,4.8
E00115120,15.4,35,8.3,39.5,1.9
E00115121,13.7,47.9,6,29.1,3.4
E00115122,20.4,54.3,3.2,19.9,2.2
E00115123,13.6,51.6,7.6,26,1.2
E00115124,11.8,44.9,6.9,32.7,3.7
E00115125,19.1,43.6,8.1,26.3,3
E00115127,31.1,50.6,6.8,8.5,3
E00115128,16.9,42.6,8.1,27.8,4.6
E00115129,8.5,47,6.8,35,2.6
E00115131,17.7,42.9,9.3,27.9,2.2
E00115132,14.3,46.7,3.3,32.4,3.3
E00115133,11.3,40.5,10.8,36,1.4
E00115134,21.5,50.6,5.6,19.7,2.6
E00115135,24.1,48.5,7.6,16.5,3.4
E00115136,32.2,29.6,7.9,25.7,4.6
E00115137,11.7,44.8,2.4,38.7,2.4
E00115138,10.8,45.2,6.6,35.3,2.1
E00115139,20,44.5,11,24.5,0
E00115140,9.4,40.7,6.2,41.6,2.1
E00115141,12.3,37.3,5.2,42.1,3.2
E00115142,16.1,42.4,8.8,30,2.8
E00115184,13.2,46.7,8,28.8,3.3
E00115185,12.1,46.6,8,31.1,2.3
E00115186,24,32.8,7.8,33.8,1.5
E00115187,15,44.4,7.2,29,4.4
E00115188,24.9,34.1,9.2,28.9,2.8
E00115189,14.6,43.1,8.3,32.4,1.6
E00115190,25.3,38,7.3,24,5.3
E00115191,13.6,45.1,8.3,28.8,4.2
E00115192,11.9,46.2,4.6,35.8,1.5
E00115193,12.2,55.7,3.3,26,2.8
E00115194,12.4,45.7,7.1,30,4.8
E00115195,17.5,50.5,7.3,22.2,2.5
E00115196,7.3,35.9,4.3,50,2.6
E00115197,16.8,36.6,6.5,36.6,3.4
E00115198,13.3,38.7,6.3,38.7,3.1
E00115199,19.1,37.8,7.6,31.1,4.4
E00115200,11.3,34.2,4.5,45.9,4.1
E00115201,9.8,36.8,2.8,50.5,0
E00115202,9.5,42.6,4.4,41.2,2.4
E00115203,6.7,43.8,4.6,44.9,0
E00115204,7.3,39.3,5.7,47.3,0.4
E00115205,6.1,44.4,7,39.3,3.3
E00115206,7.8,45.3,6.8,35.9,4.2
E00115207,11.5,40.6,5.7,40.6,1.6
E00115208,14.8,38.1,4.1,39.2,3.8
E00115209,40,33.3,8.9,11.9,5.9
E00115210,16.6,40.3,7.8,31.8,3.6
E00115211,10.9,45,5.3,36.4,2.3
E00115212,6,41.2,3.2,45.8,3.7
E00115213,14.3,40.4,9,33.1,3.3
E00115214,9.4,41.7,7,40.8,1.1
E00115215,19.1,38.1,10.4,28.4,4
E00115216,10.6,41.9,8.1,35.5,3.9
E00115217,12.5,37.7,6.1,39.5,4.3
E00115218,29.8,40.9,7.1,16.9,5.3
E00115219,24.3,38.1,3.2,33.2,1.2
E00115221,13.9,47.1,5.3,32,1.6
E00115223,15.4,53.7,6.5,22.4,1.9
E00115224,22.5,45,3.2,26.1,3.2
E00115225,17.4,44,7.8,27.5,3.2
E00115226,21.1,52.1,6,18.3,2.5
E00115227,10.3,48,5.7,33.8,2.1
E00115229,23.6,54.3,4.7,16.9,0.4
E00115230,15,46,5.8,30.5,2.7
E00115231,13.5,44.8,6.1,33,2.7
E00115232,17.4,59.3,5.4,15.5,2.3
E00115233,9.5,51.9,5.7,31,1.9
E00115234,20.1,48,5.5,23.6,2.9
E00115235,12.1,52,7.9,26.7,1.4
E00115236,11.6,42.7,3.7,39.3,2.6
E00115237,14.1,44.7,7.6,32.1,1.5
E00115238,13.2,50.4,4.5,28.1,3.7
E00115239,10.8,48.9,3.6,32.4,4.3
E00115241,20.3,39.5,3.1,34.1,3.1
E00115242,22.5,36.5,6.6,31.1,3.3
E00115243,14.2,39.7,5.5,37.9,2.7
E00115244,15.1,43.7,6.3,32.7,2.2
E00115245,14.1,47.7,9.1,25.9,3.2
E00115246,12.6,44.8,4.2,37.2,1.3
E00115247,7.3,48.5,7.3,33.8,3.1
E00115248,16.8,46.5,5.6,28.6,2.6
E00115249,16,44.7,10.5,26.5,2.2
E00115250,11.1,44.2,4.3,38.8,1.7
E00115251,10.1,40.1,8,40.1,1.9
E00115252,21.5,34.6,7.6,32.5,3.8
E00115253,11.9,50.8,9.5,26.6,1.2
E00115254,11.1,41.6,6.2,38.7,2.3
E00115255,17.7,43.2,5.9,30.9,2.3
E00115256,10.5,45.2,7.7,34.2,2.5
E00115257,10.3,41.1,8,37.1,3.6
E00115258,24.6,43.1,6.2,21.7,4.3
E00115259,21.7,46.7,5.4,24.1,2.1
E00115260,15.3,51.2,7.7,23.4,2.4
E00115261,11,50,7.9,28.7,2.5
E00115262,11.1,47.6,7.4,33.3,0.5
E00115263,25.5,38.5,11.3,21.6,3
E00115264,27.4,38.5,5.8,25.2,3.1
E00115265,16.8,47.8,7.5,27.3,0.6
E00115266,19.4,48.1,7.8,21.6,3.2
E00115267,12.8,47.9,4.7,34.6,0
E00115269,22.3,49,4,21.5,3.2
E00115270,13.7,52.4,2.4,28.2,3.2
E00115271,28.6,42.4,5.2,22.7,1.1
E00115272,25.2,43.4,5.5,23,2.9
E00115273,22.7,50.2,5.6,18.6,3
E00115274,15.4,52.9,6.1,21.2,4.4
E00115275,17.6,44.9,8.8,26.9,1.9
E00115276,47.6,27.5,6.9,13.8,4.2
E00115277,20.2,45.7,5.7,25.5,2.8
E00115278,19.3,44.1,5.9,26.3,4.4
E00115279,18.5,46.3,6.7,26.2,2.3
E00115280,13.8,50.4,5.3,30.5,0
E00115281,9,42.7,5.9,39.6,2.8
E00115282,19.7,46.5,9.1,21.7,3.1
E00115283,19.9,50.2,5.5,22.9,1.5
E00115284,11.5,49.1,6.8,30.8,1.8
E00115286,14.5,44.4,5.9,32.6,2.6
E00115287,11,47.9,5.4,32.5,3.3
E00115288,15.4,41.3,5.3,34.4,3.6
E00115289,21.6,43.6,8.5,20.5,5.8
E00115290,25,48.1,7.2,17.3,2.4
E00115291,18.2,41.1,9.7,26.7,4.3
E00115292,32.3,40.7,3.7,20.1,3.2
E00115293,29.9,45.4,6.3,16.4,2
E00115294,15.2,46.3,9.5,25.5,3.5
E00115295,7.8,46.3,5.5,40.4,0
E00115296,16.2,43,6.3,31.8,2.7
E00115298,7.8,44.5,7.8,37.5,2.3
E00115299,12.9,45.2,5.2,31.9,4.8
E00115300,7.7,44.9,9.7,34.8,2.8
E00115301,11.7,45,9.7,31.7,2
E00115307,7.1,43.8,7.9,38.6,2.6
E00115308,14.1,43.6,10.8,27.8,3.7
E00115309,11.9,55.5,7.8,23.4,1.4
E00115310,11.1,47.7,5.7,32.7,2.8
E00115311,15.5,37.5,10,31.5,5.5
E00115312,10.5,44.6,7,35.1,2.8
E00115313,15.5,44.8,13.4,22.8,3.4
E00115314,18.6,40.1,7.8,27.5,6
E00115315,16,45,12,27,0
E00115316,12.6,51.1,4.7,28.1,3.5
E00115317,15.3,52.5,7.7,24.6,0
E00115321,18.3,49.1,7.8,23,1.7
E00115322,19.6,36.8,9.8,31.4,2.5
E00115401,13.6,26.4,4.7,51.9,3.4
E00115402,7.5,44.9,3.4,43.1,1.1
E00115403,5.9,34.5,2.3,55.3,2
E00115404,6.6,38.9,9,40.8,4.7
E00115405,10.3,45.1,7.1,33.6,4
E00115406,13.1,39.2,9.4,35.1,3.3
E00115407,8.1,32.3,2.7,53.9,3
E00115408,5.4,31.5,5.8,54.9,2.4
E00115409,10,32.1,1.8,55.4,0.7
E00115410,8.4,33.9,4.4,51,2.4
E00115411,4.4,34.4,3.7,54.1,3.3
E00115412,22.4,28.7,9.9,37.2,1.8
E00115413,8.2,44.3,5.5,40.8,1.2
E00115414,16.9,44.7,8,26.2,4.2
E00115415,15.8,39.2,8.4,32.6,4
E00115416,4.2,34.6,3.1,56.5,1.5
E00115417,9.6,37.8,3.2,49.4,0
E00115419,10.7,41.5,4.8,37.4,5.6
E00115420,7.3,36.7,5.1,49.5,1.5
E00115421,6,34.3,1.5,58.1,0
E00115422,6.8,28.6,5.3,57.1,2.3
E00115423,12.4,31.8,5.1,46.5,4.1
E00115424,7.3,30.1,4.1,56.1,2.4
