areacd,disability_3a-001,disability_3a-002
E00114694,13.9,86.1
E00114700,9.9,90.1
E00114701,16.9,83.1
E00114849,13.9,86.1
E00114870,17.9,82.1
E00114871,12.5,87.5
E00114872,15.5,84.5
E00114875,9.1,90.9
E00115035,11.6,88.4
E00115036,16.2,83.8
E00115037,10.9,89.1
E00115038,14.6,85.4
E00115039,14,86
E00115040,15.7,84.3
E00115107,11.2,88.8
E00115108,11.8,88.2
E00115109,13.5,86.5
E00115110,15.8,84.2
E00115111,16.8,83.2
E00115112,13.4,86.6
E00115113,14.8,85.2
E00115114,13.5,86.5
E00115115,13.2,86.8
E00115116,13.9,86.1
E00115117,20.6,79.4
E00115118,18.6,81.4
E00115119,16.2,83.8
E00115120,16.7,83.3
E00115121,18,82
E00115122,22.6,77.4
E00115123,13.6,86.4
E00115124,12.5,87.5
E00115125,19.4,80.6
E00115127,25.4,74.6
E00115128,21.8,78.2
E00115129,11.8,88.2
E00115131,14.5,85.5
E00115132,21.7,78.3
E00115133,18.5,81.5
E00115134,19.3,80.7
E00115135,23.3,76.7
E00115136,30,70
E00115137,14,86
E00115138,16,84
E00115139,16.8,83.2
E00115140,14.1,85.9
E00115141,17.2,82.8
E00115142,19.7,80.3
E00115184,16,84
E00115185,11.6,88.4
E00115186,24.1,75.9
E00115187,15.9,84.1
E00115188,22.1,77.9
E00115189,12,88
E00115190,32.9,67.1
E00115191,15,85
E00115192,12.1,87.9
E00115193,14.9,85.1
E00115194,16,84
E00115195,13.2,86.8
E00115196,14.7,85.3
E00115197,22.1,77.9
E00115198,11.4,88.6
E00115199,23.6,76.4
E00115200,13.5,86.5
E00115201,9.6,90.4
E00115202,10.4,89.6
E00115203,10.8,89.2
E00115204,12.1,87.9
E00115205,9.6,90.4
E00115206,13.3,86.7
E00115207,12.2,87.8
E00115208,23.2,76.8
E00115209,26.2,73.8
E00115210,20.4,79.6
E00115211,17.2,82.8
E00115212,8.1,91.9
E00115213,17.3,82.7
E00115214,17.4,82.6
E00115215,17.8,82.2
E00115216,9.6,90.4
E00115217,15.5,84.5
E00115218,26.7,73.3
E00115219,21.1,78.9
E00115221,19.5,80.5
E00115223,21.4,78.6
E00115224,19.3,80.7
E00115225,16.9,83.1
E00115226,15.8,84.2
E00115227,15.7,84.3
E00115229,29.3,70.7
E00115230,19.6,80.4
E00115231,18.5,81.5
E00115232,19.6,80.4
E00115233,20.4,79.6
E00115234,22.8,77.2
E00115235,16.7,83.3
E00115236,18,82
E00115237,14.7,85.3
E00115238,19.5,80.5
E00115239,17.4,82.6
E00115241,20.2,79.8
E00115242,24.5,75.5
E00115243,12.9,87.1
E00115244,15,85
E00115245,13.1,86.9
E00115246,16.8,83.2
E00115247,15.5,84.5
E00115248,18.5,81.5
E00115249,15.8,84.2
E00115250,13.8,86.2
E00115251,12.8,87.2
E00115252,36.2,63.8
E00115253,13.1,86.9
E00115254,16,84
E00115255,23.3,76.7
E00115256,16.2,83.8
E00115257,19,81
E00115258,22.5,77.5
E00115259,17.3,82.7
E00115260,15.4,84.6
E00115261,17.1,82.9
E00115262,11.1,88.9
E00115263,21.5,78.5
E00115264,20.5,79.5
E00115265,18.2,81.8
E00115266,21.5,78.5
E00115267,14.9,85.1
E00115269,13.4,86.6
E00115270,15.7,84.3
E00115271,27.2,72.8
E00115272,21.6,78.4
E00115273,19.6,80.4
E00115274,17,83
E00115275,13.8,86.2
E00115276,42.7,57.3
E00115277,23.3,76.7
E00115278,18.1,81.9
E00115279,17.2,82.8
E00115280,17.5,82.5
E00115281,16,84
E00115282,21.1,78.9
E00115283,17.9,82.1
E00115284,16.2,83.8
E00115286,18.6,81.4
E00115287,16.1,83.9
E00115288,14,86
E00115289,17.1,82.9
E00115290,32.9,67.1
E00115291,23.3,76.7
E00115292,35.7,64.3
E00115293,24.9,75.1
E00115294,19.1,80.9
E00115295,9.1,90.9
E00115296,15.4,84.6
E00115298,13.3,86.7
E00115299,21.1,78.9
E00115300,9.4,90.6
E00115301,12.8,87.2
E00115307,13.5,86.5
E00115308,13.6,86.4
E00115309,18.3,81.7
E00115310,13.1,86.9
E00115311,15.3,84.7
E00115312,17,83
E00115313,23.7,76.3
E00115314,18,82
E00115315,25.2,74.8
E00115316,12.1,87.9
E00115317,21.1,78.9
E00115321,20.9,79.1
E00115322,21.9,78.1
E00115401,19.4,80.6
E00115402,10.5,89.5
E00115403,14.8,85.2
E00115404,11,89
E00115405,15.3,84.7
E00115406,13.5,86.5
E00115407,10.1,89.9
E00115408,11.1,88.9
E00115409,12.3,87.7
E00115410,10.5,89.5
E00115411,9.7,90.3
E00115412,19.7,80.3
E00115413,9.5,90.5
E00115414,21.1,78.9
E00115415,14.4,85.6
E00115416,13,87
E00115417,13.4,86.6
E00115419,16.3,83.7
E00115420,12,88
E00115421,11.3,88.7
E00115422,11.5,88.5
E00115423,20.9,79.1
E00115424,13.5,86.5
E00115425,14,86
E00115426,11.8,88.2
E00115427,16.8,83.2
E00115428,11.9,88.1
E00115429,14.4,85.6
E00115430,11.4,88.6
E00115431,14.5,85.5
E00115432,11.4,88.6
E00117653,23,77
E00117656,11.9,88.1
E00117657,9.7,90.3
E00117729,10,90
E00117772,22.1,77.9
E00117773,12.6,87.4
E00117774,10.5,89.5
E00117775,10.8,89.2
E00117776,12.8,87.2
E00117926,7.4,92.6
E00117927,10.7,89.3
E00117928,8.6,91.4
E00117929,10.8,89.2
E00117930,12.9,87.1
E00117932,15.3,84.7
E00117934,17.9,82.1
E00117935,9.7,90.3
E00117936,11.2,88.8
E00117938,6.4,93.6
E00117941,11.1,88.9
E00117942,13.7,86.3
E00117944,13.1,86.9
E00117946,7.3,92.7
E00117947,12.6,87.4
E00117974,9.9,90.1
E00117976,15,85
E00117986,12.3,87.7
E00117999,12.8,87.2
E00118000,13,87
E00118001,15.2,84.8
E00118002,9.9,90.1
E00118003,12.8,87.2
E00118004,13.9,86.1
E00118005,9.4,90.6
E00118007,7.7,92.3
E00118008,15.4,84.6
E00118009,11.3,88.7
E00118010,12.3,87.7
E00118011,16.5,83.5
E00118012,23.4,76.6
E00118013,18.7,81.3
E00118014,20.9,79.1
E00118015,14.7,85.3
E00118017,13,87
E00118018,11.7,88.3
E00118019,12.6,87.4
E00118020,10.4,89.6
E00118021,17.2,82.8
E00118022,12.6,87.4
E00118023,10.1,89.9
E00118024,7.9,92.1
E00118025,16.8,83.2
E00118026,10.6,89.4
E00118027,17.1,82.9
E00118028,6.4,93.6
E00118029,17.6,82.4
E00118030,10.8,89.2
E00118031,13.4,86.6
E00118032,12,88
E00118033,17.8,82.2
E00118034,12.5,87.5
E00118035,11.7,88.3
E00118056,11.2,88.8
E00118057,13.6,86.4
E00118062,5.4,94.6
E00118063,17.7,82.3
E00118064,8.9,91.1
E00118065,11.1,88.9
E00118066,8.7,91.3
E00118067,15.6,84.4
E00118068,8.5,91.5
E00118069,18.2,81.8
E00118070,13.8,86.2
E00118071,12.1,87.9
E00118072,9.9,90.1
E00118073,18.8,81.3
E00118074,24.5,75.5
E00118075,11.3,88.7
E00118077,21.1,78.9
E00118078,15.5,84.5
E00118079,15.8,84.2
E00118080,11.5,88.5
E00118081,14.2,85.8
E00118082,13.9,86.1
E00118083,14.9,85.1
E00118084,19.8,80.2
E00118085,12.2,87.8
E00118086,14.1,85.9
E00118087,11.1,88.9
E00118088,19.6,80.4
E00118089,22.4,77.6
E00118090,18.5,81.5
E00118092,9.8,90.2
E00118093,12.5,87.5
E00118094,12.1,87.9
E00118095,19.9,80.1
E00118096,14.7,85.3
E00118097,7.5,92.5
E00118098,11.9,88.1
E00118099,10.9,89.1
E00118100,10.5,89.5
E00118101,8.9,91.1
E00118102,13.7,86.3
E00118103,13.1,86.9
E00118104,15.1,84.9
E00118105,14.1,85.9
E00118106,16.3,83.7
E00118114,10.5,89.5
E00118115,14.1,85.9
E00118116,11.7,88.3
E00118117,12.5,87.5
E00118118,19.7,80.3
E00118119,23.7,76.3
E00118120,10.7,89.3
E00118121,21.2,78.8
E00118122,11.7,88.3
E00118123,26.8,73.2
E00118124,12.4,87.6
E00118125,12.1,87.9
E00118126,15.5,84.5
E00118127,10.3,89.7
E00118128,13.5,86.5
E00118129,9.6,90.4
E00118130,14.5,85.5
E00118131,7.9,92.1
E00118132,19.6,80.4
E00118133,24.1,75.9
E00118134,23.2,76.8
E00118135,20.9,79.1
E00118136,18.4,81.6
E00118137,20.7,79.3
E00118138,14.8,85.2
E00118139,21.8,78.2
E00118140,19.9,80.1
E00118141,20.6,79.4
E00118142,18.4,81.6
E00118143,12.1,87.9
E00118144,12.4,87.6
E00118145,7.2,92.8
E00118146,22.4,77.6
E00118147,32.1,67.9
E00118148,15.2,84.8
E00118149,16,84
E00118150,14.9,85.1
E00118151,19.6,80.4
E00118152,23.4,76.6
E00118153,16.4,83.6
E00118154,21.5,78.5
E00118155,29.4,70.6
E00118156,20.3,79.7
E00118157,13.2,86.8
E00118158,16.8,83.2
E00118159,11.3,88.7
E00118160,20.2,79.8
E00118161,16.9,83.1
