areacd,in_full_time_education-001,in_full_time_education-002
E00114694,17.8,82.2
E00114700,16.3,83.7
E00114701,14.3,85.7
E00114849,14.2,85.8
E00114870,18.3,81.7
E00114871,15.8,84.2
E00114872,17,83
E00114875,16.7,83.3
E00115035,23,77
E00115036,18.5,81.5
E00115037,18.6,81.4
E00115038,12.4,87.6
E00115039,22.5,77.5
E00115040,20.3,79.7
E00115107,18.5,81.5
E00115108,13.1,86.9
E00115109,13.9,86.1
E00115110,19.3,80.7
E00115111,16.4,83.6
E00115112,11.2,88.8
E00115113,13.7,86.3
E00115114,17.1,82.9
E00115115,17.6,82.4
E00115116,15.1,84.9
E00115117,17.6,82.4
E00115118,8.5,91.5
E00115119,5.8,94.2
E00115120,17.9,82.1
E00115121,13,87
E00115122,12.4,87.6
E00115123,17.2,82.8
E00115124,16.4,83.6
E00115125,23.4,76.6
E00115127,22.8,77.2
E00115128,20.1,79.9
E00115129,22,78
E00115131,13.4,86.6
E00115132,19.3,80.7
E00115133,8.6,91.4
E00115134,19.9,80.1
E00115135,18.6,81.4
E00115136,3.2,96.8
E00115137,22.4,77.6
E00115138,18.6,81.4
E00115139,13.2,86.8
E00115140,18.7,81.3
E00115141,19.5,80.5
E00115142,15.9,84.1
E00115184,18.5,81.5
E00115185,22.4,77.6
E00115186,6.6,93.4
E00115187,13,87
E00115188,19,81
E00115189,15.4,84.6
E00115190,12.6,87.4
E00115191,24.3,75.7
E00115192,21.6,78.4
E00115193,20.7,79.3
E00115194,20.9,79.1
E00115195,16.6,83.4
E00115196,13.5,86.5
E00115197,6.2,93.8
E00115198,16.4,83.6
E00115199,7.5,92.5
E00115200,18.7,81.3
E00115201,22.2,77.8
E00115202,19.9,80.1
E00115203,18.3,81.7
E00115204,21.5,78.5
E00115205,15.8,84.2
E00115206,16.3,83.7
E00115207,16.1,83.9
E00115208,12.8,87.2
E00115209,7.1,92.9
E00115210,5.6,94.4
E00115211,17.5,82.5
E00115212,17.9,82.1
E00115213,17,83
E00115214,16.1,83.9
E00115215,16,84
E00115216,18.8,81.3
E00115217,19,81
E00115218,12.7,87.3
E00115219,13.8,86.2
E00115221,18,82
E00115223,15.6,84.4
E00115224,21.3,78.7
E00115225,16.6,83.4
E00115226,15.5,84.5
E00115227,11.4,88.6
E00115229,15.8,84.2
E00115230,16,84
E00115231,19.8,80.2
E00115232,27.2,72.8
E00115233,19,81
E00115234,20.2,79.8
E00115235,25,75
E00115236,18.6,81.4
E00115237,19.9,80.1
E00115238,17.3,82.7
E00115239,5.6,94.4
E00115241,15.4,84.6
E00115242,14.4,85.6
E00115243,17.1,82.9
E00115244,14.9,85.1
E00115245,15.5,84.5
E00115246,13.8,86.2
E00115247,18.2,81.8
E00115248,16,84
