areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00114694,81,7.3,11.7
E00114700,91.1,5,4
E00114701,75,5.3,19.7
E00114849,91.1,5.1,3.8
E00114870,83.4,1,15.6
E00114871,89.6,4.3,6.1
E00114872,94.8,2.1,3.1
E00114875,95.8,2.1,2.1
E00115035,85.9,6.1,8.1
E00115036,87.9,3.8,8.3
E00115037,92.6,3.2,4.2
E00115038,90.7,3.7,5.7
E00115039,90.4,2.3,7.4
E00115040,80,2.5,17.5
E00115107,82,2.4,15.6
E00115108,85.9,3.4,10.8
E00115109,85.4,2.1,12.5
E00115110,78.3,3.4,18.3
E00115111,88.2,2,9.8
E00115112,83.7,4.9,11.4
E00115113,84.1,3,13
E00115114,81.6,3.2,15.2
E00115115,90.3,1.9,7.8
E00115116,87.4,3.8,8.7
E00115117,81.7,2.5,15.8
E00115118,88.2,1.7,10.1
E00115119,84.2,2,13.8
E00115120,90.4,2.2,7.4
E00115121,89.3,1.8,8.9
E00115122,76.5,2.3,21.3
E00115123,83.8,1.6,14.6
E00115124,85.6,1.6,12.8
E00115125,70,4.1,25.9
E00115127,64.2,0.7,35.2
E00115128,77.8,6.3,15.9
E00115129,83,3.5,13.5
E00115131,83,1.5,15.5
E00115132,81.9,2,16.1
E00115133,87,2.9,10.1
E00115134,74.7,2.4,23
E00115135,78.4,0.4,21.3
E00115136,72.5,4.4,23.1
E00115137,82.4,4.1,13.5
E00115138,81.4,3.9,14.7
E00115139,86.3,0.4,13.3
E00115140,85.7,3.5,10.9
E00115141,88.2,3.1,8.7
E00115142,82.1,3.7,14.3
E00115184,82.4,1.9,15.7
E00115185,80.4,6.3,13.4
E00115186,84.6,2.8,12.6
E00115187,83.6,5.7,10.8
E00115188,76.8,4.6,18.6
E00115189,84.8,2.3,12.9
E00115190,64.9,12.5,22.6
E00115191,87.3,2.9,9.7
E00115192,82.9,7.1,10
E00115193,83.5,4.7,11.7
E00115194,85.8,4.1,10.1
E00115195,83.9,5.9,10.3
E00115196,87.5,4.8,7.7
E00115197,83.4,3.2,13.4
E00115198,87.1,3.9,9.1
E00115199,85.9,6.9,7.2
E00115200,88.6,3.3,8.1
E00115201,87.9,8.3,3.8
E00115202,86.4,6.4,7.2
E00115203,86.7,4.7,8.6
E00115204,86.5,5.6,7.9
E00115205,88.5,3.6,7.9
E00115206,87.6,4.9,7.5
E00115207,91.6,3.1,5.2
E00115208,84.3,2.7,13
E00115209,81.4,2.1,16.4
E00115210,82.1,7.6,10.3
E00115211,74.4,8.1,17.5
E00115212,90.4,1.9,7.7
E00115213,89.9,2.4,7.6
E00115214,83,8.7,8.3
E00115215,84.3,7.4,8.3
E00115216,89,4.7,6.3
E00115217,88.9,5.7,5.4
E00115218,72.2,3.1,24.7
E00115219,78.6,7.7,13.7
E00115221,80.3,6.9,12.8
E00115223,76.2,4.7,19.1
E00115224,73.6,5.4,20.9
E00115225,81.5,2.6,15.8
E00115226,73.3,11.9,14.9
E00115227,75.5,8.5,16
E00115229,67.7,4.2,28.1
E00115230,78.1,7.1,14.8
E00115231,73.3,9.5,17.2
E00115232,70.1,6.2,23.7
E00115233,77,6.9,16.1
E00115234,68.1,8.4,23.5
E00115235,76,5.6,18.4
E00115236,77.3,12,10.7
E00115237,76.8,9.4,13.8
E00115238,83.2,5.1,11.6
E00115239,84.7,6.3,9
E00115241,74.8,9.1,16.1
E00115242,77.5,6.5,16
E00115243,78.8,8,13.1
E00115244,71.8,18.2,10
E00115245,86,6.6,7.4
E00115246,86.7,2.8,10.5
E00115247,92.9,3.2,3.9
E00115248,83.9,5.7,10.4
E00115249,84.5,4.7,10.9
E00115250,78,7.2,14.9
E00115251,90.1,3.2,6.8
E00115252,83.3,0,16.7
E00115253,90.2,1,8.8
E00115254,87.8,3.7,8.5
E00115255,86.4,0.4,13.1
E00115256,87,4.2,8.7
E00115257,92.9,1.9,5.2
E00115258,64.9,4.8,30.3
E00115259,77.3,5.3,17.3
E00115260,85.5,5.1,9.4
E00115261,81.6,4.3,14.2
E00115262,86.1,1.7,12.2
E00115263,81.8,3.8,14.4
E00115264,83.6,5.1,11.3
E00115265,79.4,6.2,14.4
E00115266,75.2,2.6,22.2
E00115267,84.8,4.8,10.5
E00115269,70.9,9.5,19.6
E00115270,70.6,8.8,20.6
E00115271,75.7,4.1,20.2
E00115272,69,7.8,23.2
E00115273,73.5,3.9,22.6
E00115274,79.8,3.6,16.7
E00115275,79.9,3.4,16.8
E00115276,67.8,1.5,30.7
E00115277,79.8,4,16.2
E00115278,74.5,4.2,21.2
E00115279,77.3,6.8,15.9
E00115280,78.3,7.3,14.3
E00115281,78.9,9.6,11.5
E00115282,82.7,2.8,14.5
E00115283,80.8,7.8,11.3
E00115284,75.4,4.1,20.5
E00115286,69.7,14.6,15.7
E00115287,72.2,11.2,16.6
E00115288,79.3,11.7,9
E00115289,74.5,5.3,20.2
E00115290,64.9,5.2,29.9
E00115291,72.8,6.2,21
E00115292,70.9,8.5,20.7
E00115293,66.7,3.5,29.7
E00115294,78.5,5.7,15.8
E00115295,92.9,2,5.1
E00115296,82.5,3.6,13.9
E00115298,92.6,1.3,6.1
E00115299,88.6,1.6,9.7
E00115300,89,1.6,9.4
E00115301,89.4,2.5,8.1
E00115307,90.5,2.1,7.3
E00115308,92.5,1.1,6.4
E00115309,88,1.1,10.9
E00115310,86.8,1.4,11.8
E00115311,83.4,3.6,13
E00115312,79.1,4.3,16.6
E00115313,86.5,0.8,12.8
E00115314,86.6,1.6,11.8
E00115315,80.9,0.8,18.3
E00115316,82.1,2.9,15
E00115317,79,5.7,15.2
E00115321,85.9,0,14.1
E00115322,84.2,1.3,14.5
E00115401,84.3,4.2,11.5
E00115402,87.3,5.8,6.9
E00115403,92.6,1.7,5.8
E00115404,90,3.7,6.3
E00115405,88.1,2.7,9.2
E00115406,82.4,7.4,10.1
E00115407,92.4,6.3,1.4
E00115408,93.1,1.1,5.8
E00115409,93.8,3.1,3.1
E00115410,89.3,5.9,4.9
E00115411,86.9,9.9,3.2
E00115412,80.9,6.6,12.5
E00115413,87.9,5.8,6.4
E00115414,87.7,1.4,10.9
E00115415,90.3,2.8,6.9
E00115416,93.2,2.5,4.3
E00115417,89.5,5.9,4.6
E00115419,93.2,1,5.8
E00115420,94,3.7,2.3
E00115421,92,4.5,3.4
E00115422,91.8,2.4,5.7
E00115423,83.3,2.9,13.8
E00115424,94.2,3.9,1.9
E00115425,89.2,5.9,4.9
E00115426,88.8,7.8,3.5
E00115427,82.4,8.1,9.5
E00115428,81.5,9.2,9.2
E00115429,69.1,15.2,15.7
E00115430,92.9,2.1,5.1
E00115431,87.5,6.8,5.8
E00115432,89,4.3,6.7
E00117653,82.3,2.7,15
E00117656,92.2,2.6,5.2
