areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00114694,96.7,2.2,0,1.1
E00114700,99.2,0,0,0.8
E00114701,97.9,0,1,1
E00114849,95.8,2.1,0,2.1
E00114870,97.7,2.3,0,0
E00114871,98.5,1.5,0,0
E00114872,96.1,3.9,0,0
E00114875,97.7,2.3,0,0
E00115035,97.4,1.3,0,1.3
E00115036,95.6,1.5,0,3
E00115037,96.9,1.9,0,1.2
E00115038,97.5,2.5,0,0
E00115039,98,2,0,0
E00115040,97.5,1.2,0,1.2
E00115107,98.4,1.6,0,0
E00115108,97.6,1.6,0,0.8
E00115109,97.9,1.4,0,0.7
E00115110,96.9,2.3,0,0.8
E00115111,98.4,1.6,0,0
E00115112,97.3,0.9,0.9,0.9
E00115113,95.9,2.5,0.8,0.8
E00115114,96.4,1.4,0,2.2
E00115115,98.3,0,0.8,0.8
E00115116,96.5,1.8,0,1.8
E00115117,95.8,1.7,0,2.5
E00115118,99.2,0.8,0,0
E00115119,98.3,1.7,0,0
E00115120,96.8,3.2,0,0
E00115121,98.4,0.8,0,0.8
E00115122,98.2,0.9,0,0.9
E00115123,98.4,0.8,0.8,0
E00115124,96.8,0,0.8,2.4
E00115125,95.2,1.6,0.8,2.4
E00115127,100,0,0,0
E00115128,93.4,4.4,0,2.2
E00115129,96.7,2.5,0,0.8
E00115131,97.4,0,0.9,1.7
E00115132,98.2,1.8,0,0
E00115133,98.3,1.7,0,0
E00115134,97.7,0.8,0.8,0.8
E00115135,100,0,0,0
E00115136,96.4,2.7,0,0.9
E00115137,96.6,0.9,0.9,1.7
E00115138,93,4.7,0.8,1.6
E00115139,100,0,0,0
E00115140,95.5,3.2,1.4,0
E00115141,97.6,0.8,0.8,0.8
E00115142,95.6,3.5,0.9,0
E00115184,99.1,0,0,0.9
E00115185,92.4,2.3,3,2.3
E00115186,99.2,0.8,0,0
E00115187,92.7,0.6,1.8,4.9
E00115188,93.1,4.2,1.4,1.4
E00115189,95,1.7,1.7,1.7
E00115190,93.5,0.9,2.8,2.8
E00115191,97.6,2.4,0,0
E00115192,94.4,0.8,4.8,0
E00115193,95,1.7,1.7,1.7
E00115194,93.2,2.6,1.7,2.6
E00115195,95.6,1.5,0.7,2.2
E00115196,94.2,3.3,0,2.5
E00115197,97.5,1.7,0,0.8
E00115198,98.4,0,0.8,0.8
E00115199,94.7,0.7,2,2.7
E00115200,97,2.3,0.8,0
E00115201,97.1,2.2,0,0.7
E00115202,92.4,3.8,1.5,2.3
E00115203,93.8,0.8,3.1,2.3
E00115204,94.9,4.4,0,0.7
E00115205,97.4,0.9,0,1.8
E00115206,97.3,1.8,0,0.9
E00115207,96.7,0.8,0,2.5
E00115208,96.4,2.9,0,0.7
E00115209,98,0,0,2
E00115210,95.7,2.1,0.5,1.6
E00115211,93.5,2.7,1.1,2.7
E00115212,96.7,1.7,0.8,0.8
E00115213,96.1,1.6,0.8,1.6
E00115214,92.9,2.9,0.8,3.3
E00115215,97,0.7,0.7,1.5
E00115216,95.9,2.8,0,1.4
E00115217,92.7,4,0,3.3
E00115218,95.3,3.4,0.7,0.7
E00115219,87.5,7,0,5.5
E00115221,89.6,5.6,1.6,3.2
E00115223,98.3,0.9,0,0.9
E00115224,92.5,3.3,1.7,2.5
E00115225,94.5,2.8,0.9,1.8
E00115226,86.4,4.2,5.9,3.4
E00115227,88.1,9,0,3
E00115229,91.5,5,0.7,2.8
E00115230,96,1.6,0.8,1.6
E00115231,89.5,2.8,2.1,5.6
E00115232,88.7,6.4,2.1,2.8
E00115233,88.3,2.7,2.7,6.3
E00115234,89.5,5.5,1.1,3.9
E00115235,95.6,2.4,0,2
E00115236,88.5,7.6,0,3.8
E00115237,90.5,3.2,2.5,3.8
E00115238,94.6,3.1,0,2.3
E00115239,95.3,0.9,0,3.8
E00115241,92.1,4.3,0,3.6
E00115242,94.5,3,0.5,2
E00115243,86.6,6.4,0.6,6.4
E00115244,82.3,2.9,2.9,12
