areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00114694,14.1,21.1,44.5,20.3
E00114700,12.1,20,43.6,24.2
E00114701,13.3,21.4,59.2,6.1
E00114849,15.4,16.9,44.9,22.8
E00114870,16.4,26.4,47.1,10
E00114871,18.1,20.8,43.1,18.1
E00114872,8,20.7,49.4,21.8
E00114875,13,20.7,47.3,19
E00115035,11.5,29.9,52.9,5.7
E00115036,18.2,16.4,49.1,16.4
E00115037,16.3,14.7,52.6,16.3
E00115038,22.8,18,41.8,17.5
E00115039,12.7,21.3,50.8,15.2
E00115040,18.4,17.3,46.9,17.3
E00115107,12.2,23.8,57.1,6.8
E00115108,11.8,20.8,59.6,7.9
E00115109,10.8,17,59.7,12.5
E00115110,12,21.5,58.9,7.6
E00115111,12.9,27.3,49.6,10.1
E00115112,8.3,17.9,64.9,8.9
E00115113,7.2,24.3,57.2,11.2
E00115114,8.4,22.8,58.7,10.2
E00115115,9.2,23.5,59.5,7.8
E00115116,8.7,18.8,63.8,8.7
E00115117,13.4,21.5,51.7,13.4
E00115118,12.4,18.2,59.1,10.2
E00115119,14,19,56,11
E00115120,13.5,27.1,50.3,9
E00115121,12.2,17.9,56.1,13.8
E00115122,14.4,18.3,59.6,7.7
E00115123,8.8,24.5,55.3,11.3
E00115124,9,18.5,66.9,5.6
E00115125,12.8,24.4,48.1,14.7
E00115127,5.5,32.1,56.9,5.5
E00115128,17.6,19.6,54.7,8.1
E00115129,10.9,24,55.4,9.7
E00115131,5.6,25,60.5,8.9
E00115132,8.9,19.3,61.5,10.4
E00115133,14.3,19.8,56.3,9.5
E00115134,10.3,23.1,56.4,10.3
E00115135,11.2,19.4,61.9,7.5
E00115136,12.5,23.2,50,14.3
E00115137,8.6,20.9,62,8.6
E00115138,6.4,20.5,60.2,12.9
E00115139,11.4,26.7,51.4,10.5
E00115140,9.7,16.1,61,13.2
E00115141,8.8,21.9,57.5,11.9
E00115142,16.5,15.8,61.9,5.8
E00115184,10.5,16.3,67.3,5.9
E00115185,11.4,18.9,57.3,12.4
E00115186,11.1,14.8,63,11.1
E00115187,8.5,15.9,66.7,9
E00115188,13,20,55.7,11.3
E00115189,13.2,17.4,60.4,9
E00115190,5.1,10.3,71.8,12.8
E00115191,14,24.7,52,9.3
E00115192,6.6,17.1,69.6,6.6
E00115193,12.3,14.6,63.2,9.9
E00115194,9.2,22.1,61.8,6.9
E00115195,6,18.6,64.1,11.4
E00115196,8.7,17.4,65.2,8.7
E00115197,9.7,16.9,58.9,14.5
E00115198,14,24.7,54,7.3
E00115199,13.4,16,61.3,9.2
E00115200,13.6,14.1,61.4,10.9
E00115201,15.1,16.4,54.8,13.7
E00115202,10.8,20,56.8,12.4
E00115203,14.3,17.1,54.3,14.3
E00115204,9.3,22.4,59.6,8.7
E00115205,17.2,17.9,56.7,8.2
E00115206,8.4,14.5,64.1,13
E00115207,14.4,18.7,56.8,10.1
E00115208,13.2,18.6,59.9,8.4
E00115209,6.4,23.4,57.4,12.8
E00115210,7.2,15.7,64.1,13.1
E00115211,10,19.4,61.1,9.5
E00115212,7.1,26.4,57.1,9.3
E00115213,9.3,24.7,54,12
E00115214,8.8,18.7,61.8,10.6
E00115215,10.5,14.5,65.8,9.2
E00115216,13.5,19.2,56.7,10.6
E00115217,7.6,21.8,60.9,9.6
E00115218,10.2,21.2,61,7.6
E00115219,8.7,23.3,58,10
E00115221,7.8,15.7,69.9,6.5
E00115223,9.9,19,65.5,5.6
E00115224,11,23.1,58.4,7.5
E00115225,7.1,22.9,63.6,6.4
E00115226,8.9,22.3,57,11.7
E00115227,7.4,19.8,63.9,8.9
E00115229,7.1,21.3,60.3,11.3
E00115230,10.8,16.9,65.5,6.8
E00115231,7.7,20.5,60.9,10.9
E00115232,13.9,18.5,55.6,11.9
E00115233,10.2,22.3,59.2,8.3
E00115234,7.3,17.4,67.6,7.8
E00115235,10,18.6,60.9,10.4
E00115236,4.4,17.6,66.7,11.3
E00115237,8.9,17.4,63.8,9.8
E00115238,7.3,23.2,58.5,11
E00115239,5.6,13.9,70.4,10.2
E00115241,6.1,19,62,12.8
E00115242,14,21.9,58.4,5.6
E00115243,7.1,20,62.7,10.2
E00115244,11.1,17.4,60.7,10.7
E00115245,11.6,16.3,64.6,7.5
E00115246,9.6,23.7,54.8,11.9
E00115247,8.7,18.1,60.1,13
E00115248,12.7,19.4,62.7,5.3
E00115249,5.5,15.8,69.4,9.3
E00115250,7.3,14.9,68.9,8.8
E00115251,12.4,19.2,53.2,15.2
E00115252,8.6,21.9,60,9.5
E00115253,9.4,13.4,66.4,10.7
E00115254,11.8,19.4,53.8,15.1
E00115255,6.2,16.8,70.8,6.2
E00115256,10.2,15.1,61.5,13.2
E00115257,13.3,28.3,48.7,9.7
E00115258,10.5,26.3,52.6,10.5
E00115259,5.8,24.9,58.7,10.7
E00115260,11.8,20.7,58,9.5
E00115261,12.9,20,57.1,10
E00115262,6.6,20.7,66.9,5.8
E00115263,9.2,25,55.8,10
E00115264,8.1,19.2,63.6,9.1
E00115265,7.1,18.2,60.6,14.1
E00115266,13.4,20.1,50.8,15.6
E00115267,11,20.8,61.8,6.4
E00115269,13,19.8,58,9.3
E00115270,5.8,21.1,58.5,14.6
E00115271,11,18.6,59.5,11
E00115272,7.8,26.9,58.1,7.2
E00115273,11.4,15,64.1,9.6
E00115274,11.7,19.4,64.6,4.4
E00115275,8.4,22.7,59.1,9.7
E00115276,11.1,27.8,58.3,2.8
E00115277,7.8,22.2,59.9,10.2
E00115278,8.5,20.7,61.2,9.6
E00115279,12.1,17.3,62.8,7.8
E00115280,6.5,15.1,67.6,10.8
E00115281,8.2,18.4,64.3,9.2
E00115282,9.2,17,63.1,10.6
E00115283,9.6,18.2,64.2,8
E00115284,9.4,21.9,59.9,8.9
E00115286,8,18.9,60.8,12.3
E00115287,8.4,22,61.2,8.4
E00115288,10.8,10.1,67.6,11.5
E00115289,8.7,22.4,58.4,10.6
E00115290,10.8,19.4,60.2,9.7
E00115291,5.5,20.7,61,12.8
E00115292,11.6,13.7,58.9,15.8
E00115293,9.8,25.5,52.9,11.8
E00115294,7.4,16.2,66.9,9.6
E00115295,9.3,17.8,61,11.9
E00115296,8.7,18.3,59.9,13.1
E00115298,15.3,21.8,51.2,11.8
E00115299,14.6,19.9,59.6,5.8
E00115300,11.4,22.9,58.3,7.4
E00115301,8.9,19.5,60,11.6
E00115307,11.7,17.3,56.8,14.2
E00115308,8.2,21.6,61.2,9
E00115309,15,16.3,59.9,8.8
E00115310,12.6,18.6,55.4,13.4
E00115311,11.8,19.3,56.3,12.6
E00115312,8.7,12.8,67.1,11.4
