areacd,heating_type_3a-001,heating_type_3a-002
E00114694,1.1,98.9
E00114700,0,100
E00114701,3,97
E00114849,0,100
E00114870,2.3,97.7
E00114871,1.5,98.5
E00114872,3.5,96.5
E00114875,0,100
E00115035,3.8,96.2
E00115036,0,100
E00115037,0.6,99.4
E00115038,0.6,99.4
E00115039,1.4,98.6
E00115040,4.8,95.2
E00115107,1.6,98.4
E00115108,0.8,99.2
E00115109,0,100
E00115110,0,100
E00115111,0,100
E00115112,2.7,97.3
E00115113,1.7,98.3
E00115114,0.7,99.3
E00115115,0,100
E00115116,0,100
E00115117,0,100
E00115118,0,100
E00115119,0.8,99.2
E00115120,0.8,99.2
E00115121,0.8,99.2
E00115122,0,100
E00115123,0,100
E00115124,1.6,98.4
E00115125,3.2,96.8
E00115127,1.5,98.5
E00115128,1.5,98.5
E00115129,0,100
E00115131,2.6,97.4
E00115132,0,100
E00115133,0,100
E00115134,2.3,97.7
E00115135,0,100
E00115136,0.9,99.1
E00115137,1.7,98.3
E00115138,3.8,96.2
E00115139,2,98
E00115140,0,100
E00115141,0,100
E00115142,0,100
E00115184,0,100
E00115185,1.5,98.5
E00115186,0,100
E00115187,1.9,98.1
E00115188,0,100
E00115189,0,100
E00115190,3.7,96.3
E00115191,0,100
E00115192,0.8,99.2
E00115193,0,100
E00115194,0.9,99.1
E00115195,0.7,99.3
E00115196,0,100
E00115197,0,100
E00115198,0.8,99.2
E00115199,0,100
E00115200,0,100
E00115201,1.5,98.5
E00115202,1.5,98.5
E00115203,0,100
E00115204,0,100
E00115205,0,100
E00115206,2.7,97.3
E00115207,1.7,98.3
E00115208,4.3,95.7
E00115209,1,99
E00115210,1.1,98.9
E00115211,3.2,96.8
E00115212,1.7,98.3
E00115213,0,100
E00115214,1.3,98.7
E00115215,0.7,99.3
E00115216,0.7,99.3
E00115217,1.4,98.6
E00115218,0.7,99.3
E00115219,0.8,99.2
E00115221,3.1,96.9
E00115223,0,100
E00115224,0.8,99.2
E00115225,0,100
E00115226,0,100
E00115227,3,97
E00115229,0.7,99.3
E00115230,4,96
E00115231,2.8,97.2
E00115232,1.4,98.6
E00115233,0,100
E00115234,1.1,98.9
E00115235,0.5,99.5
E00115236,1.5,98.5
E00115237,0,100
E00115238,2.3,97.7
E00115239,6.5,93.5
E00115241,1.5,98.5
E00115242,1,99
E00115243,2.3,97.7
E00115244,1.4,98.6
E00115245,3.4,96.6
E00115246,0,100
E00115247,0,100
E00115248,0.4,99.6
E00115249,1.4,98.6
E00115250,2.2,97.8
E00115251,1,99
E00115252,0,100
E00115253,0,100
E00115254,0,100
E00115255,0.8,99.2
E00115256,0.6,99.4
E00115257,0,100
E00115258,0.7,99.3
E00115259,1.3,98.7
E00115260,2.9,97.1
E00115261,1,99
E00115262,0,100
E00115263,0,100
E00115264,2.6,97.4
E00115265,0,100
E00115266,0.8,99.2
E00115267,0,100
E00115269,1.5,98.5
E00115270,2.9,97.1
E00115271,1.7,98.3
E00115272,0.7,99.3
E00115273,0.8,99.2
E00115274,0.8,99.2
E00115275,2.9,97.1
E00115276,0.8,99.2
E00115277,0.7,99.3
E00115278,5.3,94.7
E00115279,0,100
E00115280,3,97
E00115281,1.4,98.6
E00115282,0,100
E00115283,0,100
E00115284,0,100
E00115286,1.8,98.2
E00115287,0.9,99.1
E00115288,2.3,97.7
E00115289,0.7,99.3
E00115290,2.3,97.7
E00115291,2.7,97.3
E00115292,3.1,96.9
E00115293,1.2,98.8
E00115294,1.5,98.5
E00115295,1.9,98.1
E00115296,0.4,99.6
E00115298,0.8,99.2
E00115299,0,100
E00115300,0,100
E00115301,0,100
E00115307,0.8,99.2
E00115308,1.8,98.2
E00115309,1.9,98.1
E00115310,1.1,98.9
E00115311,1.8,98.2
E00115312,0,100
E00115313,2.5,97.5
E00115314,0,100
E00115315,0,100
E00115316,1.4,98.6
E00115317,3.1,96.9
E00115321,1.7,98.3
E00115322,0,100
E00115401,0,100
E00115402,0,100
E00115403,0,100
E00115404,0.9,99.1
E00115405,0,100
E00115406,0.8,99.2
E00115407,0,100
E00115408,0,100
E00115409,0,100
E00115410,2.5,97.5
E00115411,0.8,99.2
E00115412,3.1,96.9
E00115413,1.6,98.4
E00115414,0,100
E00115415,0,100
E00115416,0,100
E00115417,0,100
E00115419,0,100
E00115420,0,100
E00115421,0,100
E00115422,0,100
E00115423,0,100
E00115424,1.7,98.3
E00115425,0,100
E00115426,0.8,99.2
E00115427,0,100
E00115428,0,100
E00115429,4.5,95.5
E00115430,0,100
E00115431,0,100
E00115432,0,100
E00117653,0.8,99.2
E00117656,0,100
E00117657,0,100
E00117729,0,100
E00117772,0,100
E00117773,0,100
E00117774,1.7,98.3
E00117775,2.6,97.4
E00117776,0,100
E00117926,0,100
E00117927,3,97
E00117928,0,100
E00117929,2,98
E00117930,0,100
E00117932,0,100
E00117934,0,100
E00117935,0,100
E00117936,0,100
E00117938,0,100
E00117941,2.5,97.5
E00117942,0,100
E00117944,0.8,99.2
E00117946,0,100
E00117947,0,100
E00117974,1.5,98.5
E00117976,3,97
E00117986,0.9,99.1
E00117999,0.5,99.5
E00118000,3.4,96.6
E00118001,1,99
E00118002,1.7,98.3
E00118003,1.4,98.6
E00118004,2.9,97.1
E00118005,1,99
E00118007,0.9,99.1
E00118008,1.5,98.5
E00118009,1.7,98.3
E00118010,0,100
E00118011,0.8,99.2
E00118012,0.8,99.2
E00118013,0.5,99.5
E00118014,1.4,98.6
E00118015,0,100
E00118017,0.7,99.3
E00118018,1.5,98.5
E00118019,0,100
E00118020,1.3,98.7
E00118021,0.8,99.2
E00118022,2.8,97.2
E00118023,0,100
E00118024,0,100
E00118025,2,98
E00118026,0,100
E00118027,2.4,97.6
E00118028,0.9,99.1
E00118029,0,100
E00118030,0,100
E00118031,0,100
