areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00114694,86.5,13.5
E00114700,88.2,11.8
E00114701,87.9,12.1
E00114849,91.2,8.8
E00114870,95.4,4.6
E00114871,92.1,7.9
E00114872,91.2,8.8
E00114875,90.3,9.7
E00115035,90.4,9.6
E00115036,90.8,9.2
E00115037,93.8,6.2
E00115038,92.7,7.3
E00115039,91.9,8.1
E00115040,94,6
E00115107,93.9,6.1
E00115108,96,4
E00115109,93.8,6.2
E00115110,92.6,7.4
E00115111,94.4,5.6
E00115112,93.2,6.8
E00115113,92.2,7.8
E00115114,95.9,4.1
E00115115,95.8,4.2
E00115116,91.8,8.2
E00115117,92.6,7.4
E00115118,94.5,5.5
E00115119,95.1,4.9
E00115120,90.8,9.2
E00115121,93,7
E00115122,95,5
E00115123,95.8,4.2
E00115124,96.4,3.6
E00115125,92.8,7.2
E00115127,97.1,2.9
E00115128,90.4,9.6
E00115129,95.2,4.8
E00115131,96.6,3.4
E00115132,94.5,5.5
E00115133,92,8
E00115134,94.2,5.8
E00115135,98.6,1.4
E00115136,90.6,9.4
E00115137,91.5,8.5
E00115138,94.5,5.5
E00115139,96,4
E00115140,92.3,7.7
E00115141,90.3,9.7
E00115142,91.6,8.4
E00115184,93.9,6.1
E00115185,88.7,11.3
E00115186,91.7,8.3
E00115187,86.2,13.8
E00115188,88.6,11.4
E00115189,89,11
E00115190,82.8,17.2
E00115191,91.4,8.6
E00115192,90.3,9.7
E00115193,91.7,8.3
E00115194,89.8,10.2
E00115195,89.1,10.9
E00115196,91.1,8.9
E00115197,93.3,6.7
E00115198,91.6,8.4
E00115199,88.4,11.6
E00115200,90.7,9.3
E00115201,84.5,15.5
E00115202,89.4,10.6
E00115203,83.9,16.1
E00115204,86.8,13.2
E00115205,90.9,9.1
E00115206,89.4,10.6
E00115207,93.4,6.6
E00115208,90.7,9.3
E00115209,92.9,7.1
E00115210,90.3,9.7
E00115211,83.7,16.3
E00115212,93.4,6.6
E00115213,92,8
E00115214,84,16
E00115215,88.3,11.7
E00115216,92.3,7.7
E00115217,85.7,14.3
E00115218,93.5,6.5
E00115219,86.3,13.7
E00115221,84,16
E00115223,93.7,6.3
E00115224,88.5,11.5
E00115225,87.9,12.1
E00115226,79.3,20.7
E00115227,83.2,16.8
E00115229,88.2,11.8
E00115230,89.1,10.9
E00115231,85.8,14.2
E00115232,85.5,14.5
E00115233,81.8,18.2
E00115234,87,13
E00115235,89.5,10.5
E00115236,81.6,18.4
E00115237,87.1,12.9
E00115238,92.1,7.9
E00115239,89,11
E00115241,83.9,16.1
E00115242,88.1,11.9
E00115243,82.2,17.8
E00115244,71.2,28.8
E00115245,87.1,12.9
E00115246,93.4,6.6
E00115247,92.2,7.8
E00115248,89.3,10.7
E00115249,86,14
E00115250,87.3,12.7
E00115251,90.5,9.5
E00115252,98.2,1.8
E00115253,95,5
E00115254,92,8
E00115255,97.5,2.5
E00115256,90.3,9.8
E00115257,85.1,14.9
E00115258,92.5,7.5
E00115259,90.4,9.6
E00115260,85.3,14.7
E00115261,91.5,8.5
E00115262,94.5,5.5
E00115263,95.1,4.9
E00115264,93.1,6.9
E00115265,92.2,7.8
E00115266,94.2,5.8
E00115267,89.8,10.2
E00115269,85.3,14.7
E00115270,83,17
E00115271,92,8
E00115272,85.5,14.5
E00115273,94.7,5.3
E00115274,90,10
E00115275,91.8,8.2
E00115276,87.9,12.1
E00115277,91.8,8.2
E00115278,91.9,8.1
E00115279,83.8,16.2
E00115280,85.7,14.3
E00115281,86.9,13.1
E00115282,90.8,9.2
E00115283,85.9,14.1
E00115284,91.6,8.4
E00115286,81.1,18.9
E00115287,83.6,16.4
E00115288,84,16
E00115289,90.6,9.4
E00115290,91.6,8.4
E00115291,90.4,9.6
E00115292,86.4,13.6
E00115293,92.7,7.3
E00115294,84.8,15.2
E00115295,97.2,2.8
E00115296,92.5,7.5
E00115298,95.5,4.5
E00115299,96,4
E00115300,95.8,4.2
E00115301,95.5,4.5
E00115307,96.6,3.4
E00115308,98.2,1.8
E00115309,95.9,4.1
E00115310,95.7,4.3
E00115311,92.9,7.1
E00115312,94.3,5.7
E00115313,94.4,5.6
E00115314,94.7,5.3
E00115315,95.4,4.6
E00115316,92.9,7.1
E00115317,92.3,7.7
E00115321,96.3,3.7
E00115322,96.5,3.5
E00115401,85.9,14.1
E00115402,82.6,17.4
E00115403,89.6,10.4
E00115404,84.9,15.1
E00115405,90.1,9.9
E00115406,83.2,16.8
E00115407,88.8,11.2
E00115408,92.8,7.2
E00115409,94.4,5.6
E00115410,86.2,13.8
E00115411,82.5,17.5
E00115412,87.5,12.5
E00115413,84.4,15.6
E00115414,92.4,7.6
E00115415,91.8,8.2
E00115416,92,8
E00115417,86.1,13.9
E00115419,89.2,10.8
E00115420,89.1,10.9
E00115421,86,14
E00115422,91,9
E00115423,88,12
E00115424,90.3,9.7
E00115425,87,13
E00115426,85.6,14.4
E00115427,85.4,14.6
E00115428,83.4,16.6
E00115429,76.3,23.7
E00115430,93.1,6.9
E00115431,86.1,13.9
E00115432,89.7,10.3
E00117653,92.9,7.1
E00117656,88.3,11.7
E00117657,88.6,11.4
E00117729,70.7,29.3
E00117772,95.4,4.6
E00117773,91.7,8.3
E00117774,90.8,9.2
E00117775,91.7,8.3
E00117776,97.2,2.8
E00117926,90.1,9.9
E00117927,85.7,14.3
E00117928,94.3,5.7
E00117929,86.7,13.3
E00117930,82.3,17.7
E00117932,87.4,12.6
E00117934,88.8,11.2
E00117935,80.3,19.7
E00117936,77.2,22.8
E00117938,96.2,3.8
E00117941,88.5,11.5
E00117942,94.2,5.8
E00117944,84.2,15.8
E00117946,85.3,14.7
E00117947,90.4,9.6
E00117974,93.6,6.4
E00117976,92.9,7.1
E00117986,98.6,1.4
E00117999,93.5,6.5
E00118000,76.4,23.6
E00118001,92.5,7.5
E00118002,92.3,7.7
E00118003,94.4,5.6
E00118004,91,9
E00118005,92.7,7.3
E00118007,91.7,8.3
E00118008,91.2,8.8
E00118009,92,8
E00118010,86.6,13.4
E00118011,95.8,4.2
E00118012,93.6,6.4
E00118013,90.7,9.3
E00118014,90.9,9.1
E00118015,94.5,5.5
E00118017,89.5,10.5
E00118018,93.1,6.9
E00118019,89.3,10.7
E00118020,88.4,11.6
E00118021,94.9,5.1
E00118022,90.8,9.2
E00118023,88.8,11.2
E00118024,90.2,9.8
E00118025,89.6,10.4
E00118026,90.7,9.3
E00118027,91.6,8.4
E00118028,87.3,12.7
E00118029,91.5,8.5
E00118030,85.9,14.1
E00118031,87.3,12.7
E00118032,89.4,10.6
E00118033,89.9,10.1
E00118034,92.3,7.7
E00118035,88.1,11.9
E00118056,94.4,5.6
E00118057,97.1,2.9
E00118062,89.1,10.9
E00118063,88.9,11.1
E00118064,84.5,15.5
E00118065,89.2,10.8
E00118066,84.4,15.6
E00118067,87.3,12.7
E00118068,91.5,8.5
E00118069,91.3,8.7
E00118070,86.4,13.6
E00118071,92.5,7.5
E00118072,92.6,7.4
E00118073,90.6,9.4
E00118074,93.3,6.7
E00118075,87.6,12.4
E00118077,85.9,14.1
E00118078,93.4,6.6
E00118079,86.9,13.1
E00118080,86.3,13.7
E00118081,88.8,11.2
E00118082,90,10
E00118083,88.4,11.6
E00118084,89.5,10.5
E00118085,84.9,15.1
E00118086,88.4,11.6
E00118087,75.6,24.4
E00118088,78.7,21.3
E00118089,79.7,20.3
E00118090,90.2,9.8
E00118092,90,10
E00118093,81.8,18.2
E00118094,84.4,15.6
E00118095,83.2,16.8
E00118096,88.4,11.6
E00118097,68.8,31.2
E00118098,83.2,16.8
E00118099,83.2,16.8
E00118100,83.8,16.2
E00118101,80.7,19.3
E00118102,94.2,5.8
E00118103,86.1,13.9
E00118104,87.5,12.5
E00118105,84.6,15.4
E00118106,90.4,9.6
E00118114,92,8
E00118115,94.3,5.7
E00118116,96.8,3.2
E00118117,92,8
E00118118,78.4,21.6
E00118119,84.1,15.9
E00118120,91.8,8.2
E00118121,81,19
E00118122,88.5,11.5
E00118123,85.1,14.9
E00118124,94.8,5.2
E00118125,81.3,18.7
E00118126,89,11
E00118127,87.2,12.8
E00118128,88,12
E00118129,86.6,13.4
E00118130,93.7,6.3
E00118131,91.9,8.1
E00118132,88.1,11.9
E00118133,86.2,13.8
E00118134,83.6,16.4
E00118135,82.9,17.1
E00118136,81.2,18.8
E00118137,84.7,15.3
E00118138,79.4,20.6
E00118139,78.8,21.2
E00118140,85.5,14.5
E00118141,67.5,32.5
E00118142,90.9,9.1
E00118143,83.8,16.2
E00118144,74,26
E00118145,83,17
E00118146,91,9
E00118147,68.1,31.9
E00118148,87.7,12.3
E00118149,76.8,23.2
E00118150,69.9,30.1
E00118151,82.8,17.2
E00118152,80,20
E00118153,71,29
E00118154,74.4,25.6
E00118155,82.7,17.3
E00118156,87.6,12.4
E00118157,92.2,7.8
E00118158,86.9,13.1
E00118159,86.2,13.8
E00118160,87.6,12.4
E00118161,80,20
E00118162,79.3,20.7
E00118163,86,14
E00118164,85.5,14.5
E00118165,84.9,15.1
E00118166,84.3,15.7
E00118167,92.3,7.7
E00118168,85.7,14.3
E00118169,79.6,20.4
E00118170,86,14
E00118171,85,15
E00118172,85.9,14.1
E00118173,84.6,15.4
E00118174,82.8,17.2
E00118175,82.3,17.7
E00118176,82.2,17.8
E00118177,79.1,20.9
E00118178,78.3,21.7
E00118179,90.3,9.7
E00118180,89.7,10.3
E00118181,85.4,14.6
E00118182,88.1,11.9
E00118183,90.6,9.4
E00118184,87,13
E00118186,89.4,10.6
E00118187,89.5,10.5
E00118188,92.9,7.1
E00118189,85.7,14.3
E00118190,86.6,13.4
E00118191,89.5,10.5
E00118192,90.8,9.2
E00118193,85.5,14.5
E00118194,88.5,11.5
E00118195,81.3,18.8
E00118196,87.5,12.5
E00118197,77.9,22.1
E00118198,88.8,11.3
E00118199,80.1,19.9
E00118200,78.7,21.3
E00118202,74.6,25.4
E00118205,82.9,17.1
E00118206,86.6,13.4
E00118207,81.8,18.2
E00118208,81.4,18.6
E00118209,85.4,14.6
E00118210,81.1,18.9
E00118211,82.3,17.7
E00118212,87.8,12.2
E00118213,87.1,12.9
E00118214,84.5,15.5
E00118215,71.3,28.7
E00118216,83,17
E00118217,80.3,19.7
E00118218,91.3,8.7
E00118220,85.3,14.7
E00118221,80.2,19.8
E00118222,89.4,10.6
E00118223,80.8,19.2
E00118224,86.7,13.3
E00118225,91.5,8.5
E00118226,88.8,11.2
E00118227,83,17
E00118228,89.6,10.4
E00118229,82.9,17.1
E00118244,91.5,8.5
E00118245,88.3,11.7
E00118246,85.7,14.3
E00118248,88.2,11.8
E00118249,93.1,6.9
E00118250,85.7,14.3
E00118251,84.8,15.2
E00118265,91.7,8.3
E00118266,93.2,6.8
E00118267,95.6,4.4
E00118268,93.9,6.1
E00118269,92,8
E00118270,92.2,7.8
E00118271,93,7
E00118272,90,10
E00118273,94.1,5.9
E00118274,94.5,5.5
E00118275,94.3,5.7
E00118276,91.1,8.9
E00118277,94.7,5.3
E00118278,94.8,5.2
E00118279,96.4,3.6
E00118280,96.1,3.9
E00118281,87,13
E00118282,92.1,7.9
E00118283,88,12
E00118284,95.4,4.6
E00118285,90.7,9.3
E00118286,95.9,4.1
E00118287,91.2,8.8
E00118288,93.5,6.5
E00118289,85.7,14.3
E00118290,88.9,11.1
E00118291,90.6,9.4
E00118292,91.8,8.2
E00118309,92.1,7.9
E00118310,92.8,7.2
E00118312,92.5,7.5
E00118313,94.9,5.1
E00118314,93.8,6.2
E00118315,93.2,6.8
E00118316,93,7
E00118317,92.4,7.6
E00118318,94.7,5.3
E00118319,68.6,31.4
