areacd,disability_3a-001,disability_3a-002
E00069658,30.1,69.9
E00069659,16.5,83.5
E00069663,14.3,85.7
E00069664,15.4,84.6
E00069665,11.7,88.3
E00069666,18.3,81.7
E00069667,13.7,86.3
E00069668,14.2,85.8
E00069670,12.5,87.5
E00069671,15.2,84.8
E00069673,16.8,83.2
E00069676,28.1,71.9
E00069685,12.6,87.4
E00069686,15.8,84.2
E00069687,12.2,87.8
E00069688,20.3,79.7
E00069689,16.5,83.5
E00069690,13.3,86.7
E00069691,23.6,76.4
E00069692,17,83
E00069693,17.6,82.4
E00069694,21.1,78.9
E00069695,17.7,82.3
E00069696,18.9,81.1
E00069697,17.6,82.4
E00069698,14,86
E00069699,18.1,81.9
E00069700,18.1,81.9
E00069701,19.8,80.2
E00069702,16.4,83.6
E00069703,21.5,78.5
E00069704,19.9,80.1
E00069705,31.5,68.5
E00069706,17.6,82.4
E00069707,17.4,82.6
E00069708,17.1,82.9
E00069709,10.7,89.3
E00069710,18.6,81.4
E00069711,20.8,79.2
E00069712,16.3,83.7
E00069713,21.5,78.5
E00069714,21.6,78.4
E00069715,23.9,76.1
E00069716,17.9,82.1
E00069717,22.6,77.4
E00069718,16.5,83.5
E00069719,17,83
E00069720,16.4,83.6
E00069721,23,77
E00069722,19.3,80.7
E00069723,19.1,80.9
E00069724,15,85
E00069725,15.1,84.9
E00069726,19.4,80.6
E00069727,22.4,77.6
E00069728,15.6,84.4
E00069729,18.8,81.2
E00069730,16.2,83.8
E00069731,21.8,78.2
E00069732,18.9,81.1
E00069733,17.4,82.6
E00069734,17.2,82.8
E00069735,31.4,68.6
E00069736,20.1,79.9
E00069737,17.6,82.4
E00069738,16.7,83.3
E00069739,19.1,80.9
E00069740,19.4,80.6
E00069741,21.8,78.2
E00069742,11.8,88.2
E00069743,13.7,86.3
E00069744,25.4,74.6
E00069745,22.4,77.6
E00069746,13.9,86.1
E00069747,22.3,77.7
E00069748,15.6,84.4
E00069749,24.4,75.6
E00069750,26.3,73.7
E00069751,17.5,82.5
E00069752,17.1,82.9
E00069753,35.3,64.7
E00069754,18.2,81.8
E00069755,26.1,73.9
E00069756,19,81
E00069757,23.6,76.4
E00069758,18.7,81.3
E00069759,21.1,78.9
E00069760,17,83
E00069761,30.2,69.8
E00069762,23.8,76.2
E00069763,16.8,83.2
E00069764,21.3,78.7
E00069765,23.4,76.6
E00069766,16.6,83.4
E00069767,14.7,85.3
E00069768,23.4,76.6
E00069769,14.9,85.1
E00069770,22.4,77.6
E00069771,26.7,73.3
E00069772,19.8,80.2
E00069773,14.5,85.5
E00069774,18.5,81.5
E00069775,15.2,84.8
E00069776,20.6,79.4
E00069777,19.9,80.1
E00069778,16.8,83.2
E00069779,25.8,74.2
E00069780,15.5,84.5
E00069781,16.7,83.3
E00069782,19.8,80.2
E00069783,22.7,77.3
E00069784,17.2,82.8
E00069785,23.9,76.1
E00069786,22.6,77.4
E00069787,21.1,78.9
E00069788,20.1,79.9
E00069789,23.6,76.4
E00069790,29.4,70.6
E00069791,22.9,77.1
E00069792,17.2,82.8
E00069793,20,80
E00069794,38,62
E00069795,21.1,78.9
E00069797,13.9,86.1
E00069799,16.2,83.8
E00069800,17.7,82.3
E00069801,21.8,78.2
E00069802,19.4,80.6
E00069803,20.3,79.7
E00069804,16.5,83.5
E00069805,29.9,70.1
E00069806,15.7,84.3
E00069807,17.5,82.5
E00069808,9.8,90.2
E00069809,11,89
E00069810,16.6,83.4
E00069811,12,88
E00069812,19.4,80.6
E00069813,17.2,82.8
E00069814,13.5,86.5
E00069815,23.6,76.4
E00069816,22.4,77.6
E00069817,17.1,82.9
E00069818,21.5,78.5
E00069819,12.5,87.5
E00069820,15.9,84.1
E00069821,16,84
E00069822,15.3,84.7
E00069823,17.3,82.8
E00069824,15.7,84.3
E00069825,16.4,83.6
E00069826,9,91
E00069827,18,82
E00069828,43.5,56.5
E00069829,16.3,83.7
E00069830,14.8,85.2
E00069831,11,89
E00069832,20,80
E00069833,16.1,83.9
E00069834,17.9,82.1
E00069835,13,87
E00069836,15,85
E00069837,20.9,79.1
E00069838,11.8,88.2
E00069839,15,85
E00069840,16.3,83.7
E00069841,21,79
E00069843,13.9,86.1
E00069844,10.9,89.1
E00069845,19.7,80.3
E00069846,20.9,79.1
E00069847,19.1,80.9
E00069848,23.2,76.8
E00069849,18.6,81.4
E00069850,20.2,79.8
E00069851,21.8,78.2
E00069852,25.7,74.3
E00069853,21.4,78.6
E00069854,38.3,61.7
E00069855,33,67
E00069856,28.1,71.9
E00069858,16.9,83.1
E00069859,20.3,79.7
E00069860,17.5,82.5
E00069861,13.9,86.1
E00069862,15.5,84.5
E00069863,14.3,85.7
E00069864,13.5,86.5
E00069865,24.3,75.7
E00069866,26,74
E00069867,20.1,79.9
E00069870,19.4,80.6
E00069871,21.5,78.5
E00069872,29.5,70.5
E00069873,24.5,75.5
E00069874,27.3,72.7
E00069875,27.3,72.7
E00069876,22.7,77.3
E00069877,26.1,73.9
E00069878,22.2,77.8
E00069879,22.3,77.7
E00069880,20.4,79.6
E00069881,27.4,72.6
E00069882,26.6,73.4
E00069883,19.3,80.7
E00069884,20.6,79.4
E00069885,19.4,80.6
E00069886,15.5,84.5
E00069887,19.3,80.7
E00069888,38.5,61.5
E00069889,22.6,77.4
E00069890,20.8,79.2
E00069891,25.3,74.7
E00069892,41.9,58.1
E00069893,47.3,52.7
E00069894,26.2,73.8
E00069895,20.3,79.7
E00069896,21.4,78.6
E00069897,20.5,79.5
E00069898,34.3,65.7
E00069899,24.6,75.4
E00069900,23.1,76.9
E00069901,27.5,72.5
E00069902,20.5,79.5
E00069903,15.5,84.5
E00069904,18.2,81.8
E00069905,31.7,68.3
E00069906,25.1,74.9
E00069907,30,70
E00069908,24.9,75.1
E00069910,37,63
E00069912,27.2,72.8
E00069917,23,77
E00069920,61.5,38.5
