areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00069658,92.1,5.5,0.4,2
E00069659,96.8,2.2,0.2,0.7
E00069663,92.8,3.1,3.1,1
E00069664,94,1.1,2.2,2.6
E00069665,94.5,1.4,2.7,1.4
E00069666,92.1,2.6,2.6,2.6
E00069667,91.8,3.4,2.7,2.1
E00069668,92.2,2.6,1.7,3.4
E00069670,94.1,2.8,1.6,1.6
E00069671,94.1,2,1.3,2.6
E00069673,96.1,2,0.6,1.4
E00069676,97.5,1.8,0.4,0.4
E00069685,92.1,2.7,1.9,3.3
E00069686,92.1,1.3,3,3.6
E00069687,94.9,1.7,1.7,1.7
E00069688,97.4,1.5,0.8,0.4
E00069689,90.4,4.8,0.8,4
E00069690,96.3,1.5,1.9,0.4
E00069691,94.7,2.3,1.5,1.5
E00069692,90.4,4.3,2.5,2.8
E00069693,91.5,1.7,3.1,3.7
E00069694,90.2,2.4,2.4,4.9
E00069695,94.7,1.5,1.2,2.5
E00069696,90.6,2,3.7,3.7
E00069697,92.8,3.6,1.5,2.1
E00069698,92.8,3.1,1.1,2.9
E00069699,93.6,2,2,2.3
E00069700,90.3,4,2.7,3
E00069701,89.7,4,2,4.3
E00069702,89.7,3.1,3.7,3.4
E00069703,89.7,4.8,1.6,4
E00069704,89.2,3.7,3.2,4
E00069705,92.3,2.1,3.6,2.1
E00069706,91.3,2.5,2.3,3.9
E00069707,91.4,1.6,4.1,2.9
E00069708,92.9,3.5,3,0.5
E00069709,92.1,2.1,2.9,2.9
E00069710,92.7,2.2,1.1,4
E00069711,87.9,4.3,2.8,5
E00069712,90.9,2.3,3.8,2.9
E00069713,91.4,2.9,2.9,2.9
E00069714,89.5,2.4,4.2,3.9
E00069715,86.3,2.9,5.5,5.3
E00069716,91.8,2.8,1.6,3.8
E00069717,88.3,4.4,2.2,5.1
E00069718,88.6,3.7,4,3.7
E00069719,89.8,1.3,3.6,5.3
E00069720,88.9,4.3,3.1,3.7
E00069721,92.8,1.1,1.7,4.4
E00069722,90.8,2.2,2.5,4.5
E00069723,92.8,1.3,2.9,2.9
E00069724,91,1.7,4.4,2.9
E00069725,92.7,1.6,2.2,3.5
E00069726,91.5,3.2,1.2,4.1
E00069727,89,3.9,3.2,3.9
E00069728,94.5,1.5,1.2,2.8
E00069729,90.8,3,2.3,3.9
E00069730,91.1,2.3,2.3,4.2
E00069731,89.1,4.7,2.8,3.4
E00069732,88,6.8,1.6,3.6
E00069733,89.6,2,4,4.4
E00069734,88.1,6.5,3.4,2
E00069735,88.9,2.9,1.4,6.7
E00069736,91.1,1.7,2,5.3
E00069737,94.3,1.2,1.8,2.7
E00069738,92.7,3.2,2.2,1.9
E00069739,89.6,2,4.2,4.2
E00069740,91.4,2.8,2.2,3.6
E00069741,92,4.6,1.7,1.7
E00069742,93.5,2,2.4,2
E00069743,91.3,4.9,1.1,2.6
E00069744,91.3,2.6,3.2,2.9
E00069745,89.6,3.6,2,4.8
E00069746,89.4,5.9,2.9,1.7
E00069747,89.7,4.4,2.5,3.4
E00069748,90.1,5.1,1.7,3.1
E00069749,89.7,3.3,3.3,3.6
E00069750,92.4,4,1.5,2
E00069751,88.3,7.5,2.1,2.1
E00069752,91.4,2.5,3.2,2.9
E00069753,91.6,4.2,3.3,0.9
E00069754,91,4.2,2.7,2.1
E00069755,89.9,4.4,1.2,4.4
E00069756,91,3.1,3.6,2.3
E00069757,91.4,1.8,2.7,4.1
E00069758,87.4,5.2,4.8,2.6
E00069759,92.9,0.7,4.4,2
E00069760,90.3,4.2,2.9,2.6
E00069761,85.7,4.5,4.9,4.9
E00069762,90.9,4.5,0.8,3.7
E00069763,91,5.7,2.4,0.9
E00069764,89.2,4.8,2.8,3.2
E00069765,87.9,3.1,4.7,4.3
E00069766,91.2,3.4,1.7,3.7
E00069767,93.2,3.6,1.4,1.8
E00069768,88.4,2.5,5.1,4
E00069769,89.9,6.3,1.1,2.6
E00069770,90,3.9,3.6,2.5
E00069771,85.6,5.4,4,5.1
E00069772,92.5,2.4,2.1,3
E00069773,93.7,3,1.1,2.2
E00069774,92,4,2.6,1.4
E00069775,90.7,4.3,3.7,1.2
E00069776,90.6,3,2.5,3.9
E00069777,88.1,4.2,2.1,5.6
E00069778,91.8,4.6,1.8,1.8
E00069779,89.2,3.6,0.9,6.3
E00069780,91.3,5,2.1,1.7
E00069781,87.2,8.4,1,3.4
E00069782,90.9,5.3,1.5,2.3
E00069783,92.6,3.3,1.9,2.2
E00069784,93.3,2.2,1.1,3.4
E00069785,85.2,8.1,2.8,3.9
E00069786,90.6,2.7,2,4.7
E00069787,88.2,7.6,1.1,3.1
E00069788,95,2.2,0.9,1.9
E00069789,91,3.1,2.5,3.4
E00069790,89,4.5,4.1,2.4
E00069791,87.2,4.5,3.9,4.5
E00069792,88.3,4.2,3,4.5
E00069793,91,4.2,1.5,3.3
E00069794,88.1,7.4,2.3,2.3
E00069795,92.7,3.2,1.9,2.2
E00069797,92.6,4.1,1.1,2.2
E00069799,92,4.3,2.1,1.6
