areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00069658,25,56.3,18.8
E00069659,52.9,27.7,19.3
E00069663,15.2,34.1,50.7
E00069664,15.1,42,42.9
E00069665,25,18.2,56.8
E00069666,29.2,31,39.8
E00069667,16.4,26.4,57.3
E00069668,22.2,21.4,56.3
E00069670,39.8,32,28.2
E00069671,17.4,28.1,54.5
E00069673,31.9,31.9,36.3
E00069676,37.9,33.3,28.7
E00069685,21.7,15,63.3
E00069686,17.5,18.3,64.3
E00069687,15.8,28.3,55.8
E00069688,11.6,43,45.5
E00069689,6.9,54.2,38.9
E00069690,16.1,34.4,49.5
E00069691,22.4,54.5,23.1
E00069692,14.4,31.5,54.1
E00069693,11.8,19.9,68.4
E00069694,9.5,25.9,64.7
E00069695,7.6,19.1,73.3
E00069696,7.6,21.2,71.2
E00069697,10.7,22.9,66.4
E00069698,27,23.6,49.3
E00069699,4.8,17.5,77.8
E00069700,7.8,21.3,70.9
E00069701,7.8,16.4,75.8
E00069702,7,15.5,77.5
E00069703,10.4,17,72.6
E00069704,8.8,17,74.1
E00069705,10.3,49.6,40.2
E00069706,11.4,18.2,70.5
E00069707,7.9,22.8,69.3
E00069708,7.3,25.5,67.3
E00069709,9.9,22.8,67.3
E00069710,10.4,12.6,77
E00069711,12.6,17,70.4
E00069712,5.9,20.7,73.3
E00069713,4.3,31.6,64.1
E00069714,8.6,16.5,74.8
E00069715,16.7,16.7,66.7
E00069716,4.5,28,67.4
E00069717,7.9,33.1,59
E00069718,5.9,22,72
E00069719,3.3,24.8,71.9
E00069720,10.4,16.8,72.8
E00069721,9.1,20.5,70.5
E00069722,7.6,13.6,78.8
E00069723,5.4,28.6,66
E00069724,5,23.5,71.4
E00069725,7,21.9,71.1
E00069726,8.2,20.9,70.9
E00069727,7.6,21,71.4
E00069728,7.6,16.2,76.2
E00069729,10,25,65
E00069730,3.7,20.2,76.1
E00069731,6.4,22.4,71.2
E00069732,11.4,25.2,63.4
E00069733,4.4,21.1,74.6
E00069734,11.4,18.6,70
E00069735,1.9,46.7,51.4
E00069736,7.8,19,73.3
E00069737,7.6,20.5,72
E00069738,9.6,20,70.4
E00069739,6.5,22.8,70.7
E00069740,8.7,14.2,77.2
E00069741,8.2,32.1,59.7
E00069742,5.2,19.6,75.3
E00069743,3.8,30.8,65.4
E00069744,3.4,39,57.6
E00069745,3.4,32.8,63.9
E00069746,7.4,21.1,71.4
E00069747,8.8,37.2,54
E00069748,7,26.1,67
E00069749,7.4,24,68.6
E00069750,3.3,56.6,40.2
E00069751,5.3,21.2,73.5
E00069752,6.2,22.1,71.7
E00069753,9,43,48
E00069754,3.6,17.3,79.1
E00069755,2.4,40.2,57.5
E00069756,8.8,29.2,62
E00069757,5,47.1,47.9
E00069758,6.5,29.9,63.6
E00069759,3.7,35.8,60.4
E00069760,0.7,29.1,70.2
E00069761,1.8,42.2,56
E00069762,9.2,44.6,46.2
E00069763,5.4,41.1,53.6
E00069764,3.1,39.7,57.3
