areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00069658,81.6,4.3,14.1
E00069659,84.4,8.4,7.2
E00069663,67.6,25.6,6.8
E00069664,50.3,38.9,10.8
E00069665,56.7,32.9,10.4
E00069666,63.4,21.4,15.2
E00069667,53.6,28.5,17.9
E00069668,48.1,37.6,14.2
E00069670,55.2,35.6,9.3
E00069671,32.7,49.5,17.7
E00069673,75.1,16.6,8.3
E00069676,74.7,12.5,12.8
E00069685,51.6,31.9,16.5
E00069686,48.4,32.8,18.8
E00069687,38.5,40.8,20.7
E00069688,48.5,35.3,16.3
E00069689,61.9,20.9,17.3
E00069690,57.6,35.9,6.6
E00069691,64.5,22.8,12.7
E00069692,50.8,29.4,19.8
E00069693,49.1,27.8,23.1
E00069694,53.9,17.2,28.9
E00069695,55.2,14.5,30.4
E00069696,67.5,16.8,15.7
E00069697,57.1,22.6,20.4
E00069698,57.8,25.5,16.7
E00069699,54.4,15.9,29.6
E00069700,49.6,19.7,30.7
E00069701,66.5,11.8,21.7
E00069702,58.9,16.1,25
E00069703,54.2,13.4,32.4
E00069704,73.7,6.6,19.7
E00069705,60.4,12.9,26.7
E00069706,54.5,20.7,24.8
E00069707,52.7,18.5,28.8
E00069708,60,15.3,24.6
E00069709,57.5,25.6,16.8
E00069710,52.9,15,32.1
E00069711,59.7,15,25.4
E00069712,63.1,15.3,21.6
E00069713,54.9,19.4,25.7
E00069714,53,13.9,33.1
E00069715,49.8,19.5,30.7
E00069716,53.6,13.6,32.8
E00069717,63.1,15.1,21.8
E00069718,53.6,23.1,23.4
E00069719,56.2,17.3,26.5
E00069720,60.3,15.9,23.8
E00069721,56.9,21.3,21.8
E00069722,49,24.7,26.3
E00069723,52.8,22.5,24.7
E00069724,49.9,22.1,28.1
E00069725,60.8,17.9,21.3
E00069726,59.8,18.8,21.5
E00069727,61.9,15.1,23
E00069728,44.5,30.1,25.4
E00069729,62.8,14.5,22.7
E00069730,55.8,24.6,19.6
E00069731,60.9,19.2,19.8
E00069732,72.2,10.1,17.8
E00069733,54.7,15.2,30.1
E00069734,61.7,12.7,25.6
E00069735,59.6,15.2,25.1
E00069736,54.7,27.4,17.9
E00069737,62.9,20.1,17
E00069738,62.9,17,20.2
E00069739,68.8,19.7,11.5
E00069740,60.6,23.1,16.3
E00069741,66.8,11.8,21.4
E00069742,66.3,12.2,21.5
E00069743,81.1,7,11.9
E00069744,65.3,11.2,23.4
E00069745,68.3,12.4,19.3
E00069746,84.9,6.4,8.7
E00069747,72.9,12.4,14.8
E00069748,76.4,12.4,11.1
E00069749,64.6,9.8,25.6
E00069750,71.8,12.1,16
E00069751,68.5,10.1,21.4
E00069752,67.8,8.7,23.5
E00069753,62.4,4.4,33.2
E00069754,64.1,11.6,24.4
E00069755,72.6,5.3,22.1
E00069756,62,17.4,20.6
E00069757,65.4,14.3,20.3
E00069758,80,5,15
E00069759,68.5,12.8,18.7
E00069760,77.8,6.8,15.4
E00069761,70.9,6.8,22.4
E00069762,60.3,10.1,29.6
E00069763,71.7,14.8,13.5
E00069764,82.4,5.5,12.1
E00069765,78,9.2,12.8
E00069766,79.6,8,12.5
E00069767,77.1,10.4,12.6
E00069768,59.1,13.6,27.2
E00069769,72.5,15.8,11.7
E00069770,69.7,13.5,16.8
E00069771,78.8,6.6,14.6
E00069772,67.4,17.3,15.3
E00069773,69.4,15.3,15.3
E00069774,56.6,22,21.4
E00069775,78.7,9.9,11.4
E00069776,67.1,13.4,19.4
E00069777,85.4,5.3,9.3
E00069778,66.4,18.5,15.1
E00069779,66.8,11.6,21.6
E00069780,68.3,22.2,9.5
E00069781,78,11.9,10.1
E00069782,65.1,12.2,22.7
