areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00092566,50,36.4,9.8,3.8
E00092567,9.2,48.3,33.3,9.2
E00092568,38.8,43.9,13.7,3.6
E00092569,26.8,47.1,22.5,3.6
E00092570,20.1,49.7,23.9,6.3
E00092571,11.4,31.7,43.9,13
E00092572,16.3,51.2,25.9,6.6
E00092573,17.7,33.8,39.2,9.2
E00092574,10.8,32.4,34.2,22.5
E00092575,46.8,38.9,11.1,3.2
E00092576,6.4,44,43.2,6.4
E00092577,10.1,50,32.6,7.2
E00092578,61.8,32.1,4.6,1.5
E00092579,16.9,61.3,18.5,3.2
E00092580,50.3,36.9,12.1,0.7
E00092581,17.5,46,27,9.5
E00092582,8.9,43.5,37.9,9.7
E00092583,16.3,43,32.6,8.1
E00092584,36,49.6,13.7,0.7
E00092602,6.5,30.1,43,20.4
E00092603,6.2,29.2,50.4,14.2
E00092604,2.5,28,47.8,21.7
E00092605,7.3,47.6,33.1,12.1
E00092606,3.5,40.4,44.7,11.4
E00092607,4.2,31.1,43.7,21
E00092608,7.4,38.8,44.6,9.1
E00092614,7.6,25.7,45,21.6
E00092617,32.3,41.5,22.3,3.8
E00092618,15.1,30.3,47.9,6.7
E00092619,12.3,29.8,46.5,11.4
E00092620,12,48.1,33.3,6.5
E00092621,17.9,41.5,34.9,5.7
E00092622,10.2,54.6,31.5,3.7
E00092623,17.6,44.6,30.4,7.4
E00092624,12.3,47.4,34.2,6.1
E00092625,14.2,47.3,30.8,7.7
E00092626,18.1,45.7,30.2,6
E00092627,7.5,32.1,39.6,20.8
E00092628,26,49.6,21.4,3.1
E00092629,22.7,46.4,28.2,2.7
E00092630,6.6,39.7,41.3,12.4
E00092631,14.9,45.9,31.8,7.4
E00092632,35,44.2,15.8,5
E00092633,34.6,42.9,17,5.5
E00092634,41.1,41.9,13.7,3.2
E00092635,12.8,42.7,33.3,11.1
E00092636,42.5,33.3,20.8,3.3
E00092637,5,50.4,34.7,9.9
E00092638,18.5,43.8,32.3,5.4
E00092639,9.7,42.7,41.9,5.6
E00092640,32.8,37.9,23.3,6
E00092641,48.8,41.3,8.3,1.7
E00092642,38.7,46.2,13.2,1.9
E00092643,42,36.2,17.4,4.3
E00092645,7.8,41.1,36.9,14.2
E00092646,7.2,36.8,44.1,11.8
E00092647,5.5,37.7,38.4,18.5
E00092648,13.6,27.2,42,17.3
E00092652,15.7,41.7,35.4,7.1
E00092653,30.5,39.5,22.2,7.8
E00092654,9.9,42,38.9,9.2
E00092677,4.9,28,43.9,23.2
E00092696,8,44.2,39.9,8
E00092697,38.4,39.6,16.4,5.7
E00092698,20.9,42.9,28.8,7.4
E00092699,24.3,47.1,24.3,4.3
E00092700,24.7,49.4,22.8,3.2
E00092701,24.1,51.8,20.4,3.6
E00092702,7.4,38.8,36.4,17.4
E00092703,23,54,20.4,2.7
E00092704,45.5,41,13.4,0
E00092705,5.6,31.5,51.6,11.3
E00092706,9.6,42.6,31.3,16.5
E00092707,10.3,35,41.9,12.8
E00092708,3.5,40.4,39.5,16.7
E00092709,6.3,42.9,45.5,5.4
E00092710,11.8,35.3,38.2,14.7
E00092711,14.4,47.7,34.1,3.8
E00092712,8.1,35,40.7,16.3
E00092713,4.5,33.1,44.2,18.2
E00092715,5.9,36.4,48.3,9.3
E00092716,5.8,43.5,42.8,8
E00092717,6.1,28.9,47.4,17.5
E00092718,6.3,45.1,40.1,8.5
E00092719,18.2,44.6,27.3,9.9
E00092720,25.4,43.3,26.9,4.5
E00092721,16.7,27.5,47.5,8.3
E00092722,30.1,49.6,17.1,3.3
E00092723,20.7,47.1,22.9,9.3
E00092724,36.7,42.5,19.2,1.7
E00092725,14.4,47.5,28.8,9.3
E00092726,29.5,42.2,22.9,5.4
E00092727,13.2,42.1,34.2,10.5
E00092728,9.6,49.6,28.8,12
E00092729,12.3,43,29.8,14.9
E00092730,32.5,45.6,17.5,4.4
E00092731,16.3,55.3,22.7,5.7
E00092732,24.7,43.3,26.7,5.3
E00092733,34.9,42,20.3,2.8
E00092734,15,45.8,30.1,9.2
E00092735,17.3,51.8,26.4,4.5
E00092736,14.1,41.4,35.2,9.4
E00092737,16.5,36.4,37.2,9.9
E00092738,8.3,50.4,35.5,5.8
E00092739,12.7,39.1,31.8,16.4
E00092740,11.5,47.8,33.6,7.1
E00092741,57.3,41,1.7,0
E00092742,5.6,46,41.1,7.3
E00092743,17.6,37.8,36.1,8.4
E00092744,14.4,44.1,32.2,9.3
E00092745,4.9,44.7,35.8,14.6
E00092746,11.6,37.2,47.9,3.3
E00092747,14.8,34.3,40.7,10.2
E00092748,10.3,54.5,23.4,11.7
E00092749,10.7,47.1,34.7,7.4
E00092750,11.3,34.6,46.6,7.5
E00092751,6.4,29.7,49.4,14.5
E00092752,6.3,36.8,44.4,12.5
E00092754,6.2,23.8,50.8,19.2
E00092756,17.2,42.5,33.6,6.7
E00168824,39.3,23.2,14.3,23.2
E00168825,40,33.3,15,11.7
E00168826,44,39.6,14.3,2.2
E00168827,22.6,65.1,11.5,0.9
E00168828,27.6,59.7,11.2,1.5
E00168829,39.4,47.8,12.8,0
E00168830,48.8,39.8,11.4,0
E00168831,51.6,37.3,10.3,0.8
E00168832,36.9,53.2,7.8,2.1
E00168833,43.7,45.1,8.5,2.8
E00168834,41.5,47.4,11.1,0
E00168835,35,55.2,9.8,0
E00168836,19.5,45.1,28,7.3
E00168837,44.4,46.7,5.6,3.3
E00188753,14.3,42.9,33.9,8.9
E00188755,6.5,44.8,31.8,16.9
E00188764,4.3,32.5,55.6,7.7
E00188778,1.6,40.7,51.2,6.5
E00188780,6.5,38.7,48.4,6.5
E00188782,63,29.9,6.3,0.8
E00188785,15.5,42.3,35.2,7
E00188811,26.1,49,22.3,2.5
E00188816,50.3,40,8.4,1.3
E00188825,35.3,47.4,15.5,1.7
E00188836,34.8,44.7,18.4,2.1
E00188837,0,37.8,55,7.2
E00188838,10.2,59.3,29.7,0.8
E00188846,10.4,35.8,47.2,6.6
E00188848,18.8,43.8,29.7,7.8
E00188850,33.6,53.3,11.2,2
E00188854,58.8,33.1,8.1,0
E00188876,8.6,39.1,36.7,15.6
E00188880,5.9,46.6,45.8,1.7
E00188881,38.5,41,15.6,4.9
E00188889,12.1,57.6,18.2,12.1
E00188895,13.9,46.5,30.7,8.9
E00188899,0.8,30.3,63,5.9
E00188901,48.8,40.8,8.8,1.6
E00188903,6.3,56.3,29.2,8.3
E00188909,7.3,40.3,41.9,10.5
E00188910,40.3,45.5,10.4,3.9
E00188924,58.3,34.8,5.3,1.5
E00188928,2.5,34.4,46.7,16.4
W00001370,26.2,42.1,23,8.7
W00001374,7.9,37.8,40.2,14.2
W00001375,5.9,38.6,41.8,13.7
W00001382,13.4,42,32.1,12.5
W00001384,10.7,52.7,29.8,6.9
W00001385,13.3,49.2,26.6,10.9
W00001386,6.3,50.8,31.7,11.1
W00001767,21.2,41.6,28.3,8.8
W00001768,13.6,52.3,26.5,7.6
W00001769,16.7,49.5,28.8,5.1
W00001770,37.5,48.6,10.4,3.5
W00001771,12.7,56,26.9,4.5
W00001772,25,41.7,25.8,7.6
W00001773,35.5,41.8,21.3,1.4
W00001774,6.7,41.2,38.7,13.4
W00001775,23.8,54.5,18.2,3.5
W00001776,10.6,40.7,35.4,13.3
W00001777,23.3,47.4,24.8,4.5
W00001779,25.2,46.1,20.9,7.8
W00001780,14.4,42.4,29.6,13.6
W00001781,22.5,40.8,22.5,14.2
W00001782,11.3,41.4,36.1,11.3
W00001788,2.8,33.1,48.1,16
W00010469,11.9,51.3,31.9,5
W00010475,8.5,50,30.9,10.6
W00010483,2.1,35.3,50,12.6
W00010486,14,46.2,33.3,6.5
W00010491,3.6,43.2,48.2,5
