areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00092339,59.1,15.9,9.1,15.9
E00092340,54.7,10.9,21.2,13.1
E00092341,59.2,9.6,16,15.2
E00092342,54.4,15.2,12.7,17.7
E00092343,55.8,15.5,14.7,14
E00092344,60.4,11.7,16.2,11.7
E00092345,63.5,12.7,10.3,13.5
E00092346,56.2,6.2,21.5,16.2
E00092347,66.4,8.4,5.6,19.6
E00092348,51.2,14.5,18,16.3
E00092349,64.6,13.4,7.9,14.2
E00092350,65.8,12.5,11.7,10
E00092351,65.7,13.6,5.7,15
E00092352,44,14,20.7,21.3
E00092353,55,16.8,7.6,20.6
E00092354,54.9,7.8,19.6,17.6
E00092355,36.3,21.2,28.3,14.2
E00092356,42.6,13.9,25.4,18
E00092357,60.1,10.1,15.2,14.5
E00092358,56,17.3,14.7,12
E00092359,55.4,8.9,17.8,17.8
E00092360,44.9,14,26.2,15
E00092361,43.8,11.8,26.1,18.3
E00092362,56.3,9.4,17.2,17.2
E00092363,65.1,16.3,9.3,9.3
E00092364,63,9.3,13,14.8
E00092365,41,17.4,27.8,13.9
E00092366,50,13.9,19.4,16.7
E00092367,62.8,8.8,8,20.4
E00092368,55.4,16.5,11.5,16.5
E00092369,52.5,14.9,19.8,12.9
E00092370,71.1,11.6,9.1,8.3
E00092371,63.9,13.9,9.3,13
E00092372,55.1,18.7,14,12.1
E00092373,59.9,19.8,11.6,8.7
E00092374,38.6,16.3,24.2,20.9
E00092375,45.7,18.9,24.4,11
E00092376,65.1,9.4,7.4,18.1
E00092377,62.7,9.8,9.8,17.6
E00092378,57.8,12.9,19.8,9.5
E00092379,51.8,20.5,14.5,13.3
E00092380,55.9,13.1,13.1,17.9
E00092381,52.8,13.9,11.1,22.2
E00092382,59,16.9,9.6,14.5
E00092383,61.7,16.5,7,14.8
E00092384,35.1,20.5,33.3,11.1
E00092385,29.9,19.8,36.2,14.1
E00092387,44.5,29.3,12.2,14
E00092388,57.5,20.5,8.2,13.7
E00092389,41.8,17.6,35.2,5.5
E00092392,35.6,18.1,29.4,16.9
E00092393,33.2,15.6,40.8,10.4
E00092394,31.9,24.6,35.5,8
E00092395,37,18.1,33.9,11
E00092396,40,25.3,24,10.7
E00092397,27,17.6,49.7,5.7
E00092398,46.3,17.7,21.7,14.3
E00092399,17.2,31.3,43.8,7.8
E00092400,23.6,17.6,49.7,9.1
E00092401,20,24.4,53.3,2.2
E00092402,19.2,18.6,55.2,7
E00092403,27.5,11.8,45.1,15.7
E00092404,16.3,31.4,44.2,8.1
E00092405,25.7,14.3,46.7,13.3
E00092406,20.9,19.1,51.8,8.2
E00092407,23.7,22,46.6,7.6
E00092408,31.5,22,39.4,7.1
E00092409,20.5,24.5,43.7,11.3
E00092410,31.3,23.9,35,9.8
E00092411,42.3,14.6,26.8,16.3
E00092412,40.6,16.7,30.2,12.5
E00092413,25.5,22.8,39.3,12.4
E00092414,25.7,22.1,37.5,14.7
E00092415,24.1,20.7,38.8,16.4
E00092416,15.6,32.5,45.5,6.5
E00092417,23,22,48,7
E00092418,25.5,29.1,37.6,7.9
E00092419,19,19.8,54,7.1
E00092420,14.8,23.5,55,6.7
E00092421,24.3,18.6,48.6,8.6
E00092422,16.2,26.1,45.9,11.7
E00092423,28.9,24.8,35.6,10.7
E00092424,17.3,19.1,50.9,12.7
E00092425,15,40,32.5,12.5
E00092426,18.3,21.1,49.3,11.3
E00092427,28.7,19.9,40.3,11
E00092428,38.6,17.6,32.4,11.4
E00092430,33.9,19.3,36.9,9.9
E00092431,32,24.2,35.2,8.6
E00092434,56.1,12.2,23.2,8.5
E00092435,45,26.7,15,13.3
E00092437,21.8,24.9,48.6,4.7
E00092438,42.1,15.7,33.9,8.2
E00092439,48.9,24.4,8.9,17.8
E00092440,25.7,19.9,47.8,6.6
E00092441,32.5,25,35.6,6.9
E00092442,50.8,14.7,24.9,9.6
E00092443,45.8,19.6,29.2,5.4
E00092444,49.5,13.6,26.1,10.9
E00092447,50.5,19.9,19.9,9.7
E00092448,47.2,19.4,20.6,12.8
E00092449,49.8,12.3,29.4,8.5
E00092450,33.1,28.2,28.8,9.8
E00092453,45.2,13,28.7,13
E00092454,43.9,25.8,28.8,1.5
E00092455,44.2,17,26.5,12.2
E00092456,36,16.8,38.5,8.7
E00092457,43.8,13,30.9,12.3
E00092458,53.4,16.1,23.6,6.8
E00092459,27.1,25.7,38.2,9
