areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00000800,0.5,13.6,64.1,21.8
W00000801,0,30.3,46.7,23
W00000803,0,24.8,47.3,27.9
W00000804,8.2,13.7,38.4,39.7
W00000805,0.8,20.8,55,23.3
W00000807,19.3,24.4,31.9,24.4
W00000810,1.7,50.8,33.3,14.2
W00000862,7.6,21,41.9,29.5
W00000865,3.1,28.2,42.7,26
W00001017,7.1,54.5,35.4,3
W00001018,0,2.7,54.5,42.7
W00001019,7,45.3,25.6,22.1
W00001020,0,39.6,54.5,5.9
W00001021,3.7,25.2,47.7,23.4
W00001022,0,59.2,34.7,6.1
W00001024,0.9,30.4,64.3,4.5
W00001025,0,4.1,34.7,61.2
W00001034,24.1,37.1,28.4,10.3
W00001035,1.6,25.4,58.7,14.3
W00001036,0,22.7,53.8,23.5
W00001037,12.7,58.7,19,9.5
W00001038,3,37,29.6,30.4
W00001039,12.1,38.3,27.7,22
W00001040,30.7,49.3,13.3,6.7
W00001041,2.3,28.7,46.5,22.5
W00001042,0.6,25.6,35.1,38.7
W00001043,5.9,41.2,41.2,11.8
W00001044,0.7,14,59.6,25.7
W00001045,0.9,27,53.2,18.9
W00001046,0,21.5,41.1,37.3
W00001047,9,24.8,35.9,30.3
W00001048,2.6,28.5,47,21.9
W00001049,29,25.4,26.1,19.6
W00001050,5.6,19.9,54,20.5
W00001051,0,27.5,32.6,39.9
W00001052,1.6,23.3,58.1,17.1
W00001053,0,35,39.3,25.6
W00001054,0,46.7,38.5,14.8
W00001055,13.2,59.7,25.6,1.6
W00001056,30.5,40,25.7,3.8
W00001057,1.5,45.9,51.1,1.5
W00001058,0.8,16.3,79.8,3.1
W00001059,13.2,32.6,45,9.3
W00001060,5,16.3,42.5,36.3
W00001061,3.9,29.9,60.6,5.5
W00001062,33.6,12.3,44.3,9.8
W00001063,4.6,40.4,38.5,16.5
W00001064,5.9,36.2,33.6,24.3
W00001065,4.3,30.8,54.7,10.3
W00001066,10.4,37.8,43.7,8.1
W00001067,4.4,21.5,41.5,32.6
W00001068,9,22.1,49.7,19.3
W00001069,11.5,50.8,32,5.7
W00001070,4.1,17.9,58.5,19.5
W00001071,1.5,15.2,53,30.3
W00001072,2.9,21.9,41.6,33.6
W00001085,4.4,24.5,34.6,36.5
W00001086,4.3,17.1,42.1,36.6
W00001087,1.4,7.1,32.9,58.6
W00001089,13.5,30.8,39.8,15.8
W00001090,8,11.2,44,36.8
W00001091,5.4,16.2,30,48.5
W00001096,5,25.5,43.3,26.2
W00001097,0.8,15.4,31.5,52.3
W00001098,6.1,13.5,47.3,33.1
W00001099,7,29.6,49.3,14.1
W00001100,4.2,19.2,35.3,41.3
W00001101,6.6,22.3,48.8,22.3
W00001124,4.8,18.3,45.2,31.7
W00001125,8.4,35.8,29.5,26.3
W00001126,4.5,18.2,39.1,38.2
W00001127,1.9,26.9,43.5,27.8
W00001128,3.8,17.3,54.1,24.8
W00001129,0.7,25.3,44.5,29.5
W00001130,0.8,12.6,44.5,42
W00001131,1.4,26.1,37.7,34.8
W00001132,3.2,37.3,51.6,7.9
W00001133,1.3,10.7,57.2,30.8
W00001137,1.8,60.5,36.8,0.9
W00001139,1.5,24.4,25.2,48.9
W00001140,2.4,46,46,5.6
W00001144,0.9,19.8,47.7,31.5
W00001155,10.9,35.9,35.2,18
W00001156,0,19.7,73.5,6.8
W00001157,2.5,45.9,46.7,4.9
W00001158,8,40,45.6,6.4
W00001159,5.1,7.6,80.5,6.8
