areacd,heating_type_3a-001,heating_type_3a-002
W00000800,0.5,99.5
W00000801,1.7,98.3
W00000803,0,100
W00000804,0.7,99.3
W00000805,0.8,99.2
W00000807,0.8,99.2
W00000810,0,100
W00000862,4.8,95.2
W00000865,3,97
W00001017,1,99
W00001018,0,100
W00001019,2.3,97.7
W00001020,0,100
W00001021,0,100
W00001022,1,99
W00001024,0,100
W00001025,1,99
W00001034,1.7,98.3
W00001035,1.6,98.4
W00001036,0,100
W00001037,3.2,96.8
W00001038,2.9,97.1
W00001039,1.4,98.6
W00001040,0,100
W00001041,1.5,98.5
W00001042,1.8,98.2
W00001043,1.4,98.6
W00001044,0,100
W00001045,0,100
W00001046,0,100
W00001047,0.7,99.3
W00001048,2,98
W00001049,0.7,99.3
W00001050,0,100
W00001051,1.4,98.6
W00001052,0.8,99.2
W00001053,0,100
W00001054,3.3,96.7
W00001055,0,100
W00001056,2.9,97.1
W00001057,0,100
W00001058,1.6,98.4
W00001059,0,100
W00001060,0,100
W00001061,2.4,97.6
W00001062,0,100
W00001063,0,100
W00001064,1.4,98.6
W00001065,0,100
W00001066,0.7,99.3
W00001067,1.5,98.5
W00001068,3.5,96.5
W00001069,2.4,97.6
W00001070,1.6,98.4
W00001071,1.6,98.4
W00001072,0,100
W00001085,3.1,96.9
W00001086,1.8,98.2
W00001087,0.7,99.3
W00001089,0,100
W00001090,2.4,97.6
W00001091,1.5,98.5
W00001096,0.7,99.3
W00001097,2.3,97.7
W00001098,2.1,97.9
W00001099,2.1,97.9
W00001100,0,100
W00001101,0,100
W00001124,2.4,97.6
W00001125,0,100
W00001126,1.9,98.1
W00001127,1.8,98.2
W00001128,1.5,98.5
W00001129,0,100
W00001130,0,100
W00001131,0,100
W00001132,0,100
W00001133,1.3,98.7
W00001137,0.9,99.1
W00001139,0.8,99.2
W00001140,0.8,99.2
W00001144,0,100
W00001155,2.3,97.7
W00001156,0.8,99.2
W00001157,0.8,99.2
W00001158,3.1,96.9
W00001159,2.5,97.5
W00001160,2.3,97.7
W00001161,2.9,97.1
W00001163,0.8,99.2
W00001168,0.8,99.2
W00001172,0.7,99.3
W00001182,0.8,99.2
W00001183,0.8,99.2
W00001184,0.9,99.1
W00001185,0.6,99.4
W00001186,4.2,95.8
W00001187,2.8,97.2
W00001188,0,100
W00001189,2.8,97.2
W00001190,0,100
W00001191,0,100
W00001192,0,100
W00001193,0.9,99.1
W00001194,0,100
W00001195,1.5,98.5
W00001196,0,100
W00001197,0,100
W00001198,0.6,99.4
W00001199,1.4,98.6
W00001200,1,99
W00001201,1,99
W00001202,0.6,99.4
W00001203,0.5,99.5
W00001204,0.5,99.5
W00001205,0.9,99.1
W00001206,0.9,99.1
W00001207,1.7,98.3
W00001208,0.9,99.1
W00001209,0,100
W00001210,0.8,99.2
W00001211,0,100
W00001212,2.8,97.2
W00001213,1.4,98.6
W00001214,2.4,97.6
W00001215,5.1,94.9
W00001216,0.7,99.3
W00001217,0,100
W00001218,1.6,98.4
W00001219,0.8,99.2
W00001220,1.3,98.7
W00001221,4.1,95.9
W00001222,1.7,98.3
W00001223,0,100
W00001224,0,100
W00001225,0,100
W00001226,1.6,98.4
W00001227,0,100
W00001228,0,100
W00001229,0,100
W00001230,0,100
W00001231,1.6,98.4
W00001232,0,100
W00001233,0,100
W00001234,0.8,99.2
W00001235,0,100
W00001236,1.9,98.1
W00001237,0.8,99.2
W00001238,0,100
W00001239,1.9,98.1
W00001240,4.1,95.9
W00001241,0,100
W00001242,0.8,99.2
W00001243,0.9,99.1
W00001244,0,100
W00001245,2.3,97.7
W00001246,0,100
W00001247,0,100
W00001248,0.9,99.1
W00001249,0,100
W00001250,0.7,99.3
W00001251,0.9,99.1
W00001252,1.8,98.2
W00001253,1.6,98.4
W00001255,0.8,99.2
W00001256,0.7,99.3
W00001257,0.8,99.2
W00001258,1.5,98.5
W00001259,0.9,99.1
W00001260,2.3,97.7
W00001261,0.8,99.2
W00001262,0,100
W00001263,2.5,97.5
W00001264,2.8,97.2
W00001265,2.2,97.8
W00001266,1.3,98.7
W00001267,1.5,98.5
W00001268,0,100
W00001269,2.6,97.4
W00001270,7,93
W00001271,1.5,98.5
W00001272,4,96
W00001273,3.1,96.9
W00001274,1.5,98.5
W00001275,0.7,99.3
W00001276,0,100
W00001277,0,100
W00001278,0,100
W00001279,3.4,96.6
W00001280,2.8,97.2
W00001281,1.7,98.3
W00001282,4.3,95.7
W00001283,1.2,98.8
W00001284,4.5,95.5
W00001285,2.2,97.8
W00001286,3.7,96.3
W00001287,2.8,97.2
W00001288,0,100
W00001289,0,100
W00001290,0,100
W00001291,6.3,93.7
W00001292,2.9,97.1
W00001293,9.1,90.9
W00001313,0,100
W00001314,0,100
W00001315,0.7,99.3
W00001316,0.8,99.2
W00001317,0.7,99.3
W00001318,0,100
W00001319,0.7,99.3
W00001320,0,100
W00001321,0,100
W00001322,0.8,99.2
W00001323,0.8,99.2
W00001324,0.8,99.2
W00001325,1.2,98.8
W00001326,0,100
W00001327,0,100
W00001328,0,100
W00001329,0,100
W00001330,2.3,97.7
W00001331,3,97
W00001332,2,98
W00001333,0.7,99.3
W00001334,2.7,97.3
W00001335,2.3,97.7
W00001356,0,100
W00001357,2.4,97.6
W00001358,0,100
W00001360,0,100
W00001362,1.6,98.4
W00001363,1.6,98.4
W00001364,0.8,99.2
W00001365,1.8,98.2
W00001366,1.5,98.5
W00001367,0,100
W00001368,1.6,98.4
W00001388,0,100
W00001389,0.7,99.3
W00001390,0,100
W00001391,1,99
W00001392,1.6,98.4
W00001393,0,100
W00001394,0,100
W00001451,1.3,98.7
W00001452,1.7,98.3
W00001453,1.6,98.4
W00001454,0,100
W00001455,0,100
W00001456,5.4,94.6
W00001457,0,100
W00001458,0.8,99.2
W00001459,0,100
W00001460,0,100
W00001461,0.8,99.2
W00001462,2.3,97.7
W00001463,0.6,99.4
W00001464,0,100
W00001465,2,98
W00001466,1.1,98.9
W00001535,1.1,98.9
W00001538,0.7,99.3
W00001539,0,100
W00001540,0.7,99.3
W00001583,1.3,98.8
W00001584,3.2,96.8
W00001585,0,100
W00001586,0.9,99.1
W00001587,0,100
W00001588,0,100
W00001589,0.7,99.3
W00001590,0,100
W00001591,0.8,99.2
W00001598,0.8,99.2
W00001599,0.9,99.1
W00001600,1.9,98.1
W00001601,2,98
W00001602,1.7,98.3
W00001603,1.2,98.8
W00001604,0.7,99.3
W00001605,0.9,99.1
W00001608,0,100
W00001611,0,100
W00001612,1.5,98.5
W00001613,3.4,96.6
W00001614,1.6,98.4
W00001615,1.8,98.2
W00001616,0,100
W00001629,0,100
W00001630,0,100
W00001631,0.8,99.2
W00001632,2.7,97.3
W00001633,0,100
W00001634,2.4,97.6
W00001635,2.5,97.5
W00001636,0.6,99.4
W00001637,0,100
W00001638,0.8,99.2
W00001639,0,100
