areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00000800,82.3,12.7,5
W00000801,73.7,16.6,9.7
W00000803,74.7,18.2,7
W00000804,79.7,13.8,6.5
W00000805,76.6,17.1,6.3
W00000807,67.3,22.2,10.5
W00000810,67.7,21.8,10.5
W00000862,83.9,11.6,4.5
W00000865,76,18.3,5.7
W00001017,77.8,13.7,8.5
W00001018,85.5,9.8,4.7
W00001019,79,16.7,4.3
W00001020,76.3,13.9,9.8
W00001021,74.9,19.3,5.8
W00001022,68.8,24.7,6.5
W00001024,72.2,20.9,6.8
W00001025,94.9,4.3,0.9
W00001034,80.8,13.9,5.3
W00001035,78.4,14.9,6.7
W00001036,81.3,10.9,7.8
W00001037,75.5,16.2,8.3
W00001038,71.7,23.5,4.8
W00001039,79.9,12.9,7.2
W00001040,75.7,15.3,8.9
W00001041,89.4,8.3,2.3
W00001042,84.9,11.2,3.9
W00001043,84.3,13,2.7
W00001044,87.4,9.9,2.7
W00001045,84,11.4,4.6
W00001046,87.1,9.2,3.7
W00001047,84.4,12.2,3.4
W00001048,86.2,11,2.9
W00001049,70.2,18.1,11.7
W00001050,82.3,13.1,4.6
W00001051,86,11.6,2.3
W00001052,81.9,16.3,1.8
W00001053,82.1,13.6,4.3
W00001054,78,15.4,6.5
W00001055,77.9,15.6,6.6
W00001056,66.3,25.8,7.9
W00001057,73.5,19.7,6.8
W00001058,71.5,18.3,10.2
W00001059,72.9,21.2,5.8
W00001060,87.7,7.5,4.7
W00001061,69.7,20.5,9.8
W00001062,54.4,25.7,19.8
W00001063,80,12.7,7.3
W00001064,80.2,14.6,5.3
W00001065,77.6,15.2,7.2
W00001066,70.5,18.8,10.6
W00001067,89.6,5.9,4.5
W00001068,82.4,11.8,5.9
W00001069,59.7,26.4,14
W00001070,84.9,10,5
W00001071,86.4,10.2,3.4
W00001072,82.1,13,4.9
W00001085,83.5,10.8,5.7
W00001086,87.8,10.1,2.1
W00001087,86.4,9.4,4.2
W00001089,78.7,15.8,5.5
W00001090,83.8,11,5.2
W00001091,83.7,15.1,1.3
W00001096,82.5,11.8,5.7
W00001097,90.7,7.9,1.4
W00001098,78.5,14.4,7.1
W00001099,76.5,15.8,7.7
W00001100,90.6,7.5,1.9
W00001101,87,8.8,4.3
W00001124,87.1,8.4,4.5
W00001125,71.1,21.5,7.3
