areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
W00000800,26.4,73.6
W00000801,31.1,68.9
W00000803,37.7,62.3
W00000804,30.3,69.7
W00000805,23.5,76.5
W00000807,31.3,68.7
W00000810,27.1,72.9
W00000862,25.3,74.7
W00000865,30.9,69.1
W00001017,38.8,61.2
W00001018,27.1,72.9
W00001019,31.3,68.8
W00001020,25,75
W00001021,32.6,67.4
W00001022,22.6,77.4
W00001024,27.7,72.3
W00001025,14.5,85.5
W00001034,25.2,74.8
W00001035,32.8,67.2
W00001036,21.5,78.5
W00001037,26.5,73.5
W00001038,32.3,67.7
W00001039,25.4,74.6
W00001040,24.6,75.4
W00001041,25.3,74.7
W00001042,31.6,68.4
W00001043,27.7,72.3
W00001044,28.7,71.3
W00001045,29.7,70.3
W00001046,26.7,73.3
W00001047,28,72
W00001048,27.2,72.8
W00001049,28.1,71.9
W00001050,35.7,64.3
W00001051,27.4,72.6
W00001052,19.7,80.3
W00001053,31.9,68.1
W00001054,21,79
W00001055,43.8,56.2
W00001056,29.4,70.6
W00001057,27,73
W00001058,37.7,62.3
W00001059,32.7,67.3
W00001060,35.1,64.9
W00001061,40,60
W00001062,27.7,72.3
W00001063,31.5,68.5
W00001064,28.2,71.8
W00001065,31.2,68.8
W00001066,23.6,76.4
W00001067,28.2,71.8
W00001068,29.7,70.3
W00001069,42.9,57.1
W00001070,28.2,71.8
W00001071,27.7,72.3
W00001072,24.8,75.2
W00001085,31.8,68.2
W00001086,27.1,72.9
W00001087,35.1,64.9
W00001089,28.6,71.4
W00001090,35.8,64.2
W00001091,28.8,71.2
W00001096,35.9,64.1
W00001097,32.7,67.3
W00001098,28.2,71.8
W00001099,30.7,69.3
W00001100,30.8,69.2
W00001101,25.8,74.2
W00001124,32.3,67.7
W00001125,32.5,67.5
W00001126,31.1,68.9
W00001127,29.5,70.5
W00001128,28.8,71.2
W00001129,36,64
W00001130,26.7,73.3
W00001131,27,73
W00001132,41.1,58.9
W00001133,28.1,71.9
W00001137,46,54
W00001139,35.3,64.7
W00001140,28.1,71.9
W00001144,27,73
W00001155,30.1,69.9
W00001156,26.4,73.6
W00001157,26.5,73.5
W00001158,34.7,65.3
W00001159,34,66
W00001160,25.2,74.8
W00001161,28.8,71.2
W00001163,36.6,63.4
W00001168,30.3,69.7
W00001172,29.3,70.7
W00001182,30.3,69.7
W00001183,41.9,58.1
W00001184,23.2,76.8
W00001185,30,70
W00001186,30,70
W00001187,35.6,64.4
W00001188,21.2,78.8
W00001189,51,49
W00001190,35.6,64.4
W00001191,25.8,74.2
W00001192,30.4,69.6
W00001193,33.9,66.1
W00001194,28.1,71.9
W00001195,29,71
W00001196,26.7,73.3
W00001197,33,67
W00001198,30.4,69.6
W00001199,36,64
W00001200,33.8,66.2
W00001201,38.4,61.6
W00001202,26.4,73.6
W00001203,30.1,69.9
W00001204,18.3,81.7
W00001205,42.1,57.9
W00001206,31.9,68.1
W00001207,31.5,68.5
W00001208,20.5,79.5
W00001209,38.7,61.3
W00001210,23.9,76.1
W00001211,31.3,68.8
W00001212,30,70
W00001213,34.2,65.8
W00001214,32,68
W00001215,32.6,67.4
W00001216,28.3,71.7
W00001217,32.6,67.4
W00001218,33.8,66.2
W00001219,36.8,63.2
W00001220,32,68
W00001221,32.9,67.1
W00001222,31.5,68.5
W00001223,26.5,73.5
W00001224,29.9,70.1
W00001225,35.2,64.8
W00001226,35.3,64.7
W00001227,28,72
W00001228,37.8,62.2
W00001229,35,65
W00001230,32,68
W00001231,30.5,69.5
W00001232,29.2,70.8
W00001233,38.4,61.6
W00001234,33,67
W00001235,32.3,67.7
W00001236,32.1,67.9
W00001237,51.8,48.2
W00001238,32.5,67.5
W00001239,31.1,68.9
W00001240,28.8,71.2
W00001241,31.5,68.5
W00001242,33.9,66.1
W00001243,37.4,62.6
W00001244,36.2,63.8
W00001245,24.3,75.7
W00001246,28.6,71.4
W00001247,42.7,57.3
W00001248,31.2,68.8
W00001249,34.8,65.2
W00001250,29.9,70.1
W00001251,27.3,72.7
W00001252,33.3,66.7
W00001253,29,71
W00001255,27.5,72.5
W00001256,29.6,70.4
W00001257,31.1,68.9
W00001258,33.3,66.7
W00001259,28.8,71.2
W00001260,39.6,60.4
W00001261,32,68
W00001262,34.4,65.6
W00001263,33.7,66.3
W00001264,37.6,62.4
W00001265,41.3,58.7
W00001266,36.8,63.2
W00001267,26.6,73.4
W00001268,23.2,76.8
W00001269,27.6,72.4
W00001270,43,57
W00001271,47.7,52.3
W00001272,44.7,55.3
W00001273,36.3,63.7
W00001274,29.1,70.9
W00001275,36.4,63.6
W00001276,43,57
W00001277,41.1,58.9
W00001278,40,60
W00001279,46.1,53.9
