geography_code,heating_type_3a-001,heating_type_3a-002
E00034366,0.6,99.4
E00035156,3,97
E00035157,2.2,97.8
E00035158,0,100
E00035159,0,100
E00035160,0.8,99.2
E00035161,1.4,98.6
E00035162,1.2,98.8
E00035163,2,98
E00035164,0,100
E00035165,1.7,98.3
E00035166,1.3,98.7
E00035167,0,100
E00035168,0.7,99.3
E00035169,0.9,99.1
E00035170,0,100
E00035171,2.4,97.6
E00035172,0,100
E00035173,0.8,99.2
E00035174,0.8,99.2
E00035175,2.2,97.8
E00035176,4.2,95.8
E00035177,3.3,96.7
E00035178,1.9,98.1
E00035179,0,100
E00035180,0,100
E00035181,0,100
E00035182,0.8,99.2
E00035183,0.7,99.3
E00035184,1.6,98.4
E00035185,1.2,98.8
E00035186,1.4,98.6
E00035187,4.6,95.4
E00035188,2,98
E00035189,2.5,97.5
E00035190,1.6,98.4
E00035191,5.1,94.9
E00035192,1.8,98.2
E00035193,0,100
E00035242,2.3,97.7
E00035243,1.5,98.5
E00035244,5.8,94.2
E00035245,5.2,94.8
E00035246,0.7,99.3
E00035247,1.9,98.1
E00035248,0.9,99.1
E00035249,1.9,98.1
E00035250,2.6,97.4
E00035251,5.3,94.7
E00035252,3.8,96.2
E00035253,2.7,97.3
E00035254,0.7,99.3
E00035256,1.8,98.2
E00035258,0.7,99.3
E00035259,2.2,97.8
E00035261,2.4,97.6
E00035262,2.7,97.3
E00035263,2.7,97.3
E00035264,1.6,98.4
E00035265,2.3,97.7
E00035266,0,100
E00035267,0,100
E00035268,1.7,98.3
E00035269,1.7,98.3
E00035270,1,99
E00035271,2.1,97.9
E00035272,1,99
E00035273,0.8,99.2
E00035274,4.9,95.1
E00035275,1.6,98.4
E00035276,1,99
E00035277,1.4,98.6
E00035278,2.8,97.2
E00035279,1.7,98.3
E00035280,1.3,98.7
E00035281,1.3,98.7
E00035282,1.9,98.1
E00035283,3,97
E00035284,0,100
E00035291,0.7,99.3
E00035301,2.5,97.5
E00035305,4.6,95.4
E00035311,3.7,96.3
E00035314,3.3,96.7
E00035315,0.7,99.3
E00035373,1.5,98.5
E00035374,1.6,98.4
E00035375,1.6,98.4
E00035376,0,100
E00035377,3.1,96.9
E00035378,3,97
E00035380,2.7,97.3
E00035381,2.4,97.6
E00035382,1.6,98.4
E00035385,1.8,98.2
E00035386,2.5,97.5
E00035387,1.8,98.2
E00035388,4.2,95.8
E00035389,0,100
E00035390,2.5,97.5
E00035391,1.7,98.3
E00035392,0,100
E00035394,2.2,97.8
E00035395,0,100
E00035396,1.4,98.6
E00035397,2.1,97.9
E00035398,2.5,97.5
E00035399,3.1,96.9
E00035400,0,100
E00035401,1.6,98.4
E00035402,0.7,99.3
E00035404,0,100
E00035405,1.4,98.6
E00035406,3,97
E00035407,1.1,98.9
E00035408,0.8,99.2
E00035409,0.9,99.1
E00035410,0.8,99.2
E00035411,0.8,99.2
E00035412,0,100
E00035413,5.3,94.7
E00035414,2.7,97.3
E00035501,3.8,96.2
E00035502,0.8,99.2
E00035503,1.1,98.9
E00035504,0,100
E00035505,3.6,96.4
E00035506,2.8,97.2
E00035507,0,100
E00035508,10.3,89.7
E00035509,1.6,98.4
E00035510,3.5,96.5
E00035511,0,100
E00035512,0,100
E00035513,2.9,97.1
E00035514,3.1,96.9
E00035515,1.6,98.4
E00035520,0.8,99.2
E00035521,3.5,96.5
E00035523,1,99
E00035524,0.9,99.1
E00035525,1,99
E00035526,0,100
E00035527,0,100
E00035528,2,98
E00035529,3.2,96.8
E00035530,2.8,97.2
E00035531,0.7,99.3
E00035532,2.3,97.7
E00035533,2.5,97.5
E00035534,2.5,97.5
E00035535,2.3,97.7
E00035536,2.7,97.3
E00035537,1.6,98.4
E00035538,3.5,96.5
E00035539,0,100
E00035540,0,100
E00035541,1.5,98.5
E00035542,2.6,97.4
E00035543,2.7,97.3
E00035544,0.7,99.3
E00035545,1.8,98.2
E00035546,4.9,95.1
E00035548,3.2,96.8
E00035549,3.8,96.2
E00035550,0.8,99.2
E00035552,0.9,99.1
E00035553,4.1,95.9
E00035554,1.2,98.8
E00035555,2.8,97.2
E00035556,0.8,99.2
E00035559,3.8,96.2
E00035563,2.4,97.6
E00035564,4,96
E00035565,2.4,97.6
E00035568,3.1,96.9
E00035572,4.6,95.4
E00035573,3.3,96.7
E00035574,0,100
E00035575,6.4,93.6
E00035576,1.7,98.3
E00035581,0.5,99.5
E00035583,0,100
E00035584,0.6,99.4
E00035585,1.8,98.2
E00035586,0.7,99.3
E00035587,1.3,98.7
E00035588,1.3,98.7
E00035589,1.7,98.3
E00035590,0.9,99.1
E00035591,3.7,96.3
E00035592,2.3,97.7
E00035593,0.8,99.2
E00035594,0.8,99.2
E00035595,2.6,97.4
E00035596,2.6,97.4
E00035597,1.4,98.6
E00035598,1.7,98.3
E00035599,1,99
E00035600,2.8,97.2
E00035601,3.1,96.9
E00035602,0.8,99.2
E00035603,0,100
E00035604,0,100
E00035605,0.8,99.2
E00035606,0.7,99.3
E00035607,0.8,99.2
E00035608,0,100
E00035609,0.8,99.2
E00035610,0,100
E00035611,2.4,97.6
E00035612,2,98
