geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00034366,92.8,0.3,2.4,4.5
E00035156,95.7,0,4.3,0
E00035157,93.6,0.6,5.6,0.3
E00035158,96.6,0.3,2.9,0.3
E00035159,96.3,0,3.7,0
E00035160,91.2,0,7.7,1.1
E00035161,95.9,0.4,3.7,0
E00035162,93.9,0.5,5.5,0
E00035163,89.8,0,9.8,0.5
E00035164,95.5,0,4.2,0.3
E00035165,92.6,0,7.4,0
E00035166,92.7,0,6.6,0.7
E00035167,93.4,1.3,5.3,0
E00035168,88.7,0,11.3,0
E00035169,94,0,6,0
E00035170,92.6,0.5,6.9,0
E00035171,90,0.3,9.4,0.3
E00035172,91.6,0.6,6.9,0.9
E00035173,90.4,0,9.3,0.3
E00035174,93,0.6,6.2,0.3
E00035175,92.3,0.4,6.2,1.1
E00035176,94.1,0.3,5,0.6
E00035177,89.5,0,10,0.5
E00035178,96.3,0,3.7,0
E00035179,94,0.3,5.1,0.6
E00035180,92.5,0,6.1,1.4
E00035181,91.1,0,8.9,0
E00035182,88.3,0,11.7,0
E00035183,85,0.4,13.1,1.5
E00035184,91.5,0,7.4,1.1
E00035185,93.7,0.3,5.8,0.3
E00035186,96,0,4,0
E00035187,92.6,0.4,5.6,1.3
E00035188,92.9,0,6.8,0.3
E00035189,93.3,0,5.5,1.2
E00035190,90.6,0.3,9.1,0
E00035191,93.1,0.4,6.5,0
E00035192,94,0,6,0
E00035193,93.3,0,4.5,2.2
E00035242,95.4,0,4.6,0
E00035243,94.4,0,5.4,0.3
E00035244,90.4,0.8,8.8,0
E00035245,90.6,0,8.9,0.5
E00035246,80.6,0,19,0.4
E00035247,84.4,0,15.6,0
E00035248,82,0.5,15.2,2.3
E00035249,92.7,0,7.3,0
E00035250,90,0.4,9.3,0.4
E00035251,94.4,0,5.3,0.4
E00035252,87.2,0.2,12.6,0
E00035253,87.9,0.4,11.2,0.4
E00035254,97.2,0,2.8,0
E00035256,96,0,3.5,0.4
E00035258,96.5,0,3.5,0
E00035259,92.5,0.5,7,0
E00035261,96.5,0,3.5,0
E00035262,92.1,0,7.9,0
E00035263,91.3,0,8.3,0.4
E00035264,94,0,5.5,0.5
E00035265,88.8,0,10.9,0.3
E00035266,93.4,0,6.4,0.3
E00035267,93.3,0,6.3,0.4
