areacd,heating_type_3a-001,heating_type_3a-002
E00094916,4.9,95.1
E00094917,1.5,98.5
E00094918,0.7,99.3
E00094919,3.2,96.8
E00094920,2.5,97.5
E00094921,1.9,98.1
E00094922,2.6,97.4
E00094923,3.7,96.3
E00094924,3.3,96.7
E00094925,6.2,93.8
E00094926,0,100
E00094927,4.6,95.4
E00094928,3.5,96.5
E00094929,1.7,98.3
E00094930,2.4,97.6
E00094932,2.3,97.7
E00094933,2.4,97.6
E00094934,1.6,98.4
E00094935,0.7,99.3
E00094936,1.8,98.2
E00094937,0.9,99.1
E00094938,1.9,98.1
E00094939,0.8,99.2
E00094940,1.8,98.2
E00094941,6.4,93.6
E00094942,4.5,95.5
E00094943,0.9,99.1
E00094944,2.8,97.2
E00094945,3,97
E00094946,0.9,99.1
E00094947,6.1,93.9
E00094948,2.6,97.4
E00094950,0.8,99.2
E00094951,2.3,97.7
E00094952,0.9,99.1
E00094953,3.5,96.5
E00094954,4.6,95.4
E00094955,5.3,94.7
E00094956,4.1,95.9
E00094958,1.6,98.4
E00094959,6.9,93.1
E00094960,1.4,98.6
E00094961,1.5,98.5
E00094962,3.9,96.1
E00094963,0,100
E00094964,5.5,94.5
E00094966,3.2,96.8
E00094967,4,96
E00094968,1.4,98.6
E00094969,4.2,95.8
E00094970,0.9,99.1
E00094971,4.6,95.4
E00094972,2.9,97.1
E00094973,6,94
E00094974,2.5,97.5
E00094975,3.8,96.2
E00094977,0,100
E00094984,12.1,87.9
E00094985,3.4,96.6
E00094986,0,100
E00094987,2.7,97.3
E00094988,0,100
E00094989,2.4,97.6
E00094990,1.6,98.4
E00094991,2.7,97.3
E00094992,0.8,99.2
E00094993,2.5,97.5
E00094994,0.9,99.1
E00094995,1.3,98.7
E00094996,3.1,96.9
E00094997,0.8,99.2
E00094998,8.5,91.5
E00094999,4.2,95.8
E00095000,0.8,99.2
E00095001,1,99
E00095002,0.7,99.3
E00095003,4.2,95.8
E00095004,2.3,97.7
E00095005,8.7,91.3
E00095006,8.3,91.7
E00095007,7.9,92.1
E00095008,8.3,91.7
E00095009,2.5,97.5
E00095010,7.1,92.9
E00095011,7.5,92.5
E00095013,7.4,92.6
E00095014,4.7,95.3
E00095015,6,94
E00095016,1.2,98.8
E00095017,5.7,94.3
E00095018,1.3,98.7
E00095019,0.8,99.2
E00095020,2.9,97.1
E00095021,5.8,94.2
E00095022,5,95
E00095024,0.5,99.5
E00095025,0,100
E00095026,0,100
E00095027,0,100
E00095028,0,100
E00095029,0.8,99.2
E00095030,4.2,95.8
E00095031,2.2,97.8
E00095032,2.8,97.2
E00095033,2.6,97.4
E00095034,1.9,98.1
E00095035,5.4,94.6
E00095036,5.8,94.2
E00095037,4.2,95.8
E00095038,3.6,96.4
E00095039,5.5,94.5
E00095040,5.2,94.8
E00095041,9.1,90.9
E00095042,1.9,98.1
E00095043,4.3,95.7
E00095044,3.9,96.1
E00095045,6,94
E00095046,6.4,93.6
E00095047,2.8,97.2
E00095048,7.5,92.5
E00095049,3.8,96.2
E00095050,2.8,97.2
E00095051,1.4,98.6
E00095052,3.7,96.3
E00095053,1.7,98.3
E00095054,3.2,96.8
E00095055,2.2,97.8
E00095056,0,100
E00095057,0.7,99.3
E00095058,1.8,98.2
E00095059,4.1,95.9
E00095060,1,99
E00095061,2.6,97.4
E00095062,2.7,97.3
E00095063,2.6,97.4
E00095064,0.7,99.3
E00095065,0.6,99.4
E00095066,3.9,96.1
E00095067,3.5,96.5
E00095080,1.3,98.7
E00095081,6.7,93.3
E00095082,3.2,96.8
E00095084,1.3,98.7
E00095085,4.2,95.8
E00095086,0.8,99.2
E00095087,4.8,95.2
E00095088,4.2,95.8
E00095089,1.6,98.4
E00095090,0.9,99.1
E00095091,8.3,91.7
E00095092,2.3,97.7
E00095093,2.9,97.1
E00095094,5.3,94.7
E00095095,6.5,93.5
E00095096,13.7,86.3
E00095097,0.5,99.5
E00095098,1.8,98.2
E00095099,1.6,98.4
E00095100,3.7,96.3
E00095101,9.8,90.2
E00095102,1.7,98.3
E00095103,0,100
E00095104,2.1,97.9
E00095105,1.2,98.8
E00095106,2.1,97.9
E00095107,0.8,99.2
E00095108,8.8,91.2
E00095109,4.4,95.6
E00095110,2,98
E00095111,6.8,93.2
E00095112,0.7,99.3
E00095113,2.7,97.3
E00095114,2.3,97.7
E00095115,3.8,96.2
E00095116,0,100
E00095117,1.5,98.5
E00095118,2.4,97.6
E00095119,4.7,95.3
E00095120,1.9,98.1
E00095121,0.8,99.2
E00095145,5,95
E00095149,4.7,95.3
E00095150,1.9,98.1
E00095151,4,96
E00095152,4.2,95.8
E00095158,7.3,92.7
E00095159,8.1,91.9
E00095160,5.8,94.2
E00095161,9.5,90.5
E00095162,7,93
E00095163,3.5,96.5
E00095164,5.2,94.8
E00095165,3.3,96.7
E00095166,6.3,93.8
E00095167,1.6,98.4
E00095168,9.1,90.9
E00095170,2.3,97.7
E00095186,1.8,98.2
E00095187,2.6,97.4
E00095188,1.6,98.4
E00095189,2.2,97.8
E00095190,0,100
E00095192,0.8,99.2
E00095193,1.9,98.1
E00095194,1.7,98.3
E00095195,5.5,94.5
E00095196,4.9,95.1
E00095197,0.6,99.4
E00095198,1.7,98.3
E00095200,0.8,99.2
E00095201,0.8,99.2
E00095202,1.6,98.4
E00095203,0,100
E00095204,3.5,96.5
E00095205,3.1,96.9
E00095206,1.6,98.4
E00095207,1.6,98.4
E00095208,3.3,96.7
E00095209,1.5,98.5
E00095210,1.6,98.4
E00095211,5,95
E00095212,4.6,95.4
E00095213,3.4,96.6
E00095214,6.5,93.5
E00095215,1.5,98.5
E00095216,1.6,98.4
E00095218,1.6,98.4
E00095219,2.5,97.5
E00095220,1.7,98.3
E00095221,3.8,96.2
E00095222,0.7,99.3
E00095223,1.7,98.3
E00095224,1.5,98.5
E00095225,4.8,95.2
E00095226,0,100
E00095227,0.8,99.2
E00095228,2.6,97.4
E00095229,2.5,97.5
E00095230,5,95
E00095232,4.9,95.1
E00095234,4.6,95.4
E00095235,4.7,95.3
E00095236,5.7,94.3
E00095237,2.3,97.7
E00095238,3.3,96.7
E00095239,7.1,92.9
E00095240,4,96
E00095241,3.5,96.5
E00095242,5.7,94.3
E00095243,5,95
E00095244,3,97
E00095245,4.9,95.1
E00095246,2.6,97.4
E00095247,1.9,98.1
E00095248,6.5,93.5
E00095249,2.7,97.3
E00095250,5.6,94.4
E00095251,4.1,95.9
E00095252,9.5,90.5
E00095253,5.1,94.9
E00095254,0,100
E00095255,8.3,91.7
E00095256,2.6,97.4
E00095257,8.4,91.6
E00095259,4.1,95.9
E00095260,4.7,95.3
E00095261,5,95
E00095262,3.2,96.8
E00095263,1.5,98.5
E00095264,2.5,97.5
E00095265,5.8,94.2
E00095266,2.6,97.4
E00095267,2.2,97.8
E00095269,6,94
E00095270,0,100
E00095271,1.6,98.4
E00095272,3.1,96.9
E00095273,2.4,97.6
E00095274,5.8,94.2
E00095275,3.3,96.7
E00095276,4.9,95.1
E00095277,4,96
E00095278,5.3,94.7
E00095279,1.4,98.6
E00095280,2.2,97.8
E00095281,2.9,97.1
E00095282,5.7,94.3
E00095283,0.8,99.2
E00095284,2.9,97.1
E00095285,5.1,94.9
E00095286,3.9,96.1
E00095287,0.7,99.3
E00095288,3.2,96.8
E00095289,0,100
E00095290,4.2,95.8
E00095291,3,97
E00095292,1.8,98.2
E00095293,3.5,96.5
E00095294,0.8,99.2
E00095295,5.3,94.7
E00095296,4.5,95.5
E00095297,5.8,94.2
E00095298,5.8,94.2
E00095299,0,100
E00095300,1.4,98.6
E00095301,5.7,94.3
E00095302,0.7,99.3
E00095303,0.7,99.3
E00095304,5.8,94.2
E00095305,5.9,94.1
E00095306,2.1,97.9
E00095307,2.6,97.4
E00095308,2.6,97.4
E00095309,0.8,99.2
E00095310,2.1,97.9
E00095311,1.8,98.2
E00095312,1.7,98.3
E00095313,4.3,95.7
E00095314,2.1,97.9
E00095315,1.5,98.5
E00095316,6.3,93.7
E00095317,3.9,96.1
E00095318,5.1,94.9
E00095319,3.8,96.2
E00095320,0,100
E00095321,8,92
E00095322,2.3,97.7
E00095323,1.5,98.5
E00095324,10.8,89.2
E00095325,3.3,96.7
E00095326,7.4,92.6
E00095327,3.2,96.8
E00095328,3.8,96.2
E00095329,4.2,95.8
E00095330,7.5,92.5
E00095331,5.6,94.4
E00095332,0,100
E00095333,3.1,96.9
E00095334,5.6,94.4
E00095335,0,100
E00095336,0.7,99.3
E00095337,2.6,97.4
E00095338,4.2,95.8
E00095339,16.3,83.7
E00095340,8,92
E00095341,4.4,95.6
E00095342,7.7,92.3
E00095343,3.2,96.8
E00095344,0.7,99.3
E00095345,0.8,99.2
E00095346,3,97
E00095347,5.6,94.4
E00095348,0.8,99.2
E00095349,1.3,98.8
E00095350,2.7,97.3
E00095351,1.5,98.5
E00095352,1.9,98.1
E00095353,0,100
E00095354,5.4,94.6
E00095355,0.6,99.4
E00095356,0,100
E00095357,2.9,97.1
E00095358,0,100
E00095359,0,100
E00095360,1.5,98.5
E00095361,0,100
E00095362,1.9,98.1
E00095363,4.7,95.3
E00095364,0.9,99.1
E00095365,1.5,98.5
E00095366,7.9,92.1
E00095368,3.2,96.8
E00095370,2.5,97.5
E00095371,0.7,99.3
E00095372,0.9,99.1
E00095373,8.3,91.7
E00095374,0,100
E00095375,0.5,99.5
E00095378,1.4,98.6
E00095379,1.7,98.3
E00095380,1.5,98.5
E00095381,9,91
E00095382,2.3,97.7
E00095383,1.6,98.4
E00095384,3.7,96.3
E00095385,4.3,95.7
E00095386,2.4,97.6
E00095387,5.8,94.2
E00095388,0.8,99.2
E00095389,2.1,97.9
E00095390,2.5,97.5
E00095391,2.9,97.1
E00095392,2.5,97.5
E00095393,2.7,97.3
E00095394,3.7,96.3
E00095395,0.8,99.2
E00095396,11.5,88.5
E00095397,0,100
E00095398,0.9,99.1
E00095399,5.1,94.9
E00095400,5,95
E00095401,7.3,92.7
E00095402,2.9,97.1
E00095403,8.7,91.3
E00095404,4.3,95.7
E00095405,6.2,93.8
E00095406,5,95
E00095407,3.2,96.8
E00095408,0.7,99.3
E00095409,6.5,93.5
E00095410,6.9,93.1
E00095411,4.7,95.3
E00095412,1.8,98.2
E00095413,0,100
E00095414,1.6,98.4
E00095415,3.2,96.8
E00095416,0.7,99.3
E00095417,3,97
E00095418,2.6,97.4
E00095419,5.8,94.2
E00095420,4,96
E00095421,1.9,98.1
E00095422,3.7,96.3
E00095423,2.7,97.3
E00095425,2.7,97.3
E00095426,3.3,96.7
E00095427,2.9,97.1
E00095428,4.1,95.9
E00095430,8.3,91.7
E00095431,3.1,96.9
E00095436,1.1,98.9
E00095437,4.7,95.3
E00095438,1.5,98.5
E00095439,4.6,95.4
E00095440,0.7,99.3
E00095441,4.5,95.5
E00095442,6.5,93.5
E00095443,1.2,98.8
E00095444,7.5,92.5
E00095445,2.7,97.3
E00095447,6.5,93.5
E00095448,5.7,94.3
E00095449,1.9,98.1
E00095450,3.2,96.8
E00095451,10,90
E00095452,4.8,95.2
E00095453,2.3,97.7
E00095454,1.8,98.2
E00095455,1.8,98.2
E00095456,1.8,98.2
E00095457,6.5,93.5
E00095458,16,84
E00095459,3,97
E00095460,3.9,96.1
E00095461,3.7,96.3
E00095462,2.6,97.4
E00095463,2.5,97.5
E00095464,3.2,96.8
E00095465,3.5,96.5
E00095466,6.7,93.3
E00095467,0,100
E00095468,1.8,98.2
E00095469,3.1,96.9
E00095470,8.1,91.9
E00095471,2.1,97.9
E00095472,4.1,95.9
E00095473,2,98
E00095474,0.9,99.1
E00095475,5,95
E00095476,0.9,99.1
E00095477,2.1,97.9
E00095478,3.3,96.7
E00095479,2.7,97.3
E00095480,5.3,94.7
E00095481,7.6,92.4
E00095482,8.3,91.7
E00095483,3.3,96.7
E00095484,3.5,96.5
E00095485,0,100
E00095486,3.4,96.6
E00095487,1.7,98.3
E00095488,10.7,89.3
E00095489,0,100
E00095490,4,96
E00095491,3.3,96.7
E00095492,3.2,96.8
E00095493,1.7,98.3
E00095494,3,97
E00095495,0.6,99.4
E00095496,2.6,97.4
E00095497,2.5,97.5
E00095498,1.7,98.3
E00095499,2.3,97.7
E00095500,3.1,96.9
E00095501,3,97
E00095502,3,97
E00095503,6.7,93.3
E00095504,3,97
E00095506,2.6,97.4
E00095507,2,98
E00095508,2.9,97.1
E00095510,1.6,98.4
E00095511,1.7,98.3
E00095512,2,98
E00095513,0.7,99.3
E00095514,6,94
E00095515,8.9,91.1
E00095516,4.5,95.5
E00095517,1.6,98.4
E00095518,12.5,87.5
E00095519,5.5,94.5
E00095520,6.5,93.5
E00095521,1.6,98.4
E00095522,1.2,98.8
E00095523,2.7,97.3
E00095524,4.9,95.1
E00095525,8.5,91.5
E00095526,2.7,97.3
E00095527,6.6,93.4
E00095528,2.1,97.9
E00095529,5.4,94.6
E00095530,9.2,90.8
E00095533,4.5,95.5
E00095534,3.5,96.5
E00095535,4,96
E00095536,4.2,95.8
E00095537,12.4,87.6
E00095538,2.5,97.5
E00095539,3.6,96.4
E00095540,0.8,99.2
E00095541,4,96
E00095542,3.8,96.2
E00095543,1.5,98.5
E00095544,4.5,95.5
E00095545,4.3,95.7
E00095546,0,100
E00095547,4.7,95.3
E00095548,3,97
E00095549,8.1,91.9
E00095550,13.4,86.6
E00095551,3.8,96.2
E00095552,10.9,89.1
E00095553,4.3,95.7
E00095554,4.9,95.1
E00095841,6.7,93.3
E00095842,2.4,97.6
E00095843,1,99
E00095844,4.9,95.1
E00095845,3.3,96.7
E00095846,3.8,96.2
E00095847,1.6,98.4
E00095848,2.7,97.3
E00095849,3.3,96.7
E00095850,9.3,90.7
E00095851,4.7,95.3
E00095852,12.4,87.6
E00095853,3.5,96.5
E00095854,5.2,94.8
E00095855,2.5,97.5
E00095856,7.2,92.8
E00095857,4.7,95.3
E00095858,5.8,94.2
E00095859,2.7,97.3
E00095860,8.1,91.9
E00095861,2.5,97.5
E00095862,6,94
E00095863,2.2,97.8
E00095864,1.6,98.4
E00095865,3.2,96.8
E00095866,2.9,97.1
E00095867,1.1,98.9
E00095868,9.2,90.8
E00095869,5.4,94.6
E00095870,0.7,99.3
E00095871,12,88
E00095872,7.9,92.1
