areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00094916,33.3,66.7
E00094917,34.8,65.2
E00094918,51.5,48.5
E00094919,41.5,58.5
E00094920,38.4,61.6
E00094921,43.8,56.3
E00094922,44.6,55.4
E00094923,36.4,63.6
E00094924,44.2,55.8
E00094925,60.9,39.1
E00094926,44.2,55.8
E00094927,56.1,43.9
E00094928,36.1,63.9
E00094929,59.1,40.9
E00094930,46.3,53.7
E00094932,44.6,55.4
E00094933,45.9,54.1
E00094934,48.1,51.9
E00094935,39.4,60.6
E00094936,38.5,61.5
E00094937,36.8,63.2
E00094938,32.2,67.8
E00094939,40.5,59.5
E00094940,42.6,57.4
E00094941,32.8,67.2
E00094942,31.7,68.3
E00094943,28.8,71.2
E00094944,32.2,67.8
E00094945,45.9,54.1
E00094946,37.6,62.4
E00094947,38,62
E00094948,32.7,67.3
E00094950,35.2,64.8
E00094951,32.4,67.6
E00094952,22.2,77.8
E00094953,28,72
E00094954,21.9,78.1
E00094955,25.9,74.1
E00094956,25.3,74.7
E00094958,32.1,67.9
E00094959,37.1,62.9
E00094960,28.4,71.6
E00094961,34.8,65.2
E00094962,42.1,57.9
E00094963,34.7,65.3
E00094964,33.3,66.7
E00094966,34.8,65.2
E00094967,33.1,66.9
E00094968,37.4,62.6
E00094969,34.9,65.1
E00094970,37.9,62.1
E00094971,39.2,60.8
E00094972,39.5,60.5
E00094973,29.8,70.2
E00094974,40,60
E00094975,36.9,63.1
E00094977,41.6,58.4
E00094984,31.9,68.1
E00094985,42.6,57.4
E00094986,31.3,68.8
E00094987,41.4,58.6
E00094988,50.8,49.2
E00094989,40.4,59.6
E00094990,43.2,56.8
E00094991,42.1,57.9
E00094992,36.6,63.4
E00094993,35.5,64.5
E00094994,36.1,63.9
E00094995,35.9,64.1
E00094996,29.7,70.3
E00094997,46.2,53.8
E00094998,36.1,63.9
E00094999,35.4,64.6
E00095000,29.2,70.8
E00095001,39.6,60.4
E00095002,36.8,63.2
E00095003,28.1,71.9
E00095004,35,65
E00095005,36.3,63.7
E00095006,30.2,69.8
E00095007,32.9,67.1
E00095008,28,72
E00095009,35.8,64.2
E00095010,28.9,71.1
E00095011,33.9,66.1
E00095013,28.1,71.9
E00095014,40,60
E00095015,34,66
E00095016,35.2,64.8
E00095017,36.2,63.8
E00095018,33.9,66.1
E00095019,36.9,63.1
E00095020,29.7,70.3
E00095021,29.6,70.4
E00095022,31.7,68.3
E00095024,38.5,61.5
E00095025,32.8,67.2
E00095026,36.7,63.3
E00095027,29.3,70.7
E00095028,30.9,69.1
E00095029,40.3,59.7
E00095030,36.1,63.9
E00095031,40.2,59.8
E00095032,27.3,72.7
E00095033,36.8,63.2
E00095034,28.4,71.6
E00095035,40.7,59.3
E00095036,38,62
E00095037,29.9,70.1
E00095038,32.8,67.2
E00095039,38.2,61.8
E00095040,33.8,66.2
E00095041,38.3,61.7
E00095042,29.9,70.1
E00095043,31.6,68.4
E00095044,25.7,74.3
E00095045,32.6,67.4
E00095046,28,72
E00095047,39.1,60.9
E00095048,33.9,66.1
E00095049,39.6,60.4
E00095050,34.4,65.6
E00095051,36,64
E00095052,32.4,67.6
E00095053,43,57
E00095054,39.3,60.7
E00095055,42.5,57.5
E00095056,34.7,65.3
E00095057,40.8,59.2
E00095058,44.2,55.8
E00095059,26.8,73.2
E00095060,42.9,57.1
E00095061,45.9,54.1
E00095062,39.2,60.8
E00095063,41.1,58.9
E00095064,36.8,63.2
E00095065,35.5,64.5
E00095066,36.4,63.6
E00095067,39.2,60.8
E00095080,41.7,58.3
E00095081,30.8,69.2
E00095082,44.4,55.6
E00095084,35.2,64.8
E00095085,32.5,67.5
E00095086,54.5,45.5
E00095087,42.6,57.4
E00095088,39.3,60.7
E00095089,32.3,67.7
E00095090,39.5,60.5
E00095091,43.5,56.5
E00095092,38.8,61.2
E00095093,37.3,62.7
E00095094,38.8,61.2
E00095095,32.7,67.3
E00095096,33.1,66.9
E00095097,38.2,61.8
E00095098,34.1,65.9
E00095099,36.2,63.8
E00095100,30,70
E00095101,32.1,67.9
E00095102,44.6,55.4
E00095103,46,54
E00095104,41.3,58.7
E00095105,43.3,56.7
E00095106,45.7,54.3
E00095107,41.7,58.3
E00095108,39,61
E00095109,40.5,59.5
E00095110,44.8,55.2
E00095111,59.5,40.5
E00095112,40.7,59.3
E00095113,46.6,53.4
E00095114,47.1,52.9
E00095115,48.2,51.8
E00095116,32.9,67.1
E00095117,36.6,63.4
E00095118,52.5,47.5
E00095119,44.2,55.8
E00095120,35.8,64.2
E00095121,38.6,61.4
E00095145,26.5,73.5
E00095149,21.2,78.8
E00095150,38.2,61.8
E00095151,35.5,64.5
E00095152,29.9,70.1
E00095158,29.1,70.9
E00095159,34.9,65.1
E00095160,36,64
E00095161,43.1,56.9
E00095162,32.5,67.5
E00095163,36.2,63.8
E00095164,42,58
E00095165,38.2,61.8
E00095166,50,50
E00095167,46,54
E00095168,30.5,69.5
E00095170,33.8,66.2
E00095186,33.3,66.7
E00095187,35.9,64.1
E00095188,33.3,66.7
E00095189,30.5,69.5
E00095190,24.7,75.3
E00095192,37.8,62.2
E00095193,38.8,61.2
E00095194,35.8,64.2
E00095195,34.6,65.4
E00095196,36.9,63.1
E00095197,30.1,69.9
