areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00094916,51.4,35.4,10.4,2.8
E00094917,36.4,32.6,11.6,19.4
E00094918,30.8,39,14.4,15.8
E00094919,66.9,26.6,4,2.4
E00094920,41.3,43.1,6.3,9.4
E00094921,28.4,46.1,14.7,10.8
E00094922,21.2,42.9,14.7,21.2
E00094923,41.5,28.7,16.5,13.4
E00094924,28.9,33.9,13.2,24
E00094925,35.9,29,12.2,22.9
E00094926,26.2,34.6,15.9,23.4
E00094927,38.9,19.4,22.2,19.4
E00094928,40,42.1,11.4,6.4
E00094929,21.3,22.1,12.3,44.3
E00094930,23.4,28.2,20.2,28.2
E00094932,27.9,27.1,24,20.9
E00094933,35.7,31,15.1,18.3
E00094934,38.3,27.3,12.5,21.9
E00094935,18.2,33.8,21.6,26.4
E00094936,30.6,37.8,15.3,16.2
E00094937,38.7,27.9,15.3,18
E00094938,30.6,45,13.1,11.3
E00094939,25.4,35.1,21.9,17.5
E00094940,39.4,27.6,15.9,17.1
E00094941,42.1,32.1,17.1,8.6
E00094942,59.7,24,8.4,7.8
E00094943,30,30,15.5,24.5
E00094944,31.9,37.5,14.6,16
E00094945,49.3,31.3,7.5,11.9
E00094946,23.5,44.3,13.9,18.3
E00094947,26.5,31.6,15.4,26.5
E00094948,44.9,39,7.6,8.5
E00094950,23.8,49.2,13.9,13.1
E00094951,21.2,38.6,20.5,19.7
E00094952,65.7,22.5,7.6,4.2
E00094953,73,22,2.8,2.1
E00094954,71.3,25.6,2.3,0.8
E00094955,50.8,25,13.6,10.6
E00094956,31.1,34.4,18,16.4
E00094958,53.6,27.3,11.9,7.2
E00094959,34.7,34.7,16.8,13.9
E00094960,20.6,34.4,19.6,25.4
E00094961,19.2,36.8,18.4,25.6
E00094962,39.9,37.9,11.1,11.1
E00094963,20.6,45.4,17,17
E00094964,30.6,33.3,15.7,20.4
E00094966,33.1,32.5,17.8,16.6
E00094967,25.8,40.6,17.2,16.4
E00094968,25,43.8,16,15.3
E00094969,37.6,31.6,17.1,13.7
E00094970,18.9,31.5,23.4,26.1
E00094971,25.9,36.1,16.7,21.3
E00094972,29.9,30.6,13.4,26.1
E00094973,27.2,36.8,19.3,16.7
E00094974,17.9,43.1,15.4,23.6
E00094975,29.5,43.4,14.7,12.4
E00094977,41.9,33.1,15.4,9.6
E00094984,22.4,31,22.4,24.1
E00094985,30.8,44.4,13.7,11.1
E00094986,31.2,48.2,12.8,7.8
E00094987,36.2,43.4,13.2,7.2
E00094988,28.8,52,12,7.2
E00094989,33.9,35.7,12.9,17.5
E00094990,34.1,38.8,10.1,17.1
E00094991,17.5,48.2,17.5,16.7
E00094992,33.3,47.3,11.6,7.8
E00094993,21.8,38.7,14.5,25
E00094994,21.3,52.8,10.2,15.7
E00094995,27.5,37.6,13.4,21.5
E00094996,30.8,36.9,16.9,15.4
E00094997,23,52.4,11.9,12.7
E00094998,19.1,38.3,15.6,27
E00094999,19.8,51.5,13.8,15
E00095000,23,41.3,17.5,18.3
E00095001,30.1,36.9,15.5,17.5
E00095002,25.7,49.3,15.1,9.9
E00095003,36.4,37.1,11.2,15.4
E00095004,28,32.6,20.5,18.9
E00095005,26.5,34.2,16.2,23.1
E00095006,33.8,34.6,13.5,18
E00095007,22.8,34.6,24.3,18.4
E00095008,51.6,27.9,10.7,9.8
E00095009,23.3,35.2,15.1,26.4
E00095010,24.8,32.6,17.7,24.8
E00095011,14.7,54.5,6.3,24.5
E00095013,22.4,37.9,21.6,18.1
E00095014,29.5,37.1,15.2,18.2
E00095015,37.4,39.7,6.9,16
E00095016,24.8,38.2,22.4,14.5
E00095017,27,41.8,18.4,12.8
E00095018,18.6,45.5,18.6,17.3
E00095019,22.3,40.5,18.2,19
E00095020,18.1,34.8,20.3,26.8
E00095021,49.3,34.1,8.7,8
E00095022,43.2,31.7,7.2,18
E00095024,27.9,41.1,13.2,17.8
E00095025,27.3,32,14.1,26.6
E00095026,34.4,39.8,12.5,13.3
E00095027,29.2,36.9,13.8,20
E00095028,46.5,35.2,12.7,5.6
E00095029,20.9,35.7,19.4,24
E00095030,56.4,34.2,4.3,5.1
E00095031,43.9,30.9,12.2,12.9
E00095032,50.9,38.9,6.5,3.7
E00095033,36,46.5,11.4,6.1
E00095034,38.8,35.5,10.3,15.4
E00095035,30.2,34.6,12.1,23.1
E00095036,29.7,35.5,12.8,22.1
E00095037,28.5,33.9,19.4,18.2
E00095038,25.7,38,17.5,18.7
E00095039,26.9,40.4,13.5,19.2
E00095040,22.4,44.8,12.1,20.7
E00095041,32.6,32.6,12.5,22.2
E00095042,26.7,41.9,14.3,17.1
E00095043,28.3,35.5,13.8,22.5
E00095044,34.2,37.5,13.2,15.1
E00095045,31.6,32.5,12.8,23.1
E00095046,51.1,35.3,7.2,6.5
E00095047,23.8,39,17.1,20
E00095048,28.9,42.1,15.7,13.2
E00095049,21.4,37.3,15.1,26.2
E00095050,20.9,48.2,11.5,19.4
E00095051,46,33.8,10.1,10.1
E00095052,17.3,32.7,25,25
E00095053,31.9,49.1,9.5,9.5
E00095054,29.7,43,14.8,12.5
E00095055,30.1,60.2,3,6.8
E00095056,24,41.9,12.6,21.6
E00095057,30.2,40.9,12.1,16.8
E00095058,31.2,50.5,8.3,10.1
E00095059,37.7,45.9,4.9,11.5
E00095060,28.2,34,16.5,21.4
E00095061,21.6,51.7,12.9,13.8
E00095062,28.7,45.4,15.7,10.2
E00095063,40.4,34.4,10.6,14.6
E00095064,22.5,50,11.6,15.9
E00095065,24.7,42.2,18.8,14.3
E00095066,20.5,52.3,12.6,14.6
E00095067,30,40,9.3,20.7
E00095080,32.7,26.7,17.3,23.3
E00095081,48.6,31.3,8.4,11.7
E00095082,22.8,46.5,16.5,14.2
E00095084,17.1,31.6,21.7,29.6
E00095085,31.3,45.8,11.8,11.1
E00095086,18.2,26.4,24,31.4
E00095087,35.9,35.9,16.2,12
E00095088,43.1,35.5,10,11.4
E00095089,27.2,38.4,17.6,16.8
E00095090,17.9,32.1,26.4,23.6
E00095091,34.9,25.3,18.5,21.2
E00095092,22.8,37.8,18.9,20.5
E00095093,16.7,40.6,10.1,32.6
E00095094,44.3,35.7,7.8,12.2
E00095095,42.5,29.2,16.7,11.7
E00095096,46.7,28.3,7.2,17.8
E00095097,19.8,37.3,17,25.9
E00095098,30.7,40.5,15.3,13.5
E00095099,32.3,29.1,15.7,22.8
E00095100,45.3,28.9,12.6,13.2
E00095101,24.3,37,21,17.7
E00095102,34.1,40.7,6.5,18.7
E00095103,44.5,23.4,15.6,16.4
E00095104,24.1,28.4,17.7,29.8
E00095105,40,45.9,10.6,3.5
E00095106,28,34.3,19.6,18.2
E00095107,30.1,28.5,19.5,22
E00095108,50.4,31.9,11.5,6.2
E00095109,31.6,38.2,17.6,12.5
E00095110,37.2,25.5,11,26.2
E00095111,42.9,30.9,8.4,17.8
E00095112,18.2,27.3,12.6,42
E00095113,30,27.3,17.3,25.5
E00095114,29.7,26.6,15.6,28.1
E00095115,27.8,36.8,17.3,18
E00095116,23.6,42.5,21.3,12.6
E00095117,26.5,31.1,18.2,24.2
E00095118,34.4,29.6,19.2,16.8
E00095119,20.6,29.4,22.2,27.8
E00095120,37,40.7,10.2,12
E00095121,25.8,35,20.8,18.3
E00095145,20.4,44.8,13.6,21.3
E00095149,20.5,34.9,21.7,22.9
E00095150,30.8,41.5,10.7,17
E00095151,22.5,42.4,18.5,16.6
E00095152,39.2,39.2,7.5,14.2
E00095158,39,48.8,4.9,7.3
