areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00094916,33.1,40,18.6,8.3
E00094917,16.5,29.9,16.5,37
E00094918,2.7,27.7,37.2,32.4
E00094919,22.6,64.5,8.1,4.8
E00094920,19.8,41.4,17.9,21
E00094921,2.9,13.7,46.1,37.3
E00094922,7.8,17,36.6,38.6
E00094923,19.4,37.5,30.6,12.5
E00094924,20,25.8,28.3,25.8
E00094925,22.1,34.4,21.4,22.1
E00094926,13.8,24.8,23.9,37.6
E00094927,28.4,13.8,28.4,29.4
E00094928,21.1,31,34.5,13.4
E00094929,11.6,10.7,20.7,57
E00094930,9,20.5,36.1,34.4
E00094932,10.9,26.6,30.5,32
E00094933,24,22.4,29.6,24
E00094934,27.1,24,17.1,31.8
E00094935,2,6.8,61.9,29.3
E00094936,10.5,22.8,28.1,38.6
E00094937,27.9,27.9,15.3,28.8
E00094938,3.8,44.2,42.3,9.6
E00094939,0,9.6,58.8,31.6
E00094940,6.5,36.7,45.6,11.2
E00094941,16.7,39.1,23.2,21
E00094942,23.2,47.7,20.5,8.6
E00094943,6.3,20.7,54.1,18.9
E00094944,4.9,35,35.7,24.5
E00094945,19.4,52.2,22.4,6
E00094946,5.5,14.5,56.4,23.6
E00094947,11.9,11.9,32.2,44.1
E00094948,24.8,40.2,15.4,19.7
E00094950,2.4,24.2,46,27.4
E00094951,3.8,3,58.6,34.6
E00094952,22.5,27.1,46.2,4.2
E00094953,58.5,31.7,9.2,0.7
E00094954,71.5,16.2,10,2.3
E00094955,34.4,28.2,24.4,13
E00094956,8.2,18.9,41.8,31.1
E00094958,29.2,51.6,15.6,3.6
E00094959,19,20,23,38
E00094960,1.4,12.4,68.6,17.6
E00094961,3.9,3.9,55.9,36.2
E00094962,20.5,35.9,30.8,12.8
E00094963,2.9,8.6,43.6,45
E00094964,7.3,32.7,40.9,19.1
E00094966,6.3,27.8,52.5,13.3
E00094967,3.1,31.3,57,8.6
E00094968,0.7,15,63.9,20.4
E00094969,6,39.3,29.9,24.8
E00094970,2.7,8.1,63.1,26.1
E00094971,2.8,39.8,45.4,12
E00094972,2.2,40.4,48.5,8.8
E00094973,3.5,20,61.7,14.8
E00094974,0.8,7.4,63.9,27.9
E00094975,1.6,36.4,51.2,10.9
E00094977,25.9,52.6,17.8,3.7
E00094984,5.4,12.5,41.1,41.1
E00094985,7,11.3,44.3,37.4
E00094986,0,36.2,48.6,15.2
E00094987,5.9,21.7,41.4,30.9
E00094988,0,10.5,35.5,54
E00094989,3.5,21.1,31,44.4
E00094990,19.2,18.5,36.2,26.2
E00094991,1.8,16.7,33.3,48.2
E00094992,0.8,34.1,37.2,27.9
E00094993,1.7,9.9,29.8,58.7
E00094994,0.9,11.1,34.3,53.7
E00094995,1.3,13.3,32.7,52.7
E00094996,4.6,27.5,43.5,24.4
E00094997,1.6,10.2,43.3,44.9
E00094998,3.6,25.7,32.9,37.9
E00094999,3.6,26.5,35.5,34.3
E00095000,10.3,8.7,43.7,37.3
E00095001,4.8,8.7,55.8,30.8
E00095002,2.6,33.6,44.7,19.1
E00095003,18.2,28,34.3,19.6
E00095004,8.5,19.2,50.8,21.5
E00095005,8.6,27.6,33.6,30.2
E00095006,8.3,35.3,36.1,20.3
E00095007,3.6,22.6,38,35.8
E00095008,39.5,30.3,26.1,4.2
E00095009,0.6,24.5,46.5,28.3
E00095010,0,14.2,79.4,6.4
E00095011,7.7,19.7,29.6,43
E00095013,4.2,11,67.8,16.9
E00095014,6.9,20,36.9,36.2
E00095015,12.2,33.6,21.4,32.8
E00095016,3.7,41.4,35.2,19.8
E00095017,7.7,39.2,35,18.2
E00095018,0,24.8,50.3,24.8
E00095019,2.4,32.5,52.8,12.2
E00095020,0,11.7,69.3,19
E00095021,27,51.8,17,4.3
E00095022,1.4,28.8,41,28.8
E00095024,5.5,33.9,39.9,20.6
E00095025,0,3.1,75.8,21.1
E00095026,2.3,32.6,52.7,12.4
E00095027,3.9,14.7,54.3,27.1
