areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00094916,83.1,7.9,9.1
E00094917,84.8,6.1,9.1
E00094918,81.8,2.5,15.7
E00094919,82.8,1.1,16.1
E00094920,88.9,1.6,9.6
E00094921,90.2,4.2,5.6
E00094922,91.4,4.9,3.6
E00094923,84.5,7.5,8.1
E00094924,84.8,6.6,8.7
E00094925,84.3,12.1,3.7
E00094926,81,5.8,13.3
E00094927,84.6,5.1,10.3
E00094928,90.5,3,6.5
E00094929,90.3,3.4,6.3
E00094930,84.5,6,9.5
E00094932,88.1,6.7,5.2
E00094933,81.5,5,13.5
E00094934,86.9,8.4,4.7
E00094935,82.5,6.4,11.1
E00094936,92.5,4.5,3
E00094937,82.8,5.2,12
E00094938,79.7,4.4,15.9
E00094939,85.1,3,11.9
E00094940,64.5,4.9,30.5
E00094941,83,4.5,12.5
E00094942,77.7,6,16.2
E00094943,78.3,8.5,13.2
E00094944,81.9,8.3,9.8
E00094945,75.3,6.9,17.8
E00094946,89,2.4,8.6
E00094947,80.3,7.2,12.4
E00094948,77.5,10.1,12.3
E00094950,86.1,1.5,12.5
E00094951,83.6,5.2,11.1
E00094952,71.8,8.4,19.8
E00094953,69.5,7.6,22.8
E00094954,58.8,4.1,37.1
E00094955,70.9,12.7,16.3
E00094956,82.2,1.7,16.2
E00094958,70.1,8.4,21.6
E00094959,83.3,2.3,14.4
E00094960,80.7,1.8,17.5
E00094961,86,2.7,11.2
E00094962,80.7,1.6,17.6
E00094963,83.8,5.2,11
E00094964,84.7,2.4,12.9
E00094966,79.4,1.1,19.4
E00094967,83.7,1.7,14.5
E00094968,83.7,1.5,14.8
E00094969,85.5,1.6,12.9
E00094970,90.7,1,8.2
E00094971,78.2,3.9,17.9
E00094972,75.1,1.8,23.1
E00094973,80.2,4.6,15.3
E00094974,82.1,2,16
E00094975,78.6,2.6,18.8
E00094977,77.6,1.9,20.5
E00094984,87.2,0.7,12.1
E00094985,82.4,3.7,13.9
E00094986,71.6,0.7,27.7
E00094987,82.7,1,16.3
E00094988,90,3.2,6.8
E00094989,83.3,2.6,14.1
E00094990,86.1,1.1,12.9
E00094991,91.7,1.9,6.4
E00094992,84.9,1.6,13.5
E00094993,87.3,0.6,12.1
E00094994,87.7,2.9,9.5
E00094995,91.5,1.4,7.1
E00094996,92.7,0.7,6.6
E00094997,92.3,1.1,6.6
E00094998,80.5,2.1,17.4
E00094999,90.7,0.5,8.8
E00095000,85.2,2,12.8
E00095001,78.5,2.5,19
E00095002,80.6,1.6,17.8
E00095003,82.7,2,15.3
E00095004,71.9,1.9,26.2
E00095005,81.9,0.3,17.7
E00095006,85.4,3.7,10.9
E00095007,80.5,0.6,19
E00095008,76.4,1.9,21.7
E00095009,76.4,1,22.6
E00095010,78.3,0.6,21.1
E00095011,78.6,2.8,18.6
E00095013,76.6,0.4,23
E00095014,85.3,1.6,13.1
E00095015,83.5,1.1,15.4
E00095016,77.6,6.1,16.3
E00095017,82.5,1.3,16.2
E00095018,76.5,3.9,19.6
E00095019,77.8,4.2,18
E00095020,81.4,2.2,16.4
E00095021,63,8.2,28.8
E00095022,80.3,1,18.7
E00095024,79.6,2.6,17.8
E00095025,87.2,0.3,12.5
E00095026,80.8,4.1,15.1
E00095027,81.1,2.3,16.6
E00095028,84.6,1.2,14.2
E00095029,83.9,4,12.2
E00095030,73,7.6,19.5
E00095031,75.8,6,18.2
E00095032,83.5,1.7,14.8
E00095033,61.9,1.8,36.2
E00095034,82.2,4.6,13.3
E00095035,75.9,2.9,21.2
E00095036,79.8,1.9,18.4
E00095037,78.9,3,18
E00095038,79.4,0.7,19.9
E00095039,80.3,5.5,14.2
E00095040,85.2,4.4,10.4
E00095041,80.8,3.3,15.9
E00095042,91.3,0.4,8.3
E00095043,79.6,0.9,19.4
E00095044,78.6,3.1,18.3
E00095045,85.7,0.7,13.6
E00095046,69.6,1.3,29.1
E00095047,69.9,2.6,27.5
E00095048,79.9,1.5,18.6
E00095049,85.1,1.8,13.1
E00095050,85.6,0.6,13.8
E00095051,63.5,0.8,35.7
E00095052,72.7,4.3,23
E00095053,91.3,0.9,7.8
E00095054,76.6,3.2,20.1
E00095055,88.4,0.8,10.8
E00095056,89,3.5,7.5
E00095057,76.3,1.3,22.5
E00095058,90,1.8,8.1
E00095059,86.7,1.3,12
E00095060,85.3,0.4,14.3
E00095061,86.5,2.3,11.2
E00095062,84.1,5.4,10.5
E00095063,85.4,1.6,13
E00095064,89.6,1.9,8.5
E00095065,88.1,1.1,10.7
E00095066,89.7,2,8.3
E00095067,87.5,1.3,11.3
E00095080,64.8,1.9,33.3
E00095081,71.3,7.9,20.8
E00095082,83.5,4.9,11.7
E00095084,68.6,4.1,27.3
E00095085,83.2,2.7,14.1
E00095086,73.1,2.6,24.3
E00095087,82.7,7.4,9.9
E00095088,83.1,7.6,9.3
E00095089,77.9,6.6,15.6
E00095090,67.6,0.7,31.7
E00095091,76.6,3.3,20.1
E00095092,81.2,1.3,17.6
E00095093,81.3,6.7,12
E00095094,86.1,4.3,9.6
E00095095,66.8,7,26.2
E00095096,80.3,9.4,10.3
E00095097,82.4,2.2,15.4
E00095098,79,3.7,17.3
E00095099,71.1,2,26.9
E00095100,83.5,4.4,12.1
E00095101,83.8,4.6,11.6
E00095102,87.7,4.2,8.1
E00095103,77.6,8.7,13.7
E00095104,70.6,13.6,15.8
E00095105,90.8,6.5,2.6
E00095106,64.8,7.2,28.1
E00095107,67.3,6.7,26
E00095108,79.9,12.1,8
E00095109,86.1,5.4,8.5
E00095110,85.9,5.3,8.8
E00095111,85.4,7.9,6.7
E00095112,85.2,8.2,6.6
E00095113,82.9,6.5,10.6
E00095114,82.2,6.3,11.4
E00095115,61.6,2.5,35.8
E00095116,73.2,5.6,21.3
E00095117,57.8,3.6,38.6
E00095118,70.9,5.5,23.7
E00095119,62.3,5.1,32.6
E00095120,89.4,2.8,7.8
E00095121,61.6,2.3,36.1
E00095145,79,2.4,18.6
E00095149,87.7,1.8,10.5
E00095150,75.8,2.2,21.9
E00095151,78.1,0.9,21.1
E00095152,91.8,1.2,7
E00095158,89.9,2,8.1
E00095159,68.6,2.5,28.9
E00095160,72.9,3.2,23.9
E00095161,81.6,6.9,11.4
E00095162,82.6,5.8,11.6
E00095163,83.3,2.4,14.3
E00095164,80.9,5.1,14
E00095165,81.9,4,14.1
E00095166,82.8,2.3,14.8
E00095167,88.5,2.7,8.8
E00095168,77.1,9.3,13.6
E00095170,73.3,2.7,24
E00095186,71.1,2.9,25.9
E00095187,63.9,4.9,31.2
E00095188,77.7,4.2,18.1
E00095189,75.4,4,20.7
E00095190,80.4,5.3,14.2
E00095192,67.6,3,29.4
E00095193,68.3,4.6,27.1
E00095194,81.1,3.9,15
E00095195,69.1,2.3,28.6
E00095196,55.6,2.1,42.3
E00095197,68.8,14.4,16.8
E00095198,67.2,6.4,26.4
E00095200,81.7,3.7,14.7
E00095201,83.9,3.9,12.2
E00095202,80.6,1.2,18.2
E00095203,64.1,2.9,33
E00095204,81.8,1.6,16.6
E00095205,73,0,27
E00095206,78.5,0.8,20.7
E00095207,81.9,1.4,16.6
E00095208,60.8,0.8,38.5
E00095209,86.4,2.5,11.1
E00095210,67.5,1.7,30.8
E00095211,64.8,3.5,31.6
E00095212,68,1.9,30.1
E00095213,66.4,6.3,27.3
E00095214,68.9,5.9,25.3
E00095215,68.4,5.2,26.5
E00095216,63.4,5.5,31.1
E00095218,86.3,0.3,13.3
E00095219,75.4,1.3,23.3
E00095220,73.6,3.7,22.7
E00095221,81.5,3.9,14.5
E00095222,84.7,4.8,10.5
E00095223,86.7,2.4,11
E00095224,70.9,7.1,21.9
E00095225,68.4,1.8,29.8
E00095226,58.6,2,39.4
E00095227,66,2.8,31.2
E00095228,70.8,0.8,28.4
E00095229,70.7,5.1,24.2
E00095230,79.7,2.1,18.2
E00095232,81.5,0.6,17.9
E00095234,81.1,0.7,18.2
E00095235,85.5,2.1,12.4
E00095236,70.6,2.3,27.1
E00095237,73.2,1.2,25.6
E00095238,78.8,2.5,18.7
E00095239,71,0.8,28.2
E00095240,81.2,0,18.8
E00095241,85.1,2.1,12.8
E00095242,80.5,2.2,17.3
E00095243,85,1.3,13.7
E00095244,74,1.2,24.8
E00095245,80,2.1,17.9
E00095246,69.9,2.8,27.2
E00095247,71.4,6.4,22.2
E00095248,66.3,1,32.7
E00095249,73.8,6,20.2
E00095250,83.9,0.9,15.2
E00095251,80.2,0.4,19.4
E00095252,83,2.3,14.7
E00095253,57.4,4.2,38.4
E00095254,67.2,4.4,28.4
E00095255,64,4.2,31.8
E00095256,64.3,4.9,30.7
E00095257,59.3,6,34.7
E00095259,69.9,4.2,26
E00095260,52.4,10.1,37.5
