areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00094916,2.1,0,0.8,97.1,0
E00094917,2.6,0.3,2.3,94.8,0
E00094918,0,0.3,1.1,98.3,0.3
E00094919,0,0,0,100,0
E00094920,0.3,0,0.3,97.4,1.9
E00094921,0.5,0.9,2.3,94.4,1.9
E00094922,1.8,1.8,2.6,92.2,1.6
E00094923,1.5,1.5,5.7,90.4,0.9
E00094924,1.7,0.7,3.4,92.8,1.4
E00094925,3.9,0.8,4.5,89.5,1.3
E00094926,0.3,0,3.4,96.2,0
E00094927,1.1,0,2.9,93.4,2.6
E00094928,0,0.4,2.3,96.6,0.8
E00094929,0.3,0,3.4,95.8,0.5
E00094930,0,0.6,5.4,93.7,0.3
E00094932,2.5,0,3.1,94.5,0
E00094933,0,1.4,2.1,95.4,1.1
E00094934,3.1,0.3,4.4,91.9,0.3
E00094935,1.3,0.3,1.8,95.6,1
E00094936,1.5,0,2.3,96.2,0
E00094937,2.1,0,1.7,96.2,0
E00094938,2.5,2.5,2.5,92.6,0
E00094939,0,0,0,98.5,1.5
E00094940,4.9,0,2,92.4,0.7
E00094941,1.9,0.4,4.1,92.2,1.5
E00094942,5.2,0.4,0.4,92.5,1.5
E00094943,2.6,1.1,1.9,92.2,2.2
E00094944,3.5,0,3.8,90.8,1.9
E00094945,3.3,0,4.5,88.2,4.1
E00094946,0.4,0.4,2.4,96.7,0
E00094947,1.7,0.3,2.4,92.8,2.7
E00094948,3,0.4,0.4,96.1,0
E00094950,5.5,0,2.2,92.3,0
E00094951,2.2,0.3,1.3,93.8,2.5
E00094952,2.6,3.9,2.9,89.6,1
E00094953,4.1,1.5,0,93.9,0.5
E00094954,0,0.6,1.2,98.2,0
E00094955,8.7,2.8,2.8,81,4.8
E00094956,0.3,0.7,4.1,94.9,0
E00094958,5.7,1.5,3,88.9,0.9
E00094959,0.5,0,1.4,98.1,0
E00094960,0.4,0,2.4,96.5,0.7
E00094961,4,0,1.9,93.5,0.6
E00094962,0.3,0.3,0.3,98.7,0.3
E00094963,0,0,0.3,98.8,0.9
E00094964,0,0,0,99.6,0.4
E00094966,0.3,0.3,1.1,96.1,2.2
E00094967,0.3,0,3.1,93.5,3.1
E00094968,0,0,0,99.1,0.9
E00094969,0.4,0.4,1.2,98,0
E00094970,0.7,0,1,95.8,2.4
E00094971,0.4,0.4,2.3,94.6,2.3
E00094972,1.2,0,0.9,96.4,1.5
E00094973,1.5,0.4,1.5,95.4,1.1
E00094974,0,0.7,2,96.4,1
E00094975,0,1.1,0,97.5,1.5
E00094977,0,0,0,98.9,1.1
E00094984,0.7,0,1.3,97.3,0.7
E00094985,0,0.4,2.8,96.7,0
E00094986,0.4,0,1.8,97.8,0
E00094987,0,0.3,0,99.7,0
E00094988,1.6,0,0,98.4,0
E00094989,1.6,0,0.5,97.4,0.5
E00094990,0,0,2.1,97.9,0
E00094991,1.1,0,1.1,97.7,0
E00094992,2.4,0,0.4,95.2,2
E00094993,0.3,0,2.2,96.2,1.3
E00094994,0.8,0.4,1.2,96.7,0.8
E00094995,0.3,0,1.1,97.7,0.8
E00094996,0.3,0,1.7,97.2,0.7
E00094997,1.8,0,0.4,97.8,0
E00094998,1.6,0,1.6,94.4,2.4
E00094999,0.3,0,1.6,95.5,2.7
E00095000,0.7,1.3,1.3,95.3,1.3
E00095001,1.7,0,1.7,94.5,2.1
E00095002,0,0,1.9,97.5,0.6
E00095003,0.3,0,1.3,96.3,2
E00095004,0.3,0,0,98.1,1.6
E00095005,0,1,2.1,94.8,2.1
E00095006,0.7,0.3,3,95.9,0
E00095007,0,0,0.9,94.3,4.9
E00095008,0,0,2.3,97.7,0
E00095009,1.5,0,2,95.6,1
E00095010,0.8,0,1.4,96.9,0.8
E00095011,0.3,0,0.8,98.9,0
E00095013,0,0,0,99.6,0.4
E00095014,1.9,0,2.9,94.3,1
E00095015,0,0.4,3.3,93.7,2.6
E00095016,4,0,1.9,92.8,1.3
E00095017,1,1.3,2.2,93.6,1.9
E00095018,3.4,0,0.5,95,1
E00095019,2.5,0,0.7,96.8,0
E00095020,0,0,1.7,93.6,4.7
E00095021,3.7,0.4,2.1,93.8,0
E00095022,1.7,0,1.3,96.7,0.3
E00095024,1.2,0,1.8,93.6,3.4
E00095025,1,0,1,94.6,3.5
E00095026,3.3,0,3,91.4,2.2
E00095027,0,0,2,97.4,0.7
E00095028,0,0,0,98.8,1.2
E00095029,0.3,0,2.4,93.9,3.3
E00095030,2.7,0,0.5,93.1,3.7
E00095031,2.3,0,1,94.4,2.3
E00095032,0.6,0.6,2.9,96,0
E00095033,1.4,0.5,3.7,94,0.5
E00095034,0.2,0,0.9,98.9,0
E00095035,0,0,2.2,96,1.8
E00095036,0,0,1.2,97.9,0.9
E00095037,0,0.3,1.3,98.5,0
E00095038,0.2,0,1.5,97.5,0.7
E00095039,0,3.9,0,93.7,2.4
E00095040,0,0,0,97.8,2.2
E00095041,0,0,0.9,99.1,0
E00095042,0,0,0.4,99.6,0
E00095043,0,0,1.2,98.8,0
E00095044,0,0,0,99.7,0.3
E00095045,0,0.4,0.4,98.9,0.4
E00095046,0,0,2.5,96.6,0.8
E00095047,1.1,0,1.1,95.9,1.8
E00095048,2.6,0.4,0,93.7,3.4
E00095049,0.3,0,0.3,94.5,4.9
E00095050,0,0.3,1.8,95.5,2.4
E00095051,0.4,0,1.1,98.5,0
E00095052,0,0,0.7,93.6,5.7
E00095053,0.4,0,0,99.6,0
E00095054,0,0,1.8,95.7,2.5
E00095055,0.4,0,0,98,1.6
E00095056,0.5,0,1.8,94.8,3
E00095057,0.3,0,0,98.4,1.2
E00095058,0.5,0,0.5,97.3,1.8
E00095059,0,0,0,100,0
E00095060,0.8,0,0.4,98,0.8
E00095061,0.4,0.4,1.5,96.2,1.5
E00095062,0.8,0,0,99.2,0
E00095063,0,0,2.2,95.2,2.5
E00095064,0.6,0.3,0.6,96.8,1.6
E00095065,0,0,1.4,98,0.6
E00095066,0.3,0,0.9,98.6,0.3
E00095067,0.3,0.3,1.9,96.5,0.9
E00095080,0.5,0,4.1,94.3,1.1
E00095081,1.2,2.3,1.5,94.7,0.3
E00095082,1.7,0,3.7,93.9,0.7
E00095084,1.4,0,3.4,90.2,5
E00095085,0,0,1.7,97.3,1
E00095086,3.2,0.3,1.2,95,0.3
E00095087,2.5,0,1.8,94.2,1.5
E00095088,2.1,0.9,5.4,90.8,0.7
E00095089,0.3,0,1.7,95.2,2.7
E00095090,0,0.4,3.2,96.1,0.4
E00095091,1.2,0,0,97.6,1.2
E00095092,0.3,0.6,2.2,91.4,5.4
E00095093,3,1.6,3.8,90.1,1.5
E00095094,0.5,0,2.4,94.3,2.9
E00095095,2.9,0,4.5,90.6,2
E00095096,2.3,0,2.9,92.2,2.6
E00095097,1.1,0,1.8,95.9,1.3
E00095098,0.3,0,2.5,96,1.1
E00095099,0,0,2.3,95.7,2
E00095100,0.3,0,1.7,97.8,0.3
E00095101,1.4,0,1.2,96.3,1.2
E00095102,0,2.7,1.5,94.3,1.5
E00095103,6.2,0,0.7,89.1,4
E00095104,9.7,0,1.9,85.7,2.7
E00095105,2,3.3,3.9,90.8,0
E00095106,0.3,0,2.3,95.4,2
E00095107,5.4,0,2.2,89.1,3.2
E00095108,2,0.5,2.5,93.6,1.5
E00095109,4.4,0.3,2,91.5,1.7
E00095110,0.3,8.8,2,87.7,1.2
E00095111,1.8,0.5,4.1,92.6,0.9
E00095112,0.2,0.9,3.3,94.1,1.4
E00095113,1,0,1.4,97.3,0.3
E00095114,1.5,1.2,3.3,92.2,1.8
E00095115,0.6,0,1.6,95.6,2.2
E00095116,0.3,0,2.8,94.8,2.1
E00095117,0,0.3,5.4,92.2,2.1
E00095118,2.4,0.5,3.3,91,2.8
E00095119,0,0,0.3,99.7,0
E00095120,0,1.4,1.4,97.2,0
E00095121,0,0,3.3,92.8,3.9
E00095145,0.9,0.2,1.1,97.8,0
E00095149,0.5,0,2.3,97.2,0
E00095150,0,0,0,98.3,1.7
E00095151,0.9,0,4,94.3,0.9
E00095152,0.4,0,0.4,99.2,0
E00095158,0,0,0.7,99.3,0
E00095159,0,0.6,1.3,97.5,0.6
E00095160,0.4,0,0.7,97.5,1.4
E00095161,0,0.4,2,96.3,1.2
E00095162,0,0,2.6,97.4,0
E00095163,0.4,0,1.2,98.4,0
E00095164,0,0,0.9,98.3,0.9
