areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00094916,88.1,11.9
E00094917,89.6,10.4
E00094918,93.4,6.6
E00094919,92.6,7.4
E00094920,94.6,5.4
E00094921,90.6,9.4
E00094922,89.4,10.6
E00094923,85.8,14.2
E00094924,87.6,12.4
E00094925,81.3,18.7
E00094926,88.5,11.5
E00094927,90.8,9.2
E00094928,93.1,6.9
E00094929,92.9,7.1
E00094930,86.8,13.2
E00094932,88,12
E00094933,94.3,5.7
E00094934,87.8,12.2
E00094935,90.6,9.4
E00094936,90.1,9.9
E00094937,90.9,9.1
E00094938,91.2,8.8
E00094939,94.8,5.2
E00094940,91.1,8.9
E00094941,88.7,11.3
E00094942,88.3,11.7
E00094943,87.4,12.6
E00094944,90.7,9.3
E00094945,91.9,8.1
E00094946,94.3,5.7
E00094947,88.3,11.7
E00094948,84.8,15.2
E00094950,90.5,9.5
E00094951,92.2,7.8
E00094952,88.9,11.1
E00094953,87.9,12.1
E00094954,94.2,5.8
E00094955,80.6,19.4
E00094956,93.9,6.1
E00094958,88.6,11.4
E00094959,92.2,7.8
E00094960,95.9,4.1
E00094961,93.3,6.7
E00094962,96.7,3.3
E00094963,93.6,6.4
E00094964,96.4,3.6
E00094966,96.4,3.6
E00094967,95.2,4.8
E00094968,97.9,2.1
E00094969,95.1,4.9
E00094970,95.9,4.1
E00094971,92.6,7.4
E00094972,97,3
E00094973,93.9,6.1
E00094974,96.4,3.6
E00094975,93.4,6.6
E00094977,94.7,5.3
E00094984,97.3,2.7
E00094985,92.3,7.7
E00094986,96,4
E00094987,96.9,3.1
E00094988,90.8,9.2
E00094989,94.3,5.7
E00094990,96.8,3.2
E00094991,92.1,7.9
E00094992,96,4
E00094993,93,7
E00094994,92.9,7.1
E00094995,95.8,4.2
E00094996,97.2,2.8
E00094997,95.9,4.1
E00094998,94.6,5.4
E00094999,97.3,2.7
E00095000,94.6,5.4
E00095001,95.4,4.6
E00095002,93.8,6.3
E00095003,94,6
E00095004,95.6,4.4
E00095005,99,1
E00095006,92.6,7.4
E00095007,98.3,1.7
E00095008,94.9,5.1
E00095009,96.6,3.4
E00095010,96.2,3.8
E00095011,94.4,5.6
E00095013,98.6,1.4
E00095014,94.6,5.4
E00095015,97.4,2.6
E00095016,92,8
E00095017,95.8,4.2
E00095018,92.7,7.3
E00095019,92.7,7.3
E00095020,95.8,4.2
E00095021,88.5,11.5
E00095022,93.7,6.3
E00095024,93.8,6.2
E00095025,95.5,4.5
E00095026,91.1,8.9
E00095027,95.4,4.6
E00095028,95.3,4.7
E00095029,95.8,4.2
E00095030,88.2,11.8
E00095031,91.6,8.4
E00095032,95.5,4.5
E00095033,97.7,2.3
E00095034,92.2,7.8
E00095035,93.7,6.3
E00095036,95.5,4.5
E00095037,95.2,4.8
E00095038,96.8,3.2
E00095039,90.6,9.4
E00095040,94,6
E00095041,94,6
E00095042,98.3,1.7
E00095043,97.8,2.2
E00095044,93.8,6.2
E00095045,97.1,2.9
E00095046,94.5,5.5
E00095047,96.6,3.4
E00095048,95.1,4.9
E00095049,96.4,3.6
E00095050,97.9,2.1
E00095051,94.7,5.3
E00095052,92.2,7.8
E00095053,94.8,5.2
E00095054,95.7,4.3
E00095055,96.8,3.2
E00095056,93.2,6.8
E00095057,96,4
E00095058,93.7,6.3
E00095059,93.6,6.4
E00095060,98,2
E00095061,95,5
E00095062,87.1,12.9
E00095063,94,6
E00095064,95.3,4.7
E00095065,97.5,2.5
E00095066,94,6
E00095067,94.7,5.3
E00095080,96.7,3.3
E00095081,91.2,8.8
E00095082,92.6,7.4
E00095084,92.9,7.1
E00095085,96,4
E00095086,95.6,4.4
E00095087,86.1,13.9
E00095088,88.4,11.6
E00095089,90.4,9.6
E00095090,98.9,1.1
E00095091,93.4,6.6
E00095092,97.4,2.6
E00095093,89.8,10.2
E00095094,93.8,6.2
E00095095,90.7,9.3
E00095096,87.4,12.6
E00095097,92.1,7.9
E00095098,94.1,5.9
E00095099,96,4
E00095100,92.9,7.1
E00095101,91.5,8.5
E00095102,92.4,7.6
E00095103,89.9,10.1
E00095104,85,15
E00095105,88,12
E00095106,91.6,8.4
E00095107,91.1,8.9
E00095108,83.1,16.9
E00095109,88.1,11.9
E00095110,93,7
E00095111,88.8,11.2
E00095112,89.1,10.9
E00095113,89.5,10.5
E00095114,88.9,11.1
E00095115,94.3,5.7
E00095116,92,8
E00095117,93.7,6.3
E00095118,91,9
E00095119,93.5,6.5
E00095120,92.2,7.8
E00095121,95.1,4.9
E00095145,95.7,4.3
E00095149,95.4,4.6
E00095150,94.7,5.3
E00095151,96.9,3.1
E00095152,94.3,5.7
E00095158,93.9,6.1
E00095159,95.6,4.4
E00095160,95.7,4.3
E00095161,90.3,9.7
E00095162,92.3,7.7
E00095163,95.6,4.4
E00095164,90.7,9.3
E00095165,92.1,7.9
E00095166,91.4,8.6
E00095167,87.6,12.4
E00095168,83.3,16.7
E00095170,93,7
E00095186,93.8,6.3
E00095187,90.7,9.3
E00095188,92.9,7.1
E00095189,94.2,5.8
E00095190,93,7
E00095192,92.6,7.4
E00095193,94.6,5.4
E00095194,94.1,5.9
E00095195,95.2,4.8
E00095196,93.4,6.6
E00095197,83.5,16.5
E00095198,92,8
E00095200,90,10
E00095201,93,7
E00095202,94.6,5.4
E00095203,93.9,6.1
E00095204,92.3,7.7
E00095205,92.1,7.9
E00095206,97.7,2.3
E00095207,91.3,8.7
E00095208,96.9,3.1
E00095209,95,5
E00095210,95.2,4.8
E00095211,94.5,5.5
E00095212,97.8,2.2
E00095213,92.9,7.1
E00095214,90.8,9.2
E00095215,91.3,8.7
E00095216,90.8,9.2
E00095218,96.3,3.7
E00095219,95.3,4.7
E00095220,93.8,6.3
E00095221,92.4,7.6
E00095222,91.2,8.8
E00095223,96.5,3.5
E00095224,91.7,8.3
E00095225,96.8,3.2
E00095226,94.1,5.9
E00095227,95.1,4.9
E00095228,97.9,2.1
E00095229,92.5,7.5
E00095230,94.8,5.2
E00095232,98.2,1.8
E00095234,95.8,4.2
E00095235,95.4,4.6
E00095236,91.7,8.3
E00095237,95.3,4.7
E00095238,98,2
E00095239,96.5,3.5
E00095240,95.3,4.7
E00095241,91.9,8.1
E00095242,95.1,4.9
E00095243,96.9,3.1
E00095244,97.4,2.6
E00095245,95.4,4.6
E00095246,96.9,3.1
E00095247,93.5,6.5
E00095248,97.7,2.3
E00095249,90.8,9.2
E00095250,95.9,4.1
E00095251,97.9,2.1
E00095252,95.4,4.6
E00095253,96.1,3.9
E00095254,93.6,6.4
E00095255,94.3,5.7
E00095256,94.4,5.6
E00095257,88.4,11.6
E00095259,94.9,5.1
E00095260,90.6,9.4
E00095261,92.3,7.7
E00095262,97.1,2.9
E00095263,94.2,5.8
E00095264,94.3,5.7
E00095265,95.1,4.9
E00095266,89.6,10.4
E00095267,93,7
E00095269,94.1,5.9
E00095270,96.5,3.5
E00095271,96.1,3.9
E00095272,97.2,2.8
E00095273,99,1
E00095274,96.1,3.9
E00095275,92.1,7.9
E00095276,94,6
E00095277,88.5,11.5
E00095278,90.3,9.7
E00095279,96.8,3.3
E00095280,96.6,3.4
E00095281,98.5,1.5
E00095282,96.2,3.8
E00095283,97.8,2.2
E00095284,95.2,4.8
E00095285,96.3,3.7
E00095286,93.1,6.9
E00095287,96.7,3.3
E00095288,95.1,4.9
E00095289,93.8,6.2
E00095290,95.3,4.7
E00095291,94.3,5.7
E00095292,97.6,2.4
E00095293,96.6,3.4
E00095294,94.6,5.4
E00095295,94.8,5.2
E00095296,98.7,1.3
E00095297,98.4,1.6
E00095298,96.5,3.5
E00095299,96,4
E00095300,96.6,3.4
E00095301,95.3,4.7
E00095302,95.5,4.5
E00095303,98.4,1.6
E00095304,95.1,4.9
E00095305,94.7,5.3
E00095306,96.4,3.6
E00095307,93.5,6.5
E00095308,98.6,1.4
E00095309,92.4,7.6
E00095310,95.8,4.2
E00095311,93.7,6.3
E00095312,94.4,5.6
E00095313,96.9,3.1
E00095314,97.4,2.6
E00095315,94.1,5.9
E00095316,94.9,5.1
E00095317,93.1,6.9
E00095318,92.2,7.8
E00095319,83.5,16.5
E00095320,94,6
E00095321,91,9
E00095322,97,3
E00095323,98.4,1.6
E00095324,90.3,9.7
E00095325,91.6,8.4
E00095326,94.8,5.2
E00095327,93.6,6.4
E00095328,96.8,3.2
E00095329,93.3,6.7
E00095330,95.3,4.7
E00095331,95,5
E00095332,96.7,3.3
E00095333,95.7,4.3
E00095334,93.6,6.4
E00095335,88.7,11.3
E00095336,91.4,8.6
E00095337,98.9,1.1
E00095338,93.4,6.6
E00095339,93.6,6.4
E00095340,97.3,2.7
E00095341,96.8,3.2
E00095342,94.8,5.2
E00095343,98,2
E00095344,96.3,3.7
E00095345,96.4,3.6
E00095346,96.6,3.4
E00095347,96.2,3.8
E00095348,97.3,2.7
E00095349,93.8,6.2
E00095350,94.1,5.9
E00095351,95.3,4.7
E00095352,96.6,3.4
E00095353,96.9,3.1
E00095354,95.1,4.9
E00095355,97.2,2.8
E00095356,97.1,2.9
E00095357,99.1,0.9
E00095358,96.9,3.1
E00095359,94.3,5.7
E00095360,97.2,2.8
E00095361,97.5,2.5
E00095362,96.6,3.4
E00095363,96.9,3.1
E00095364,92.9,7.1
E00095365,97.2,2.8
E00095366,91.3,8.7
E00095368,93.5,6.5
E00095370,94.6,5.4
E00095371,95.9,4.1
E00095372,96.3,3.7
E00095373,96.5,3.5
E00095374,92.4,7.6
E00095375,95.7,4.3
E00095378,94.4,5.6
E00095379,97,3
E00095380,99.4,0.6
E00095381,96.7,3.3
E00095382,96.8,3.2
E00095383,92.5,7.5
E00095384,95.5,4.5
E00095385,95.6,4.4
E00095386,98,2
E00095387,94.2,5.8
E00095388,96.5,3.5
E00095389,98.5,1.5
E00095390,98.8,1.2
E00095391,95.4,4.6
E00095392,96.7,3.3
E00095393,97.7,2.3
E00095394,96.7,3.3
E00095395,95.4,4.6
E00095396,96.7,3.3
E00095397,98.7,1.3
E00095398,96.6,3.4
E00095399,95.7,4.3
E00095400,93.4,6.6
E00095401,94,6
E00095402,94.6,5.4
E00095403,98.6,1.4
E00095404,98.5,1.5
E00095405,98.8,1.2
E00095406,96.9,3.1
E00095407,90.2,9.8
E00095408,93.4,6.6
E00095409,94.6,5.4
E00095410,98.3,1.7
E00095411,97.2,2.8
E00095412,96.9,3.1
E00095413,89.6,10.4
E00095414,91.4,8.6
E00095415,96.7,3.3
E00095416,96.3,3.7
E00095417,93.7,6.3
E00095418,96.4,3.6
E00095419,88.4,11.6
E00095420,93.4,6.6
E00095421,95.5,4.5
E00095422,88.3,11.7
E00095423,96.3,3.7
E00095425,93.8,6.2
E00095426,98.5,1.5
E00095427,96.3,3.7
E00095428,93.9,6.1
E00095430,96,4
E00095431,95.4,4.6
E00095436,97.2,2.8
E00095437,94.6,5.4
E00095438,95.2,4.8
E00095439,94.6,5.4
E00095440,96.4,3.6
E00095441,95.1,4.9
E00095442,96.8,3.2
E00095443,95,5
E00095444,92.5,7.5
E00095445,96.4,3.6
E00095447,90.7,9.3
E00095448,95.9,4.1
E00095449,97.2,2.8
E00095450,97.5,2.5
E00095451,96.2,3.8
E00095452,95.4,4.6
E00095453,93,7
E00095454,97,3
E00095455,96.6,3.4
E00095456,96.7,3.3
E00095457,96,4
E00095458,94.7,5.3
E00095459,97.3,2.7
E00095460,96.6,3.4
E00095461,95.8,4.2
E00095462,93.1,6.9
E00095463,97.5,2.5
E00095464,97.8,2.2
E00095465,96.4,3.6
E00095466,91.2,8.8
E00095467,97.6,2.4
E00095468,96.5,3.5
E00095469,94.5,5.5
E00095470,95.7,4.3
