areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00024617,76.4,13.3,10.3
E00024813,84.2,12.4,3.4
E00024838,70.8,17.9,11.3
E00024839,78.4,16.4,5.2
E00024840,74.6,17.9,7.4
E00024841,55.9,27.9,16.2
E00024842,76,17.6,6.3
E00024843,75.8,18.1,6.1
E00024844,79.5,14,6.5
E00024845,82.4,12.4,5.2
E00024846,82.4,12.8,4.8
E00024847,78.4,15.4,6.3
E00024848,83.3,11.9,4.8
E00024849,76.9,15.6,7.5
E00024850,78.4,15.5,6.1
E00024851,78.9,16.7,4.4
E00024852,74.9,15,10.1
E00025226,83.5,14,2.5
E00025229,86.5,9.8,3.7
E00025251,82.6,13.3,4.1
E00025458,62.7,25,12.3
E00025459,83.2,12.4,4.3
E00025463,85.1,8.9,6
E00025464,71.9,20.1,8.1
E00025465,76,16.7,7.4
E00025466,83.6,12.5,3.9
E00025468,83.8,12.1,4.1
E00025470,68.3,14.7,17
E00025474,86.6,10.7,2.7
E00025475,85.1,9.2,5.7
E00025477,83.5,10.2,6.3
E00025478,82.3,13,4.7
E00025479,79.2,15.4,5.3
E00025481,84.1,12.5,3.4
E00025482,82.2,13.1,4.7
E00025483,84.6,10.8,4.6
E00025484,82.5,12.4,5.2
E00025485,84.1,12.6,3.2
E00025488,82.6,12,5.4
E00025490,77.1,16.7,6.2
E00025491,90.1,7.6,2.3
E00025494,76.2,15.7,8
E00025495,79.9,14.2,5.8
E00025496,81.3,14.1,4.6
E00025497,82.9,13.8,3.4
E00026075,88.9,7.8,3.3
E00026076,83.9,15.1,1
E00026077,84.3,9.2,6.5
E00026080,89.5,7.6,2.9
E00026084,91,7.9,1.1
E00026102,91.5,5.2,3.3
E00026106,87.1,8.5,4.4
E00026108,61.7,22.2,16.2
E00026111,84.6,13.1,2.3
E00026116,72.1,17.4,10.5
E00026117,77.7,14.7,7.6
E00026120,88,8.4,3.6
E00028328,79.9,11.3,8.8
E00028329,68.4,27.9,3.7
E00028330,81.4,12.7,5.9
E00028331,86.4,11.4,2.2
E00028332,76.4,15.9,7.7
E00028333,77.7,17.1,5.2
E00028334,82.2,12.9,5
E00028335,77.4,16.6,6
E00028336,78.4,15.4,6.2
E00028338,83.6,12.1,4.3
E00028339,84.4,12,3.6
E00028340,75.9,17.1,7
E00028342,73.9,18.4,7.7
E00028343,81.3,13.6,5.1
E00028344,83,13.2,3.8
E00028345,76.1,13.6,10.4
E00028346,81.3,13,5.7
E00028347,85.6,10.9,3.4
E00028349,82.2,11.9,5.9
E00028350,83.2,12.9,3.9
E00028351,80.6,15.5,3.9
E00028352,74.3,15.1,10.6
E00028353,73.6,18.9,7.4
E00028354,78.3,13.5,8.2
E00028355,63.2,22.8,14
E00028356,76.5,14.2,9.3
E00028357,78.4,16.1,5.5
E00028358,80.8,9.6,9.6
E00028359,83.5,11.4,5.1
E00028360,82.3,13.9,3.9
E00028361,63.6,23.5,12.8
E00028362,83.2,11.8,4.9
E00028363,74.2,17.3,8.5
E00028364,84.8,11.4,3.8
E00028365,82.8,12.6,4.6
E00028366,83.9,11.7,4.4
E00028431,85.9,11.4,2.8
E00028433,74.8,17.5,7.8
E00028434,86.5,9,4.5
E00028435,74.6,18.4,7
E00028436,43,25,32
E00028437,81.7,12.2,6.1
E00028438,85.2,11.4,3.5
E00028455,86.2,11.7,2
E00028456,82.8,11.2,6
E00028457,81,13.3,5.7
E00028458,83.7,13,3.3
E00028459,80.1,14.2,5.6
E00028460,76.1,15.7,8.2
E00028461,86.5,10.6,2.9
E00028462,78.4,16.4,5.2
E00028463,84,12,4
E00028464,83.6,13.3,3.1
E00028465,84.8,9.2,6
E00028466,73.2,16.2,10.6
E00028467,83.7,10.8,5.6
E00028468,84,13,3.1
E00028469,76.9,16.2,6.9
E00028470,85.9,11.8,2.2
E00028471,76,12,12
E00028472,83.5,13.6,2.9
E00028473,76.8,16.4,6.8
E00028474,80.7,13.5,5.8
E00028475,88.2,8.7,3.1
E00028476,77.1,15,7.8
E00028477,82.2,12.3,5.5
E00028478,80.4,10.5,9.1
E00028479,75.6,16.8,7.5
E00028480,77.5,16.5,6
E00028481,75.5,17.6,6.9
E00028482,81,13.5,5.6
E00028483,84.2,12,3.8
E00028484,84,12.8,3.1
E00028485,86.7,9.8,3.5
E00028486,82.4,12.9,4.7
E00028487,85.7,12.2,2.1
E00028488,80.1,15.3,4.6
E00028489,86,10.2,3.9
E00028490,81.3,13.1,5.7
E00028491,80.5,14.2,5.3
E00028492,86.1,9.1,4.7
E00028493,87.4,9.6,3
E00028494,84.1,9.2,6.7
E00028495,78.8,17.3,3.9
E00028496,77,13.7,9.3
E00028497,79.2,14,6.8
E00028498,85.6,7.7,6.7
E00028499,84.5,10.2,5.3
E00028500,62.4,29.7,7.8
E00028501,74.6,17,8.5
E00028502,80.3,12.5,7.2
E00028503,73,17.4,9.6
E00028504,73.6,19.6,6.8
E00028505,44.2,35.3,20.5
E00028506,78.1,13.8,8.2
E00028507,88,11.2,0.7
E00028508,85.1,9.5,5.5
E00028509,86.3,10.9,2.8
E00028510,81.8,12.9,5.3
E00028511,88.4,8.8,2.8
E00028512,70.8,18.1,11.2
E00028513,92.2,6.5,1.3
E00028514,87,8.5,4.4
E00028515,86.5,10.9,2.6
E00028516,77.4,13.4,9.2
E00028517,87.5,9.8,2.8
E00028518,82.7,12.2,5.1
E00028519,77.9,14.8,7.2
E00028520,74.6,17.5,7.9
E00028521,85.9,9.5,4.6
E00028522,84.7,11.9,3.4
E00028523,89,8.4,2.6
E00028524,82.9,10.8,6.3
E00028525,88.8,7.8,3.5
E00028526,68.6,19.8,11.6
E00028527,55.9,27,17.1
E00028528,51.6,31.8,16.6
E00028529,44.4,34.4,21.2
E00028530,71,18.3,10.7
E00028531,85.6,9.3,5.2
E00028532,68.5,17.7,13.8
E00028534,78.7,14.9,6.4
E00028535,85.4,7.1,7.4
E00028536,75.5,17.1,7.5
E00028537,81,12.7,6.3
E00028539,81,13.6,5.4
E00028540,89.4,8.7,1.9
E00028541,71.2,18.7,10.1
E00028542,73.7,18.9,7.3
E00028543,83.2,10.7,6.1
E00028544,81.4,13.9,4.7
E00028545,71.3,14.6,14.2
E00028546,80.4,14.1,5.6
E00028547,81.1,12.3,6.6
E00028548,78.6,14.7,6.7
E00028549,79.7,11.3,9
E00028550,78.4,11.3,10.3
E00028551,87.9,7.9,4.2
E00028552,74.4,14.3,11.4
E00028553,73.7,14,12.2
E00028554,66,19.5,14.5
E00028555,75.3,15.6,9
E00028556,77.8,12.5,9.7
E00028557,77.8,14.9,7.3
E00028558,72.2,23.2,4.6
E00028559,61.4,26.7,11.9
E00028560,91.3,5.8,2.9
E00028561,77,16.5,6.5
E00028562,69.1,22.5,8.3
E00028563,76.4,17.4,6.2
E00028564,85.4,9.6,5
E00028565,85.2,12.8,1.9
E00028566,90.8,6.9,2.3
E00028567,81.2,15.1,3.7
E00028568,79.7,15.5,4.8
E00028569,85.4,10.8,3.8
E00028570,84,10.6,5.5
E00028571,78.2,16.7,5.2
E00028572,72.3,15.7,12
E00028573,76.3,14.4,9.3
E00028579,83.2,13.4,3.4
E00028584,77.9,13.5,8.5
E00028612,76.6,17.2,6.2
E00028613,79.4,13.9,6.7
E00028616,85.1,11,3.9
E00028617,81.7,11.9,6.4
E00028621,77.9,15.4,6.7
E00028622,83,12.2,4.8
E00028623,79.9,10.7,9.3
E00028624,87.9,6.5,5.7
E00028625,85.6,9.3,5
E00028626,69.4,18.7,11.9
E00028630,87.5,8.8,3.8
E00028631,82,13,5
E00028632,77.1,13.6,9.3
E00028633,86.9,8.6,4.4
E00028634,71.1,15.2,13.8
E00028638,88.3,9.3,2.4
E00028639,82.5,13.2,4.3
E00028640,68.8,18.8,12.5
E00028641,76.9,16.3,6.8
E00028642,74.3,20.4,5.3
E00028643,76.4,12.3,11.3
E00028644,80.3,12.7,7
E00028645,67.7,19.6,12.7
E00028646,75.5,11.7,12.8
E00028647,67.5,20.4,12.1
E00028648,78.3,14,7.8
E00028649,74.2,17.1,8.7
E00028650,74.5,18.5,7
E00028651,82.1,12.5,5.4
E00028652,72.9,16.9,10.3
E00028653,79.2,12.8,8
E00028654,77.3,14.8,7.8
E00028655,78,14.4,7.7
E00028656,87.8,9.5,2.7
E00028657,81.8,12.4,5.8
E00028658,84.4,10.7,4.9
E00028659,75.6,12.7,11.7
E00028660,76.9,16.3,6.9
E00028661,74,15.7,10.3
E00028662,72.2,17.4,10.4
E00028663,76.6,14.3,9.1
E00028664,80.4,15.5,4.1
E00028665,77.8,13.2,9
E00028666,81.7,11.8,6.5
E00028667,82.2,11.5,6.3
E00028668,79.1,12.3,8.6
E00028669,77.3,15.8,6.9
E00028670,73.4,17.5,9.1
E00028671,77.7,13,9.3
E00028672,70.4,19.2,10.3
E00028673,77.7,15.9,6.4
E00028674,57.4,26,16.6
E00028675,76.2,15,8.8
E00028688,91.1,7.7,1.3
E00028689,86.8,10.9,2.3
E00028690,86.4,10.6,3
E00028693,77.6,13.3,9.1
E00028701,71.2,22.4,6.4
E00028702,77.7,13.6,8.7
E00028703,76.7,15.3,8
E00028704,82.9,11.5,5.6
E00028705,77.4,12,10.6
E00028706,85.3,10.6,4.1
E00028707,88.3,8.8,2.9
E00028708,79.5,12.8,7.6
E00028709,75.2,13.9,10.9
E00028710,74,17.8,8.2
E00028711,79.3,11.9,8.8
E00028712,77.3,16.9,5.8
E00028713,80.2,13.3,6.5
E00028714,78.5,14,7.5
E00028715,77.6,14.9,7.5
E00028716,80.1,11.8,8.1
E00028717,79.3,13.6,7.1
E00028718,84.7,10.6,4.8
E00028719,77.8,14.5,7.7
E00028720,78.9,13.8,7.3
E00028721,72.2,15.9,11.9
E00028722,82.1,11.7,6.2
E00028723,77.5,13.3,9.2
E00028724,73.7,15.5,10.8
E00028725,64.9,20.8,14.4
E00028726,82,11.3,6.6
E00028727,75.3,16.3,8.4
E00028728,85.1,10.8,4.1
E00028729,76.3,12.4,11.2
E00028730,83.8,10.2,6
E00028731,80.5,14.8,4.7
E00028732,79.4,14.2,6.4
E00028733,76.4,17.9,5.7
