areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00024617,7.8,23.4,68.8
E00024813,1.7,27,71.3
E00024838,3.7,46.3,50
E00024839,8,26,66
E00024840,7.3,31.4,61.3
E00024841,3.9,70.1,26
E00024842,4.9,41.7,53.4
E00024843,2.4,34.6,63
E00024844,3.8,35.3,60.9
E00024845,1.7,27.1,71.3
E00024846,4.1,30.4,65.5
E00024847,9.8,19.6,70.5
E00024848,1.8,27.2,71.1
E00024849,5.5,28.9,65.6
E00024850,3.6,44.1,52.3
E00024851,3.3,34.4,62.3
E00024852,3.9,24.4,71.7
E00025226,3.7,33,63.3
E00025229,6.5,25,68.5
E00025251,3.4,27.1,69.5
E00025458,4.1,65.5,30.4
E00025459,4.3,31.4,64.3
E00025463,5.8,37.7,56.5
E00025464,7.6,34.4,58
E00025465,6.5,41.9,51.6
E00025466,4.9,36.9,58.2
E00025468,4.9,30.5,64.6
E00025470,7.6,50,42.4
E00025474,4.4,40.4,55.1
E00025475,5,33.3,61.7
E00025477,6.2,30.1,63.7
E00025478,16.5,26.8,56.7
E00025479,5.4,21.8,72.8
E00025481,3,26.7,70.4
E00025482,5.4,45.7,48.8
E00025483,8.5,23.7,67.8
E00025484,4.8,25.8,69.4
E00025485,10.9,29.7,59.4
E00025488,5.6,21.3,73.1
E00025490,4.7,32.3,63
E00025491,5.7,16.4,78
E00025494,1.7,30.6,67.8
E00025495,4.7,41.1,54.3
E00025496,5.7,28.6,65.7
E00025497,2.4,20.2,77.4
E00026075,10.1,27.7,62.2
E00026076,4.1,35,61
E00026077,10.7,46.3,43
E00026080,7.6,30.3,62.1
E00026084,6.4,29.6,64
E00026102,4.3,18.3,77.4
E00026106,9.8,19.6,70.6
E00026108,0,72.4,27.6
E00026111,10,36.7,53.3
E00026116,0.8,78,21.2
E00026117,7.7,60,32.3
E00026120,8.5,26.8,64.8
E00028328,3,20.1,76.9
E00028329,6.3,33.1,60.6
E00028330,7.1,23.9,69
E00028331,7.9,24.8,67.3
E00028332,6.6,33.9,59.6
E00028333,6.3,29.7,64
E00028334,4.2,37.3,58.5
E00028335,8.8,30.4,60.8
E00028336,6.7,36.7,56.7
E00028338,7,33.6,59.4
E00028339,10.2,29.3,60.5
E00028340,5.2,43.5,51.3
E00028342,4.5,47,48.5
E00028343,6,26.5,67.5
E00028344,3.5,35.4,61.1
E00028345,7.5,29.1,63.4
E00028346,11.5,30.2,58.3
E00028347,6.2,25.5,68.3
E00028349,6.6,42.6,50.7
E00028350,6.4,36.8,56.8
E00028351,10.4,26.9,62.7
E00028352,3.7,45,51.4
E00028353,5.6,44.4,50
E00028354,9.9,24.7,65.4
E00028355,2.7,53.6,43.6
E00028356,5.2,35.9,58.8
E00028357,2.9,40.4,56.7
E00028358,9.4,29.1,61.5
E00028359,6.9,21.5,71.5
E00028360,6.7,51.9,41.5
E00028361,6.3,64.6,29.1
E00028362,6.9,34,59
E00028363,8,42.3,49.6
E00028364,8.1,24.4,67.5
E00028365,12.3,23.2,64.5
E00028366,7,25.8,67.2
E00028431,0.9,13,86.1
E00028433,18.6,20.9,60.5
E00028434,3.2,33.9,62.9
E00028435,3.7,56.7,39.6
E00028436,2,76,22
E00028437,5.1,30.8,64.1
E00028438,5.4,31,63.6
E00028455,2,24.2,73.7
E00028456,6.8,39.1,54.1
E00028457,10.7,27.7,61.6
E00028458,8.3,18.8,72.9
E00028459,7.7,21.5,70.8
E00028460,12.6,30.1,57.3
E00028461,15.9,22.2,61.9
E00028462,16,26.4,57.5
E00028463,12.7,21.4,65.9
E00028464,14.5,23.7,61.8
E00028465,10.6,19.5,69.9
E00028466,11.6,40.9,47.6
E00028467,11.8,23.6,64.5
E00028468,9.1,27.3,63.6
E00028469,2.7,28.6,68.8
E00028470,9.2,29.2,61.5
