areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00024617,56.5,8.4,35.1
E00024813,79,3.7,17.3
E00024838,82.4,3.8,13.8
E00024839,75.1,4.8,20.1
E00024840,75.2,4.6,20.2
E00024841,69.8,1.7,28.5
E00024842,73.9,1.8,24.3
E00024843,89.9,0.4,9.7
E00024844,83.8,2.7,13.4
E00024845,92.1,0.7,7.2
E00024846,89,1.5,9.6
E00024847,72.4,5,22.7
E00024848,78.4,0.7,21
E00024849,83.3,1,15.6
E00024850,75.7,3.7,20.6
E00024851,85.7,1.5,12.9
E00024852,70.2,3.1,26.8
E00025226,88.5,2.6,9
E00025229,81.6,8.3,10.1
E00025251,92.7,4,3.3
E00025458,66.1,13.2,20.7
E00025459,87.7,2.8,9.6
E00025463,69.8,16.5,13.7
E00025464,73.4,10.1,16.4
E00025465,60,18.8,21.2
E00025466,78.6,9.3,12.1
E00025468,80.3,3.9,15.8
E00025470,78.4,7.3,14.3
E00025474,86.3,2.3,11.4
E00025475,87.4,6.1,6.5
E00025477,84.3,9.8,5.9
E00025478,83.9,10.6,5.5
E00025479,87.4,3.4,9.3
E00025481,79.5,6.3,14.2
E00025482,83.4,9.8,6.8
E00025483,78.9,11,10.1
E00025484,89.4,5.5,5.1
E00025485,80.7,6.8,12.5
E00025488,76,9.5,14.5
E00025490,77.9,10.4,11.7
E00025491,87,6.9,6.2
E00025494,75.4,9.2,15.5
E00025495,75.2,9.5,15.3
E00025496,75.9,12.2,11.9
E00025497,87.2,5.2,7.6
E00026075,89.5,7.8,2.7
E00026076,90.4,3.8,5.8
E00026077,85.6,7.5,6.8
E00026080,82.3,11.6,6.1
E00026084,87.5,5.1,7.3
E00026102,92.2,3.6,4.2
E00026106,88.1,8.3,3.6
E00026108,71.4,8.9,19.6
E00026111,82.8,12.6,4.7
E00026116,59.6,19.7,20.6
E00026117,77.6,10.7,11.7
E00026120,85.8,8.1,6.1
E00028328,66.4,10.2,23.4
E00028329,75.1,7.3,17.6
E00028330,73.6,13.2,13.2
E00028331,82.5,11.8,5.7
E00028332,74.9,8.4,16.6
E00028333,78.9,8.8,12.4
E00028334,55.3,18.8,26
E00028335,67.6,17,15.5
E00028336,68.1,6.9,25
E00028338,77.6,12.2,10.2
E00028339,72.2,14.7,13.1
E00028340,62,12,26
E00028342,71.4,9.2,19.5
E00028343,79.2,8.1,12.7
E00028344,77.9,10.2,11.9
E00028345,64.2,10,25.8
E00028346,80,10.2,9.8
E00028347,86.1,3.4,10.5
E00028349,77,7.4,15.6
E00028350,80.4,5.8,13.8
E00028351,79.8,5.9,14.3
E00028352,66.1,13.3,20.6
E00028353,67.8,15.5,16.7
E00028354,72.2,16.2,11.6
E00028355,66.8,14,19.2
E00028356,59.1,16.9,24
E00028357,59.8,12.9,27.2
E00028358,77.7,5.2,17.2
E00028359,51.7,25.7,22.6
E00028360,52.4,40.8,6.9
E00028361,63.2,15.7,21.1
E00028362,69.5,13.1,17.4
E00028363,64.2,13.9,22
E00028364,75.3,9.1,15.6
E00028365,84,6.2,9.8
E00028366,75.8,11.8,12.4
E00028431,85.5,5.2,9.3
E00028433,83.7,0,16.3
E00028434,86.8,2.4,10.8
E00028435,83.3,4.4,12.3
E00028436,55,11.5,33.6
E00028437,67.9,9.4,22.6
E00028438,76.5,5.4,18.1
E00028455,86.2,5.3,8.5
E00028456,82,8.8,9.2
E00028457,81.4,9.3,9.3
E00028458,88.1,5.1,6.9
E00028459,63.3,18.3,18.3
E00028460,54.4,19.6,26
E00028461,83.6,6.8,9.6
E00028462,83.1,6.7,10.1
E00028463,83.6,7.1,9.3
E00028464,85.3,5.6,9
E00028465,89.6,3.5,6.9
E00028466,71.7,10.4,17.9
E00028467,84.7,7.3,8
E00028468,81,9.2,9.8
E00028469,78.1,8.1,13.8
E00028470,84,6.1,9.9
E00028471,69.6,10.5,19.9
E00028472,81.4,6.8,11.9
E00028473,75.6,10,14.5
E00028474,77.5,6.8,15.8
E00028475,69,22.1,9
E00028476,73.4,11.6,15
E00028477,84.5,6,9.4
E00028478,57.8,22.9,19.3
E00028479,65.2,16.1,18.6
E00028480,82.4,7.2,10.5
E00028481,78,8.9,13.1
E00028482,90.9,2.3,6.7
E00028483,86.9,3.8,9.3
E00028484,88.7,0.8,10.5
E00028485,87.6,6.4,6
E00028486,87.4,3,9.6
E00028487,71.4,15.2,13.4
E00028488,80.8,10,9.2
