areacd,in_full_time_education-001,in_full_time_education-002
E00024617,32.7,67.3
E00024813,24.3,75.7
E00024838,15,85
E00024839,19.5,80.5
E00024840,26.7,73.3
E00024841,3.4,96.6
E00024842,16.8,83.2
E00024843,11.9,88.1
E00024844,17.1,82.9
E00024845,14,86
E00024846,15.1,84.9
E00024847,23.8,76.2
E00024848,28.8,71.2
E00024849,15.4,84.6
E00024850,27,73
E00024851,16.5,83.5
E00024852,24.7,75.3
E00025226,15.9,84.1
E00025229,17.3,82.7
E00025251,14,86
E00025458,11.6,88.4
E00025459,18.7,81.3
E00025463,21.9,78.1
E00025464,25.3,74.7
E00025465,26.5,73.5
E00025466,22.8,77.2
E00025468,13.9,86.1
E00025470,12.4,87.6
E00025474,11.8,88.2
E00025475,14.5,85.5
E00025477,15,85
E00025478,21.2,78.8
E00025479,15.5,84.5
E00025481,16.5,83.5
E00025482,11.8,88.2
E00025483,20.7,79.3
E00025484,16.4,83.6
E00025485,17.4,82.6
E00025488,26.9,73.1
E00025490,19.5,80.5
E00025491,23.2,76.8
E00025494,17.1,82.9
E00025495,18.6,81.4
E00025496,24.1,75.9
E00025497,17.6,82.4
E00026075,22,78
E00026076,21.6,78.4
E00026077,16.3,83.7
E00026080,10.1,89.9
E00026084,15.7,84.3
E00026102,20.8,79.2
E00026106,21.4,78.6
E00026108,2.4,97.6
E00026111,22.7,77.3
E00026116,6.5,93.5
E00026117,12.6,87.4
E00026120,17.5,82.5
E00028328,30.5,69.5
E00028329,14.4,85.6
E00028330,21.8,78.2
E00028331,17.3,82.7
E00028332,19.8,80.2
E00028333,14.3,85.7
E00028334,23.8,76.2
E00028335,16.1,83.9
E00028336,13.6,86.4
E00028338,15.6,84.4
E00028339,16,84
E00028340,24.8,75.2
E00028342,20.3,79.7
E00028343,13.5,86.5
E00028344,14.3,85.7
E00028345,19.7,80.3
E00028346,18.1,81.9
E00028347,25.1,74.9
E00028349,16.5,83.5
E00028350,16.5,83.5
E00028351,17.8,82.2
E00028352,15.8,84.2
E00028353,21.6,78.4
E00028354,25.4,74.6
E00028355,9.2,90.8
E00028356,23.6,76.4
E00028357,20.9,79.1
E00028358,24.2,75.8
E00028359,34.3,65.7
E00028360,13.2,86.8
E00028361,6.9,93.1
E00028362,17,83
E00028363,18.9,81.1
E00028364,27.7,72.3
E00028365,23.7,76.3
E00028366,19.9,80.1
E00028431,21.4,78.6
E00028433,13.6,86.4
E00028434,22,78
E00028435,11.3,88.7
E00028436,5.5,94.5
E00028437,26.5,73.5
E00028438,20.1,79.9
E00028455,17.9,82.1
E00028456,19.1,80.9
E00028457,10.9,89.1
E00028458,16.8,83.2
E00028459,34.5,65.5
E00028460,31.6,68.4
E00028461,27.4,72.6
E00028462,25.5,74.5
E00028463,16,84
E00028464,17.7,82.3
E00028465,16.9,83.1
E00028466,17.6,82.4
E00028467,17.9,82.1
E00028468,18.1,81.9
E00028469,14.2,85.8
E00028470,20.5,79.5
E00028471,12.2,87.8
E00028472,17.7,82.3
E00028473,19.4,80.6
E00028474,21.6,78.4
E00028475,18.3,81.7
E00028476,17.3,82.7
E00028477,15,85
E00028478,27.9,72.1
E00028479,20.2,79.8
E00028480,12,88
E00028481,13.5,86.5
E00028482,12.5,87.5
E00028483,18.2,81.8
E00028484,15,85
E00028485,20.4,79.6
E00028486,13.9,86.1
E00028487,21.7,78.3
E00028488,16,84
E00028489,18.1,81.9
E00028490,21.2,78.8
E00028491,15.7,84.3
E00028492,16.9,83.1
E00028493,21.3,78.7
E00028494,19.4,80.6
E00028495,17.2,82.8
E00028496,12.7,87.3
E00028497,33.9,66.1
E00028498,15.8,84.2
E00028499,12.3,87.7
E00028500,12.5,87.5
E00028501,10.6,89.4
E00028502,17.8,82.2
E00028503,14.5,85.5
E00028504,16.3,83.7
E00028505,3.6,96.4
E00028506,19.4,80.6
E00028507,11.9,88.1
E00028508,14,86
E00028509,10.2,89.8
E00028510,21.5,78.5
E00028511,23,77
E00028512,18,82
E00028513,20,80
E00028514,18.5,81.5
E00028515,18.8,81.2
E00028516,20.6,79.4
E00028517,12.2,87.8
E00028518,8.6,91.4
E00028519,18.5,81.5
E00028520,17.5,82.5
E00028521,16,84
E00028522,12.9,87.1
E00028523,20.4,79.6
E00028524,18,82
E00028525,17,83
E00028526,9.8,90.2
E00028527,10.8,89.2
E00028528,5.9,94.1
E00028529,2.7,97.3
E00028530,10.8,89.2
E00028531,12.9,87.1
E00028532,16.8,83.2
E00028534,25.5,74.5
E00028535,32.5,67.5
E00028536,19.1,80.9
E00028537,13.3,86.7
E00028539,24.1,75.9
E00028540,23.8,76.2
E00028541,15.9,84.1
E00028542,10.5,89.5
E00028543,17.9,82.1
E00028544,17.8,82.2
E00028545,23,77
E00028546,22.9,77.1
E00028547,36.5,63.5
E00028548,22.1,77.9
E00028549,21.6,78.4
E00028550,41.5,58.5
E00028551,19.1,80.9
E00028552,34.9,65.1
E00028553,10,90
E00028554,12.4,87.6
E00028555,20.6,79.4
E00028556,33.6,66.4
E00028557,9.5,90.5
E00028558,13.5,86.5
E00028559,5.1,94.9
E00028560,20.3,79.7
E00028561,15.4,84.6
E00028562,8.7,91.3
E00028563,10.8,89.2
E00028564,21.1,78.9
E00028565,20.6,79.4
E00028566,16.7,83.3
E00028567,17.2,82.8
E00028568,17.5,82.5
E00028569,22.3,77.7
E00028570,13.9,86.1
E00028571,16.8,83.2
E00028572,20.5,79.5
E00028573,23.5,76.5
E00028579,21.2,78.8
E00028584,27,73
E00028612,29.1,70.9
E00028613,18.3,81.7
E00028616,24.3,75.7
E00028617,30.2,69.8
E00028621,20,80
E00028622,28.9,71.1
E00028623,35.4,64.6
E00028624,27,73
E00028625,31.1,68.9
E00028626,32.1,67.9
E00028630,31.8,68.2
E00028631,24.8,75.2
E00028632,21.8,78.2
E00028633,21.4,78.6
E00028634,20.4,79.6
E00028638,26.4,73.6
E00028639,27,73
E00028640,29.4,70.6
E00028641,23.5,76.5
E00028642,29.9,70.1
E00028643,38.3,61.7
E00028644,36.7,63.3
E00028645,26.5,73.5
E00028646,28.4,71.6
E00028647,16.5,83.5
E00028648,21.6,78.4
E00028649,24.1,75.9
E00028650,34.9,65.1
E00028651,30.1,69.9
E00028652,32.3,67.7
E00028653,21.1,78.9
E00028654,17.9,82.1
E00028655,29.9,70.1
E00028656,17.4,82.6
E00028657,15.6,84.4
E00028658,21.8,78.2
E00028659,28.9,71.1
E00028660,28.3,71.7
E00028661,31.4,68.6
E00028662,36.6,63.4
E00028663,38.7,61.3
E00028664,35.4,64.6
E00028665,36.4,63.6
E00028666,28.8,71.2
E00028667,40.1,59.9
E00028668,33.9,66.1
E00028669,17.8,82.2
E00028670,20.1,79.9
E00028671,35.9,64.1
E00028672,22.7,77.3
E00028673,24.8,75.2
E00028674,19.1,80.9
