areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00024617,35.2,40.8,16.8,7.2
E00024813,25,45.7,19,10.3
E00024838,26.7,48.4,21.7,3.1
E00024839,25,47,21,7
E00024840,25.2,50.4,18.7,5.8
E00024841,59.1,31.5,9.4,0
E00024842,25.5,48,22.5,3.9
E00024843,16.7,46.8,27,9.5
E00024844,14.4,50.8,27.3,7.6
E00024845,8.8,40.3,38.1,12.7
E00024846,13.5,60.1,16.2,10.1
E00024847,21.6,50,18.1,10.3
E00024848,27.2,47.4,21.1,4.4
E00024849,16.8,48,21.6,13.6
E00024850,43.6,39.1,14.5,2.7
E00024851,23.8,41,24.6,10.7
E00024852,30.5,40.5,23.7,5.3
E00025226,15.6,37.6,41.3,5.5
E00025229,12,40,36.8,11.2
E00025251,9.3,35.6,44.9,10.2
E00025458,63.9,31.3,4.8,0
E00025459,24.1,46.8,27,2.1
E00025463,24.2,60.1,11.8,3.9
E00025464,32.6,40.9,20.5,6.1
E00025465,45,35,17.5,2.5
E00025466,17.6,48.8,27.2,6.4
E00025468,14.5,52,29,4.5
E00025470,31.4,45.8,15.3,7.6
E00025474,26.3,53.3,16.8,3.6
E00025475,20.2,55.5,20.2,4.2
E00025477,28.1,44.7,22.8,4.4
E00025478,24.5,42.9,21.4,11.2
E00025479,9.5,56.5,26.5,7.5
E00025481,6.7,48.9,35.6,8.9
E00025482,24.2,54.7,18.8,2.3
E00025483,8.4,45.4,39.5,6.7
E00025484,12.8,44.8,32,10.4
E00025485,18.4,38.4,33.6,9.6
E00025488,27,44.1,25.2,3.6
E00025490,22.1,47.3,25.2,5.3
E00025491,3.2,45.8,46.5,4.5
E00025494,23.3,47.5,25,4.2
E00025495,27.5,42.7,22.1,7.6
E00025496,19.2,44.5,27.4,8.9
E00025497,13.5,41.3,37.3,7.9
E00026075,17.4,41.3,33.1,8.3
E00026076,14.6,56.9,26,2.4
E00026077,30.4,50.7,10.8,8.1
E00026080,17.8,60,20,2.2
E00026084,15.3,58.9,23.4,2.4
E00026102,15.4,50.4,30.8,3.4
E00026106,10.5,48.4,36.8,4.2
E00026108,44.1,47.2,7.1,1.6
E00026111,33.7,44.6,20.7,1.1
E00026116,59.8,36.8,2.6,0.9
E00026117,41.4,43,12.5,3.1
E00026120,14.8,54.2,29.6,1.4
E00028328,40,44.4,12.6,3
E00028329,19.8,50,26.2,4
E00028330,26.8,50.3,15,7.8
E00028331,8.2,57.1,27.6,7.1
E00028332,34.4,45.2,17.7,2.7
E00028333,16.2,54.1,24.3,5.4
E00028334,55.6,35.9,7,1.4
E00028335,32.4,45.3,17.6,4.7
E00028336,36.8,43,14.9,5.3
E00028338,16.9,61.3,21.1,0.7
E00028339,36.7,45.8,13.9,3.6
E00028340,50,34.2,12.5,3.3
E00028342,43.2,44.7,10.6,1.5
E00028343,9.6,45.6,38.6,6.1
E00028344,32.7,42.7,19.1,5.5
E00028345,39.7,42.6,14,3.7
E00028346,22.9,52.9,21.4,2.9
E00028347,18,50.3,24.8,6.8
E00028349,25.7,50,21.3,2.9
E00028350,19.8,51.6,24.6,4
E00028351,11.8,48.5,33.1,6.6
E00028352,46.8,38.5,11.9,2.8
E00028353,48.3,36.4,13.1,2.3
E00028354,35.4,44.5,17.1,3
E00028355,58.7,33,6.4,1.8
E00028356,62.3,27.2,7.9,2.6
E00028357,64.7,25.3,9.4,0.6
E00028358,39.5,44.5,12.6,3.4
E00028359,42.7,49.7,7.7,0
E00028360,55.6,39.3,3.7,1.5
E00028361,65.9,30.2,3.2,0.8
E00028362,34.3,51.4,12.1,2.1
E00028363,50.4,38.7,6.6,4.4
E00028364,23.6,54.5,16.3,5.7
E00028365,24.8,40.1,25.5,9.5
E00028366,19.5,53.1,21.9,5.5
E00028431,7.5,37.7,43.4,11.3
E00028433,4.9,39,24.4,31.7
E00028434,11.3,54,31.5,3.2
E00028435,34.3,44.8,18.7,2.2
E00028436,63,32,3,2
E00028437,39.3,51.3,8.5,0.9
E00028438,18.3,48.1,26,7.6
E00028455,14.6,35,41.7,8.7
E00028456,20,54.1,23.7,2.2
E00028457,26.3,44.4,23.1,6.3
E00028458,12.8,54.1,25.6,7.5
E00028459,40.2,45.5,10.6,3.8
E00028460,43.8,39,17.1,0
E00028461,29.4,42.1,21.4,7.1
E00028462,32.4,39.8,25.9,1.9
E00028463,18.8,45.3,27.3,8.6
E00028464,16.7,45.5,29.5,8.3
E00028465,10.3,36.5,36.5,16.7
E00028466,26.1,49.1,18.8,6.1
E00028467,10.9,42.7,36.4,10
E00028468,20.3,48.8,20.3,10.6
E00028469,17.1,47.7,26.1,9
E00028470,22.7,55.5,16.4,5.5
E00028471,48.9,33.7,13.6,3.8
E00028472,17.3,59,19.4,4.3
E00028473,33.6,51.6,13.3,1.6
E00028474,30.8,50,15.8,3.3
E00028475,22.8,52.8,20.5,3.9
E00028476,19.7,52.5,22.1,5.7
