areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00024617,22.8,30.7,31.5,15,0
E00024813,42.7,32.5,20.5,4.3,0
E00024838,35.6,31.3,23.3,9.2,0.6
E00024839,39.6,34.7,19.8,5.9,0
E00024840,30.9,32.4,30.2,6.5,0
E00024841,18.9,39.4,30.7,11,0
E00024842,31.7,43.6,16.8,5.9,2
E00024843,37.8,41.7,17.3,3.1,0
E00024844,48.1,27.1,21.8,3,0
E00024845,47,42,9.4,1.7,0
E00024846,42.6,43.2,12.2,2,0
E00024847,23.9,40.2,26.5,9.4,0
E00024848,29.6,44.3,17.4,8.7,0
E00024849,39.2,36.8,18.4,5.6,0
E00024850,34.2,36.9,16.2,12.6,0
E00024851,45.5,39.7,12.4,2.5,0
E00024852,47.3,21.4,21.4,9.9,0
E00025226,55.6,35.2,7.4,1.9,0
E00025229,50,35.7,11.9,2.4,0
E00025251,61.5,29.1,9.4,0,0
E00025458,27.2,33.3,32.7,6.8,0
E00025459,59,27.3,9.4,4.3,0
E00025463,49.4,29.9,13,7.8,0
E00025464,32.6,32.6,22.2,12.6,0
E00025465,33.1,27.1,34.7,5.1,0
E00025466,49.6,37.6,12.8,0,0
E00025468,68.8,25.3,5.9,0,0
E00025470,49.2,30.5,16.1,4.2,0
E00025474,59.3,28.9,8.1,3.7,0
E00025475,52.9,37,9.2,0.8,0
E00025477,60,31.3,6.1,2.6,0
E00025478,41.4,32.3,20.2,6.1,0
E00025479,51.7,35.2,11,2.1,0
E00025481,61.7,30.8,6.8,0.8,0
E00025482,57,27.3,13.3,2.3,0
E00025483,56.7,30,11.7,1.7,0
E00025484,55.6,31.5,11.3,1.6,0
E00025485,52.8,31.2,11.2,4.8,0
E00025488,45.5,31.8,17.3,5.5,0
E00025490,46.2,34.8,16.7,2.3,0
E00025491,68.8,26.6,4.5,0,0
E00025494,38,39.7,19.8,2.5,0
E00025495,43.8,30.8,17.7,6.2,1.5
