areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00024617,34.1,48.1,4.5,12.1,1.1
E00024813,26.7,40.4,8.4,21.3,3.1
E00024838,29.1,45.7,7.9,14.7,2.6
E00024839,17.7,55.7,4.7,21.4,0.5
E00024840,29.5,48.4,4.7,17.3,0
E00024841,44.1,25.3,10,20,0.6
E00024842,31.3,46,5.7,15.9,1.1
E00024843,22.4,50.2,7.9,15.4,4.1
E00024844,21.3,47.1,9,20.9,1.6
E00024845,17,45.3,9.2,26.3,2.2
E00024846,23.4,46.5,9.6,17,3.5
E00024847,20.9,54,3.8,18.8,2.5
E00024848,26.8,51.7,4.3,15.8,1.4
E00024849,26.1,38.3,12.3,20.6,2.8
E00024850,21.3,47.5,5.5,25.7,0
E00024851,22.5,47.2,9.5,17.7,3
E00024852,19,49.6,10.3,18.6,2.5
E00025226,18,39.7,2.6,36.6,3.1
E00025229,16.5,39.8,2.7,39.5,1.5
E00025251,14.2,33.6,3.4,47,1.7
E00025458,25.7,35.6,5.4,27.7,5.4
E00025459,12,31.3,2.3,53.3,1.2
E00025463,17,35.2,5.7,39.3,2.8
E00025464,25.2,41.7,7.1,22,3.9
E00025465,29.4,33.7,6.4,27.3,3.2
E00025466,17.4,34.4,4.1,42.2,1.8
E00025468,16.9,27,3.4,52,0.8
E00025470,27,28.8,5.3,35.4,3.5
E00025474,9.8,31.7,2.2,54.9,1.3
E00025475,11.5,31.7,6.4,48.2,2.3
E00025477,11.1,28.7,1.4,57.4,1.4
E00025478,14.7,48.8,2.4,29.9,4.3
E00025479,12.9,36.9,2.7,45.4,2
E00025481,16,25.8,4,52,2.2
E00025482,17.7,35.4,7.2,38.8,1
E00025483,12.8,36.8,6.2,41.1,3.1
E00025484,14.2,40.6,4.6,39.3,1.3
E00025485,15.2,39.3,1.6,40.2,3.7
E00025488,20.4,41.2,7.5,28.8,2.2
E00025490,19.3,40.2,5.3,32.4,2.9
E00025491,8.5,33.3,2.4,53.6,2.1
