areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00132925,97.5,2.5
E00132926,91.1,8.9
E00132927,95.7,4.3
E00132928,96.9,3.1
E00132929,94,6
E00132930,98.3,1.7
E00132931,97,3
E00132932,93.7,6.3
E00132992,98.5,1.5
E00132993,93.8,6.2
E00132994,93.8,6.2
E00132995,94,6
E00133002,97.6,2.4
E00133003,91.5,8.5
E00133005,96.6,3.4
E00133006,96.9,3.1
E00133007,95.2,4.8
E00133008,95.8,4.2
E00133009,94.9,5.1
E00133010,96,4
E00133011,96.8,3.2
E00133012,97.3,2.7
E00133013,86.1,13.9
E00133014,93.8,6.2
E00133016,90.7,9.3
E00133018,91.7,8.3
E00133019,92.4,7.6
E00133021,93.6,6.4
E00133071,88.9,11.1
E00133072,95.7,4.3
E00133073,90.7,9.3
E00133076,92.6,7.4
E00133077,94.2,5.8
E00133078,94.7,5.3
E00133079,92.5,7.5
E00133080,95.4,4.6
E00133081,95.1,4.9
E00133082,93.8,6.2
E00133083,92,8
E00133149,96,4
E00133150,94.9,5.1
E00133151,91.5,8.5
E00133152,95.7,4.3
E00133153,97.1,2.9
E00133154,93.5,6.5
E00133156,91.3,8.7
E00133157,95.1,4.9
E00133158,97.7,2.3
E00133159,93.3,6.7
E00133160,94.5,5.5
E00133161,94.1,5.9
E00133162,98.6,1.4
E00133163,94.4,5.6
E00133164,96.1,3.9
E00133165,95.6,4.4
E00133166,95.4,4.6
E00133167,90.5,9.5
E00133168,95,5
E00133169,95.6,4.4
E00133170,93,7
E00133171,94.5,5.5
E00133172,94.2,5.8
E00133173,97.9,2.1
E00133174,93.1,6.9
E00133187,90.1,9.9
E00133188,87.3,12.7
E00133189,81.7,18.3
E00133190,91,9
E00133191,86.9,13.1
E00133192,82.3,17.7
E00133193,89.9,10.1
E00133194,83.4,16.6
E00133195,91.5,8.5
E00133196,95,5
E00133197,95.7,4.3
E00133198,90.5,9.5
E00133199,87.4,12.6
E00133202,85.9,14.1
E00133203,93,7
E00133204,89.3,10.7
