areacd,disability_3a-001,disability_3a-002
E00132925,16.6,83.4
E00132926,8.9,91.1
E00132927,27.9,72.1
E00132928,22.4,77.6
E00132929,25.3,74.7
E00132930,9.7,90.3
E00132931,19,81
E00132932,21.1,78.9
E00132992,17.3,82.7
E00132993,20.3,79.7
E00132994,21.6,78.4
E00132995,16.4,83.6
E00133002,17.3,82.7
E00133003,24.5,75.5
E00133005,17.5,82.5
E00133006,25.4,74.6
E00133007,16.2,83.8
E00133008,23.8,76.2
E00133009,16.5,83.5
E00133010,32.8,67.2
E00133011,14.5,85.5
E00133012,25,75
E00133013,3.9,96.1
E00133014,6.2,93.8
E00133016,14.6,85.4
E00133018,10.3,89.7
E00133019,23.9,76.1
E00133021,23.5,76.5
E00133071,17.2,82.8
E00133072,20.8,79.2
E00133073,16.6,83.4
E00133076,25.5,74.5
E00133077,17.9,82.1
E00133078,27,73
E00133079,19.2,80.8
E00133080,27,73
E00133081,25.4,74.6
E00133082,20.7,79.3
E00133083,17.3,82.7
E00133149,15.1,84.9
E00133150,15.2,84.8
E00133151,18.1,81.9
E00133152,21,79
E00133153,23.7,76.3
E00133154,16,84
E00133156,13.6,86.4
E00133157,21.9,78.1
E00133158,25.4,74.6
E00133159,23.3,76.7
E00133160,16.6,83.4
E00133161,18,82
E00133162,18.8,81.2
E00133163,25.9,74.1
E00133164,19.3,80.7
E00133165,18.6,81.4
E00133166,24.6,75.4
E00133167,22.9,77.1
E00133168,22,78
E00133169,16.8,83.2
E00133170,26.7,73.3
E00133171,19.4,80.6
E00133172,18.9,81.1
E00133173,27.3,72.7
E00133174,18.3,81.7
E00133187,16.8,83.2
E00133188,12.7,87.3
E00133189,24.4,75.6
E00133190,23.4,76.6
E00133191,15.7,84.3
E00133192,18.3,81.7
E00133193,12.8,87.2
E00133194,22.1,77.9
E00133195,32.8,67.2
E00133196,21.2,78.8
E00133197,18.5,81.5
E00133198,20.1,79.9
E00133199,14,86
E00133202,24.7,75.3
E00133203,20.4,79.6
E00133204,24.6,75.4
E00133205,16.4,83.6
E00133206,15.8,84.2
E00133207,16.3,83.7
E00133208,11.4,88.6
E00133209,14.8,85.2
E00133210,18.2,81.8
E00133211,16.1,83.9
E00133212,36.6,63.4
E00133213,15.6,84.4
E00133214,17.9,82.1
E00133215,36.9,63.1
E00133216,31.1,68.9
E00133217,25.1,74.9
E00133218,16.3,83.7
E00133219,12.6,87.4
E00133220,16.4,83.6
E00133223,17.5,82.5
E00133224,18.4,81.6
E00133225,13.4,86.6
E00133226,11.4,88.6
E00133227,32.6,67.4
E00133228,19.8,80.2
E00133229,17,83
E00133230,25.9,74.1
E00133231,21,79
E00133232,25.4,74.6
E00133235,24.1,75.9
E00133538,12.5,87.5
E00133539,21.6,78.4
E00133540,13.5,86.5
E00133541,26.8,73.2
E00133542,15.2,84.8
E00133543,18.2,81.8
E00133544,12.8,87.2
E00133547,16.2,83.8
E00133548,20.6,79.4
E00133549,23.6,76.4
E00133550,16.8,83.2
E00133551,13.5,86.5
E00133552,21.3,78.7
E00133555,18.5,81.5
E00133556,14.5,85.5
E00133557,16.6,83.4
E00133620,12.3,87.7
E00133622,22,78
E00133625,21,79
E00133636,20.6,79.4
E00133637,12.6,87.4
E00133638,21.8,78.2
E00133639,12.3,87.7
E00133640,24.3,75.7
E00133641,18.3,81.7
E00133642,17.7,82.3
E00133643,22.6,77.4
E00133644,26.9,73.1
E00133645,20.5,79.5
E00133646,21.6,78.4
E00133647,22.3,77.7
E00133648,11.5,88.5
E00133649,16,84
E00133650,19.8,80.2
E00133682,30.2,69.8
E00133683,13.7,86.3
E00133684,16.6,83.4
E00133686,16.6,83.4
E00133687,13.4,86.6
E00133688,20.9,79.1
E00133689,14.2,85.8
E00133690,15.9,84.1
E00133691,20.3,79.7
E00133692,14.9,85.1
E00133693,19.6,80.4
E00133694,17.6,82.4
E00133695,13.5,86.5
E00133698,13.3,86.7
E00133699,14.1,85.9
E00133700,16.4,83.6
E00133701,15,85
E00133702,17,83
E00133703,15.3,84.7
E00133704,11.5,88.5
E00133705,10,90
E00133706,38.5,61.5
E00133707,18.9,81.1
E00133708,31,69
E00133709,22.3,77.7
E00133710,23.1,76.9
E00133711,21.7,78.3
E00133712,19.4,80.6
E00133713,14.2,85.8
E00133714,21.3,78.7
E00133715,23.6,76.4
E00133716,22.2,77.8
E00133717,40.6,59.4
E00133718,15.4,84.6
E00133719,22,78
E00133720,28.8,71.2
E00133721,25.2,74.8
E00133722,28.4,71.6
E00133723,28.9,71.1
E00133724,22.6,77.4
E00133725,18.2,81.8
E00133726,22.9,77.1
E00133727,19.9,80.1
E00133728,15.7,84.3
E00133729,25.4,74.6
E00133730,13.4,86.6
E00133731,13.9,86.1
E00133732,14.8,85.2
E00133733,25.7,74.3
E00133750,14.4,85.6
E00133758,19.9,80.1
E00133759,15.8,84.2
E00133763,21,79
E00133764,15,85
E00133765,18.7,81.3
E00133794,25.4,74.6
E00133795,14,86
E00133796,21.3,78.7
E00133797,20.6,79.4
E00133798,28.5,71.5
E00133799,23.1,76.9
E00133800,17.1,82.9
E00133810,17.8,82.2
E00133811,22.7,77.3
E00133812,18.1,81.9
E00133813,19.8,80.2
E00133824,20.5,79.5
E00133825,27.3,72.7
E00133858,24.3,75.7
E00133859,17.6,82.4
E00133860,24.6,75.4
E00133861,32,68
E00133862,18.3,81.7
E00133863,28.9,71.1
E00133864,15.2,84.8
E00133865,18.1,81.9
E00133866,29.2,70.8
E00133867,20.6,79.4
E00133868,29.9,70.1
E00133869,9.4,90.6
E00133870,15.3,84.7
E00133871,16.7,83.3
E00133872,14.5,85.5
E00133933,19,81
E00133934,16.9,83.1
E00169350,17.9,82.1
E00169351,13.3,86.7
E00169352,13,87
E00169353,13.2,86.8
E00169355,14.5,85.5
E00169376,4.9,95.1
E00169377,12,88
E00169380,21.1,78.9
E00169381,25.6,74.4
E00169396,11.5,88.5
E00169397,10.5,89.5
E00169398,12.3,87.7
E00169416,13.3,86.7
E00169418,12.6,87.4
E00169419,11.3,88.7
E00169421,13.7,86.3
E00185279,24,76
E00185284,16.2,83.8
E00185288,5.9,94.1
E00185292,24.3,75.7
E00185304,9.4,90.6
E00185307,25.3,74.7
E00185309,7.8,92.2
E00185310,38,62
E00185321,6.4,93.6
E00185336,6.3,93.7
E00185339,13.5,86.5
E00185348,8,92
E00185352,20.7,79.3
E00185359,9.3,90.7
E00185360,22.7,77.3
E00185367,17.2,82.8
E00185387,29.3,70.7
E00185417,30.2,69.8
E00185418,17.9,82.1
E00185423,11.7,88.3
E00185439,42.2,57.8
E00185442,28,72
E00185451,9.2,90.8
