areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00132925,99.2,0.8,0
E00132926,100,0,0
E00132927,100,0,0
E00132928,99.3,0.7,0
E00132929,100,0,0
E00132930,100,0,0
E00132931,87.4,0,12.6
E00132932,97.2,2.8,0
E00132992,97.9,1.5,0.5
E00132993,100,0,0
E00132994,97.4,1.6,1
E00132995,99.2,0.8,0
E00133002,100,0,0
E00133003,92.4,7.6,0
E00133005,99.2,0.8,0
E00133006,100,0,0
E00133007,99.6,0.4,0
E00133008,99.4,0.6,0
E00133009,96.3,3.7,0
E00133010,100,0,0
E00133011,100,0,0
E00133012,99.4,0.6,0
E00133013,100,0,0
E00133014,100,0,0
E00133016,99.4,0.6,0
E00133018,98.7,0,1.3
E00133019,100,0,0
E00133021,94.6,5.4,0
E00133071,100,0,0
E00133072,99.3,0.7,0
E00133073,91.8,8.2,0
E00133076,93.8,6.3,0
E00133077,94.5,5.5,0
E00133078,100,0,0
E00133079,98.3,1.7,0
E00133080,99.3,0.7,0
E00133081,100,0,0
E00133082,98.4,0,1.6
E00133083,97.1,2.9,0
E00133149,99,1,0
E00133150,98.6,1.4,0
E00133151,95.6,4.4,0
E00133152,98.4,1.6,0
E00133153,98.4,0.8,0.8
E00133154,99.3,0,0.7
E00133156,99.1,0,0.9
E00133157,98,2,0
E00133158,68.6,0.5,30.9
E00133159,100,0,0
E00133160,100,0,0
E00133161,100,0,0
E00133162,100,0,0
E00133163,82.6,17.4,0
E00133164,100,0,0
E00133165,97.6,2.4,0
E00133166,97.5,2.5,0
E00133167,97.7,2.3,0
E00133168,97.5,2.5,0
E00133169,100,0,0
E00133170,85.1,14.9,0
E00133171,100,0,0
E00133172,100,0,0
E00133173,69.7,0.7,29.6
E00133174,97.9,2.1,0
E00133187,99.3,0.7,0
E00133188,100,0,0
E00133189,48.9,51.1,0
E00133190,80.3,18.7,1
E00133191,98.1,1.9,0
E00133192,100,0,0
E00133193,99.3,0.7,0
E00133194,69.8,29.5,0.7
E00133195,57.4,42.1,0.5
E00133196,98.3,1.7,0
E00133197,100,0,0
E00133198,100,0,0
E00133199,100,0,0
E00133202,99.3,0.7,0
E00133203,100,0,0
E00133204,93,7,0
E00133205,96.5,3,0.5
E00133206,100,0,0
E00133207,99.2,0,0.8
E00133208,100,0,0
E00133209,99.1,0.9,0
E00133210,79.3,20.7,0
E00133211,97.9,2.1,0
E00133212,47.5,52.5,0
E00133213,100,0,0
E00133214,99.2,0.8,0
E00133215,80.3,19.7,0
E00133216,39,61,0
E00133217,66.4,33.6,0
E00133218,100,0,0
E00133219,100,0,0
E00133220,100,0,0
E00133223,98.4,1.6,0
E00133224,99.3,0.7,0
E00133225,100,0,0
E00133226,98.5,1.5,0
E00133227,50,50,0
E00133228,70.9,17.1,12
E00133229,98.4,0,1.6
E00133230,77.6,22.4,0
E00133231,99.4,0.6,0
E00133232,99.2,0.8,0
E00133235,60.5,39.5,0
E00133538,99.3,0.7,0
E00133539,100,0,0
E00133540,100,0,0
E00133541,93.4,6.6,0
E00133542,89.9,10.1,0
E00133543,99.3,0.7,0
E00133544,100,0,0
E00133547,100,0,0
E00133548,100,0,0
E00133549,94.7,5.3,0
E00133550,100,0,0
E00133551,100,0,0
E00133552,100,0,0
E00133555,98.4,0.8,0.8
E00133556,100,0,0
E00133557,99.3,0.7,0
E00133620,100,0,0
E00133622,100,0,0
E00133625,97.8,2.2,0
E00133636,88,12,0
E00133637,85.1,14.9,0
E00133638,100,0,0
E00133639,97.5,2.5,0
E00133640,99.1,0.9,0
E00133641,98.5,0.7,0.7
E00133642,100,0,0
E00133643,100,0,0
E00133644,90.1,9.9,0
E00133645,100,0,0
E00133646,98.1,1.9,0
E00133647,98.6,0,1.4
E00133648,100,0,0
E00133649,98.9,1.1,0
E00133650,100,0,0
E00133682,96,4,0
E00133683,100,0,0
E00133684,100,0,0
E00133686,96.1,3.9,0
E00133687,100,0,0
E00133688,100,0,0
E00133689,100,0,0
E00133690,97.6,1.9,0.5
E00133691,100,0,0
E00133692,99,1,0
E00133693,99.2,0.8,0
E00133694,77,23,0
E00133695,67.5,31.3,1.2
E00133698,99.2,0.8,0
E00133699,100,0,0
E00133700,99.3,0.7,0
E00133701,100,0,0
E00133702,100,0,0
E00133703,100,0,0
E00133704,99.2,0.8,0
E00133705,100,0,0
E00133706,1.7,97.7,0.6
E00133707,84.1,15.2,0.7
E00133708,99.2,0.8,0
E00133709,100,0,0
E00133710,100,0,0
E00133711,99.2,0.8,0
E00133712,99.2,0.8,0
E00133713,100,0,0
E00133714,100,0,0
E00133715,100,0,0
E00133716,96.9,3.1,0
E00133717,100,0,0
E00133718,99.2,0.8,0
E00133719,100,0,0
E00133720,100,0,0
E00133721,100,0,0
E00133722,99.1,0.9,0
