areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00132925,23.2,31.7,28.2,16.9
E00132926,44.8,32.4,18.3,4.6
E00132927,32.2,26.4,23.1,18.2
E00132928,22.3,32,32.6,13.1
E00132929,19.7,22.4,31.3,26.5
E00132930,15.9,44.3,26.1,13.6
E00132931,15.9,32.6,38.4,13
E00132932,6.7,39,35.5,18.9
E00132992,17.6,29.1,35.7,17.6
E00132993,11.8,35.4,38.6,14.2
E00132994,7,33.1,44.6,15.3
E00132995,16.6,34.3,35.4,13.7
E00133002,15.2,34.2,36.4,14.1
E00133003,11.5,32.7,39.1,16.7
E00133005,15.3,38.7,33.1,12.9
E00133006,17.1,50,20.7,12.2
E00133007,18.6,35.7,35.7,10.1
E00133008,16.5,41.3,26.6,15.6
E00133009,13,31.6,42.9,12.4
E00133010,17.9,38.5,28.2,15.4
E00133011,10,31.1,44,14.8
E00133012,16.3,45.2,20.7,17.8
E00133013,26.4,34.1,31.9,7.7
E00133014,37.9,42.3,15.9,3.8
E00133016,29.5,34.4,28.3,7.8
E00133018,34.8,44.9,16.4,3.9
E00133019,31.3,34.8,17.4,16.5
E00133021,27.8,38.2,16.7,17.4
E00133071,33.5,24,30.5,12
E00133072,33.5,29.7,24.7,12
E00133073,36.3,29.1,23.3,11.2
E00133076,17.4,38.4,34.9,9.3
E00133077,26.5,27.9,23.5,22.1
E00133078,26.7,27.7,26.7,18.8
E00133079,20.8,38.4,32,8.8
E00133080,25.3,32.2,24.1,18.4
E00133081,21.3,29.3,26.7,22.7
E00133082,11.5,31.1,36.1,21.3
E00133083,19.1,27.2,37.7,16
E00133149,13.7,34.4,40.5,11.5
E00133150,19.1,38.2,25.8,16.9
E00133151,6.2,37,50.6,6.2
E00133152,21.4,34.8,30.3,13.4
E00133153,20.3,27.6,31.7,20.3
E00133154,22.1,30.2,34.9,12.8
E00133156,7.1,24.8,51.3,16.8
E00133157,20.1,29.6,34.2,16.1
E00133158,16.8,37.6,30.4,15.2
E00133159,32.2,26.4,28.9,12.4
E00133160,30,33.8,23.3,12.9
E00133161,34,31.4,18.9,15.7
E00133162,30.8,37.4,14,17.8
E00133163,45.5,26.1,9.1,19.3
E00133164,27.6,34.3,21.9,16.2
E00133165,23.7,37.6,19.4,19.4
E00133166,39.7,31.4,13.2,15.7
E00133167,41.5,30.6,12.2,15.6
E00133168,29.5,29.5,18,23
E00133169,29.3,35.3,21.6,13.8
E00133170,29.5,27.1,28.3,15.1
E00133171,31.7,35.4,18.9,14
E00133172,24.8,27.3,33.3,14.5
E00133173,34.7,24.2,25.3,15.8
E00133174,23.5,33.9,30,12.6
E00133187,36.2,33,19.5,11.4
E00133188,36.9,24.4,21.3,17.5
E00133189,52.1,22.3,11.6,14
E00133190,39.3,32.4,16.2,12.1
E00133191,34.4,33.3,19.9,12.4
E00133192,35.1,32.2,14.9,17.8
E00133193,29.3,31,26.6,13
E00133194,40.3,23,16.5,20.1
E00133195,48.5,20.9,16.4,14.2
E00133196,38.1,27.1,13.6,21.2
E00133197,27.2,34.4,17.6,20.8
E00133198,30,26.9,27.8,15.2
E00133199,32.9,27.2,23.1,16.8
E00133202,40.4,33.9,11.9,13.8
E00133203,40.6,29,11.6,18.8
E00133204,40.3,32.8,7.5,19.4
E00133205,29.1,30.8,20.7,19.4
E00133206,31,31,19.4,18.7
E00133207,35.1,34.4,18.8,11.7
E00133208,31.3,39.1,19.8,9.9
E00133209,27.2,38.6,21.5,12.7
E00133210,21.9,41.1,25.3,11.6
E00133211,31.9,33.8,20.4,13.9
E00133212,34.5,25,15.5,25
E00133213,34.4,29,25.7,10.9
E00133214,33.6,30.2,16.4,19.8
E00133215,36.8,30.7,16.7,15.8
E00133216,32.2,39,10.2,18.6
E00133217,34.3,32.4,21,12.4
E00133218,39.4,24.2,15.2,21.2
E00133219,22.1,29.6,38.7,9.5
E00133220,27.4,32.3,25.6,14.6
E00133223,28,30.4,29.6,12
E00133224,33.3,23.3,27.9,15.5
E00133225,24.7,29.5,29.8,16
E00133226,35,35,16.4,13.6
E00133227,38.5,25,25,11.5
E00133228,34.7,27.1,19.4,18.8
E00133229,26.5,33.3,19.7,20.4
E00133230,38.8,25,16.5,19.7
E00133231,36,24.5,15.8,23.7
E00133232,27,31.3,20.9,20.9
E00133235,36.1,25.8,20,18.1
E00133538,36.8,13.5,30.1,19.5
E00133539,31.4,24.4,30.2,14
E00133540,24,22,40,14
E00133541,33.1,19.5,35.3,12
E00133542,22.2,22.9,45.8,9.2
E00133543,21.7,26.1,42.7,9.6
E00133544,39,30.2,19.2,11.6
E00133547,47.8,19.9,15.4,16.9
E00133548,35.5,31.4,19,14
E00133549,43.1,26.7,13.8,16.4
E00133550,42.8,23.7,17.1,16.4
E00133551,43.2,20.8,23.2,12.8
E00133552,44.4,20.6,15.9,19
E00133555,28.8,24.8,31.4,15
E00133556,40.4,28.7,20.6,10.3
E00133557,23.8,27.4,36.6,12.2
E00133620,45.3,20.5,13.7,20.5
E00133622,52.4,21.4,9.7,16.6
E00133625,46.5,30.3,10.6,12.7
E00133636,54,18.2,15.5,12.3
E00133637,46.6,25.1,12.3,16
E00133638,36.9,26.9,22.3,13.8
E00133639,45.5,22.4,18.2,14
E00133640,37.9,27.6,20.7,13.8
E00133641,17.4,31,34.2,17.4
E00133642,17.2,33,28.2,21.5
E00133643,17.9,27.1,35,20
E00133644,11,42.2,32.1,14.7
E00133645,17.2,41.4,23.7,17.8
E00133646,31.5,21,33.9,13.7
E00133647,27.9,26.2,41,4.9
E00133648,35.1,19,30.4,15.5
E00133649,17.1,29.5,44.8,8.6
E00133650,16.7,10,53.3,20
E00133682,22.7,23.4,39,14.9
E00133683,32.4,19.4,29.6,18.5
E00133684,32.4,24.3,30.4,12.8
E00133686,41.2,22.1,22.8,14
E00133687,40.7,20.7,27.9,10.7
E00133688,26.5,26.5,30.1,16.9
E00133689,26,25.2,37.8,11
E00133690,39.4,28.3,20.8,11.5
E00133691,35.2,31.4,20,13.3
E00133692,35.5,25.8,22.7,16
E00133693,34.2,20.7,31.5,13.5
E00133694,33.1,20.7,30.6,15.7
E00133695,31.1,22.1,32.8,13.9
E00133698,37.7,16.2,28.7,17.4
E00133699,42.9,19,23.8,14.3
E00133700,41.5,15.7,22,20.8
E00133701,46.3,13.2,29.8,10.7
E00133702,34.8,21.3,22.7,21.3
E00133703,34.6,25.5,26.8,13.1
E00133704,33,28.4,26.1,12.5
E00133705,37.6,18,28,16.4
E00133706,47.7,15.9,6.8,29.5
E00133707,40.2,27.8,21.3,10.7
E00133708,42.4,23.2,11.1,23.2
E00133709,29.8,27.2,22.8,20.2
E00133710,42.8,25.4,13,18.8
E00133711,41.3,24.5,14.2,20
E00133712,45.1,16.8,18.6,19.5
E00133713,29,21.4,33.6,16
E00133714,39.4,28.8,14.7,17.1
E00133715,37.5,27.9,15.4,19.1
E00133716,43.6,23.3,16,17.2
E00133717,29,27.4,24.2,19.4
E00133718,35.7,23.3,28.7,12.4
E00133719,47.6,20,13.1,19.3
E00133720,46.6,16.9,13.6,22.9
E00133721,37.9,20.5,27.3,14.4
E00133722,50,19.2,9.2,21.5
E00133723,40.5,16.4,20.7,22.4
E00133724,51.8,25.4,10.5,12.3
E00133725,38.5,14.8,27,19.7
E00133726,40.2,28.6,22.3,8.9
E00133727,10.2,44.2,33.3,12.2
E00133728,5.6,34.7,42.4,17.4
E00133729,18.8,46.2,23.9,11.1
E00133730,10.9,36.1,38.1,15
E00133731,6.7,32.5,45,15.8
E00133732,7.2,39.1,40.6,13
E00133733,10.9,43.5,23.9,21.7
E00133750,12.8,28.2,39.7,19.2
E00133758,19.8,24.7,38.3,17.3
E00133759,14.6,27.7,40.1,17.5
E00133763,20,20,46.7,13.3
E00133764,11.8,28,43.1,17.1
E00133765,11.4,24.2,43.6,20.8
E00133794,41.3,18.1,15.6,25
E00133795,28.7,22.2,37.1,12
E00133796,33.6,23.3,25.9,17.2
E00133797,33.8,17.7,28.5,20
E00133798,37.1,23.7,25.8,13.4
E00133799,28.8,26.3,32.5,12.5
E00133800,29.4,24,32.8,13.7
E00133810,33.5,20.5,31.7,14.3
E00133811,54,21.6,12.2,12.2
E00133812,29,24.9,30.2,16
E00133813,47.5,19.8,16.9,15.8
E00133824,40,23.2,18.9,17.9
E00133825,39.4,25.2,18.7,16.8
E00133858,41.7,26,18.8,13.5
E00133859,41.5,22,30.5,5.9
E00133860,45.1,14.3,20.9,19.8
E00133861,40.5,17.7,27.8,13.9
E00133862,37.3,21.2,27.1,14.4
E00133863,37.4,36.4,16.2,10.1
E00133864,30.3,21.6,35.5,12.6
E00133865,50,18.8,20.3,10.9
E00133866,15.6,42.2,31.1,11.1
E00133867,54.2,23.4,10.3,12.1
E00133868,42.3,19.5,25.2,13
E00133869,35.7,30.2,27.1,7
E00133870,40.4,17.5,21.1,21.1
E00133871,41.1,20.5,26.8,11.6
E00133872,30.3,20.2,34.9,14.7
E00133933,12.2,31.1,43.3,13.3
E00133934,18.2,25,38.5,18.2
E00169350,22.5,40.1,27.5,9.9
E00169351,25.9,40.3,30.2,3.6
E00169352,22.7,36.4,27.9,13
E00169353,28.7,35.1,26.3,9.9
E00169355,19.2,35.2,28,17.6
E00169376,21.5,39.2,24.4,14.8
E00169377,19.8,44.4,26.1,9.7
E00169380,23.5,35.5,27.2,13.8
E00169381,33.3,27.1,20.3,19.3
E00169396,29.3,22.6,33.1,15
E00169397,38.8,24.8,27.3,9.1
E00169398,32.4,25,28.7,13.8
E00169416,43.8,23.4,23.4,9.5
E00169418,38.7,23,25.7,12.6
E00169419,38.7,25.7,20.9,14.7
E00169421,25.2,21.4,45.2,8.1
E00185279,38.2,30.1,16.3,15.4
E00185284,32,29,26,13
E00185288,29.4,32.5,27.2,11
E00185292,36.4,28.2,20,15.5
E00185304,29.5,44,15.5,11.1
E00185307,29.4,19.7,40.8,10.1
E00185309,20.4,45.9,17.3,16.3
E00185310,37.8,32.4,18.9,10.8
E00185321,11.5,10.1,61.4,17
E00185336,27.1,30.5,31.6,10.8
E00185339,43.7,28.2,19.7,8.5
E00185348,33.1,30,30,6.9
E00185352,19.9,42.3,24.5,13.3
E00185359,18.8,45.2,29,7
E00185360,52,22.8,10.9,14.4
E00185367,32.5,32.5,23,11.9
E00185387,22.2,46.3,18.5,13
E00185417,38.6,20.8,24.8,15.8
E00185418,43,26.7,18.5,11.9
E00185423,22.6,39.6,24.5,13.2
E00185439,50,25.6,5.1,19.2
E00185442,30.1,30.1,24.7,15.1
E00185451,24.5,31.4,31.4,12.7
