areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00132925,1.1,0,0.7,98.2,0
E00132926,0.8,0,2.5,96.7,0
E00132927,0.4,0.4,0,99.2,0
E00132928,0,0,0,99.7,0.3
E00132929,0,0.3,3.3,96.4,0
E00132930,1.1,0,0,98.9,0
E00132931,0,0,0,98.7,1.3
E00132932,1.8,0,1.1,97,0.2
E00132992,2,0,1.5,96.5,0
E00132993,1.4,0,1.7,96.9,0
E00132994,2.2,0,0.6,97.2,0
E00132995,0,0,1.1,98.6,0.4
E00133002,0.5,0.5,0,98.9,0
E00133003,3.3,0.3,0,95.5,0.9
E00133005,0.3,0.3,1.7,96.6,1
E00133006,0,0.9,3.5,95.6,0
E00133007,1.2,0,0.2,98.4,0.2
E00133008,0.6,0,0,99.4,0
E00133009,0.5,0,1.3,98.1,0
E00133010,0.3,0,0.7,99,0
E00133011,0,0,0,99.8,0.2
E00133012,0,0,0,100,0
E00133013,1.3,0,2,93.4,3.3
E00133014,1.2,0.3,0.6,97.8,0
E00133016,1.9,0.4,1.7,94.6,1.3
E00133018,0.9,2.6,2.6,93.1,0.9
E00133019,0,1.9,0.8,97.4,0
E00133021,0.4,0.4,0.4,98.9,0
E00133071,0,0.6,0,99.1,0.3
E00133072,0.6,0,0.3,99.1,0
E00133073,0.7,0,0.9,98,0.4
E00133076,0,0,0.8,97.1,2.1
E00133077,0,0,0,100,0
E00133078,0.4,0,0.4,99.3,0
E00133079,0.4,0.4,0.4,98.9,0
E00133080,0.8,0,1.5,97.3,0.4
E00133081,0.4,0.9,1.3,97.3,0
E00133082,1.4,2.7,2.1,93.2,0.7
E00133083,0.6,0,0.3,98.6,0.6
E00133149,0,0,0,100,0
E00133150,3.8,0,0,95.6,0.6
E00133151,0,2.1,1.4,96.5,0
E00133152,0,0.5,0.2,99.3,0
E00133153,0,0.4,1.1,98.5,0
E00133154,1.6,0,1.3,97.1,0
E00133156,0.4,0,1.1,98.5,0
E00133157,0.7,0,0.7,98.7,0
E00133158,0,0,0.3,99.7,0
E00133159,0,0,0,100,0
E00133160,0.2,0,0.7,99,0
E00133161,0,0,0.9,98.8,0.3
E00133162,0,0,0.5,99.1,0.5
E00133163,0.7,0,0.7,98.2,0.4
E00133164,0,0,0.4,97.7,1.9
E00133165,0.3,0,1.9,97.8,0
E00133166,0.3,2.2,0.6,96.6,0.3
E00133167,2.5,0,3.4,92.3,1.8
E00133168,0.5,0,0,99.5,0
E00133169,0,0,1.6,98.4,0
E00133170,3.1,0.3,1.7,95,0
E00133171,0,0,0.9,99.1,0
E00133172,0.3,0.3,2.3,97.1,0
E00133173,0,0,2.8,97.2,0
E00133174,1.3,0,0.7,97.5,0.4
E00133187,4.1,0,2.2,93.7,0
E00133188,2.2,0.4,0.4,97,0
E00133189,2.3,0,3.7,94.1,0
E00133190,2.2,0.2,1.7,95.9,0
E00133191,3.5,0,1.4,95.1,0
E00133192,0,0.6,2.5,95,1.9
E00133193,2.8,0,0,97.2,0
E00133194,0,1.2,1.6,96,1.2
E00133195,0.7,0,0,98.4,1
E00133196,0,0,1.9,96.9,1.2
E00133197,0.4,0,2.3,97.3,0
E00133198,2.3,0,0.2,97.5,0
E00133199,0,0,2.5,97.5,0
E00133202,0,0,3.8,96.2,0
E00133203,0.9,0.6,2,96.5,0
E00133204,0.2,0,4.5,93,2.2
E00133205,0,0,0.7,99.3,0
E00133206,2.2,0,1.3,96.5,0
E00133207,2.4,0,2.1,95.5,0
E00133208,3,0,1.2,95.8,0
E00133209,0.4,1.2,2.3,95.9,0.2
E00133210,0,0,0.3,99.7,0
E00133211,0.2,0,1.6,97.3,0.9
E00133212,2.5,2.1,0.7,94.4,0.4
E00133213,1.3,0,0.8,97.7,0.2
E00133214,2.2,0,0.7,96.8,0.4
E00133215,0.3,0.3,0.9,98,0.6
E00133216,0,0.5,3.1,96.4,0
E00133217,5.1,4.2,1.9,88.8,0
E00133218,5.3,0,1.1,92.4,1.1
E00133219,0,0,1.1,98.9,0
E00133220,2.8,0,1.9,95.4,0
E00133223,0,0.3,0,99.3,0.3
E00133224,0,0,0.3,99.7,0
E00133225,2.2,0,1.9,95,0.9
E00133226,4.2,0,0,95.8,0
E00133227,0.6,0,0,99.4,0
E00133228,2.9,0.5,4.2,88.2,4.2
E00133229,2.7,0.3,1.4,95.6,0
E00133230,0.5,0,1.6,97,0.9
E00133231,2.2,1.3,1.1,95.1,0.4
E00133232,0.4,0,1.4,97.1,1.1
E00133235,2.9,0.3,1.3,95.5,0
E00133538,2.3,0.3,1.3,95.4,0.7
E00133539,3.2,0.3,1.3,94.7,0.5
E00133540,1.6,0,0.6,95.9,1.9
E00133541,0,0,0,100,0
E00133542,2.8,0,0.6,95.8,0.8
E00133543,0,0,1.8,97.9,0.3
E00133544,3,2.4,1,93.6,0
E00133547,1.4,0,0,98.6,0
E00133548,0,0.6,0.6,98.4,0.3
E00133549,1.5,0.4,3.8,94.2,0
E00133550,1,0,0,99,0
E00133551,0.4,0,0.4,98.2,0.9
E00133552,2,1.6,2,94,0.4
E00133555,1.3,0.7,1,96.7,0.3
E00133556,4.5,3.3,1.1,91.1,0
E00133557,0.3,1.2,1.8,96.7,0
E00133620,1.3,0,0.4,97.5,0.8
E00133622,2.4,0.5,1.4,95.7,0
E00133625,0.3,0.3,2.5,96.8,0
E00133636,2.7,1,2.2,93.5,0.5
E00133637,1.7,1.7,0.8,94.7,1.1
E00133638,1.1,0,0.7,98.2,0
E00133639,0,0.9,1.4,97.7,0
E00133640,2.7,0.9,4.1,92.3,0
E00133641,0.3,0,2.1,97,0.6
E00133642,0.9,0.2,2.1,96.6,0.2
E00133643,0,0,0.3,99.3,0.3
E00133644,0.4,0,0,98.7,0.8
E00133645,3,0,1.1,95.9,0
E00133646,1.1,0.3,0,98.6,0
E00133647,0,0,0,99.3,0.7
E00133648,8.3,1.7,2.3,85.1,2.6
E00133649,0,0,1,98.1,1
E00133650,0,0.7,2.2,97,0
E00133682,3.3,0,0,95.8,0.9
E00133683,0,0,2,96,2
E00133684,3.7,0,1.2,95.1,0
E00133686,2.9,0,1.1,95.7,0.4
E00133687,1.6,0.4,2.8,91.7,3.5
E00133688,0,0.4,0.4,98.7,0.4
E00133689,1.4,1.4,0.4,96.8,0
E00133690,2.6,0.9,0.9,94.7,0.9
E00133691,3.8,0,0.3,95.8,0
E00133692,4.5,1,1.7,92.8,0
E00133693,9.3,2.2,0.4,88.1,0
E00133694,6.2,0,1.8,92,0
E00133695,1.4,0.5,1.4,93.2,3.4
E00133698,0.7,0,0,98.9,0.4
E00133699,0.4,0,0.8,98.9,0
E00133700,3.4,0,1.4,95.3,0
E00133701,1.1,0,0,97.8,1.1
E00133702,0,0.3,1.6,98.1,0
E00133703,2.3,0.3,0.3,97,0
E00133704,5.7,1.2,0.6,91.9,0.6
E00133705,2.1,0,0,97.6,0.3
E00133706,4,0.8,0.4,92.4,2.4
E00133707,6.9,0.3,1.3,90.5,1.1
E00133708,1.5,3.8,1.2,93.5,0
E00133709,1.1,0,1.1,97.8,0
E00133710,0,0,0,100,0
E00133711,2.9,0.3,1.2,95.6,0
E00133712,0,0.3,2.4,95.6,1.7
E00133713,0,0.3,1.7,97.9,0
E00133714,0.6,2.2,2.5,94.4,0.3
E00133715,0,0,0.3,99.7,0
E00133716,0.9,0.9,1.2,96.8,0.3
E00133717,0,1,0.5,98.5,0
E00133718,0,3.5,0.4,96.1,0
E00133719,2,1.4,5.9,90.7,0
E00133720,0.3,0.7,2.4,96.6,0
E00133721,1.3,0,1.3,95.5,1.9
E00133722,0.7,0,1.7,97.7,0
E00133723,4.1,0,0,95.9,0
E00133724,2.8,2.1,0,95.1,0
E00133725,0.3,0,0.3,98.7,0.7
E00133726,4.3,0,1.6,94.1,0
E00133727,0.6,0,0,99.4,0
E00133728,0.3,0,1.2,98.5,0
E00133729,3,0,0.3,96.7,0
E00133730,0.3,0,0,99.7,0
E00133731,0,0,0.5,98.6,1
E00133732,0,0.6,0.6,98.7,0
E00133733,1.3,0,2,96.7,0
E00133750,1.3,0,1.3,97.2,0.3
E00133758,0,0,1.3,98.1,0.6
E00133759,0,0,1.3,98.7,0
E00133763,0,2.2,2.9,94.9,0
E00133764,0.7,0,0.2,99.1,0
E00133765,0,0.7,1.4,97.6,0.3
E00133794,0.3,0.3,2.7,96.7,0
E00133795,2.7,1.5,0.6,95.2,0
E00133796,0.7,0,0.3,98.6,0.3
E00133797,0.6,0.6,1.8,96.9,0
E00133798,1.5,2.2,1.8,94.5,0
E00133799,0.9,0,0,98.6,0.5
E00133800,0.2,0,0.2,99.5,0
E00133810,3.6,1.8,2.6,90.1,1.8
E00133811,2.1,2.1,3,92.8,0
E00133812,2.9,0.3,1.3,95.5,0
E00133813,4,1.8,2.2,90.8,1.2
E00133824,4.5,0,1,94.5,0
E00133825,2.7,0,0,96.8,0.5
E00133858,2.7,0.4,3.6,93.3,0
E00133859,12.7,0,1,86.3,0
E00133860,1,1.5,2.6,91.8,3.1
E00133861,13.3,0.8,0,83,2.9
E00133862,10.1,0.7,1.4,87.8,0
E00133863,0.4,0,0.4,98.3,0.8
E00133864,10.8,2.8,1.4,82.5,2.6
E00133865,3,0,0,96.7,0.4
E00133866,0,1.9,4.5,91.6,1.9
E00133867,2.6,0,2.2,93.1,2.2
E00133868,0,0.8,2.8,95.7,0.8
E00133869,5.4,0,2.9,91.4,0.4
E00133870,9.5,0,1.1,89.5,0
E00133871,5.9,0,0,93.7,0.4
E00133872,7.4,0,1.6,89.5,1.6
E00133933,0.5,0,2.2,97.3,0
E00133934,2.3,0,1.1,96.6,0
E00169350,0.4,0.7,1.1,97.9,0
E00169351,1,1.4,2.8,94.1,0.7
E00169352,0.4,1.1,0.7,96.4,1.4
E00169353,0,0,3.1,96.2,0.7
E00169355,2.5,0,1.9,95.4,0.3
E00169376,1.7,0,0,98,0.3
E00169377,1.7,0,1,96.4,1
E00169380,0.8,1.3,1.1,96.8,0
E00169381,0.2,0.9,0,98.7,0.2
E00169396,0,0,0.8,99.2,0
E00169397,3.3,1,1.4,93.8,0.5
E00169398,3.6,0,4.2,91.9,0.3
E00169416,2.6,0,0.4,97,0
