areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00133797,11.1,47.5,36.4,4.9
E00133798,27,46,17.5,9.5
E00133799,25.2,43.7,25.2,5.9
E00133800,7.4,42.9,34.9,14.9
E00133810,22.4,46.7,25.5,5.5
E00133811,21.2,49.2,25.4,4.2
E00133812,20.6,48,20.6,10.9
E00133813,51.9,38.6,7,2.5
E00133824,28.8,49.2,17.4,4.5
E00133825,14.2,41.1,31.2,13.5
E00133858,48.1,39.3,9.6,3
E00133859,5.4,41.9,37.2,15.5
E00133860,49.1,40.2,9.8,0.9
E00133861,23.5,50.4,22.7,3.4
E00133862,10.4,52,28,9.6
E00133863,34.4,48.8,12.8,4
E00133864,6.2,35.4,42.6,15.9
E00133865,29.9,53.3,12.4,4.4
E00133866,54.7,36.8,6.6,1.9
E00133867,27.6,51.2,18.7,2.4
E00133868,36.2,48.5,13.1,2.3
E00133869,5,43,37.2,14.9
E00133870,10.8,43.3,35.8,10
E00133871,8.2,53.3,27,11.5
E00133872,17.8,41.5,34.7,5.9
E00133933,2.4,33.7,36.1,27.7
E00133934,5.9,27.5,48.4,18.3
E00169350,8.7,36.2,39.4,15.7
E00169351,9.8,17.6,43.1,29.4
E00169352,0.9,40.7,45.4,13
E00169353,7.3,51.2,34.1,7.3
E00169355,0.8,42.5,40.9,15.7
E00169376,0.8,25.6,53.6,20
E00169377,5.6,35.4,51.1,7.9
E00169380,6.2,39,33.8,21
E00169381,22.9,48.8,19.6,8.8
E00169396,2,44.6,42.6,10.9
E00169397,0,58,35.8,6.2
E00169398,5.9,34.7,44.9,14.4
E00169416,6.5,33.7,48.9,10.9
E00169418,3.9,41.9,43.4,10.9
E00169419,5.8,46.8,35.3,12.2
E00169421,3.5,37.6,46.8,12.1
E00185279,18.6,45.1,23,13.3
E00185284,3.5,38.8,43.5,14.1
E00185288,3.6,34.3,55.7,6.4
E00185292,5.6,57.3,31.5,5.6
E00185304,5.9,40.7,44.4,8.9
E00185307,3.6,31.4,43.1,21.9
E00185309,4.4,29.4,52.9,13.2
E00185310,34.9,54,11.1,0
E00185321,1.4,32.9,46.6,19.2
E00185336,2.9,36.6,52.9,7.6
E00185339,46.4,42,10.1,1.4
E00185348,8.3,35.7,45.2,10.7
E00185352,10.1,44.7,33.2,12.1
E00185359,1.5,31.9,53.4,13.2
E00185360,42.1,47.4,10,0.5
E00185367,15.6,43.1,35.8,5.5
E00185387,26.9,30.8,40.4,1.9
E00185417,46.6,44,6,3.4
E00185418,15.5,48.5,29.9,6.2
E00185423,4.9,27.9,45.9,21.3
E00185439,54.5,35,9.1,1.4
E00185442,12.3,38.6,43.9,5.3
E00185451,4.8,41.4,46.2,7.6
